basis,boot_ci_hi,boot_ci_lo,mean,median,metric,n_faulted_cumulative,n_in_summary,n_observed,n_total,q25,q75,round,scenario,strategy
locf,0.1836128240155398,0.1836128240155398,0.1836128240155398,0.1836128240155398,egda_mol,0,40,40,40,0.1836128240155398,0.1836128240155398,8,S2_nmr,B
observed,176.93458351488636,176.93458351488636,176.93458351488636,176.93458351488636,energy_kJ,0,40,40,40,176.93458351488636,176.93458351488636,8,S2_nmr,B
locf,176.93458351488636,176.93458351488636,176.93458351488636,176.93458351488636,energy_kJ,0,40,40,40,176.93458351488636,176.93458351488636,8,S2_nmr,B
observed,80.0,80.0,80.0,80.0,nmr_acquisitions,0,40,40,40,80.0,80.0,8,S2_nmr,B
locf,80.0,80.0,80.0,80.0,nmr_acquisitions,0,40,40,40,80.0,80.0,8,S2_nmr,B
observed,80.0,80.0,80.0,80.0,spatial_samples,0,40,40,40,80.0,80.0,8,S2_nmr,B
locf,80.0,80.0,80.0,80.0,spatial_samples,0,40,40,40,80.0,80.0,8,S2_nmr,B
observed,359.0725544629506,291.52608562379726,326.247113755998,338.3475447547605,param_err_pct,0,40,40,40,243.7897412013323,371.1828893642685,1,S2_nmr,D
locf,359.0725544629506,291.52608562379726,326.247113755998,338.3475447547605,param_err_pct,0,40,40,40,243.7897412013323,371.1828893642685,1,S2_nmr,D
observed,0.1496553249927612,0.12932612567704665,0.14234461034560608,0.1435775156846795,blind_rmse_M,0,40,40,40,0.11756770353528476,0.1507164467060939,1,S2_nmr,D
locf,0.14955487497521866,0.12932612567704665,0.14234461034560608,0.1435775156846795,blind_rmse_M,0,40,40,40,0.11756770353528476,0.1507164467060939,1,S2_nmr,D
observed,10000.0,10000.0,10000.0,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,1,S2_nmr,D
locf,10000.0,10000.0,10000.0,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,1,S2_nmr,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,1,S2_nmr,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,1,S2_nmr,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,1,S2_nmr,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,1,S2_nmr,D
observed,2375.442360233099,2375.442360233099,2375.442360233099,2375.442360233099,time_s,0,40,40,40,2375.442360233099,2375.442360233099,1,S2_nmr,D
locf,2375.442360233099,2375.442360233099,2375.442360233099,2375.442360233099,time_s,0,40,40,40,2375.442360233099,2375.442360233099,1,S2_nmr,D
observed,0.019795353001942483,0.019795353001942483,0.019795353001942483,0.019795353001942483,egda_mol,0,40,40,40,0.019795353001942483,0.019795353001942483,1,S2_nmr,D
locf,0.019795353001942483,0.019795353001942483,0.019795353001942483,0.019795353001942483,egda_mol,0,40,40,40,0.019795353001942483,0.019795353001942483,1,S2_nmr,D
observed,2.4823372664435874,2.4823372664435874,2.4823372664435874,2.4823372664435874,energy_kJ,0,40,40,40,2.4823372664435874,2.4823372664435874,1,S2_nmr,D
locf,2.4823372664435874,2.4823372664435874,2.4823372664435874,2.4823372664435874,energy_kJ,0,40,40,40,2.4823372664435874,2.4823372664435874,1,S2_nmr,D
observed,10.0,10.0,10.0,10.0,nmr_acquisitions,0,40,40,40,10.0,10.0,1,S2_nmr,D
locf,10.0,10.0,10.0,10.0,nmr_acquisitions,0,40,40,40,10.0,10.0,1,S2_nmr,D
observed,10.0,10.0,10.0,10.0,spatial_samples,0,40,40,40,10.0,10.0,1,S2_nmr,D
locf,10.0,10.0,10.0,10.0,spatial_samples,0,40,40,40,10.0,10.0,1,S2_nmr,D
observed,248.83954051882213,195.5877281159557,217.48565433127322,232.45122043932565,param_err_pct,0,40,40,40,183.0859039741946,252.8031007983024,2,S2_nmr,D
locf,248.83826738856956,195.5877281159557,217.48565433127322,232.45122043932565,param_err_pct,0,40,40,40,183.0859039741946,252.8031007983024,2,S2_nmr,D
observed,0.04431814507836228,0.030764664551244946,0.035958829217294784,0.037763024393743225,blind_rmse_M,0,40,40,40,0.027586657588727304,0.046392979768197,2,S2_nmr,D
locf,0.04431814507836228,0.030543089757588886,0.035958829217294784,0.037763024393743225,blind_rmse_M,0,40,40,40,0.027586657588727304,0.046392979768197,2,S2_nmr,D
observed,10000.0,10000.0,9837.336732290902,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,2,S2_nmr,D
locf,10000.0,10000.0,9837.336732290902,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,2,S2_nmr,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,2,S2_nmr,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,2,S2_nmr,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,2,S2_nmr,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,2,S2_nmr,D
observed,6148.163540349648,6028.622655262237,6389.083195239946,6028.622655262237,time_s,0,40,40,40,6028.622655262237,6548.163540349648,2,S2_nmr,D
locf,6148.163540349648,6028.622655262237,6389.083195239946,6028.622655262237,time_s,0,40,40,40,6028.622655262237,6548.163540349648,2,S2_nmr,D
observed,0.26334070600388493,0.08934070600388495,0.16978653933721827,0.23667403933721826,egda_mol,0,40,40,40,0.08267403933721827,0.26334070600388493,2,S2_nmr,D
locf,0.26334070600388493,0.08934070600388495,0.16978653933721827,0.23667403933721826,egda_mol,0,40,40,40,0.08267403933721827,0.26334070600388493,2,S2_nmr,D
observed,337.3476226644359,140.97122266443589,220.4164107757329,260.9895063091778,energy_kJ,0,40,40,40,112.93390630917777,337.3476226644359,2,S2_nmr,D
locf,337.3476226644359,140.97122266443589,220.4164107757329,260.9895063091778,energy_kJ,0,40,40,40,112.93390630917777,337.3476226644359,2,S2_nmr,D
observed,20.0,20.0,20.0,20.0,nmr_acquisitions,0,40,40,40,20.0,20.0,2,S2_nmr,D
locf,20.0,20.0,20.0,20.0,nmr_acquisitions,0,40,40,40,20.0,20.0,2,S2_nmr,D
observed,20.0,20.0,20.0,20.0,spatial_samples,0,40,40,40,20.0,20.0,2,S2_nmr,D
locf,20.0,20.0,20.0,20.0,spatial_samples,0,40,40,40,20.0,20.0,2,S2_nmr,D
observed,47.75653885905778,44.22355599892519,46.10409125386843,46.05484617465275,param_err_pct,0,40,40,40,43.747441166547304,49.08995827306512,3,S2_nmr,D
locf,47.92116327159347,44.22355599892519,46.10409125386843,46.05484617465275,param_err_pct,0,40,40,40,43.747441166547304,49.08995827306512,3,S2_nmr,D
observed,0.0067141506454192635,0.0052641323449002225,0.006995705905955973,0.00606499646262846,blind_rmse_M,0,40,40,40,0.004998866519680583,0.007959161870782609,3,S2_nmr,D
locf,0.0067141506454192635,0.0052641323449002225,0.006995705905955973,0.00606499646262846,blind_rmse_M,0,40,40,40,0.004998866519680583,0.007959161870782609,3,S2_nmr,D
observed,10000.0,10000.0,8555.085794432223,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,3,S2_nmr,D
locf,10000.0,10000.0,8555.085794432223,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,3,S2_nmr,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,3,S2_nmr,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,3,S2_nmr,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,3,S2_nmr,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,3,S2_nmr,D
observed,10679.507375728434,10539.27781827214,10802.151561671179,10679.507375728434,time_s,0,40,40,40,10399.048260815845,10679.507375728434,3,S2_nmr,D
locf,10679.507375728434,10539.27781827214,10802.151561671179,10679.507375728434,time_s,0,40,40,40,10399.048260815845,10679.507375728434,3,S2_nmr,D
observed,0.2827193923391608,0.10871939233916074,0.1913902256724941,0.2543860590058275,egda_mol,0,40,40,40,0.1003860590058274,0.2827193923391608,3,S2_nmr,D
locf,0.2827193923391608,0.10871939233916074,0.1913902256724941,0.2543860590058275,egda_mol,0,40,40,40,0.1003860590058274,0.2827193923391608,3,S2_nmr,D
observed,372.73817535191193,176.36177535191194,259.49823494303047,290.97929170717026,energy_kJ,0,40,40,40,142.7727961073931,372.73817535191193,3,S2_nmr,D
locf,372.73817535191193,176.36177535191194,259.49823494303047,290.97929170717026,energy_kJ,0,40,40,40,142.7727961073931,372.73817535191193,3,S2_nmr,D
observed,30.0,30.0,30.0,30.0,nmr_acquisitions,0,40,40,40,30.0,30.0,3,S2_nmr,D
locf,30.0,30.0,30.0,30.0,nmr_acquisitions,0,40,40,40,30.0,30.0,3,S2_nmr,D
observed,30.0,30.0,30.0,30.0,spatial_samples,0,40,40,40,30.0,30.0,3,S2_nmr,D
locf,30.0,30.0,30.0,30.0,spatial_samples,0,40,40,40,30.0,30.0,3,S2_nmr,D
observed,43.323124132474014,41.51517244980878,39.307734602522885,42.29319817121724,param_err_pct,0,40,40,40,41.02784197794918,43.84824747734638,4,S2_nmr,D
locf,43.35147136628839,41.508973538471565,39.307734602522885,42.29319817121724,param_err_pct,0,40,40,40,41.02784197794918,43.84824747734638,4,S2_nmr,D
observed,0.004134581717724338,0.003046207978620625,0.00391076982906306,0.003521868031568683,blind_rmse_M,0,40,40,40,0.00293050302831509,0.004733690702946102,4,S2_nmr,D
locf,0.004134581717724338,0.0030440324701786377,0.00391076982906306,0.003521868031568683,blind_rmse_M,0,40,40,40,0.00293050302831509,0.004733690702946102,4,S2_nmr,D
observed,10000.0,10000.0,8832.55691417639,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,4,S2_nmr,D
locf,10000.0,10000.0,8832.55691417639,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,4,S2_nmr,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,4,S2_nmr,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,4,S2_nmr,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,4,S2_nmr,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,4,S2_nmr,D
observed,15330.392096194631,15330.392096194631,15272.537957605327,15330.392096194631,time_s,0,40,40,40,15330.392096194631,15449.932981282043,4,S2_nmr,D
locf,15330.392096194631,15330.392096194631,15272.537957605327,15330.392096194631,time_s,0,40,40,40,15330.392096194631,15449.932981282043,4,S2_nmr,D
observed,0.3020980786744367,0.12809807867443662,0.2110708110243395,0.27626474534110335,egda_mol,0,40,40,40,0.12143141200776984,0.3020980786744367,4,S2_nmr,D
locf,0.3020980786744367,0.12809807867443662,0.2110708110243395,0.27626474534110335,egda_mol,0,40,40,40,0.12143141200776984,0.3020980786744367,4,S2_nmr,D
observed,401.6484953288716,205.27209532887184,291.87275826313396,337.7985031950925,energy_kJ,0,40,40,40,186.11912803938785,401.6484953288716,4,S2_nmr,D
locf,401.6484953288716,205.27209532887184,291.87275826313396,337.7985031950925,energy_kJ,0,40,40,40,186.11912803938785,401.6484953288716,4,S2_nmr,D
observed,40.0,40.0,40.0,40.0,nmr_acquisitions,0,40,40,40,40.0,40.0,4,S2_nmr,D
locf,40.0,40.0,40.0,40.0,nmr_acquisitions,0,40,40,40,40.0,40.0,4,S2_nmr,D
observed,40.0,40.0,40.0,40.0,spatial_samples,0,40,40,40,40.0,40.0,4,S2_nmr,D
locf,40.0,40.0,40.0,40.0,spatial_samples,0,40,40,40,40.0,40.0,4,S2_nmr,D
observed,42.79856208885221,41.17670900975907,36.441413350776784,41.76906121900321,param_err_pct,0,40,40,40,39.35266828997647,43.61543163027899,5,S2_nmr,D
locf,42.79856208885221,41.17670900975907,36.441413350776784,41.76906121900321,param_err_pct,0,40,40,40,39.35266828997647,43.61543163027899,5,S2_nmr,D
observed,0.003886103855588401,0.0030749055842986886,0.0037328278397925235,0.0033881563550544535,blind_rmse_M,0,40,40,40,0.002849743149808434,0.004453386212480218,5,S2_nmr,D
locf,0.0038414111230390987,0.0030749055842986886,0.0037328278397925235,0.0033881563550544535,blind_rmse_M,0,40,40,40,0.002849743149808434,0.004453386212480218,5,S2_nmr,D
observed,10000.0,10000.0,8127.205142357578,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,5,S2_nmr,D
locf,10000.0,10000.0,8127.205142357578,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,5,S2_nmr,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,5,S2_nmr,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,5,S2_nmr,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,5,S2_nmr,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,5,S2_nmr,D
observed,20781.27681666083,20781.27681666083,20417.5604125453,20781.27681666083,time_s,0,40,40,40,20500.81770174824,20781.27681666083,5,S2_nmr,D
locf,20781.27681666083,20781.27681666083,20417.5604125453,20781.27681666083,time_s,0,40,40,40,20500.81770174824,20781.27681666083,5,S2_nmr,D
observed,0.3248100983430459,0.15081009834304587,0.23467033069294874,0.29814343167637924,egda_mol,0,40,40,40,0.14247676500971243,0.3248100983430459,5,S2_nmr,D
locf,0.3248100983430459,0.15081009834304587,0.23467033069294874,0.29814343167637924,egda_mol,0,40,40,40,0.14247676500971243,0.3248100983430459,5,S2_nmr,D
observed,467.2812807268641,270.90488072686435,352.4787063479715,397.490788593085,energy_kJ,0,40,40,40,239.8709134373801,467.2812807268641,5,S2_nmr,D
locf,467.2812807268641,270.90488072686435,352.4787063479715,397.490788593085,energy_kJ,0,40,40,40,239.8709134373801,467.2812807268641,5,S2_nmr,D
observed,50.0,50.0,50.0,50.0,nmr_acquisitions,0,40,40,40,50.0,50.0,5,S2_nmr,D
locf,50.0,50.0,50.0,50.0,nmr_acquisitions,0,40,40,40,50.0,50.0,5,S2_nmr,D
observed,50.0,50.0,50.0,50.0,spatial_samples,0,40,40,40,50.0,50.0,5,S2_nmr,D
locf,50.0,50.0,50.0,50.0,spatial_samples,0,40,40,40,50.0,50.0,5,S2_nmr,D
observed,42.05435122037269,41.05691396664825,34.22113949694383,41.62798541512109,param_err_pct,0,40,40,40,19.532011631201076,42.503590668489736,6,S2_nmr,D
locf,42.05435122037269,41.05691396664825,34.22113949694383,41.62798541512109,param_err_pct,0,40,40,40,19.532011631201076,42.503590668489736,6,S2_nmr,D
observed,0.0038370936228133354,0.0029661349789769247,0.0036243368888319053,0.0032478785450230224,blind_rmse_M,0,40,40,40,0.0027030553372107097,0.00432354245519807,6,S2_nmr,D
locf,0.0038370936228133354,0.002993661880067538,0.0036243368888319053,0.0032478785450230224,blind_rmse_M,0,40,40,40,0.0027030553372107097,0.00432354245519807,6,S2_nmr,D
observed,10000.0,10000.0,7298.854616898898,10000.0,max_rel_ci_pct,0,40,40,40,2060.2755199671287,10000.0,6,S2_nmr,D
locf,10000.0,10000.0,7298.854616898898,10000.0,max_rel_ci_pct,0,40,40,40,2060.2755199671287,10000.0,6,S2_nmr,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,6,S2_nmr,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,6,S2_nmr,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,6,S2_nmr,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,6,S2_nmr,D
observed,22553.99799677738,22553.99799677738,23355.684743275488,22553.99799677738,time_s,0,40,40,40,22510.702923020093,25151.70242221444,6,S2_nmr,D
locf,22553.99799677738,22553.99799677738,23355.684743275488,22553.99799677738,time_s,0,40,40,40,22510.702923020093,25151.70242221444,6,S2_nmr,D
observed,0.35435545134498825,0.16352211801165506,0.25743804741126647,0.324272118011655,egda_mol,0,40,40,40,0.15531009834304596,0.35435545134498825,6,S2_nmr,D
locf,0.35435545134498825,0.16352211801165506,0.25743804741126647,0.324272118011655,egda_mol,0,40,40,40,0.15531009834304596,0.35435545134498825,6,S2_nmr,D
observed,500.62616612485624,275.98358072686455,388.11364538089526,439.3847246138942,energy_kJ,0,40,40,40,275.98358072686455,500.62616612485624,6,S2_nmr,D
locf,500.62616612485624,275.98358072686455,388.11364538089526,439.3847246138942,energy_kJ,0,40,40,40,275.98358072686455,500.62616612485624,6,S2_nmr,D
observed,60.0,60.0,60.0,60.0,nmr_acquisitions,0,40,40,40,60.0,60.0,6,S2_nmr,D
locf,60.0,60.0,60.0,60.0,nmr_acquisitions,0,40,40,40,60.0,60.0,6,S2_nmr,D
observed,60.0,60.0,60.0,60.0,spatial_samples,0,40,40,40,60.0,60.0,6,S2_nmr,D
locf,60.0,60.0,60.0,60.0,spatial_samples,0,40,40,40,60.0,60.0,6,S2_nmr,D
observed,42.36041976185585,40.50724253301712,34.14333019715387,41.45089469808334,param_err_pct,0,40,40,40,27.958767900077717,43.26753936620537,7,S2_nmr,D
locf,42.30023923357437,40.50724253301712,34.14333019715387,41.45089469808334,param_err_pct,0,40,40,40,27.958767900077717,43.26753936620537,7,S2_nmr,D
observed,0.0037194036704978096,0.00283648869978443,0.0034601340757787315,0.0031961930384279014,blind_rmse_M,0,40,40,40,0.0027187167419055625,0.004137926090984985,7,S2_nmr,D
locf,0.0037194036704978096,0.00283648869978443,0.0034601340757787315,0.0031961930384279014,blind_rmse_M,0,40,40,40,0.0027187167419055625,0.004137926090984985,7,S2_nmr,D
observed,10000.0,10000.0,7394.4269764798755,10000.0,max_rel_ci_pct,0,40,40,40,1130.659972408351,10000.0,7,S2_nmr,D
locf,10000.0,10000.0,7394.4269764798755,10000.0,max_rel_ci_pct,0,40,40,40,1130.659972408351,10000.0,7,S2_nmr,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,7,S2_nmr,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,7,S2_nmr,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,7,S2_nmr,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,7,S2_nmr,D
observed,28004.882717243578,27918.29256972901,28294.844932689233,28004.882717243578,time_s,0,40,40,40,27831.70242221444,28334.76793851543,7,S2_nmr,D
locf,28004.882717243578,27918.29256972901,28294.844932689233,28004.882717243578,time_s,0,40,40,40,27831.70242221444,28334.76793851543,7,S2_nmr,D
observed,0.37706747101359744,0.19473357076773998,0.28309173374654234,0.3461508043469309,egda_mol,0,40,40,40,0.1780221180116552,0.37706747101359744,7,S2_nmr,D
locf,0.37706747101359744,0.1914008043469309,0.28309173374654234,0.3461508043469309,egda_mol,0,40,40,40,0.1780221180116552,0.37706747101359744,7,S2_nmr,D
observed,551.069152768483,326.42656737049083,441.2532279241872,493.79883547899954,energy_kJ,0,40,40,40,326.42656737049083,551.069152768483,7,S2_nmr,D
locf,551.069152768483,326.42656737049083,441.2532279241872,493.79883547899954,energy_kJ,0,40,40,40,326.42656737049083,551.069152768483,7,S2_nmr,D
observed,70.0,70.0,70.0,70.0,nmr_acquisitions,0,40,40,40,70.0,70.0,7,S2_nmr,D
locf,70.0,70.0,70.0,70.0,nmr_acquisitions,0,40,40,40,70.0,70.0,7,S2_nmr,D
observed,70.0,70.0,70.0,70.0,spatial_samples,0,40,40,40,70.0,70.0,7,S2_nmr,D
locf,70.0,70.0,70.0,70.0,spatial_samples,0,40,40,40,70.0,70.0,7,S2_nmr,D
observed,42.350976687432365,36.82202275356033,32.52988304749971,41.50213350259049,param_err_pct,0,40,40,40,16.560225694061316,42.6025239148408,8,S2_nmr,D
locf,42.350976687432365,36.82202275356033,32.52988304749971,41.50213350259049,param_err_pct,0,40,40,40,16.560225694061316,42.6025239148408,8,S2_nmr,D
observed,0.003777402826425095,0.002801730679056944,0.003436193213193409,0.0030847212244662276,blind_rmse_M,0,40,40,40,0.002673624802391319,0.0041458773382927515,8,S2_nmr,D
locf,0.0037313144318434203,0.002801730679056944,0.003436193213193409,0.0030847212244662276,blind_rmse_M,0,40,40,40,0.002673624802391319,0.0041458773382927515,8,S2_nmr,D
observed,10000.0,10000.0,7019.075549110128,10000.0,max_rel_ci_pct,0,40,40,40,827.8864904692533,10000.0,8,S2_nmr,D
locf,10000.0,10000.0,7019.075549110128,10000.0,max_rel_ci_pct,0,40,40,40,827.8864904692533,10000.0,8,S2_nmr,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,8,S2_nmr,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,8,S2_nmr,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,8,S2_nmr,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,8,S2_nmr,D
observed,33455.76743770977,32915.53788025348,32601.782266518487,33315.53788025348,time_s,0,40,40,40,32385.652658981628,33455.76743770977,8,S2_nmr,D
locf,33455.76743770977,32915.53788025348,32601.782266518487,33315.53788025348,time_s,0,40,40,40,32385.652658981628,33455.76743770977,8,S2_nmr,D
observed,0.39977949068220664,0.23423413768026446,0.31398898576505446,0.3714461573488733,egda_mol,0,40,40,40,0.23119615734887353,0.39977949068220664,8,S2_nmr,D
locf,0.39977949068220664,0.23423413768026446,0.31398898576505446,0.3714461573488733,egda_mol,0,40,40,40,0.23119615734887353,0.39977949068220664,8,S2_nmr,D
observed,616.701938166475,429.86745276848296,506.7346316457022,537.3471708769915,energy_kJ,0,40,40,40,416.98153816647505,616.701938166475,8,S2_nmr,D
locf,616.701938166475,429.86745276848296,506.7346316457022,537.3471708769915,energy_kJ,0,40,40,40,416.98153816647505,616.701938166475,8,S2_nmr,D
observed,80.0,80.0,80.0,80.0,nmr_acquisitions,0,40,40,40,80.0,80.0,8,S2_nmr,D
locf,80.0,80.0,80.0,80.0,nmr_acquisitions,0,40,40,40,80.0,80.0,8,S2_nmr,D
observed,80.0,80.0,80.0,80.0,spatial_samples,0,40,40,40,80.0,80.0,8,S2_nmr,D
locf,80.0,80.0,80.0,80.0,spatial_samples,0,40,40,40,80.0,80.0,8,S2_nmr,D
observed,85.92412901770142,66.00831827537569,73.70186377562001,76.04803860790201,param_err_pct,0,40,40,40,56.08463867595522,90.85147872969085,1,S2_nmr,F
locf,85.33332322106762,66.00927762816747,73.70186377562001,76.04803860790201,param_err_pct,0,40,40,40,56.08463867595522,90.85147872969085,1,S2_nmr,F
observed,0.100243981804787,0.09166809356468461,0.09562858691778083,0.09600738885466796,blind_rmse_M,0,40,40,40,0.08845817216027703,0.10175601017955563,1,S2_nmr,F
locf,0.10020927083713267,0.09166809356468461,0.09562858691778083,0.09600738885466796,blind_rmse_M,0,40,40,40,0.08845817216027703,0.10175601017955563,1,S2_nmr,F
observed,958.9662287789322,761.3063698624285,1509.445093216175,761.3063700106604,max_rel_ci_pct,0,40,40,40,761.306369820187,1637.9794484623276,1,S2_nmr,F
locf,980.1131940823859,761.3063698624285,1509.445093216175,761.3063700106604,max_rel_ci_pct,0,40,40,40,761.306369820187,1637.9794484623276,1,S2_nmr,F
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,1,S2_nmr,F
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,1,S2_nmr,F
observed,0.0,0.0,0.0,0.0,model_entropy,0,40,40,40,-0.0,0.0,1,S2_nmr,F
locf,0.0,0.0,0.0,0.0,model_entropy,0,40,40,40,-0.0,0.0,1,S2_nmr,F
observed,2462.4173602330984,2358.942360233099,2427.7448602330987,2437.9173602330984,time_s,0,40,40,40,2329.5423602330984,2476.504860233099,1,S2_nmr,F
locf,2462.4173602330984,2358.942360233099,2427.7448602330987,2437.9173602330984,time_s,0,40,40,40,2329.5423602330984,2476.504860233099,1,S2_nmr,F
observed,0.02052014466860915,0.019657853001942487,0.020231207168609152,0.020315978001942486,egda_mol,0,40,40,40,0.019412853001942485,0.020637540501942487,1,S2_nmr,F
locf,0.02052014466860915,0.019657853001942487,0.020231207168609152,0.020315978001942486,egda_mol,0,40,40,40,0.019412853001942485,0.020637540501942487,1,S2_nmr,F
observed,2.574506266443587,2.465094766443587,2.5369933789435875,2.547623641443587,energy_kJ,0,40,40,40,2.4343717664435873,2.587947578943587,1,S2_nmr,F
locf,2.5732261414435875,2.465094766443587,2.5369933789435875,2.547623641443587,energy_kJ,0,40,40,40,2.4343717664435873,2.587947578943587,1,S2_nmr,F
observed,11.0,10.0,10.725,11.0,nmr_acquisitions,0,40,40,40,10.0,11.0,1,S2_nmr,F
locf,11.0,10.0,10.725,11.0,nmr_acquisitions,0,40,40,40,10.0,11.0,1,S2_nmr,F
observed,10.0,10.0,10.0,10.0,spatial_samples,0,40,40,40,10.0,10.0,1,S2_nmr,F
locf,10.0,10.0,10.0,10.0,spatial_samples,0,40,40,40,10.0,10.0,1,S2_nmr,F
observed,43.869103366969526,28.332822150252024,39.5731145374757,32.38759248066523,param_err_pct,0,40,40,40,23.70483540812625,55.97649026395335,2,S2_nmr,F
locf,43.87870734787498,28.332822150252024,39.5731145374757,32.38759248066523,param_err_pct,0,40,40,40,23.70483540812625,55.97649026395335,2,S2_nmr,F
observed,0.015964379682470765,0.01282426667045261,0.014266984709953783,0.013672397910097087,blind_rmse_M,0,40,40,40,0.012154050613444024,0.01702013363536848,2,S2_nmr,F
locf,0.015964379682470765,0.012945737029638568,0.014266984709953783,0.013672397910097087,blind_rmse_M,0,40,40,40,0.012154050613444024,0.01702013363536848,2,S2_nmr,F
observed,900.3143047257142,728.4456528821443,854.267746681385,735.4034210237062,max_rel_ci_pct,0,40,40,40,724.6427032613543,1045.2509458457273,2,S2_nmr,F
locf,900.3143047257142,728.483502515505,854.267746681385,735.4034210237062,max_rel_ci_pct,0,40,40,40,724.6427032613543,1045.2509458457273,2,S2_nmr,F
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,2,S2_nmr,F
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,2,S2_nmr,F
observed,0.0,0.0,0.0,0.0,model_entropy,0,40,40,40,-0.0,0.0,2,S2_nmr,F
locf,0.0,0.0,0.0,0.0,model_entropy,0,40,40,40,-0.0,0.0,2,S2_nmr,F
observed,6630.313540349646,6541.5385403496475,6609.231040349647,6594.788540349646,time_s,0,40,40,40,6526.2260403496475,6684.7885403496475,2,S2_nmr,F
locf,6630.313540349646,6542.763540349648,6609.231040349647,6594.788540349646,time_s,0,40,40,40,6526.2260403496475,6684.7885403496475,2,S2_nmr,F
observed,0.08972987267055167,0.089303831003885,0.08992264350388501,0.08944403933721834,egda_mol,0,40,40,40,0.089143206003885,0.09023487267055166,2,S2_nmr,F
locf,0.08979112267055167,0.089303831003885,0.08992264350388501,0.08944403933721834,egda_mol,0,40,40,40,0.089143206003885,0.09023487267055166,2,S2_nmr,F
observed,141.13204816443582,140.6567821644358,140.67748358472102,141.05524066443581,energy_kJ,0,40,40,40,140.3992680394358,141.1803532894358,2,S2_nmr,F
locf,141.13204816443582,140.68844566443582,140.67748358472102,141.05524066443581,energy_kJ,0,40,40,40,140.3992680394358,141.1803532894358,2,S2_nmr,F
observed,21.0,20.0,20.9,21.0,nmr_acquisitions,0,40,40,40,20.0,21.0,2,S2_nmr,F
locf,21.0,20.0,20.9,21.0,nmr_acquisitions,0,40,40,40,20.0,21.0,2,S2_nmr,F
observed,20.0,20.0,20.0,20.0,spatial_samples,0,40,40,40,20.0,20.0,2,S2_nmr,F
locf,20.0,20.0,20.0,20.0,spatial_samples,0,40,40,40,20.0,20.0,2,S2_nmr,F
observed,17.58127362642641,13.238475844205755,14.715654957515634,15.328380325764734,param_err_pct,0,40,40,40,10.187429100607408,18.30600583723371,3,S2_nmr,F
