x_m,tau_s,X_EGDA,Y_EGMA,Y_EG
3.50000000e-02,2.63893783e+01,7.48219139e-01,4.81170294e-01,2.67048845e-01
3.60000000e-02,2.71433605e+01,7.57851152e-01,4.80493678e-01,2.77357475e-01
3.70000000e-02,2.78973428e+01,7.67107631e-01,4.79469199e-01,2.87638433e-01
3.80000000e-02,2.86513250e+01,7.76003323e-01,4.78119026e-01,2.97884298e-01
3.90000000e-02,2.94053072e+01,7.84552397e-01,4.76464265e-01,3.08088132e-01
4.00000000e-02,3.01592895e+01,7.92768465e-01,4.74525011e-01,3.18243454e-01
4.10000000e-02,3.09132717e+01,8.00664605e-01,4.72320384e-01,3.28344221e-01
4.20000000e-02,3.16672539e+01,8.08253381e-01,4.69868576e-01,3.38384805e-01
4.30000000e-02,3.24212362e+01,8.15546864e-01,4.67186891e-01,3.48359973e-01
4.40000000e-02,3.31752184e+01,8.22556649e-01,4.64291781e-01,3.58264868e-01
4.50000000e-02,3.39292007e+01,8.29293876e-01,4.61198884e-01,3.68094992e-01
4.60000000e-02,3.46831829e+01,8.35769246e-01,4.57923062e-01,3.77846184e-01
4.70000000e-02,3.54371651e+01,8.41993042e-01,4.54478432e-01,3.87514610e-01
4.80000000e-02,3.61911474e+01,8.47975138e-01,4.50878399e-01,3.97096739e-01
4.90000000e-02,3.69451296e+01,8.53725023e-01,4.47135688e-01,4.06589334e-01
5.00000000e-02,3.76991118e+01,8.59251810e-01,4.43262375e-01,4.15989434e-01
5.10000000e-02,3.84530941e+01,8.64564255e-01,4.39269915e-01,4.25294340e-01
5.20000000e-02,3.92070763e+01,8.69670769e-01,4.35169166e-01,4.34501602e-01
5.30000000e-02,3.99610586e+01,8.74579430e-01,4.30970424e-01,4.43609006e-01
5.40000000e-02,4.07150408e+01,8.79298001e-01,4.26683439e-01,4.52614562e-01
5.50000000e-02,4.14690230e+01,8.83833936e-01,4.22317446e-01,4.61516490e-01
5.60000000e-02,4.22230053e+01,8.88194398e-01,4.17881184e-01,4.70313214e-01
5.70000000e-02,4.29769875e+01,8.92386266e-01,4.13382922e-01,4.79003344e-01
5.80000000e-02,4.37309697e+01,8.96416148e-01,4.08830476e-01,4.87585672e-01
5.90000000e-02,4.44849520e+01,9.00290394e-01,4.04231235e-01,4.96059159e-01
6.00000000e-02,4.52389342e+01,9.04015100e-01,3.99592176e-01,5.04422924e-01
6.10000000e-02,4.59929164e+01,9.07596124e-01,3.94919883e-01,5.12676241e-01
6.20000000e-02,4.67468987e+01,9.11039094e-01,3.90220570e-01,5.20818524e-01
6.30000000e-02,4.75008809e+01,9.14349415e-01,3.85500092e-01,5.28849322e-01
6.40000000e-02,4.82548632e+01,9.17532277e-01,3.80763966e-01,5.36768311e-01
6.50000000e-02,4.90088454e+01,9.20592670e-01,3.76017383e-01,5.44575287e-01
6.60000000e-02,4.97628276e+01,9.23535383e-01,3.71265227e-01,5.52270155e-01
6.70000000e-02,5.05168099e+01,9.26365018e-01,3.66512088e-01,5.59852930e-01
6.80000000e-02,5.12707921e+01,9.29085997e-01,3.61762274e-01,5.67323724e-01
6.90000000e-02,5.20247743e+01,9.31702566e-01,3.57019826e-01,5.74682740e-01
7.00000000e-02,5.27787566e+01,9.34218803e-01,3.52288533e-01,5.81930270e-01
7.10000000e-02,5.35327388e+01,9.36638628e-01,3.47571940e-01,5.89066688e-01
7.20000000e-02,5.42867211e+01,9.38965803e-01,3.42873361e-01,5.96092442e-01
7.30000000e-02,5.50407033e+01,9.41203945e-01,3.38195892e-01,6.03008053e-01
7.40000000e-02,5.57946855e+01,9.43356527e-01,3.33542419e-01,6.09814108e-01
7.50000000e-02,5.65486678e+01,9.45426885e-01,3.28915631e-01,6.16511254e-01
7.60000000e-02,5.73026500e+01,9.47418224e-01,3.24318026e-01,6.23100198e-01
7.70000000e-02,5.80566322e+01,9.49333623e-01,3.19751924e-01,6.29581699e-01
7.80000000e-02,5.88106145e+01,9.51176039e-01,3.15219475e-01,6.35956564e-01
7.90000000e-02,5.95645967e+01,9.52948313e-01,3.10722667e-01,6.42225647e-01
8.00000000e-02,6.03185789e+01,9.54653175e-01,3.06263331e-01,6.48389844e-01
8.10000000e-02,6.10725612e+01,9.56293246e-01,3.01843156e-01,6.54450090e-01
8.20000000e-02,6.18265434e+01,9.57871045e-01,2.97463690e-01,6.60407355e-01
8.30000000e-02,6.25805257e+01,9.59388991e-01,2.93126351e-01,6.66262640e-01
8.40000000e-02,6.33345079e+01,9.60849409e-01,2.88832430e-01,6.72016978e-01
8.50000000e-02,6.40884901e+01,9.62254531e-01,2.84583103e-01,6.77671428e-01
8.60000000e-02,6.48424724e+01,9.63606502e-01,2.80379430e-01,6.83227072e-01
8.70000000e-02,6.55964546e+01,9.64907383e-01,2.76222369e-01,6.88685015e-01
8.80000000e-02,6.63504368e+01,9.66159155e-01,2.72112774e-01,6.94046381e-01
8.90000000e-02,6.71044191e+01,9.67363718e-01,2.68051406e-01,6.99312312e-01
9.00000000e-02,6.78584013e+01,9.68522900e-01,2.64038935e-01,7.04483965e-01
9.10000000e-02,6.86123836e+01,9.69638457e-01,2.60075948e-01,7.09562508e-01
9.20000000e-02,6.93663658e+01,9.70712074e-01,2.56162950e-01,7.14549124e-01
9.30000000e-02,7.01203480e+01,9.71745373e-01,2.52300369e-01,7.19445004e-01
9.40000000e-02,7.08743303e+01,9.72739910e-01,2.48488564e-01,7.24251345e-01
9.50000000e-02,7.16283125e+01,9.73697180e-01,2.44727825e-01,7.28969354e-01
9.60000000e-02,7.23822947e+01,9.74618621e-01,2.41018380e-01,7.33600241e-01
9.70000000e-02,7.31362770e+01,9.75505612e-01,2.37360394e-01,7.38145219e-01
9.80000000e-02,7.38902592e+01,9.76359482e-01,2.33753978e-01,7.42605504e-01
9.90000000e-02,7.46442414e+01,9.77181504e-01,2.30199191e-01,7.46982313e-01
1.00000000e-01,7.53982237e+01,9.77972903e-01,2.26696039e-01,7.51276864e-01
1.01000000e-01,7.61522059e+01,9.78734855e-01,2.23244484e-01,7.55490372e-01
1.02000000e-01,7.69061882e+01,9.79468492e-01,2.19844443e-01,7.59624049e-01
1.03000000e-01,7.76601704e+01,9.80174900e-01,2.16495792e-01,7.63679108e-01
1.04000000e-01,7.84141526e+01,9.80855121e-01,2.13198368e-01,7.67656753e-01
1.05000000e-01,7.91681349e+01,9.81510161e-01,2.09951974e-01,7.71558187e-01
1.06000000e-01,7.99221171e+01,9.82140982e-01,2.06756378e-01,7.75384605e-01
1.07000000e-01,8.06760993e+01,9.82748511e-01,2.03611316e-01,7.79137195e-01
1.08000000e-01,8.14300816e+01,9.83333638e-01,2.00516496e-01,7.82817142e-01
1.09000000e-01,8.21840638e+01,9.83897219e-01,1.97471600e-01,7.86425619e-01
1.10000000e-01,8.29380461e+01,9.84440075e-01,1.94476283e-01,7.89963792e-01
1.11000000e-01,8.36920283e+01,9.84962996e-01,1.91530176e-01,7.93432819e-01
1.12000000e-01,8.44460105e+01,9.85466742e-01,1.88632892e-01,7.96833849e-01
1.13000000e-01,8.51999928e+01,9.85952041e-01,1.85784022e-01,8.00168020e-01
1.14000000e-01,8.59539750e+01,9.86419597e-01,1.82983137e-01,8.03436460e-01
1.15000000e-01,8.67079572e+01,9.86870081e-01,1.80229794e-01,8.06640287e-01
1.16000000e-01,8.74619395e+01,9.87304143e-01,1.77523535e-01,8.09780608e-01
1.17000000e-01,8.82159217e+01,9.87722404e-01,1.74863885e-01,8.12858518e-01
1.18000000e-01,8.89699039e+01,9.88125463e-01,1.72250360e-01,8.15875103e-01
1.19000000e-01,8.97238862e+01,9.88513895e-01,1.69682462e-01,8.18831433e-01
1.20000000e-01,9.04778684e+01,9.88888253e-01,1.67159682e-01,8.21728570e-01
1.21000000e-01,9.12318507e+01,9.89249068e-01,1.64681506e-01,8.24567562e-01
1.22000000e-01,9.19858329e+01,9.89596852e-01,1.62247407e-01,8.27349445e-01
1.23000000e-01,9.27398151e+01,9.89932094e-01,1.59856853e-01,8.30075241e-01
1.24000000e-01,9.34937974e+01,9.90255268e-01,1.57509307e-01,8.32745961e-01
1.25000000e-01,9.42477796e+01,9.90566826e-01,1.55204223e-01,8.35362603e-01
1.26000000e-01,9.50017618e+01,9.90867206e-01,1.52941055e-01,8.37926151e-01
1.27000000e-01,9.57557441e+01,9.91156826e-01,1.50719249e-01,8.40437577e-01
1.28000000e-01,9.65097263e+01,9.91436090e-01,1.48538250e-01,8.42897840e-01
1.29000000e-01,9.72637086e+01,9.91705385e-01,1.46397500e-01,8.45307885e-01
1.30000000e-01,9.80176908e+01,9.91965084e-01,1.44296441e-01,8.47668643e-01
1.31000000e-01,9.87716730e+01,9.92215545e-01,1.42234510e-01,8.49981035e-01
1.32000000e-01,9.95256553e+01,9.92457113e-01,1.40211148e-01,8.52245966e-01
1.33000000e-01,1.00279638e+02,9.92690119e-01,1.38225792e-01,8.54464327e-01
1.34000000e-01,1.01033620e+02,9.92914882e-01,1.36277883e-01,8.56637000e-01
1.35000000e-01,1.01787602e+02,9.93131708e-01,1.34366859e-01,8.58764849e-01
1.36000000e-01,1.02541584e+02,9.93340891e-01,1.32492163e-01,8.60848727e-01
1.37000000e-01,1.03295566e+02,9.93542715e-01,1.30653239e-01,8.62889476e-01
1.38000000e-01,1.04049549e+02,9.93737452e-01,1.28849531e-01,8.64887920e-01
1.39000000e-01,1.04803531e+02,9.93925364e-01,1.27080489e-01,8.66844875e-01
1.40000000e-01,1.05557513e+02,9.94106703e-01,1.25345562e-01,8.68761141e-01
1.41000000e-01,1.06311495e+02,9.94281711e-01,1.23644205e-01,8.70637506e-01
1.42000000e-01,1.07065478e+02,9.94450622e-01,1.21975877e-01,8.72474746e-01
1.43000000e-01,1.07819460e+02,9.94613660e-01,1.20340037e-01,8.74273623e-01
1.44000000e-01,1.08573442e+02,9.94771040e-01,1.18736153e-01,8.76034886e-01
1.45000000e-01,1.09327424e+02,9.94922969e-01,1.17163694e-01,8.77759275e-01
1.46000000e-01,1.10081407e+02,9.95069648e-01,1.15622134e-01,8.79447514e-01
1.47000000e-01,1.10835389e+02,9.95211268e-01,1.14110953e-01,8.81100316e-01
1.48000000e-01,1.11589371e+02,9.95348014e-01,1.12629633e-01,8.82718381e-01
1.49000000e-01,1.12343353e+02,9.95480063e-01,1.11177664e-01,8.84302399e-01
1.50000000e-01,1.13097336e+02,9.95607587e-01,1.09754539e-01,8.85853047e-01
1.51000000e-01,1.13851318e+02,9.95730749e-01,1.08359759e-01,8.87370990e-01
1.52000000e-01,1.14605300e+02,9.95849709e-01,1.06992828e-01,8.88856881e-01
1.53000000e-01,1.15359282e+02,9.95964617e-01,1.05653255e-01,8.90311362e-01
1.54000000e-01,1.16113264e+02,9.96075622e-01,1.04340557e-01,8.91735064e-01
1.55000000e-01,1.16867247e+02,9.96182863e-01,1.03054256e-01,8.93128607e-01
1.56000000e-01,1.17621229e+02,9.96286476e-01,1.01793878e-01,8.94492598e-01
1.57000000e-01,1.18375211e+02,9.96386593e-01,1.00558958e-01,8.95827635e-01
1.58000000e-01,1.19129193e+02,9.96483338e-01,9.93490336e-02,8.97134304e-01
1.59000000e-01,1.19883176e+02,9.96576832e-01,9.81636506e-02,8.98413182e-01
1.60000000e-01,1.20637158e+02,9.96667193e-01,9.70023600e-02,8.99664833e-01
1.61000000e-01,1.21391140e+02,9.96754531e-01,9.58647191e-02,9.00889812e-01
1.62000000e-01,1.22145122e+02,9.96838955e-01,9.47502911e-02,9.02088664e-01
1.63000000e-01,1.22899105e+02,9.96920569e-01,9.36586453e-02,9.03261923e-01
1.64000000e-01,1.23653087e+02,9.96999472e-01,9.25893572e-02,9.04410114e-01
1.65000000e-01,1.24407069e+02,9.97075760e-01,9.15420082e-02,9.05533752e-01
1.66000000e-01,1.25161051e+02,9.97149527e-01,9.05161861e-02,9.06633341e-01
1.67000000e-01,1.25915034e+02,9.97220862e-01,8.95114846e-02,9.07709377e-01
1.68000000e-01,1.26669016e+02,9.97289850e-01,8.85275035e-02,9.08762346e-01
1.69000000e-01,1.27422998e+02,9.97356574e-01,8.75638486e-02,9.09792725e-01
1.70000000e-01,1.28176980e+02,9.97421113e-01,8.66201320e-02,9.10800981e-01
1.71000000e-01,1.28930963e+02,9.97483545e-01,8.56959715e-02,9.11787574e-01
1.72000000e-01,1.29684945e+02,9.97543943e-01,8.47909911e-02,9.12752952e-01
1.73000000e-01,1.30438927e+02,9.97602378e-01,8.39048208e-02,9.13697558e-01
1.74000000e-01,1.31192909e+02,9.97658919e-01,8.30370965e-02,9.14621823e-01
1.75000000e-01,1.31946891e+02,9.97713632e-01,8.21874597e-02,9.15526172e-01
1.76000000e-01,1.32700874e+02,9.97766580e-01,8.13555583e-02,9.16411022e-01
1.77000000e-01,1.33454856e+02,9.97817825e-01,8.05410454e-02,9.17276779e-01
1.78000000e-01,1.34208838e+02,9.97867424e-01,7.97435804e-02,9.18123844e-01
1.79000000e-01,1.34962820e+02,9.97915437e-01,7.89628280e-02,9.18952609e-01
1.80000000e-01,1.35716803e+02,9.97961916e-01,7.81984587e-02,9.19763457e-01
1.81000000e-01,1.36470785e+02,9.98006915e-01,7.74501488e-02,9.20556766e-01
1.82000000e-01,1.37224767e+02,9.98050484e-01,7.67175799e-02,9.21332904e-01
1.83000000e-01,1.37978749e+02,9.98092673e-01,7.60004391e-02,9.22092234e-01
1.84000000e-01,1.38732732e+02,9.98133528e-01,7.52984191e-02,9.22835109e-01
1.85000000e-01,1.39486714e+02,9.98173096e-01,7.46112178e-02,9.23561878e-01
1.86000000e-01,1.40240696e+02,9.98211420e-01,7.39385385e-02,9.24272881e-01
1.87000000e-01,1.40994678e+02,9.98248542e-01,7.32800899e-02,9.24968452e-01
1.88000000e-01,1.41748661e+02,9.98284503e-01,7.26355855e-02,9.25648917e-01
1.89000000e-01,1.42502643e+02,9.98319342e-01,7.20047444e-02,9.26314598e-01
1.90000000e-01,1.43256625e+02,9.98353097e-01,7.13872905e-02,9.26965807e-01
1.91000000e-01,1.44010607e+02,9.98385805e-01,7.07829527e-02,9.27602852e-01
1.92000000e-01,1.44764589e+02,9.98417501e-01,7.01914649e-02,9.28226036e-01
1.93000000e-01,1.45518572e+02,9.98448218e-01,6.96125658e-02,9.28835652e-01
1.94000000e-01,1.46272554e+02,9.98477989e-01,6.90459991e-02,9.29431990e-01
1.95000000e-01,1.47026536e+02,9.98506847e-01,6.84915129e-02,9.30015334e-01
1.96000000e-01,1.47780518e+02,9.98534821e-01,6.79488603e-02,9.30585960e-01
1.97000000e-01,1.48534501e+02,9.98561940e-01,6.74177989e-02,9.31144141e-01
1.98000000e-01,1.49288483e+02,9.98588233e-01,6.68980908e-02,9.31690143e-01
1.99000000e-01,1.50042465e+02,9.98613728e-01,6.63895025e-02,9.32224226e-01
2.00000000e-01,1.50796447e+02,9.98638450e-01,6.58918050e-02,9.32746645e-01
