x_m,tau_s,C_EGDA_mol_L,C_EGMA_mol_L,C_EG_mol_L,C_AcOH_mol_L,C_H2O_mol_L,C_OH_mol_L,X_EGDA,Y_EGMA,Y_EG
1.53000000e-02,1.15359282e+01,2.01016272e-01,4.60564247e-02,2.92730367e-03,5.19110320e-02,5.38723188e+01,0.00000000e+00,1.95934913e-01,1.84225699e-01,1.17092147e-02
1.56000000e-02,1.17621229e+01,2.00159131e-01,4.68043169e-02,3.03655194e-03,5.28774208e-02,5.38713524e+01,0.00000000e+00,1.99363475e-01,1.87217268e-01,1.21462078e-02
1.59000000e-02,1.19883176e+01,1.99305670e-01,4.75467800e-02,3.14755028e-03,5.38418806e-02,5.38703879e+01,0.00000000e+00,2.02777321e-01,1.90187120e-01,1.25902011e-02
1.62000000e-02,1.22145122e+01,1.98455872e-01,4.82838427e-02,3.26028581e-03,5.48044143e-02,5.38694254e+01,0.00000000e+00,2.06176514e-01,1.93135371e-01,1.30411432e-02
1.65000000e-02,1.24407069e+01,1.97609721e-01,4.90155333e-02,3.37474574e-03,5.57650248e-02,5.38684648e+01,0.00000000e+00,2.09561116e-01,1.96062133e-01,1.34989830e-02
1.68000000e-02,1.26669016e+01,1.96767202e-01,4.97418803e-02,3.49091733e-03,5.67237150e-02,5.38675061e+01,0.00000000e+00,2.12931191e-01,1.98967521e-01,1.39636693e-02
1.71000000e-02,1.28930963e+01,1.95928300e-01,5.04629119e-02,3.60878794e-03,5.76804878e-02,5.38665493e+01,0.00000000e+00,2.16286799e-01,2.01851648e-01,1.44351517e-02
1.74000000e-02,1.31192909e+01,1.95092999e-01,5.11786561e-02,3.72834494e-03,5.86353460e-02,5.38655945e+01,0.00000000e+00,2.19628004e-01,2.04714625e-01,1.49133798e-02
1.77000000e-02,1.33454856e+01,1.94261283e-01,5.18891410e-02,3.84957582e-03,5.95882926e-02,5.38646415e+01,0.00000000e+00,2.22954867e-01,2.07556564e-01,1.53983033e-02
1.80000000e-02,1.35716803e+01,1.93433138e-01,5.25943943e-02,3.97246811e-03,6.05393305e-02,5.38636905e+01,0.00000000e+00,2.26267450e-01,2.10377577e-01,1.58898725e-02
1.83000000e-02,1.37978749e+01,1.92608547e-01,5.32944437e-02,4.09700941e-03,6.14884626e-02,5.38627413e+01,0.00000000e+00,2.29565813e-01,2.13177775e-01,1.63880376e-02
1.86000000e-02,1.40240696e+01,1.91787496e-01,5.39893168e-02,4.22318738e-03,6.24356916e-02,5.38617941e+01,0.00000000e+00,2.32850017e-01,2.15957267e-01,1.68927495e-02
1.89000000e-02,1.42502643e+01,1.90969969e-01,5.46790411e-02,4.35098976e-03,6.33810206e-02,5.38608488e+01,0.00000000e+00,2.36120123e-01,2.18716164e-01,1.74039590e-02
1.92000000e-02,1.44764589e+01,1.90155952e-01,5.53636438e-02,4.48040433e-03,6.43244524e-02,5.38599054e+01,0.00000000e+00,2.39376192e-01,2.21454575e-01,1.79216173e-02
1.95000000e-02,1.47026536e+01,1.89345429e-01,5.60431521e-02,4.61141896e-03,6.52659900e-02,5.38589638e+01,0.00000000e+00,2.42618284e-01,2.24172608e-01,1.84456758e-02
1.98000000e-02,1.49288483e+01,1.88538385e-01,5.67175930e-02,4.74402156e-03,6.62056361e-02,5.38580242e+01,0.00000000e+00,2.45846458e-01,2.26870372e-01,1.89760863e-02
2.01000000e-02,1.51550430e+01,1.87734806e-01,5.73869935e-02,4.87820013e-03,6.71433938e-02,5.38570864e+01,0.00000000e+00,2.49060775e-01,2.29547974e-01,1.95128005e-02
2.04000000e-02,1.53812376e+01,1.86934677e-01,5.80513804e-02,5.01394272e-03,6.80792659e-02,5.38561505e+01,0.00000000e+00,2.52261293e-01,2.32205522e-01,2.00557709e-02
2.07000000e-02,1.56074323e+01,1.86137982e-01,5.87107804e-02,5.15123743e-03,6.90132552e-02,5.38552166e+01,0.00000000e+00,2.55448071e-01,2.34843121e-01,2.06049497e-02
2.10000000e-02,1.58336270e+01,1.85344708e-01,5.93652199e-02,5.29007244e-03,6.99453648e-02,5.38542844e+01,0.00000000e+00,2.58621169e-01,2.37460880e-01,2.11602898e-02
2.13000000e-02,1.60598216e+01,1.84554839e-01,6.00147254e-02,5.43043599e-03,7.08755974e-02,5.38533542e+01,0.00000000e+00,2.61780646e-01,2.40058902e-01,2.17217440e-02
2.16000000e-02,1.62860163e+01,1.83768360e-01,6.06593232e-02,5.57231638e-03,7.18039560e-02,5.38524259e+01,0.00000000e+00,2.64926558e-01,2.42637293e-01,2.22892655e-02
2.19000000e-02,1.65122110e+01,1.82985259e-01,6.12990395e-02,5.71570198e-03,7.27304434e-02,5.38514994e+01,0.00000000e+00,2.68058966e-01,2.45196158e-01,2.28628079e-02
2.22000000e-02,1.67384057e+01,1.82205519e-01,6.19339002e-02,5.86058119e-03,7.36550626e-02,5.38505747e+01,0.00000000e+00,2.71177926e-01,2.47735601e-01,2.34423248e-02
2.25000000e-02,1.69646003e+01,1.81429126e-01,6.25639315e-02,6.00694252e-03,7.45778165e-02,5.38496520e+01,0.00000000e+00,2.74283496e-01,2.50255726e-01,2.40277701e-02
2.28000000e-02,1.71907950e+01,1.80656067e-01,6.31891589e-02,6.15477451e-03,7.54987079e-02,5.38487311e+01,0.00000000e+00,2.77375734e-01,2.52756636e-01,2.46190980e-02
2.31000000e-02,1.74169897e+01,1.79886326e-01,6.38096083e-02,6.30406576e-03,7.64177398e-02,5.38478121e+01,0.00000000e+00,2.80454696e-01,2.55238433e-01,2.52162630e-02
2.34000000e-02,1.76431843e+01,1.79119890e-01,6.44253051e-02,6.45480494e-03,7.73349150e-02,5.38468949e+01,0.00000000e+00,2.83520440e-01,2.57701220e-01,2.58192198e-02
2.37000000e-02,1.78693790e+01,1.78356744e-01,6.50362748e-02,6.60698078e-03,7.82502364e-02,5.38459796e+01,0.00000000e+00,2.86573022e-01,2.60145099e-01,2.64279231e-02
2.40000000e-02,1.80955737e+01,1.77596875e-01,6.56425428e-02,6.76058207e-03,7.91637069e-02,5.38450661e+01,0.00000000e+00,2.89612499e-01,2.62570171e-01,2.70423283e-02
2.43000000e-02,1.83217684e+01,1.76840268e-01,6.62441342e-02,6.91559764e-03,8.00753295e-02,5.38441545e+01,0.00000000e+00,2.92638927e-01,2.64976537e-01,2.76623906e-02
2.46000000e-02,1.85479630e+01,1.76086909e-01,6.68410741e-02,7.07201642e-03,8.09851070e-02,5.38432447e+01,0.00000000e+00,2.95652362e-01,2.67364296e-01,2.82880657e-02
2.49000000e-02,1.87741577e+01,1.75336785e-01,6.74333875e-02,7.22982737e-03,8.18930422e-02,5.38423368e+01,0.00000000e+00,2.98652859e-01,2.69733550e-01,2.89193095e-02
2.52000000e-02,1.90003524e+01,1.74589881e-01,6.80210992e-02,7.38901950e-03,8.27991382e-02,5.38414307e+01,0.00000000e+00,3.01640475e-01,2.72084397e-01,2.95560780e-02
2.55000000e-02,1.92265470e+01,1.73846184e-01,6.86042339e-02,7.54958191e-03,8.37033977e-02,5.38405264e+01,0.00000000e+00,3.04615263e-01,2.74416935e-01,3.01983276e-02
2.58000000e-02,1.94527417e+01,1.73105680e-01,6.91828162e-02,7.71150373e-03,8.46058237e-02,5.38396240e+01,0.00000000e+00,3.07577280e-01,2.76731265e-01,3.08460149e-02
2.61000000e-02,1.96789364e+01,1.72368355e-01,6.97568707e-02,7.87477417e-03,8.55064190e-02,5.38387234e+01,0.00000000e+00,3.10526579e-01,2.79027483e-01,3.14990967e-02
2.64000000e-02,1.99051311e+01,1.71634196e-01,7.03264217e-02,8.03938248e-03,8.64051866e-02,5.38378246e+01,0.00000000e+00,3.13463217e-01,2.81305687e-01,3.21575299e-02
2.67000000e-02,2.01313257e+01,1.70903189e-01,7.08914935e-02,8.20531797e-03,8.73021294e-02,5.38369277e+01,0.00000000e+00,3.16387246e-01,2.83565974e-01,3.28212719e-02
2.70000000e-02,2.03575204e+01,1.70175320e-01,7.14521101e-02,8.37257002e-03,8.81972502e-02,5.38360326e+01,0.00000000e+00,3.19298721e-01,2.85808441e-01,3.34902801e-02
2.73000000e-02,2.05837151e+01,1.69450576e-01,7.20082958e-02,8.54112806e-03,8.90905519e-02,5.38351393e+01,0.00000000e+00,3.22197695e-01,2.88033183e-01,3.41645123e-02
2.76000000e-02,2.08099097e+01,1.68728944e-01,7.25600743e-02,8.71098158e-03,8.99820374e-02,5.38342478e+01,0.00000000e+00,3.25084223e-01,2.90240297e-01,3.48439263e-02
2.79000000e-02,2.10361044e+01,1.68010410e-01,7.31074694e-02,8.88212010e-03,9.08717096e-02,5.38333581e+01,0.00000000e+00,3.27958358e-01,2.92429878e-01,3.55284804e-02
2.82000000e-02,2.12622991e+01,1.67294962e-01,7.36505049e-02,9.05453324e-03,9.17595714e-02,5.38324702e+01,0.00000000e+00,3.30820153e-01,2.94602020e-01,3.62181330e-02
2.85000000e-02,2.14884938e+01,1.66582585e-01,7.41892044e-02,9.22821065e-03,9.26456257e-02,5.38315842e+01,0.00000000e+00,3.33669660e-01,2.96756818e-01,3.69128426e-02
2.88000000e-02,2.17146884e+01,1.65873267e-01,7.47235912e-02,9.40314203e-03,9.35298753e-02,5.38306999e+01,0.00000000e+00,3.36506933e-01,2.98894365e-01,3.76125681e-02
2.91000000e-02,2.19408831e+01,1.65166994e-01,7.52536889e-02,9.57931715e-03,9.44123231e-02,5.38298175e+01,0.00000000e+00,3.39332024e-01,3.01014755e-01,3.83172686e-02
2.94000000e-02,2.21670778e+01,1.64463754e-01,7.57795205e-02,9.75672583e-03,9.52929721e-02,5.38289368e+01,0.00000000e+00,3.42144985e-01,3.03118082e-01,3.90269033e-02
2.97000000e-02,2.23932724e+01,1.63763533e-01,7.63011092e-02,9.93535795e-03,9.61718251e-02,5.38280580e+01,0.00000000e+00,3.44945869e-01,3.05204437e-01,3.97414318e-02
3.00000000e-02,2.26194671e+01,1.63066318e-01,7.68184781e-02,1.01152034e-02,9.70488850e-02,5.38271809e+01,0.00000000e+00,3.47734726e-01,3.07273913e-01,4.04608138e-02
3.03000000e-02,2.28456618e+01,1.62372098e-01,7.73316501e-02,1.02962523e-02,9.79241547e-02,5.38263057e+01,0.00000000e+00,3.50511610e-01,3.09326601e-01,4.11850091e-02
3.06000000e-02,2.30718564e+01,1.61680857e-01,7.78406480e-02,1.04784945e-02,9.87976370e-02,5.38254322e+01,0.00000000e+00,3.53276570e-01,3.11362592e-01,4.19139780e-02
3.09000000e-02,2.32980511e+01,1.60992585e-01,7.83454945e-02,1.06619202e-02,9.96693349e-02,5.38245605e+01,0.00000000e+00,3.56029659e-01,3.13381978e-01,4.26476808e-02
3.12000000e-02,2.35242458e+01,1.60307268e-01,7.88462121e-02,1.08465195e-02,1.00539251e-01,5.38236906e+01,0.00000000e+00,3.58770927e-01,3.15384848e-01,4.33860781e-02
3.15000000e-02,2.37504405e+01,1.59624894e-01,7.93428234e-02,1.10322827e-02,1.01407389e-01,5.38228224e+01,0.00000000e+00,3.61500424e-01,3.17371293e-01,4.41291307e-02
3.18000000e-02,2.39766351e+01,1.58945449e-01,7.98353507e-02,1.12191999e-02,1.02273750e-01,5.38219561e+01,0.00000000e+00,3.64218202e-01,3.19341403e-01,4.48767996e-02
3.21000000e-02,2.42028298e+01,1.58268922e-01,8.03238163e-02,1.14072615e-02,1.03138339e-01,5.38210915e+01,0.00000000e+00,3.66924311e-01,3.21295265e-01,4.56290461e-02
3.24000000e-02,2.44290245e+01,1.57595300e-01,8.08082423e-02,1.15964579e-02,1.04001158e-01,5.38202287e+01,0.00000000e+00,3.69618801e-01,3.23232969e-01,4.63858314e-02
3.27000000e-02,2.46552191e+01,1.56924570e-01,8.12886509e-02,1.17867794e-02,1.04862210e-01,5.38193676e+01,0.00000000e+00,3.72301721e-01,3.25154603e-01,4.71471174e-02
3.30000000e-02,2.48814138e+01,1.56256720e-01,8.17650639e-02,1.19782165e-02,1.05721497e-01,5.38185083e+01,0.00000000e+00,3.74973121e-01,3.27060256e-01,4.79128658e-02
3.33000000e-02,2.51076085e+01,1.55591737e-01,8.22375032e-02,1.21707597e-02,1.06579023e-01,5.38176508e+01,0.00000000e+00,3.77633052e-01,3.28950013e-01,4.86830387e-02
3.36000000e-02,2.53338032e+01,1.54929610e-01,8.27059906e-02,1.23643996e-02,1.07434790e-01,5.38167950e+01,0.00000000e+00,3.80281561e-01,3.30823962e-01,4.94575984e-02
3.39000000e-02,2.55599978e+01,1.54270326e-01,8.31705477e-02,1.25591268e-02,1.08288801e-01,5.38159410e+01,0.00000000e+00,3.82918698e-01,3.32682191e-01,5.02365073e-02
3.42000000e-02,2.57861925e+01,1.53613872e-01,8.36311960e-02,1.27549320e-02,1.09141060e-01,5.38150887e+01,0.00000000e+00,3.85544512e-01,3.34524784e-01,5.10197280e-02
3.45000000e-02,2.60123872e+01,1.52960237e-01,8.40879569e-02,1.29518059e-02,1.09991569e-01,5.38142382e+01,0.00000000e+00,3.88159051e-01,3.36351828e-01,5.18072235e-02
3.48000000e-02,2.62385818e+01,1.52309409e-01,8.45408519e-02,1.31497392e-02,1.10840330e-01,5.38133895e+01,0.00000000e+00,3.90762364e-01,3.38163407e-01,5.25989569e-02
3.51000000e-02,2.64647765e+01,1.51661375e-01,8.49899020e-02,1.33487229e-02,1.11687348e-01,5.38125425e+01,0.00000000e+00,3.93354499e-01,3.39959608e-01,5.33948914e-02
3.54000000e-02,2.66909712e+01,1.51016124e-01,8.54351285e-02,1.35487476e-02,1.12532624e-01,5.38116972e+01,0.00000000e+00,3.95935505e-01,3.41740514e-01,5.41949905e-02
3.57000000e-02,2.69171659e+01,1.50373643e-01,8.58765524e-02,1.37498045e-02,1.13376161e-01,5.38108536e+01,0.00000000e+00,3.98505427e-01,3.43506209e-01,5.49992179e-02
3.60000000e-02,2.71433605e+01,1.49733921e-01,8.63141945e-02,1.39518843e-02,1.14217963e-01,5.38100118e+01,0.00000000e+00,4.01064315e-01,3.45256778e-01,5.58075374e-02
3.63000000e-02,2.73695552e+01,1.49096946e-01,8.67480758e-02,1.41549783e-02,1.15058032e-01,5.38091718e+01,0.00000000e+00,4.03612216e-01,3.46992303e-01,5.66199131e-02
3.66000000e-02,2.75957499e+01,1.48462706e-01,8.71782169e-02,1.43590774e-02,1.15896372e-01,5.38083334e+01,0.00000000e+00,4.06149177e-01,3.48712868e-01,5.74363094e-02
3.69000000e-02,2.78219445e+01,1.47831189e-01,8.76046385e-02,1.45641727e-02,1.16732984e-01,5.38074968e+01,0.00000000e+00,4.08675245e-01,3.50418554e-01,5.82566906e-02
3.72000000e-02,2.80481392e+01,1.47202384e-01,8.80273611e-02,1.47702554e-02,1.17567872e-01,5.38066619e+01,0.00000000e+00,4.11190466e-01,3.52109444e-01,5.90810215e-02
3.75000000e-02,2.82743339e+01,1.46576278e-01,8.84464051e-02,1.49773167e-02,1.18401039e-01,5.38058288e+01,0.00000000e+00,4.13694887e-01,3.53785620e-01,5.99092669e-02
3.78000000e-02,2.85005286e+01,1.45952861e-01,8.88617909e-02,1.51853479e-02,1.19232487e-01,5.38049973e+01,0.00000000e+00,4.16188555e-01,3.55447163e-01,6.07413918e-02
3.81000000e-02,2.87267232e+01,1.45332121e-01,8.92735386e-02,1.53943404e-02,1.20062219e-01,5.38041676e+01,0.00000000e+00,4.18671516e-01,3.57094154e-01,6.15773615e-02
3.84000000e-02,2.89529179e+01,1.44714046e-01,8.96816685e-02,1.56042854e-02,1.20890239e-01,5.38033396e+01,0.00000000e+00,4.21143815e-01,3.58726674e-01,6.24171414e-02
3.87000000e-02,2.91791126e+01,1.44098625e-01,9.00862005e-02,1.58151743e-02,1.21716549e-01,5.38025133e+01,0.00000000e+00,4.23605499e-01,3.60344802e-01,6.32606972e-02
3.90000000e-02,2.94053072e+01,1.43485847e-01,9.04871547e-02,1.60269987e-02,1.22541152e-01,5.38016887e+01,0.00000000e+00,4.26056613e-01,3.61948619e-01,6.41079947e-02
3.93000000e-02,2.96315019e+01,1.42875699e-01,9.08845508e-02,1.62397499e-02,1.23364051e-01,5.38008658e+01,0.00000000e+00,4.28497203e-01,3.63538203e-01,6.49589998e-02
3.96000000e-02,2.98576966e+01,1.42268172e-01,9.12784086e-02,1.64534197e-02,1.24185248e-01,5.38000446e+01,0.00000000e+00,4.30927313e-01,3.65113634e-01,6.58136788e-02
3.99000000e-02,3.00838913e+01,1.41663253e-01,9.16687478e-02,1.66679995e-02,1.25004747e-01,5.37992251e+01,0.00000000e+00,4.33346989e-01,3.66674991e-01,6.66719980e-02
4.02000000e-02,3.03100859e+01,1.41060931e-01,9.20555879e-02,1.68834810e-02,1.25822550e-01,5.37984073e+01,0.00000000e+00,4.35756276e-01,3.68222352e-01,6.75339240e-02
4.05000000e-02,3.05362806e+01,1.40461196e-01,9.24389484e-02,1.70998559e-02,1.26638660e-01,5.37975911e+01,0.00000000e+00,4.38155217e-01,3.69755794e-01,6.83994236e-02
4.08000000e-02,3.07624753e+01,1.39864035e-01,9.28188487e-02,1.73171159e-02,1.27453081e-01,5.37967767e+01,0.00000000e+00,4.40543858e-01,3.71275395e-01,6.92684637e-02
4.11000000e-02,3.09886699e+01,1.39269439e-01,9.31953080e-02,1.75352528e-02,1.28265814e-01,5.37959640e+01,0.00000000e+00,4.42922243e-01,3.72781232e-01,7.01410114e-02
4.14000000e-02,3.12148646e+01,1.38677396e-01,9.35683456e-02,1.77542585e-02,1.29076863e-01,5.37951529e+01,0.00000000e+00,4.45290416e-01,3.74273382e-01,7.10170339e-02
