x_m,tau_s,X_EGDA,Y_EGMA,Y_EG
7.80000000e-03,5.88106145e+00,1.05248197e-01,1.02032549e-01,3.21564814e-03
8.10000000e-03,6.10725612e+00,1.09065947e-01,1.05605849e-01,3.46009736e-03
8.40000000e-03,6.33345079e+00,1.12867315e-01,1.09154390e-01,3.71292453e-03
8.70000000e-03,6.55964546e+00,1.16652371e-01,1.12678300e-01,3.97407104e-03
9.00000000e-03,6.78584013e+00,1.20421186e-01,1.16177707e-01,4.24347860e-03
9.30000000e-03,7.01203480e+00,1.24173828e-01,1.19652739e-01,4.52108920e-03
9.60000000e-03,7.23822947e+00,1.27910367e-01,1.23103522e-01,4.80684513e-03
9.90000000e-03,7.46442414e+00,1.31630872e-01,1.26530183e-01,5.10068898e-03
1.02000000e-02,7.69061882e+00,1.35335412e-01,1.29932848e-01,5.40256364e-03
1.05000000e-02,7.91681349e+00,1.39024054e-01,1.33311641e-01,5.71241230e-03
1.08000000e-02,8.14300816e+00,1.42696866e-01,1.36666688e-01,6.03017843e-03
1.11000000e-02,8.36920283e+00,1.46353917e-01,1.39998111e-01,6.35580580e-03
1.14000000e-02,8.59539750e+00,1.49995274e-01,1.43306035e-01,6.68923847e-03
1.17000000e-02,8.82159217e+00,1.53621004e-01,1.46590583e-01,7.03042079e-03
1.20000000e-02,9.04778684e+00,1.57231173e-01,1.49851876e-01,7.37929740e-03
1.23000000e-02,9.27398151e+00,1.60825849e-01,1.53090036e-01,7.73581323e-03
1.26000000e-02,9.50017618e+00,1.64405098e-01,1.56305185e-01,8.09991348e-03
1.29000000e-02,9.72637086e+00,1.67968986e-01,1.59497442e-01,8.47154366e-03
1.32000000e-02,9.95256553e+00,1.71517578e-01,1.62666928e-01,8.85064954e-03
1.35000000e-02,1.01787602e+01,1.75050940e-01,1.65813763e-01,9.23717718e-03
1.38000000e-02,1.04049549e+01,1.78569137e-01,1.68938064e-01,9.63107293e-03
1.41000000e-02,1.06311495e+01,1.82072234e-01,1.72039951e-01,1.00322834e-02
1.44000000e-02,1.08573442e+01,1.85560296e-01,1.75119541e-01,1.04407555e-02
1.47000000e-02,1.10835389e+01,1.89033388e-01,1.78176951e-01,1.08564364e-02
1.50000000e-02,1.13097336e+01,1.92491572e-01,1.81212298e-01,1.12792735e-02
1.53000000e-02,1.15359282e+01,1.95934913e-01,1.84225699e-01,1.17092147e-02
1.56000000e-02,1.17621229e+01,1.99363475e-01,1.87217268e-01,1.21462078e-02
1.59000000e-02,1.19883176e+01,2.02777321e-01,1.90187120e-01,1.25902011e-02
1.62000000e-02,1.22145122e+01,2.06176514e-01,1.93135371e-01,1.30411432e-02
1.65000000e-02,1.24407069e+01,2.09561116e-01,1.96062133e-01,1.34989830e-02
1.68000000e-02,1.26669016e+01,2.12931191e-01,1.98967521e-01,1.39636693e-02
1.71000000e-02,1.28930963e+01,2.16286799e-01,2.01851648e-01,1.44351517e-02
1.74000000e-02,1.31192909e+01,2.19628004e-01,2.04714625e-01,1.49133798e-02
1.77000000e-02,1.33454856e+01,2.22954867e-01,2.07556564e-01,1.53983033e-02
1.80000000e-02,1.35716803e+01,2.26267450e-01,2.10377577e-01,1.58898725e-02
1.83000000e-02,1.37978749e+01,2.29565813e-01,2.13177775e-01,1.63880376e-02
1.86000000e-02,1.40240696e+01,2.32850017e-01,2.15957267e-01,1.68927495e-02
1.89000000e-02,1.42502643e+01,2.36120123e-01,2.18716164e-01,1.74039590e-02
1.92000000e-02,1.44764589e+01,2.39376192e-01,2.21454575e-01,1.79216173e-02
1.95000000e-02,1.47026536e+01,2.42618284e-01,2.24172608e-01,1.84456758e-02
1.98000000e-02,1.49288483e+01,2.45846458e-01,2.26870372e-01,1.89760863e-02
2.01000000e-02,1.51550430e+01,2.49060775e-01,2.29547974e-01,1.95128005e-02
2.04000000e-02,1.53812376e+01,2.52261293e-01,2.32205522e-01,2.00557709e-02
2.07000000e-02,1.56074323e+01,2.55448071e-01,2.34843121e-01,2.06049497e-02
2.10000000e-02,1.58336270e+01,2.58621169e-01,2.37460880e-01,2.11602898e-02
2.13000000e-02,1.60598216e+01,2.61780646e-01,2.40058902e-01,2.17217440e-02
2.16000000e-02,1.62860163e+01,2.64926558e-01,2.42637293e-01,2.22892655e-02
2.19000000e-02,1.65122110e+01,2.68058966e-01,2.45196158e-01,2.28628079e-02
2.22000000e-02,1.67384057e+01,2.71177926e-01,2.47735601e-01,2.34423248e-02
2.25000000e-02,1.69646003e+01,2.74283496e-01,2.50255726e-01,2.40277701e-02
2.28000000e-02,1.71907950e+01,2.77375734e-01,2.52756636e-01,2.46190980e-02
2.31000000e-02,1.74169897e+01,2.80454696e-01,2.55238433e-01,2.52162630e-02
2.34000000e-02,1.76431843e+01,2.83520440e-01,2.57701220e-01,2.58192198e-02
2.37000000e-02,1.78693790e+01,2.86573022e-01,2.60145099e-01,2.64279231e-02
2.40000000e-02,1.80955737e+01,2.89612499e-01,2.62570171e-01,2.70423283e-02
2.43000000e-02,1.83217684e+01,2.92638927e-01,2.64976537e-01,2.76623906e-02
2.46000000e-02,1.85479630e+01,2.95652362e-01,2.67364296e-01,2.82880657e-02
2.49000000e-02,1.87741577e+01,2.98652859e-01,2.69733550e-01,2.89193095e-02
2.52000000e-02,1.90003524e+01,3.01640475e-01,2.72084397e-01,2.95560780e-02
2.55000000e-02,1.92265470e+01,3.04615263e-01,2.74416935e-01,3.01983276e-02
2.58000000e-02,1.94527417e+01,3.07577280e-01,2.76731265e-01,3.08460149e-02
2.61000000e-02,1.96789364e+01,3.10526579e-01,2.79027483e-01,3.14990967e-02
2.64000000e-02,1.99051311e+01,3.13463217e-01,2.81305687e-01,3.21575299e-02
2.67000000e-02,2.01313257e+01,3.16387246e-01,2.83565974e-01,3.28212719e-02
2.70000000e-02,2.03575204e+01,3.19298721e-01,2.85808441e-01,3.34902801e-02
2.73000000e-02,2.05837151e+01,3.22197695e-01,2.88033183e-01,3.41645123e-02
2.76000000e-02,2.08099097e+01,3.25084223e-01,2.90240297e-01,3.48439263e-02
2.79000000e-02,2.10361044e+01,3.27958358e-01,2.92429878e-01,3.55284804e-02
2.82000000e-02,2.12622991e+01,3.30820153e-01,2.94602020e-01,3.62181330e-02
2.85000000e-02,2.14884938e+01,3.33669660e-01,2.96756818e-01,3.69128426e-02
2.88000000e-02,2.17146884e+01,3.36506933e-01,2.98894365e-01,3.76125681e-02
2.91000000e-02,2.19408831e+01,3.39332024e-01,3.01014755e-01,3.83172686e-02
2.94000000e-02,2.21670778e+01,3.42144985e-01,3.03118082e-01,3.90269033e-02
2.97000000e-02,2.23932724e+01,3.44945869e-01,3.05204437e-01,3.97414318e-02
3.00000000e-02,2.26194671e+01,3.47734726e-01,3.07273913e-01,4.04608138e-02
3.03000000e-02,2.28456618e+01,3.50511610e-01,3.09326601e-01,4.11850091e-02
3.06000000e-02,2.30718564e+01,3.53276570e-01,3.11362592e-01,4.19139780e-02
3.09000000e-02,2.32980511e+01,3.56029659e-01,3.13381978e-01,4.26476808e-02
3.12000000e-02,2.35242458e+01,3.58770927e-01,3.15384848e-01,4.33860781e-02
3.15000000e-02,2.37504405e+01,3.61500424e-01,3.17371293e-01,4.41291307e-02
3.18000000e-02,2.39766351e+01,3.64218202e-01,3.19341403e-01,4.48767996e-02
3.21000000e-02,2.42028298e+01,3.66924311e-01,3.21295265e-01,4.56290461e-02
3.24000000e-02,2.44290245e+01,3.69618801e-01,3.23232969e-01,4.63858314e-02
3.27000000e-02,2.46552191e+01,3.72301721e-01,3.25154603e-01,4.71471174e-02
3.30000000e-02,2.48814138e+01,3.74973121e-01,3.27060256e-01,4.79128658e-02
3.33000000e-02,2.51076085e+01,3.77633052e-01,3.28950013e-01,4.86830387e-02
3.36000000e-02,2.53338032e+01,3.80281561e-01,3.30823962e-01,4.94575984e-02
3.39000000e-02,2.55599978e+01,3.82918698e-01,3.32682191e-01,5.02365073e-02
3.42000000e-02,2.57861925e+01,3.85544512e-01,3.34524784e-01,5.10197280e-02
3.45000000e-02,2.60123872e+01,3.88159051e-01,3.36351828e-01,5.18072235e-02
3.48000000e-02,2.62385818e+01,3.90762364e-01,3.38163407e-01,5.25989569e-02
3.51000000e-02,2.64647765e+01,3.93354499e-01,3.39959608e-01,5.33948914e-02
3.54000000e-02,2.66909712e+01,3.95935505e-01,3.41740514e-01,5.41949905e-02
3.57000000e-02,2.69171659e+01,3.98505427e-01,3.43506209e-01,5.49992179e-02
3.60000000e-02,2.71433605e+01,4.01064315e-01,3.45256778e-01,5.58075374e-02
3.63000000e-02,2.73695552e+01,4.03612216e-01,3.46992303e-01,5.66199131e-02
3.66000000e-02,2.75957499e+01,4.06149177e-01,3.48712868e-01,5.74363094e-02
3.69000000e-02,2.78219445e+01,4.08675245e-01,3.50418554e-01,5.82566906e-02
3.72000000e-02,2.80481392e+01,4.11190466e-01,3.52109444e-01,5.90810215e-02
3.75000000e-02,2.82743339e+01,4.13694887e-01,3.53785620e-01,5.99092669e-02
3.78000000e-02,2.85005286e+01,4.16188555e-01,3.55447163e-01,6.07413918e-02
3.81000000e-02,2.87267232e+01,4.18671516e-01,3.57094154e-01,6.15773615e-02
3.84000000e-02,2.89529179e+01,4.21143815e-01,3.58726674e-01,6.24171414e-02
3.87000000e-02,2.91791126e+01,4.23605499e-01,3.60344802e-01,6.32606972e-02
3.90000000e-02,2.94053072e+01,4.26056613e-01,3.61948619e-01,6.41079947e-02
3.93000000e-02,2.96315019e+01,4.28497203e-01,3.63538203e-01,6.49589998e-02
3.96000000e-02,2.98576966e+01,4.30927313e-01,3.65113634e-01,6.58136788e-02
3.99000000e-02,3.00838913e+01,4.33346989e-01,3.66674991e-01,6.66719980e-02
4.02000000e-02,3.03100859e+01,4.35756276e-01,3.68222352e-01,6.75339240e-02
4.05000000e-02,3.05362806e+01,4.38155217e-01,3.69755794e-01,6.83994236e-02
4.08000000e-02,3.07624753e+01,4.40543858e-01,3.71275395e-01,6.92684637e-02
4.11000000e-02,3.09886699e+01,4.42922243e-01,3.72781232e-01,7.01410114e-02
4.14000000e-02,3.12148646e+01,4.45290416e-01,3.74273382e-01,7.10170339e-02
4.17000000e-02,3.14410593e+01,4.47648421e-01,3.75751922e-01,7.18964989e-02
4.20000000e-02,3.16672539e+01,4.49996301e-01,3.77216927e-01,7.27793740e-02
4.23000000e-02,3.18934486e+01,4.52334100e-01,3.78668473e-01,7.36656269e-02
4.26000000e-02,3.21196433e+01,4.54661862e-01,3.80106636e-01,7.45552257e-02
4.29000000e-02,3.23458380e+01,4.56979628e-01,3.81531490e-01,7.54481387e-02
4.32000000e-02,3.25720326e+01,4.59287443e-01,3.82943109e-01,7.63443342e-02
4.35000000e-02,3.27982273e+01,4.61585349e-01,3.84341569e-01,7.72437807e-02
4.38000000e-02,3.30244220e+01,4.63873389e-01,3.85726942e-01,7.81464470e-02
4.41000000e-02,3.32506166e+01,4.66151605e-01,3.87099303e-01,7.90523019e-02
4.44000000e-02,3.34768113e+01,4.68420039e-01,3.88458724e-01,7.99613147e-02
4.47000000e-02,3.37030060e+01,4.70678733e-01,3.89805279e-01,8.08734544e-02
4.50000000e-02,3.39292007e+01,4.72927730e-01,3.91139039e-01,8.17886906e-02
4.53000000e-02,3.41553953e+01,4.75167070e-01,3.92460077e-01,8.27069928e-02
4.56000000e-02,3.43815900e+01,4.77396796e-01,3.93768465e-01,8.36283309e-02
4.59000000e-02,3.46077847e+01,4.79616948e-01,3.95064273e-01,8.45526746e-02
4.62000000e-02,3.48339793e+01,4.81827568e-01,3.96347574e-01,8.54799942e-02
4.65000000e-02,3.50601740e+01,4.84028697e-01,3.97618437e-01,8.64102600e-02
4.68000000e-02,3.52863687e+01,4.86220375e-01,3.98876933e-01,8.73434423e-02
4.71000000e-02,3.55125634e+01,4.88402644e-01,4.00123132e-01,8.82795117e-02
4.74000000e-02,3.57387580e+01,4.90575543e-01,4.01357104e-01,8.92184392e-02
4.77000000e-02,3.59649527e+01,4.92739113e-01,4.02578918e-01,9.01601955e-02
4.80000000e-02,3.61911474e+01,4.94893394e-01,4.03788642e-01,9.11047517e-02
4.83000000e-02,3.64173420e+01,4.97038426e-01,4.04986347e-01,9.20520793e-02
4.86000000e-02,3.66435367e+01,4.99174249e-01,4.06172099e-01,9.30021495e-02
4.89000000e-02,3.68697314e+01,5.01300902e-01,4.07345968e-01,9.39549340e-02
4.92000000e-02,3.70959261e+01,5.03418424e-01,4.08508020e-01,9.49104046e-02
4.95000000e-02,3.73221207e+01,5.05526856e-01,4.09658323e-01,9.58685331e-02
4.98000000e-02,3.75483154e+01,5.07626235e-01,4.10796944e-01,9.68292916e-02
5.01000000e-02,3.77745101e+01,5.09716602e-01,4.11923950e-01,9.77926524e-02
5.04000000e-02,3.80007047e+01,5.11797994e-01,4.13039406e-01,9.87585878e-02
5.07000000e-02,3.82268994e+01,5.13870451e-01,4.14143380e-01,9.97270704e-02
5.10000000e-02,3.84530941e+01,5.15934010e-01,4.15235937e-01,1.00698073e-01
5.13000000e-02,3.86792888e+01,5.17988710e-01,4.16317142e-01,1.01671568e-01
5.16000000e-02,3.89054834e+01,5.20034589e-01,4.17387060e-01,1.02647529e-01
5.19000000e-02,3.91316781e+01,5.22071686e-01,4.18445756e-01,1.03625929e-01
5.22000000e-02,3.93578728e+01,5.24100036e-01,4.19493295e-01,1.04606741e-01
5.25000000e-02,3.95840674e+01,5.26119680e-01,4.20529740e-01,1.05589939e-01
5.28000000e-02,3.98102621e+01,5.28130653e-01,4.21555156e-01,1.06575497e-01
5.31000000e-02,4.00364568e+01,5.30132993e-01,4.22569606e-01,1.07563387e-01
5.34000000e-02,4.02626514e+01,5.32126738e-01,4.23573153e-01,1.08553585e-01
5.37000000e-02,4.04888461e+01,5.34111923e-01,4.24565859e-01,1.09546064e-01
5.40000000e-02,4.07150408e+01,5.36088587e-01,4.25547789e-01,1.10540798e-01
5.43000000e-02,4.09412355e+01,5.38056765e-01,4.26519003e-01,1.11537762e-01
5.46000000e-02,4.11674301e+01,5.40016495e-01,4.27479564e-01,1.12536930e-01
5.49000000e-02,4.13936248e+01,5.41967812e-01,4.28429534e-01,1.13538278e-01
5.52000000e-02,4.16198195e+01,5.43910752e-01,4.29368973e-01,1.14541779e-01
5.55000000e-02,4.18460141e+01,5.45845352e-01,4.30297944e-01,1.15547409e-01
5.58000000e-02,4.20722088e+01,5.47771648e-01,4.31216506e-01,1.16555142e-01
5.61000000e-02,4.22984035e+01,5.49689675e-01,4.32124720e-01,1.17564955e-01
5.64000000e-02,4.25245982e+01,5.51599469e-01,4.33022647e-01,1.18576823e-01
5.67000000e-02,4.27507928e+01,5.53501066e-01,4.33910346e-01,1.19590720e-01
5.70000000e-02,4.29769875e+01,5.55394500e-01,4.34787876e-01,1.20606623e-01
5.73000000e-02,4.32031822e+01,5.57279806e-01,4.35655298e-01,1.21624508e-01
5.76000000e-02,4.34293768e+01,5.59157020e-01,4.36512670e-01,1.22644351e-01
5.79000000e-02,4.36555715e+01,5.61026177e-01,4.37360050e-01,1.23666127e-01
5.82000000e-02,4.38817662e+01,5.62887311e-01,4.38197498e-01,1.24689813e-01
5.85000000e-02,4.41079609e+01,5.64740456e-01,4.39025071e-01,1.25715385e-01
5.88000000e-02,4.43341555e+01,5.66585647e-01,4.39842827e-01,1.26742820e-01
5.91000000e-02,4.45603502e+01,5.68422919e-01,4.40650824e-01,1.27772094e-01
5.94000000e-02,4.47865449e+01,5.70252305e-01,4.41449120e-01,1.28803185e-01
5.97000000e-02,4.50127395e+01,5.72073839e-01,4.42237770e-01,1.29836069e-01
6.00000000e-02,4.52389342e+01,5.73887555e-01,4.43016831e-01,1.30870724e-01
