scenario,strategy,seed,round,state,chi2_over_dof,p_combined_best_model,p_bootstrap,alpha_round_threshold,rejected_at_threshold,p_component_T_trend,p_component_chi2,p_component_species_bias,p_component_worst_cell,p_component_z_autocorr,p_model_rev-pitzer,species_bias_z_EGDA,species_bias_z_EGMA,species_bias_z_EG,species_bias_z_AcOH,z_autocorr_r,T_trend_r,dispersion_phi,decision_components,affected_species,affected_region,trigger_reasons,round_first_detected
S3_transport,F,7,1,NORMAL_LEARNING,0.48674222744841283,0.01654060543109581,nan,0.00625,0,1.0,0.9948604458213781,0.04037907856359635,0.04037907856359635,0.003330228181357731,0.01654060543109581,2.5672343730411447,0.568827266540371,-0.2909377289749223,1.7205792191053082,0.45222678406544425,0.0,1.0,T_trend;chi2;species_bias;worst_cell;z_autocorr,,misfit smooth along z toward the outlet,,-1
S3_transport,F,7,2,NORMAL_LEARNING,0.5292113261302283,0.31056406122875624,nan,0.00625,0,1.0,0.9997123761936374,0.11568964822135108,0.07167769878582109,0.1873231537157487,0.31056406122875624,2.166549420143347,0.9583787321662052,-0.2887709340044966,0.671721182830678,0.10462867927121712,0.0,1.0,T_trend;chi2;species_bias;worst_cell;z_autocorr,,,,-1
S3_transport,F,7,3,MODEL_INADEQUATE,0.5652857283586865,0.004213469448271168,nan,0.00625,1,1.0,0.9999493111592779,0.5519880758810953,0.0008441177568100366,0.0014369932753418573,0.004213469448271168,0.8639522369276998,1.071590383013489,-0.5859945141397864,1.3350198239131608,0.28683764338473255,0.0,1.0,T_trend;chi2;species_bias;worst_cell;z_autocorr,,,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=4.21e-03, chi2/dof=0.57 (realized dispersion phi=1.00), z-autocorr=0.29; decision components: T_trend, chi2, species_bias, worst_cell, z_autocorr",3
S3_transport,F,7,4,MODEL_INADEQUATE,0.5325617111466401,0.00020485443498896583,nan,0.00625,1,0.10025778089575209,0.9999996557277326,0.2680672991521015,0.004381957374982259,4.097424463764305e-05,0.00020485443498896583,1.3541305746451657,1.136203582043022,0.1866916587238007,1.7801525468035844,0.32821909344796013,-0.9279748719484883,1.0,T_trend;chi2;species_bias;worst_cell;z_autocorr,,misfit smooth along z toward the outlet | misfit correlated with temperature,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=2.05e-04, chi2/dof=0.53 (realized dispersion phi=1.00), z-autocorr=0.33; decision components: T_trend, chi2, species_bias, worst_cell, z_autocorr",3
S3_transport,F,7,5,MODEL_INADEQUATE,0.5246630470012231,0.0002149291848941859,nan,0.00625,1,0.015494648404305412,0.9999999940678166,0.6756860810207546,0.00592020701709961,4.2989533019795576e-05,0.0002149291848941859,1.1177454785311598,1.1617002056575692,-0.23449655109234616,1.1428436109736295,0.2927081625628331,-0.9368468738601659,1.0,T_trend;chi2;species_bias;worst_cell;z_autocorr,,misfit correlated with temperature,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=2.15e-04, chi2/dof=0.52 (realized dispersion phi=1.00), z-autocorr=0.29; decision components: T_trend, chi2, species_bias, worst_cell, z_autocorr",3
S3_transport,F,7,6,MODEL_INADEQUATE,0.48111816678537517,0.0004679349208439598,nan,0.00625,1,0.009892197810382744,0.999999999998918,0.698275720898401,0.006591933502801184,9.360450613570622e-05,0.0004679349208439598,1.0021780960009181,1.129099041848095,-0.2663487677063323,1.1264023569865524,0.254180792269096,-0.9031992322327831,1.0,T_trend;chi2;species_bias;worst_cell;z_autocorr,,misfit correlated with temperature,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=4.68e-04, chi2/dof=0.48 (realized dispersion phi=1.00), z-autocorr=0.25; decision components: T_trend, chi2, species_bias, worst_cell, z_autocorr",3
S3_transport,F,7,7,MODEL_INADEQUATE,0.47606022529395026,0.0003472037701989228,nan,0.00625,1,0.012971812842261479,0.9999999999999933,0.45121116253091953,0.007803967262084988,6.945040008594965e-05,0.0003472037701989228,0.8768703693324992,1.4783991882758176,-0.22413738159185723,0.8968211022556283,0.24001483771585727,-0.8461020835482576,1.0,T_trend;chi2;species_bias;worst_cell;z_autocorr,,misfit correlated with temperature,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=3.47e-04, chi2/dof=0.48 (realized dispersion phi=1.00), z-autocorr=0.24; decision components: T_trend, chi2, species_bias, worst_cell, z_autocorr",3
S3_transport,F,7,8,MODEL_INADEQUATE,0.462009389735561,0.0009839322461031585,nan,0.00625,1,0.004723261618279458,1.0,0.38037920758013755,0.008889024249605137,0.00019686394478854823,0.0009839322461031585,0.7958132631861171,1.585822202354888,-0.45842529969066537,0.23932613581159407,0.20884708482430211,-0.8520327175675334,1.0,T_trend;chi2;species_bias;worst_cell;z_autocorr,,misfit correlated with temperature,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=9.84e-04, chi2/dof=0.46 (realized dispersion phi=1.00), z-autocorr=0.21; decision components: T_trend, chi2, species_bias, worst_cell, z_autocorr",3
