scenario,strategy,seed,observation_mode,spatial_mode,rounds_planned,rounds_completed,n_conditions_run,n_spatial_samples,n_nmr_acquisitions,n_nmr_reacquisitions,n_qc_rejected,n_acquisition_attempts_recorded,n_measurement_rows,n_positions_final_round,best_model_final,governor_state_final,max_rel_ci_pct_final,corr_max_offdiag_final,time_s,egda_mol,waste_mL,energy_kJ,capillary_travel_m,runtime_s_wall_clock,stop_reason,param_err_pct_final_vs_truth,blind_rmse_M_final_vs_truth,worst_param_rel_error_pct
S3_transport,A,7,nmr,fixed_equal,8,8,8.0,8.0,8.0,0.0,0.0,0,0,0,wls,,10000.0,0.9959253586159106,7553.380080570817,0.06294483400475682,131.88966800951366,100.9990775876492,0.0,nan,budget exhausted,124.45895993111291,0.010559737555797408,93.13320424141335
S3_transport,B,7,nmr,fixed_equal,8,8,8.0,80.0,80.0,0.0,0.0,0,0,0,wls,,10000.0,0.9867712152960727,15383.060830994964,0.12819217359162438,316.3843471832492,142.28535950861502,2.700000000000001,nan,budget exhausted,87.09320180505287,0.011746843169767042,586.6795651494969
S3_transport,C,7,nmr,fixed_equal,8,8,8.0,8.0,8.0,0.0,0.0,0,0,0,wls,,1809.2066199371732,0.9558943151803017,14047.176328990401,0.10431988943003043,214.63977886006086,260.1682523421245,0.0,nan,budget exhausted,13.757300264514472,0.0018561007368927344,38.473225969706405
S3_transport,D,7,nmr,fixed_equal,8,8,7.0,80.0,80.0,0.0,0.0,0,0,0,wls,,10000.0,0.9672225711570608,22399.768607367892,0.1149084742296526,289.8169484593055,277.5500634419599,2.700000000000001,nan,budget exhausted,32.26264880429965,0.0037117969045576227,295.5602177531229
S3_transport,E,7,nmr,optimized,8,8,5.0,80.0,80.0,0.0,0.0,0,0,10,wls,,99.7221383328385,0.9584351428650205,18030.153775088183,0.08137807657901044,222.7561531580211,188.359382705803,2.0858320000000004,24.36780071258545,budget exhausted,17.909090677906647,0.0019172139925899036,56.37406139490913
S3_transport,F,7,nmr,optimized,8,8,8.0,80.0,81.0,1.0,0.0,81,81,10,rev-pitzer,MODEL_INADEQUATE,312.04658028020367,0.9466122632471643,24150.306061532512,0.11869301362200498,298.1360272440101,306.9811940774991,1.8043760000000006,378.8783280849457,budget exhausted,4.317656774158651,0.002157903286903282,9.093218428748829
