scenario,strategy,seed,round,param,unit,estimate_natural,sigma_scaled,ci95_lo_natural,ci95_hi_natural,rel_ci95_width_pct,bound_active,bound_lo_natural,bound_hi_natural,true_value_natural,rel_error_pct_vs_truth,covered_by_ci95
S3_transport,B,7,3,K2_ref,dimensionless,0.40092907212607903,22636.64197487014,0.0,inf,inf,0,0.015450290456819938,1.5450290456819942,0.07,472.75581732297,nan
S3_transport,B,7,4,k1_ref,L_per_mol_s,0.000522516750080695,0.07339734751636226,0.0004525047406970984,0.0006033610911883253,28.87110326471436,0,7.935761655790467e-05,0.07142185490211418,0.001,47.7483249919305,0.0
S3_transport,B,7,4,Ea1_J,J_per_mol,53645.5809336337,3.43911254725985,46904.92034100439,60386.241526263,25.13034801866848,0,20000.0,120000.0,40000.0,34.11395233408425,0.0
S3_transport,B,7,4,k2_ref,L_per_mol_s,0.0026289713969913893,1.2656929975469144,0.00021999166728840685,0.0314170563430385,1186.664286703621,0,3.854911651227973e-05,0.03469420486105175,0.00065,304.45713799867525,1.0
S3_transport,B,7,4,Ea2_J,J_per_mol,20000.000001408116,54.19473195251124,-86221.6746255139,126221.67462833013,1062.2167461944339,1,20000.0,120000.0,48000.0,58.33333333039976,1.0
S3_transport,B,7,4,K1_ref,dimensionless,6.180116182726373,15897.60351237735,0.0,inf,inf,1,0.06180116182727974,6.180116182727977,0.9,586.6795758584859,nan
S3_transport,B,7,4,K2_ref,dimensionless,0.015450290555951379,334.5580737992796,0.0,inf,inf,1,0.015450290456819938,1.5450290456819942,0.07,77.92815634864088,nan
S3_transport,B,7,5,k1_ref,L_per_mol_s,0.0005793972186977787,0.0530432509707041,0.0005221858260350579,0.00064287676971949,20.83043200581639,0,7.935761655790467e-05,0.07142185490211418,0.001,42.06027813022213,0.0
S3_transport,B,7,5,Ea1_J,J_per_mol,48424.16248800935,1.5250165047184372,45435.13013876121,51413.19483725749,12.345210306892856,0,20000.0,120000.0,40000.0,21.06040622002339,0.0
S3_transport,B,7,5,k2_ref,L_per_mol_s,0.00237680147491164,0.7174579262531395,0.0005824791607347135,0.009698519074942551,383.5423366415883,0,3.854911651227973e-05,0.03469420486105175,0.00065,265.66176537102154,1.0
S3_transport,B,7,5,Ea2_J,J_per_mol,24915.03099595309,18.72315126747967,-11782.345488307055,61612.40748021324,294.58021938821463,0,20000.0,120000.0,48000.0,48.09368542509773,1.0
S3_transport,B,7,5,K1_ref,dimensionless,6.180116182727476,2060.05491805446,0.0,inf,inf,1,0.06180116182727974,6.180116182727977,0.9,586.6795758586085,nan
S3_transport,B,7,5,K2_ref,dimensionless,0.015450290852192718,36.78099723906552,7.591362765581072e-34,3.1445142959003104e+29,2.035246019626898e+33,1,0.015450290456819938,1.5450290456819942,0.07,77.92815592543899,1.0
S3_transport,B,7,6,k1_ref,L_per_mol_s,0.0006218741812677648,0.03988794122388437,0.0005751077569085901,0.0006724435424176009,15.652006216205994,0,7.935761655790467e-05,0.07142185490211418,0.001,37.812581873223515,0.0
S3_transport,B,7,6,Ea1_J,J_per_mol,46275.57895491486,0.8455904659519599,44618.22164164902,47932.9362681807,7.16298899201483,0,20000.0,120000.0,40000.0,15.688947387287143,0.0
S3_transport,B,7,6,k2_ref,L_per_mol_s,0.0013758988467617197,0.4172545760591701,0.0006073125295078937,0.003117172039994318,182.4159905645364,0,3.854911651227973e-05,0.03469420486105175,0.00065,111.6767456556492,1.0
S3_transport,B,7,6,Ea2_J,J_per_mol,37733.958606213986,7.775514539975504,22493.950107862,52973.96710456597,80.77609167590637,0,20000.0,120000.0,48000.0,21.38758623705419,1.0
S3_transport,B,7,6,K1_ref,dimensionless,6.1801161827141335,386.5846354739253,0.0,inf,inf,1,0.06180116182727974,6.180116182727977,0.9,586.6795758571259,nan
S3_transport,B,7,6,K2_ref,dimensionless,0.015450291244649257,3.759961645153846,9.736272151756385e-06,24.51775133477785,158687.892741159,1,0.015450290456819938,1.5450290456819942,0.07,77.92815536478678,1.0
S3_transport,B,7,7,k1_ref,L_per_mol_s,0.0006535757995849282,0.0342986341829056,0.000611083244858958,0.0006990231353858668,13.455193809617416,0,7.935761655790467e-05,0.07142185490211418,0.001,34.64242004150718,0.0
S3_transport,B,7,7,Ea1_J,J_per_mol,45060.53892431337,0.6293901646262577,43826.934201645905,46294.14364698083,5.475321654450287,0,20000.0,120000.0,40000.0,12.651347310783411,0.0
S3_transport,B,7,7,k2_ref,L_per_mol_s,0.0010147089140158435,0.31696860174560626,0.0005451705092290539,0.001888646144193047,132.40010178357576,0,3.854911651227973e-05,0.03469420486105175,0.00065,56.10906369474515,1.0
S3_transport,B,7,7,Ea2_J,J_per_mol,43270.51454883177,5.180193600607496,33117.33509164108,53423.694006022466,46.92885935401852,0,20000.0,120000.0,48000.0,9.853094689933805,1.0
S3_transport,B,7,7,K1_ref,dimensionless,6.180116182727899,184.25233608361364,8.95863567761451e-157,4.2633540872135853e+157,6.898501518674918e+158,1,0.06180116182727974,6.180116182727977,0.9,586.6795758586555,1.0
S3_transport,B,7,7,K2_ref,dimensionless,0.015450290461757788,1.213818222877601,0.001431244129196715,0.16678599442476694,1070.2371628860478,1,0.015450290456819938,1.5450290456819942,0.07,77.92815648320315,1.0
S3_transport,B,7,8,k1_ref,L_per_mol_s,0.000687198221289662,0.027574888729433405,0.0006510432006241074,0.0007253610741821312,10.814619604013487,0,7.935761655790467e-05,0.07142185490211418,0.001,31.2801778710338,0.0
S3_transport,B,7,8,Ea1_J,J_per_mol,44091.77379630044,0.43987632980561586,43229.61618988143,44953.93140271945,3.9107413115293954,0,20000.0,120000.0,40000.0,10.22943449075111,0.0
S3_transport,B,7,8,k2_ref,L_per_mol_s,0.0008557320802022349,0.16792847201000813,0.000615735526715005,0.0011892726037654492,67.02297253071315,0,3.854911651227973e-05,0.03469420486105175,0.00065,31.651089261882316,1.0
S3_transport,B,7,8,Ea2_J,J_per_mol,45719.84199523053,2.388859781345646,41037.67682379306,50402.007166667994,20.481983170133912,0,20000.0,120000.0,48000.0,4.750329176603074,1.0
S3_transport,B,7,8,K1_ref,dimensionless,6.180116086345472,60.221117320800886,3.3864658295246693e-51,1.1278375971703524e+52,1.824945650555383e+53,1,0.06180116182727974,6.180116182727977,0.9,586.6795651494969,1.0
S3_transport,B,7,8,K2_ref,dimensionless,0.024847382496148412,0.34755053987764245,0.012573021362508856,0.049104538925773863,147.02360527885685,0,0.015450290456819938,1.5450290456819942,0.07,64.50373929121656,0.0
S3_transport,C,7,1,k1_ref,L_per_mol_s,0.00036133233922784624,253144.7277893708,0.0,inf,inf,0,7.935761655790467e-05,0.07142185490211418,0.001,63.866766077215374,nan
S3_transport,C,7,1,Ea1_J,J_per_mol,56932.0157598681,10979063.287330383,-21518907111.15179,21519020975.183308,75595299.95892562,0,20000.0,120000.0,40000.0,42.33003939967026,1.0
S3_transport,C,7,1,k2_ref,L_per_mol_s,3.862368334658547e-05,253652.5524880714,0.0,inf,inf,0,3.854911651227973e-05,0.03469420486105175,0.00065,94.05789486975607,nan
