x_m,tau_s,C_EGDA_mol_L,C_EGMA_mol_L,C_EG_mol_L,C_AcOH_mol_L,C_H2O_mol_L,C_OH_mol_L,X_EGDA,Y_EGMA,Y_EG
4.05000000e-02,3.05362806e+01,8.41527385e-03,6.58270054e-02,1.75757721e-01,4.17342447e-01,5.07847114e+01,0.00000000e+00,9.66338905e-01,2.63308021e-01,7.03030883e-01
4.08000000e-02,3.07624753e+01,8.21736160e-03,6.51669083e-02,1.76615730e-01,4.18398369e-01,5.07836555e+01,0.00000000e+00,9.67130554e-01,2.60667633e-01,7.06462920e-01
4.11000000e-02,3.09886699e+01,8.02434809e-03,6.45121587e-02,1.77463493e-01,4.19439145e-01,5.07826147e+01,0.00000000e+00,9.67902608e-01,2.58048635e-01,7.09853973e-01
4.14000000e-02,3.12148646e+01,7.83610906e-03,6.38627957e-02,1.78301095e-01,4.20464986e-01,5.07815889e+01,0.00000000e+00,9.68655564e-01,2.55451183e-01,7.13204381e-01
4.17000000e-02,3.14410593e+01,7.65252343e-03,6.32188547e-02,1.79128622e-01,4.21476098e-01,5.07805777e+01,0.00000000e+00,9.69389906e-01,2.52875419e-01,7.16514487e-01
4.20000000e-02,3.16672539e+01,7.47347325e-03,6.25803677e-02,1.79946159e-01,4.22472686e-01,5.07795812e+01,0.00000000e+00,9.70106107e-01,2.50321471e-01,7.19784636e-01
4.23000000e-02,3.18934486e+01,7.29884360e-03,6.19473630e-02,1.80753793e-01,4.23454950e-01,5.07785989e+01,0.00000000e+00,9.70804626e-01,2.47789452e-01,7.23015174e-01
4.26000000e-02,3.21196433e+01,7.12852253e-03,6.13198658e-02,1.81551612e-01,4.24423089e-01,5.07776308e+01,0.00000000e+00,9.71485910e-01,2.45279463e-01,7.26206447e-01
4.29000000e-02,3.23458380e+01,6.96240093e-03,6.06978979e-02,1.82339701e-01,4.25377300e-01,5.07766765e+01,0.00000000e+00,9.72150396e-01,2.42791592e-01,7.29358805e-01
4.32000000e-02,3.25720326e+01,6.80037253e-03,6.00814782e-02,1.83118149e-01,4.26317777e-01,5.07757361e+01,0.00000000e+00,9.72798510e-01,2.40325913e-01,7.32472597e-01
4.35000000e-02,3.27982273e+01,6.64233380e-03,5.94706227e-02,1.83887044e-01,4.27244710e-01,5.07748091e+01,0.00000000e+00,9.73430665e-01,2.37882491e-01,7.35548174e-01
4.38000000e-02,3.30244220e+01,6.48818382e-03,5.88653442e-02,1.84646472e-01,4.28158288e-01,5.07738956e+01,0.00000000e+00,9.74047265e-01,2.35461377e-01,7.38585888e-01
4.41000000e-02,3.32506166e+01,6.33782432e-03,5.82656532e-02,1.85396522e-01,4.29058698e-01,5.07729951e+01,0.00000000e+00,9.74648703e-01,2.33062613e-01,7.41586090e-01
4.44000000e-02,3.34768113e+01,6.19115953e-03,5.76715574e-02,1.86137283e-01,4.29946124e-01,5.07721077e+01,0.00000000e+00,9.75235362e-01,2.30686230e-01,7.44549132e-01
4.47000000e-02,3.37030060e+01,6.04809612e-03,5.70830619e-02,1.86868842e-01,4.30820746e-01,5.07712331e+01,0.00000000e+00,9.75807616e-01,2.28332248e-01,7.47475368e-01
4.50000000e-02,3.39292007e+01,5.90854320e-03,5.65001695e-02,1.87591287e-01,4.31682744e-01,5.07703711e+01,0.00000000e+00,9.76365827e-01,2.26000678e-01,7.50365149e-01
4.53000000e-02,3.41553953e+01,5.77241217e-03,5.59228807e-02,1.88304707e-01,4.32532295e-01,5.07695215e+01,0.00000000e+00,9.76910351e-01,2.23691523e-01,7.53218829e-01
4.56000000e-02,3.43815900e+01,5.63961674e-03,5.53511937e-02,1.89009190e-01,4.33369573e-01,5.07686843e+01,0.00000000e+00,9.77441533e-01,2.21404775e-01,7.56036758e-01
4.59000000e-02,3.46077847e+01,5.51007280e-03,5.47851045e-02,1.89704823e-01,4.34194750e-01,5.07678591e+01,0.00000000e+00,9.77959709e-01,2.19140418e-01,7.58819291e-01
4.62000000e-02,3.48339793e+01,5.38369843e-03,5.42246072e-02,1.90391694e-01,4.35007996e-01,5.07670458e+01,0.00000000e+00,9.78465206e-01,2.16898429e-01,7.61566777e-01
4.65000000e-02,3.50601740e+01,5.26041379e-03,5.36696940e-02,1.91069892e-01,4.35809478e-01,5.07662444e+01,0.00000000e+00,9.78958345e-01,2.14678776e-01,7.64279569e-01
4.68000000e-02,3.52863687e+01,5.14014109e-03,5.31203550e-02,1.91739504e-01,4.36599363e-01,5.07654545e+01,0.00000000e+00,9.79439436e-01,2.12481420e-01,7.66958016e-01
4.71000000e-02,3.55125634e+01,5.02280455e-03,5.25765786e-02,1.92400617e-01,4.37377812e-01,5.07646760e+01,0.00000000e+00,9.79908782e-01,2.10306314e-01,7.69602468e-01
4.74000000e-02,3.57387580e+01,4.90833030e-03,5.20383515e-02,1.93053318e-01,4.38144988e-01,5.07639089e+01,0.00000000e+00,9.80366679e-01,2.08153406e-01,7.72213273e-01
4.77000000e-02,3.59649527e+01,4.79664639e-03,5.15056589e-02,1.93697695e-01,4.38901048e-01,5.07631528e+01,0.00000000e+00,9.80813414e-01,2.06022636e-01,7.74790779e-01
4.80000000e-02,3.61911474e+01,4.68768271e-03,5.09784842e-02,1.94333833e-01,4.39646150e-01,5.07624077e+01,0.00000000e+00,9.81249269e-01,2.03913937e-01,7.77335332e-01
4.83000000e-02,3.64173420e+01,4.58137093e-03,5.04568094e-02,1.94961820e-01,4.40380449e-01,5.07616734e+01,0.00000000e+00,9.81674516e-01,2.01827238e-01,7.79847279e-01
4.86000000e-02,3.66435367e+01,4.47764449e-03,4.99406150e-02,1.95581740e-01,4.41104096e-01,5.07609497e+01,0.00000000e+00,9.82089422e-01,1.99762460e-01,7.82326962e-01
4.89000000e-02,3.68697314e+01,4.37643851e-03,4.94298803e-02,1.96193681e-01,4.41817243e-01,5.07602366e+01,0.00000000e+00,9.82494246e-01,1.97719521e-01,7.84774725e-01
4.92000000e-02,3.70959261e+01,4.27768979e-03,4.89245832e-02,1.96797727e-01,4.42520037e-01,5.07595338e+01,0.00000000e+00,9.82889241e-01,1.95698333e-01,7.87190908e-01
4.95000000e-02,3.73221207e+01,4.18133674e-03,4.84247003e-02,1.97393963e-01,4.43212626e-01,5.07588412e+01,0.00000000e+00,9.83274653e-01,1.93698801e-01,7.89575852e-01
4.98000000e-02,3.75483154e+01,4.08731934e-03,4.79302070e-02,1.97982474e-01,4.43895154e-01,5.07581587e+01,0.00000000e+00,9.83650723e-01,1.91720828e-01,7.91929894e-01
5.01000000e-02,3.77745101e+01,3.99557911e-03,4.74410779e-02,1.98563343e-01,4.44567764e-01,5.07574861e+01,0.00000000e+00,9.84017684e-01,1.89764312e-01,7.94253372e-01
5.04000000e-02,3.80007047e+01,3.90605905e-03,4.69572861e-02,1.99136655e-01,4.45230596e-01,5.07568232e+01,0.00000000e+00,9.84375764e-01,1.87829145e-01,7.96546619e-01
5.07000000e-02,3.82268994e+01,3.81870365e-03,4.64788040e-02,1.99702492e-01,4.45883789e-01,5.07561701e+01,0.00000000e+00,9.84725185e-01,1.85915216e-01,7.98809969e-01
5.10000000e-02,3.84530941e+01,3.73345878e-03,4.60056029e-02,2.00260938e-01,4.46527480e-01,5.07555264e+01,0.00000000e+00,9.85066165e-01,1.84022412e-01,8.01043753e-01
5.13000000e-02,3.86792888e+01,3.65027171e-03,4.55376532e-02,2.00812075e-01,4.47161803e-01,5.07548920e+01,0.00000000e+00,9.85398913e-01,1.82150613e-01,8.03248300e-01
5.16000000e-02,3.89054834e+01,3.56909105e-03,4.50749245e-02,2.01355984e-01,4.47786893e-01,5.07542670e+01,0.00000000e+00,9.85723636e-01,1.80299698e-01,8.05423938e-01
5.19000000e-02,3.91316781e+01,3.48986674e-03,4.46173855e-02,2.01892748e-01,4.48402881e-01,5.07536510e+01,0.00000000e+00,9.86040533e-01,1.78469542e-01,8.07570991e-01
5.22000000e-02,3.93578728e+01,3.41254996e-03,4.41650042e-02,2.02422446e-01,4.49009896e-01,5.07530439e+01,0.00000000e+00,9.86349800e-01,1.76660017e-01,8.09689783e-01
5.25000000e-02,3.95840674e+01,3.33709317e-03,4.37177479e-02,2.02945159e-01,4.49608066e-01,5.07524458e+01,0.00000000e+00,9.86651627e-01,1.74870991e-01,8.11780636e-01
5.28000000e-02,3.98102621e+01,3.26345003e-03,4.32755831e-02,2.03460967e-01,4.50197517e-01,5.07518563e+01,0.00000000e+00,9.86946200e-01,1.73102332e-01,8.13843867e-01
5.31000000e-02,4.00364568e+01,3.19157537e-03,4.28384758e-02,2.03969949e-01,4.50778373e-01,5.07512755e+01,0.00000000e+00,9.87233699e-01,1.71353903e-01,8.15879795e-01
5.34000000e-02,4.02626514e+01,3.12142518e-03,4.24063914e-02,2.04472183e-01,4.51350758e-01,5.07507031e+01,0.00000000e+00,9.87514299e-01,1.69625565e-01,8.17888734e-01
5.37000000e-02,4.04888461e+01,3.05295658e-03,4.19792945e-02,2.04967749e-01,4.51914792e-01,5.07501391e+01,0.00000000e+00,9.87788174e-01,1.67917178e-01,8.19870995e-01
5.40000000e-02,4.07150408e+01,2.98612776e-03,4.15571496e-02,2.05456723e-01,4.52470595e-01,5.07495832e+01,0.00000000e+00,9.88055489e-01,1.66228598e-01,8.21826891e-01
5.43000000e-02,4.09412355e+01,2.92089799e-03,4.11399203e-02,2.05939182e-01,4.53018284e-01,5.07490356e+01,0.00000000e+00,9.88316408e-01,1.64559681e-01,8.23756727e-01
5.46000000e-02,4.11674301e+01,2.85722756e-03,4.07275699e-02,2.06415203e-01,4.53557975e-01,5.07484959e+01,0.00000000e+00,9.88571090e-01,1.62910280e-01,8.25660810e-01
5.49000000e-02,4.13936248e+01,2.79507780e-03,4.03200614e-02,2.06884861e-01,4.54089783e-01,5.07479641e+01,0.00000000e+00,9.88819689e-01,1.61280245e-01,8.27539443e-01
5.52000000e-02,4.16198195e+01,2.73441099e-03,3.99173571e-02,2.07348232e-01,4.54613821e-01,5.07474400e+01,0.00000000e+00,9.89062356e-01,1.59669429e-01,8.29392927e-01
5.55000000e-02,4.18460141e+01,2.67519038e-03,3.95194194e-02,2.07805390e-01,4.55130200e-01,5.07469236e+01,0.00000000e+00,9.89299238e-01,1.58077678e-01,8.31221561e-01
5.58000000e-02,4.20722088e+01,2.61738016e-03,3.91262100e-02,2.08256410e-01,4.55639030e-01,5.07464148e+01,0.00000000e+00,9.89530479e-01,1.56504840e-01,8.33025639e-01
5.61000000e-02,4.22984035e+01,2.56094542e-03,3.87376903e-02,2.08701364e-01,4.56140419e-01,5.07459134e+01,0.00000000e+00,9.89756218e-01,1.54950761e-01,8.34805457e-01
5.64000000e-02,4.25245982e+01,2.50585215e-03,3.83538217e-02,2.09140326e-01,4.56634474e-01,5.07454194e+01,0.00000000e+00,9.89976591e-01,1.53415287e-01,8.36561304e-01
5.67000000e-02,4.27507928e+01,2.45206718e-03,3.79745651e-02,2.09573368e-01,4.57121300e-01,5.07449325e+01,0.00000000e+00,9.90191731e-01,1.51898261e-01,8.38293471e-01
5.70000000e-02,4.29769875e+01,2.39955820e-03,3.75998813e-02,2.10000560e-01,4.57601002e-01,5.07444528e+01,0.00000000e+00,9.90401767e-01,1.50399525e-01,8.40002242e-01
5.73000000e-02,4.32031822e+01,2.34829371e-03,3.72297309e-02,2.10421975e-01,4.58073682e-01,5.07439802e+01,0.00000000e+00,9.90606825e-01,1.48918924e-01,8.41687902e-01
5.76000000e-02,4.34293768e+01,2.29824302e-03,3.68640742e-02,2.10837683e-01,4.58539440e-01,5.07435144e+01,0.00000000e+00,9.90807028e-01,1.47456297e-01,8.43350731e-01
5.79000000e-02,4.36555715e+01,2.24937619e-03,3.65028715e-02,2.11247752e-01,4.58998376e-01,5.07430555e+01,0.00000000e+00,9.91002495e-01,1.46011486e-01,8.44991009e-01
5.82000000e-02,4.38817662e+01,2.20166406e-03,3.61460829e-02,2.11652253e-01,4.59450589e-01,5.07426033e+01,0.00000000e+00,9.91193344e-01,1.44584332e-01,8.46609012e-01
5.85000000e-02,4.41079609e+01,2.15507822e-03,3.57936685e-02,2.12051253e-01,4.59896175e-01,5.07421577e+01,0.00000000e+00,9.91379687e-01,1.43174674e-01,8.48205013e-01
5.88000000e-02,4.43341555e+01,2.10959094e-03,3.54455880e-02,2.12444821e-01,4.60335230e-01,5.07417186e+01,0.00000000e+00,9.91561636e-01,1.41782352e-01,8.49779284e-01
5.91000000e-02,4.45603502e+01,2.06517523e-03,3.51018015e-02,2.12833023e-01,4.60767848e-01,5.07412860e+01,0.00000000e+00,9.91739299e-01,1.40407206e-01,8.51332093e-01
5.94000000e-02,4.47865449e+01,2.02180476e-03,3.47622687e-02,2.13215927e-01,4.61194122e-01,5.07408597e+01,0.00000000e+00,9.91912781e-01,1.39049075e-01,8.52863706e-01
5.97000000e-02,4.50127395e+01,1.97945386e-03,3.44269493e-02,2.13593597e-01,4.61614143e-01,5.07404397e+01,0.00000000e+00,9.92082185e-01,1.37707797e-01,8.54374387e-01
6.00000000e-02,4.52389342e+01,1.93809754e-03,3.40958031e-02,2.13966099e-01,4.62028002e-01,5.07400258e+01,0.00000000e+00,9.92247610e-01,1.36383212e-01,8.55864397e-01
