bound_active,condition_number,effective_rank,eigenvalues_ascending,eigval_max,eigval_min,estimate_natural,final_round,matrix_kind,n_params,param,rel_ci_width_pct,rel_error_pct,scenario,seed,sigma_scaled,strategy,true_value
0,30642.158149200113,6,2.17276;10.5889;52.8648;3456.58;15703.1;66578.1,66578.05784564884,2.1727600752359804,1.181131122935253,8,posterior_precision,6,K1_ref,277.9521410934872,31.236791437250332,S1_ideal,38,0.6783660156897315,F,0.9
0,30642.158149200113,6,2.17276;10.5889;52.8648;3456.58;15703.1;66578.1,66578.05784564884,2.1727600752359804,0.0703489278482278,8,posterior_precision,6,K2_ref,3.43870969318254,0.49846835461113204,S1_ideal,38,0.017249527772393344,F,0.07
0,30825.88254933012,6,2.33811;12.265;63.1294;2691.79;16057;72074.4,72074.44663506738,2.3381146190941298,0.0010009522607313888,8,posterior_precision,6,k1_ref,1.5135370226109002,0.09522607313887638,S1_ideal,39,0.0076642720825005695,F,0.001
0,30825.88254933012,6,2.33811;12.265;63.1294;2691.79;16057;72074.4,72074.44663506738,2.3381146190941298,39987.0749060558,8,posterior_precision,6,Ea1_J,0.6202991121814274,0.032312734860497586,S1_ideal,39,0.1265507503212176,F,40000.0
0,30825.88254933012,6,2.33811;12.265;63.1294;2691.79;16057;72074.4,72074.44663506738,2.3381146190941298,0.00064736990577416,8,posterior_precision,6,k2_ref,3.6698931323007056,0.4046298808984638,S1_ideal,39,0.018388551276232665,F,0.00065
0,30825.88254933012,6,2.33811;12.265;63.1294;2691.79;16057;72074.4,72074.44663506738,2.3381146190941298,48113.28126305662,8,posterior_precision,6,Ea2_J,1.1603982881190809,0.2360026313679555,S1_ideal,39,0.2848498429257283,F,48000.0
0,30825.88254933012,6,2.33811;12.265;63.1294;2691.79;16057;72074.4,72074.44663506738,2.3381146190941298,1.1258624363513394,8,posterior_precision,6,K1_ref,260.25357606136396,25.095826261259933,S1_ideal,39,0.6538969262513169,F,0.9
0,30825.88254933012,6,2.33811;12.265;63.1294;2691.79;16057;72074.4,72074.44663506738,2.3381146190941298,0.06937983438599915,8,posterior_precision,6,K2_ref,3.913644177038633,0.8859508771440798,S1_ideal,39,0.019586746823889608,F,0.07
0,39485.74323013716,6,1.80291;11.4272;58.096;2675.8;15833.8;71189.1,71189.05273588793,1.8029052238164152,0.0009991813958627003,8,posterior_precision,6,k1_ref,1.5301665401128428,0.08186041372997346,S1_ideal,40,0.0077478447082473065,F,0.001
0,39485.74323013716,6,1.80291;11.4272;58.096;2675.8;15833.8;71189.1,71189.05273588793,1.8029052238164152,40015.795977462854,8,posterior_precision,6,Ea1_J,0.6460384348191464,0.03948994365713588,S1_ideal,40,0.13189664388429792,F,40000.0
0,39485.74323013716,6,1.80291;11.4272;58.096;2675.8;15833.8;71189.1,71189.05273588793,1.8029052238164152,0.0006454428599668047,8,posterior_precision,6,k2_ref,3.701686837182794,0.7010984666454312,S1_ideal,40,0.018544997768375353,F,0.00065
0,39485.74323013716,6,1.80291;11.4272;58.096;2675.8;15833.8;71189.1,71189.05273588793,1.8029052238164152,48202.154137103666,8,posterior_precision,6,Ea2_J,1.2000370344869176,0.42115445229930326,S1_ideal,40,0.29512433727842446,F,48000.0
0,39485.74323013716,6,1.80291;11.4272;58.096;2675.8;15833.8;71189.1,71189.05273588793,1.8029052238164152,1.3740425309293454,8,posterior_precision,6,K1_ref,330.41459694244395,52.67139232548281,S1_ideal,40,0.7446830291395342,F,0.9
0,39485.74323013716,6,1.80291;11.4272;58.096;2675.8;15833.8;71189.1,71189.05273588793,1.8029052238164152,0.07048868919579548,8,posterior_precision,6,K2_ref,3.910115447029616,0.6981274225649678,S1_ideal,40,0.01956942086985038,F,0.07
0,47827.289685884585,6,1.07321;1.5197;21.9202;132.913;8770.98;51328.5,51328.53990484124,1.073206118137821,0.0008112857499484391,8,fisher_information,6,k1_ref,2.8329084460310128,18.87142500515609,S2_nmr,1,0.014252671875253345,B,0.001
0,47827.289685884585,6,1.07321;1.5197;21.9202;132.913;8770.98;51328.5,51328.53990484124,1.073206118137821,42645.0583334763,8,fisher_information,6,Ea1_J,1.1893941822766647,6.612645833690749,S2_nmr,1,0.2587846136973761,B,40000.0
0,47827.289685884585,6,1.07321;1.5197;21.9202;132.913;8770.98;51328.5,51328.53990484124,1.073206118137821,0.0007975679444549048,8,fisher_information,6,k2_ref,13.372725155562293,22.702760685369974,S2_nmr,1,0.06403604972748109,B,0.00065
0,47827.289685884585,6,1.07321;1.5197;21.9202;132.913;8770.98;51328.5,51328.53990484124,1.073206118137821,45705.233583087516,8,fisher_information,6,Ea2_J,4.118378133425865,4.7807633685676745,S2_nmr,1,0.9603644621005569,B,48000.0
0,47827.289685884585,6,1.07321;1.5197;21.9202;132.913;8770.98;51328.5,51328.53990484124,1.073206118137821,0.3738541728274284,8,fisher_information,6,K1_ref,379.43249904224086,58.46064746361906,S2_nmr,1,0.7997106759139435,B,0.9
0,47827.289685884585,6,1.07321;1.5197;21.9202;132.913;8770.98;51328.5,51328.53990484124,1.073206118137821,0.07534140172283683,8,fisher_information,6,K2_ref,21.627453080274496,7.630573889766897,S2_nmr,1,0.09989414465590404,B,0.07
0,82311.28221742166,6,0.640927;1.04607;22.9458;152.787;8652.64;52755.5,52755.541428654775,0.6409272217301064,0.0008829548364086032,8,fisher_information,6,k1_ref,2.7191614548767173,11.70451635913968,S2_nmr,2,0.013688005364114684,B,0.001
0,82311.28221742166,6,0.640927;1.04607;22.9458;152.787;8652.64;52755.5,52755.541428654775,0.6409272217301064,41591.66973522962,8,fisher_information,6,Ea1_J,1.1818362194943177,3.9791743380740443,S2_nmr,2,0.25078847817520405,B,40000.0
0,82311.28221742166,6,0.640927;1.04607;22.9458;152.787;8652.64;52755.5,52755.541428654775,0.6409272217301064,0.0006709533920661223,8,fisher_information,6,k2_ref,13.642230412108102,3.2235987794034284,S2_nmr,2,0.06524744785906947,B,0.00065
0,82311.28221742166,6,0.640927;1.04607;22.9458;152.787;8652.64;52755.5,52755.541428654775,0.6409272217301064,47993.028126891935,8,fisher_information,6,Ea2_J,3.986327808278245,0.014524735641801574,S2_nmr,2,0.9761017480903534,B,48000.0
0,82311.28221742166,6,0.640927;1.04607;22.9458;152.787;8652.64;52755.5,52755.541428654775,0.6409272217301064,0.5863574245144076,8,fisher_information,6,K1_ref,1036.4244291389339,34.84917505395471,S2_nmr,2,1.240036714650635,B,0.9
0,82311.28221742166,6,0.640927;1.04607;22.9458;152.787;8652.64;52755.5,52755.541428654775,0.6409272217301064,0.07108406673763644,8,fisher_information,6,K2_ref,19.996867464088307,1.5486667680520465,S2_nmr,2,0.0930078836669879,B,0.07
0,8308263.815545964,6,0.00642797;1.08738;22.6901;87.5213;9240.35;53405.3,53405.255308357984,0.0064279681644712604,0.0008850635582376585,8,fisher_information,6,k1_ref,2.7208567789225757,11.493644176234149,S2_nmr,3,0.013696425936263685,B,0.001
0,8308263.815545964,6,0.00642797;1.08738;22.6901;87.5213;9240.35;53405.3,53405.255308357984,0.0064279681644712604,41710.40329614931,8,fisher_information,6,Ea1_J,1.178082586816496,4.276008240373267,S2_nmr,3,0.25070561128717794,B,40000.0
0,8308263.815545964,6,0.00642797;1.08738;22.6901;87.5213;9240.35;53405.3,53405.255308357984,0.0064279681644712604,0.0007582254270872663,8,fisher_information,6,k2_ref,13.330618751925073,16.65006570573329,S2_nmr,3,0.06384652575420989,B,0.00065
0,8308263.815545964,6,0.00642797;1.08738;22.6901;87.5213;9240.35;53405.3,53405.255308357984,0.0064279681644712604,45471.71792323422,8,fisher_information,6,Ea2_J,4.120621899347951,5.267254326595381,S2_nmr,3,0.9559783503849573,B,48000.0
1,8308263.815545964,6,0.00642797;1.08738;22.6901;87.5213;9240.35;53405.3,53405.255308357984,0.0064279681644712604,6.180116182727975,8,fisher_information,6,K1_ref,inf,586.6795758586638,S2_nmr,3,12.471921487078705,B,0.9
0,8308263.815545964,6,0.00642797;1.08738;22.6901;87.5213;9240.35;53405.3,53405.255308357984,0.0064279681644712604,0.08980841606710449,8,fisher_information,6,K2_ref,27.72197988676237,28.29773723872069,S2_nmr,3,0.12483963444581808,B,0.07
0,9157599.332313163,6,0.00564594;1.0762;20.435;165.098;8487.62;51703.3,51703.26439113285,0.005645940875431691,0.0007474613427507115,8,fisher_information,6,k1_ref,2.9202317247012166,25.253865724928847,S2_nmr,4,0.014685741288795177,B,0.001
0,9157599.332313163,6,0.00564594;1.0762;20.435;165.098;8487.62;51703.3,51703.26439113285,0.005645940875431691,43532.35791290413,8,fisher_information,6,Ea1_J,1.1850615320052997,8.830894782260328,S2_nmr,4,0.26320674877586325,B,40000.0
0,9157599.332313163,6,0.00564594;1.0762;20.435;165.098;8487.62;51703.3,51703.26439113285,0.005645940875431691,0.000868316125020554,8,fisher_information,6,k2_ref,13.394895296967002,33.587096157008304,S2_nmr,4,0.06413581085429916,B,0.00065
0,9157599.332313163,6,0.00564594;1.0762;20.435;165.098;8487.62;51703.3,51703.26439113285,0.005645940875431691,45000.53363254934,8,fisher_information,6,Ea2_J,4.188417078441574,6.248888265522207,S2_nmr,4,0.9616377734977252,B,48000.0
1,9157599.332313163,6,0.00564594;1.0762;20.435;165.098;8487.62;51703.3,51703.26439113285,0.005645940875431691,6.180116182727974,8,fisher_information,6,K1_ref,inf,586.6795758586637,S2_nmr,4,13.307757130055556,B,0.9
0,9157599.332313163,6,0.00564594;1.0762;20.435;165.098;8487.62;51703.3,51703.26439113285,0.005645940875431691,0.06835059765979716,8,fisher_information,6,K2_ref,19.119049678811308,2.3562890574326376,S2_nmr,4,0.0892618492389721,B,0.07
0,9966227.062031426,6,0.00550333;0.994217;25.2033;114.916;8787.82;54847.5,54847.48471013682,0.00550333484966348,0.0010158065360773097,8,fisher_information,6,k1_ref,2.547230797700939,1.5806536077309647,S2_nmr,5,0.012833313637913674,B,0.001
0,9966227.062031426,6,0.00550333;0.994217;25.2033;114.916;8787.82;54847.5,54847.48471013682,0.00550333484966348,39595.04323404376,8,fisher_information,6,Ea1_J,1.1869515517549885,1.0123919148905953,S2_nmr,5,0.23978264290027607,B,40000.0
0,9966227.062031426,6,0.00550333;0.994217;25.2033;114.916;8787.82;54847.5,54847.48471013682,0.00550333484966348,0.0005170472319013047,8,fisher_information,6,k2_ref,14.088836644427417,20.454272015183893,S2_nmr,5,0.06724858558412174,B,0.00065
0,9966227.062031426,6,0.00550333;0.994217;25.2033;114.916;8787.82;54847.5,54847.48471013682,0.00550333484966348,51050.827145425144,8,fisher_information,6,Ea2_J,3.8399528598043906,6.355889886302384,S2_nmr,5,1.0001671923084434,B,48000.0
1,9966227.062031426,6,0.00550333;0.994217;25.2033;114.916;8787.82;54847.5,54847.48471013682,0.00550333484966348,6.180116182727975,8,fisher_information,6,K1_ref,inf,586.6795758586638,S2_nmr,5,13.47917572026385,B,0.9
0,9966227.062031426,6,0.00550333;0.994217;25.2033;114.916;8787.82;54847.5,54847.48471013682,0.00550333484966348,0.08282687230558264,8,fisher_information,6,K2_ref,23.546081867910583,18.324103293689472,S2_nmr,5,0.10787960868214162,B,0.07
0,47142.04002151533,6,1.08848;1.63387;21.8112;120.31;8846.38;51313.4,51313.35762706114,1.088484028345868,0.0007959369795903413,8,fisher_information,6,k1_ref,2.860044726027189,20.406302040965876,S2_nmr,6,0.01438729039942925,B,0.001
0,47142.04002151533,6,1.08848;1.63387;21.8112;120.31;8846.38;51313.4,51313.35762706114,1.088484028345868,42618.20708749491,8,fisher_information,6,Ea1_J,1.2029040356848277,6.545517718737283,S2_nmr,6,0.26155925152652737,B,40000.0
0,47142.04002151533,6,1.08848;1.63387;21.8112;120.31;8846.38;51313.4,51313.35762706114,1.088484028345868,0.0007991591475248821,8,fisher_information,6,k2_ref,13.28998165030626,22.947561157674173,S2_nmr,6,0.06366354843178587,B,0.00065
0,47142.04002151533,6,1.08848;1.63387;21.8112;120.31;8846.38;51313.4,51313.35762706114,1.088484028345868,46368.18068180674,8,fisher_information,6,Ea2_J,4.0308098809320345,3.3996235795692877,S2_nmr,6,0.9535781676176965,B,48000.0
0,47142.04002151533,6,1.08848;1.63387;21.8112;120.31;8846.38;51313.4,51313.35762706114,1.088484028345868,0.32996896875779413,8,fisher_information,6,K1_ref,351.85962404515357,63.33678124913399,S2_nmr,6,0.7694904996615632,B,0.9
0,47142.04002151533,6,1.08848;1.63387;21.8112;120.31;8846.38;51313.4,51313.35762706114,1.088484028345868,0.08565099103574399,8,fisher_information,6,K2_ref,22.75679093882379,22.358558622491397,S2_nmr,6,0.10460964412591822,B,0.07
0,10743086.40301132,6,0.00490526;1.0467;21.8924;206.773;8161.31;52697.6,52697.5882252044,0.0049052559244458,0.0008242427813404868,8,fisher_information,6,k1_ref,2.8065340316582255,17.575721865951323,S2_nmr,7,0.014121798792003192,B,0.001
0,10743086.40301132,6,0.00490526;1.0467;21.8924;206.773;8161.31;52697.6,52697.5882252044,0.0049052559244458,41904.89224805787,8,fisher_information,6,Ea1_J,1.1974520714001184,4.762230620144674,S2_nmr,7,0.25601581645018195,B,40000.0
0,10743086.40301132,6,0.00490526;1.0467;21.8924;206.773;8161.31;52697.6,52697.5882252044,0.0049052559244458,0.0007645463159150209,8,fisher_information,6,k2_ref,13.563981611513064,17.622510140772448,S2_nmr,7,0.06489602384940647,B,0.00065
0,10743086.40301132,6,0.00490526;1.0467;21.8924;206.773;8161.31;52697.6,52697.5882252044,0.0049052559244458,47349.21076655745,8,fisher_information,6,Ea2_J,4.0366383231494485,1.3558109030053098,S2_nmr,7,0.975161422199828,B,48000.0
1,10743086.40301132,6,0.00490526;1.0467;21.8924;206.773;8161.31;52697.6,52697.5882252044,0.0049052559244458,6.180115857495643,8,fisher_information,6,K1_ref,inf,586.679539721738,S2_nmr,7,14.277318322923636,B,0.9
0,10743086.40301132,6,0.00490526;1.0467;21.8924;206.773;8161.31;52697.6,52697.5882252044,0.0049052559244458,0.06275884313241722,8,fisher_information,6,K2_ref,16.818152980720647,10.344509810832545,S2_nmr,7,0.0793103529006038,B,0.07
0,51467.144785015305,6,1.02951;1.13584;23.7326;109.919;8963.78;52985.9,52985.932652411684,1.0295098528146558,0.0009214099232958185,8,fisher_information,6,k1_ref,2.6663031793263903,7.859007670418154,S2_nmr,8,0.013425391760203777,B,0.001
0,51467.144785015305,6,1.02951;1.13584;23.7326;109.919;8963.78;52985.9,52985.932652411684,1.0295098528146558,41217.108460537864,8,fisher_information,6,Ea1_J,1.1775054661195898,3.0427711513446596,S2_nmr,8,0.24761923729554758,B,40000.0
0,51467.144785015305,6,1.02951;1.13584;23.7326;109.919;8963.78;52985.9,52985.932652411684,1.0295098528146558,0.0006489924062234317,8,fisher_information,6,k2_ref,13.629422861242002,0.15501442716435457,S2_nmr,8,0.06518994429766706,B,0.00065
0,51467.144785015305,6,1.02951;1.13584;23.7326;109.919;8963.78;52985.9,52985.932652411684,1.0295098528146558,47730.38526078907,8,fisher_information,6,Ea2_J,3.996011731332864,0.5616973733560977,S2_nmr,8,0.9731182624650527,B,48000.0
0,51467.144785015305,6,1.02951;1.13584;23.7326;109.919;8963.78;52985.9,52985.932652411684,1.0295098528146558,0.4596073518035567,8,fisher_information,6,K1_ref,527.6254049924302,48.93251646627147,S2_nmr,8,0.9371292416552509,B,0.9
0,51467.144785015305,6,1.02951;1.13584;23.7326;109.919;8963.78;52985.9,52985.932652411684,1.0295098528146558,0.08059222717214483,8,fisher_information,6,K2_ref,24.161786989880298,15.13175310306403,S2_nmr,8,0.11041595050041376,B,0.07
0,45677.89095772663,6,1.12454;4.29439;24.3007;70.7812;9410.2;51366.5,51366.47558116071,1.1245369368891982,0.000858788097191487,8,fisher_information,6,k1_ref,2.7743010853409578,14.121190280851298,S2_nmr,9,0.013961809356222233,B,0.001
0,45677.89095772663,6,1.12454;4.29439;24.3007;70.7812;9410.2;51366.5,51366.47558116071,1.1245369368891982,41992.568353001094,8,fisher_information,6,Ea1_J,1.1996218524813786,4.981420882502734,S2_nmr,9,0.2570163399901944,B,40000.0
0,45677.89095772663,6,1.12454;4.29439;24.3007;70.7812;9410.2;51366.5,51366.47558116071,1.1245369368891982,0.0008237195499381222,8,fisher_information,6,k2_ref,13.006116155373103,26.72608460586495,S2_nmr,9,0.062383549249141954,B,0.00065
0,45677.89095772663,6,1.12454;4.29439;24.3007;70.7812;9410.2;51366.5,51366.47558116071,1.1245369368891982,44790.34668101746,8,fisher_information,6,Ea2_J,4.105131417516533,6.686777747880296,S2_nmr,9,0.9381135681719498,B,48000.0
0,45677.89095772663,6,1.12454;4.29439;24.3007;70.7812;9410.2;51366.5,51366.47558116071,1.1245369368891982,0.2095967896495523,8,fisher_information,6,K1_ref,144.47665188662225,76.71146781671641,S2_nmr,9,0.45609674748000556,B,0.9
0,45677.89095772663,6,1.12454;4.29439;24.3007;70.7812;9410.2;51366.5,51366.47558116071,1.1245369368891982,0.10296681437983177,8,fisher_information,6,K2_ref,31.293821843893266,47.095449114045365,S2_nmr,9,0.13891201044553905,B,0.07
0,45232.41343062474,6,1.13091;1.46525;21.0111;125.999;8945.79;51153.6,51153.63357163883,1.130906571016728,0.0007540911266204466,8,fisher_information,6,k1_ref,2.9154433244014344,24.590887337955344,S2_nmr,10,0.014662003310650156,B,0.001
0,45232.41343062474,6,1.13091;1.46525;21.0111;125.999;8945.79;51153.6,51153.63357163883,1.130906571016728,43553.462650904126,8,fisher_information,6,Ea1_J,1.189281763836113,8.883656627260315,S2_nmr,10,0.26427213715631387,B,40000.0
0,45232.41343062474,6,1.13091;1.46525;21.0111;125.999;8945.79;51153.6,51153.63357163883,1.130906571016728,0.000943052567113684,8,fisher_information,6,k2_ref,12.957651946902349,45.08501032518216,S2_nmr,10,0.06216469436314243,B,0.00065
0,45232.41343062474,6,1.13091;1.46525;21.0111;125.999;8945.79;51153.6,51153.63357163883,1.130906571016728,43736.03681237861,8,fisher_information,6,Ea2_J,4.185891866205864,8.883256640877896,S2_nmr,10,0.9340526569031423,B,48000.0
0,45232.41343062474,6,1.13091;1.46525;21.0111;125.999;8945.79;51153.6,51153.63357163883,1.130906571016728,0.37687922031611093,8,fisher_information,6,K1_ref,394.7768750260523,58.124531075987676,S2_nmr,10,0.8157840395080413,B,0.9
0,45232.41343062474,6,1.13091;1.46525;21.0111;125.999;8945.79;51153.6,51153.63357163883,1.130906571016728,0.07857343535151891,8,fisher_information,6,K2_ref,22.253498912137193,12.247764787884144,S2_nmr,10,0.10251355250790593,B,0.07
0,67836.8701197766,6,0.753939;1.0851;20.7974;95.6266;9133.04;51144.9,51144.8823409489,0.753939299537915,0.0007766597629571611,8,fisher_information,6,k1_ref,2.8871192879663887,22.334023704283894,S2_nmr,11,0.01452156736169723,B,0.001
0,67836.8701197766,6,0.753939;1.0851;20.7974;95.6266;9133.04;51144.9,51144.8823409489,0.753939299537915,43647.34984673116,8,fisher_information,6,Ea1_J,1.1763676325792707,9.118374616827897,S2_nmr,11,0.2619659673855017,B,40000.0
0,67836.8701197766,6,0.753939;1.0851;20.7974;95.6266;9133.04;51144.9,51144.8823409489,0.753939299537915,0.0008409323973836109,8,fisher_information,6,k2_ref,13.40648507539306,29.37421498209399,S2_nmr,11,0.06418795473678902,B,0.00065
0,67836.8701197766,6,0.753939;1.0851;20.7974;95.6266;9133.04;51144.9,51144.8823409489,0.753939299537915,43980.664738980275,8,fisher_information,6,Ea2_J,4.2782231368531525,8.373615127124427,S2_nmr,11,0.9599953952065665,B,48000.0
0,67836.8701197766,6,0.753939;1.0851;20.7974;95.6266;9133.04;51144.9,51144.8823409489,0.753939299537915,0.5901055721482809,8,fisher_information,6,K1_ref,832.7179763689728,34.43271420574657,S2_nmr,11,1.1392513739963022,B,0.9
0,67836.8701197766,6,0.753939;1.0851;20.7974;95.6266;9133.04;51144.9,51144.8823409489,0.753939299537915,0.08330986488796537,8,fisher_information,6,K2_ref,26.27436823272631,19.014092697093368,S2_nmr,11,0.11902391798316643,B,0.07
0,47505.53442785004,6,1.05907;8.11931;28.3054;107.194;8959.15;50311.8,50311.84474577355,1.059073334332985,0.0008342536419457458,8,fisher_information,6,k1_ref,2.795942277387886,16.574635805425427,S2_nmr,12,0.01406923175718751,B,0.001
0,47505.53442785004,6,1.05907;8.11931;28.3054;107.194;8959.15;50311.8,50311.84474577355,1.059073334332985,42681.413716892115,8,fisher_information,6,Ea1_J,1.1808782232691273,6.703534292230288,S2_nmr,12,0.2571507754929496,B,40000.0
0,47505.53442785004,6,1.05907;8.11931;28.3054;107.194;8959.15;50311.8,50311.84474577355,1.059073334332985,0.0007241336060513106,8,fisher_information,6,k2_ref,13.549499423659551,11.40517016174009,S2_nmr,12,0.06483095618957255,B,0.00065
0,47505.53442785004,6,1.05907;8.11931;28.3054;107.194;8959.15;50311.8,50311.84474577355,1.059073334332985,46505.236855556934,8,fisher_information,6,Ea2_J,4.079853793849341,3.114089884256388,S2_nmr,12,0.9680335051990111,B,48000.0
0,47505.53442785004,6,1.05907;8.11931;28.3054;107.194;8959.15;50311.8,50311.84474577355,1.059073334332985,0.14702312468283749,8,fisher_information,6,K1_ref,81.28283944750613,83.6640972574625,S2_nmr,12,0.30351442576207205,B,0.9
0,47505.53442785004,6,1.05907;8.11931;28.3054;107.194;8959.15;50311.8,50311.84474577355,1.059073334332985,0.08304208867163278,8,fisher_information,6,K2_ref,24.430777680558613,18.63155524518967,S2_nmr,12,0.11152008812455727,B,0.07
0,8404295.497708738,6,0.00618437;1.0776;20.7604;99.3327;9028.52;51975.3,51975.299368697146,0.006184373143812847,0.0007716301472598305,8,fisher_information,6,k1_ref,2.89028980770476,22.836985274016957,S2_nmr,13,0.014537289321835147,B,0.001
0,8404295.497708738,6,0.00618437;1.0776;20.7604;99.3327;9028.52;51975.3,51975.299368697146,0.006184373143812847,43337.23770636902,8,fisher_information,6,Ea1_J,1.1828288184152933,8.343094265922554,S2_nmr,13,0.26153333504901616,B,40000.0
0,8404295.497708738,6,0.00618437;1.0776;20.7604;99.3327;9028.52;51975.3,51975.299368697146,0.006184373143812847,0.000839836223822871,8,fisher_information,6,k2_ref,13.43504208584223,29.20557289582631,S2_nmr,13,0.06431641360893381,B,0.00065
0,8404295.497708738,6,0.00618437;1.0776;20.7604;99.3327;9028.52;51975.3,51975.299368697146,0.006184373143812847,44384.90535624597,8,fisher_information,6,Ea2_J,4.2415373868805535,7.531447174487569,S2_nmr,13,0.9605114055187357,B,48000.0
1,8404295.497708738,6,0.00618437;1.0776;20.7604;99.3327;9028.52;51975.3,51975.299368697146,0.006184373143812847,6.180116182616578,8,fisher_information,6,K1_ref,inf,586.6795758462864,S2_nmr,13,12.715159790655214,B,0.9
0,8404295.497708738,6,0.00618437;1.0776;20.7604;99.3327;9028.52;51975.3,51975.299368697146,0.006184373143812847,0.08493783279030992,8,fisher_information,6,K2_ref,25.690196289031597,21.33976112901416,S2_nmr,13,0.1166581294077295,B,0.07
0,9883126.244761545,6,0.00529474;1.11385;21.1819;139.3;8707.37;52328.6,52328.61881780131,0.005294743537808959,0.0007907306859136051,8,fisher_information,6,k1_ref,2.864187925793016,20.92693140863949,S2_nmr,14,0.014407840991885752,B,0.001
0,9883126.244761545,6,0.00529474;1.11385;21.1819;139.3;8707.37;52328.6,52328.61881780131,0.005294743537808959,42608.17475130089,8,fisher_information,6,Ea1_J,1.1962763281396498,6.520436878252221,S2_nmr,14,0.26005689204193244,B,40000.0
0,9883126.244761545,6,0.00529474;1.11385;21.1819;139.3;8707.37;52328.6,52328.61881780131,0.005294743537808959,0.0009147981380897925,8,fisher_information,6,k2_ref,13.098346329191646,40.738175090737315,S2_nmr,14,0.06279978352620771,B,0.00065
0,9883126.244761545,6,0.00529474;1.11385;21.1819;139.3;8707.37;52328.6,52328.61881780131,0.005294743537808959,44236.38549282215,8,fisher_information,6,Ea2_J,4.188085783480893,7.840863556620525,S2_nmr,14,0.9452335571176983,B,48000.0
1,9883126.244761545,6,0.00529474;1.11385;21.1819;139.3;8707.37;52328.6,52328.61881780131,0.005294743537808959,6.180116182355283,8,fisher_information,6,K1_ref,inf,586.6795758172536,S2_nmr,14,13.74205442577752,B,0.9
0,9883126.244761545,6,0.00529474;1.11385;21.1819;139.3;8707.37;52328.6,52328.61881780131,0.005294743537808959,0.07411620996336984,8,fisher_information,6,K2_ref,21.12251085496373,5.880299947671197,S2_nmr,14,0.09777159887482782,B,0.07
0,47208.54539439916,6,1.06306;4.83941;23.0329;110.651;8928.37;50185.7,50185.67091776647,1.0630632759068344,0.0007576243956443568,8,fisher_information,6,k1_ref,2.923208841162128,24.23756043556432,S2_nmr,15,0.014700499465842504,B,0.001
0,47208.54539439916,6,1.06306;4.83941;23.0329;110.651;8928.37;50185.7,50185.67091776647,1.0630632759068344,43656.98727728496,8,fisher_information,6,Ea1_J,1.191508245759277,9.142468193212409,S2_nmr,15,0.2653962261525147,B,40000.0
0,47208.54539439916,6,1.06306;4.83941;23.0329;110.651;8928.37;50185.7,50185.67091776647,1.0630632759068344,0.0007859219912752725,8,fisher_information,6,k2_ref,13.533490777374668,20.91107558081115,S2_nmr,15,0.06475902057975635,B,0.00065
0,47208.54539439916,6,1.06306;4.83941;23.0329;110.651;8928.37;50185.7,50185.67091776647,1.0630632759068344,45815.47651444783,8,fisher_information,6,Ea2_J,4.133061047763931,4.551090594900355,S2_nmr,15,0.9661130681969772,B,48000.0
0,47208.54539439916,6,1.06306;4.83941;23.0329;110.651;8928.37;50185.7,50185.67091776647,1.0630632759068344,0.19734538252488681,8,fisher_information,6,K1_ref,129.5252150655955,78.07273527501258,S2_nmr,15,0.42389934032865034,B,0.9
0,47208.54539439916,6,1.06306;4.83941;23.0329;110.651;8928.37;50185.7,50185.67091776647,1.0630632759068344,0.0839534718790608,8,fisher_information,6,K2_ref,23.938668548004994,19.933531255801128,S2_nmr,15,0.10949829019081139,B,0.07
0,8760662.501029296,6,0.00587404;1.09954;20.3453;97.2496;9070.16;51460.4,51460.44221794285,0.005874035463858667,0.0007439008877856713,8,fisher_information,6,k1_ref,2.9303760557520153,25.609911221432874,S2_nmr,16,0.014736027068055567,B,0.001
0,8760662.501029296,6,0.00587404;1.09954;20.3453;97.2496;9070.16;51460.4,51460.44221794285,0.005874035463858667,43691.969835538344,8,fisher_information,6,Ea1_J,1.1858836710615537,9.229924588845861,S2_nmr,16,0.2643550693085657,B,40000.0
0,8760662.501029296,6,0.00587404;1.09954;20.3453;97.2496;9070.16;51460.4,51460.44221794285,0.005874035463858667,0.0009094809822829233,8,fisher_information,6,k2_ref,13.279290213893535,39.92015112044975,S2_nmr,16,0.06361539702576809,B,0.00065
0,8760662.501029296,6,0.00587404;1.09954;20.3453;97.2496;9070.16;51460.4,51460.44221794285,0.005874035463858667,43640.307075778444,8,fisher_information,6,Ea2_J,4.270615885164595,9.08269359212824,S2_nmr,16,0.9508723909759201,B,48000.0
1,8760662.501029296,6,0.00587404;1.09954;20.3453;97.2496;9070.16;51460.4,51460.44221794285,0.005874035463858667,6.180116182726426,8,fisher_information,6,K1_ref,inf,586.6795758584917,S2_nmr,16,13.04674574496028,B,0.9
0,8760662.501029296,6,0.00587404;1.09954;20.3453;97.2496;9070.16;51460.4,51460.44221794285,0.005874035463858667,0.08760314267813323,8,fisher_information,6,K2_ref,25.962682586598838,25.14734668304745,S2_nmr,16,0.11776301385141728,B,0.07
0,7383045.520525396,6,0.00713524;1.00482;22.168;114.441;8894.13;52679.8,52679.7708199014,0.007135235814739034,0.0008529897555899879,8,fisher_information,6,k1_ref,2.756017354051443,14.701024441001213,S2_nmr,17,0.013871035066308976,B,0.001
