strategy,round,param_err_pct,max_rel_ci_pct,p_correct,blind_rmse_M
D,1,219.90454008839367,10000.0,nan,0.13887431752290583
D,2,254.11267695587424,10000.0,nan,0.04760033674749149
D,3,72.38055306920891,63.56031854247601,nan,0.02952807284686343
F,1,85.17887088284101,761.3063697371098,nan,0.09968953054303005
F,2,61.87115212049108,492.2944350615879,nan,0.013896532888240538
F,3,14.211592957848996,474.6380397427569,nan,0.0025423401033516733
F-uncorr,1,86.36178659016775,761.3063696954403,nan,0.10278254206742216
F-uncorr,2,165.87580475155005,142.27204518468537,nan,0.03082559431285125
F-uncorr,3,91.48785892980207,37.81149348331336,nan,0.02821276534102886
