x_m,tau_s,X_EGDA,Y_EGMA,Y_EG
1.74000000e-02,1.31192909e+01,6.41819234e-02,6.30653663e-02,1.11655708e-03
1.77000000e-02,1.33454856e+01,6.52514164e-02,6.40966998e-02,1.15471656e-03
1.80000000e-02,1.35716803e+01,6.63196806e-02,6.51261864e-02,1.19349421e-03
1.83000000e-02,1.37978749e+01,6.73867175e-02,6.61538286e-02,1.23288893e-03
1.86000000e-02,1.40240696e+01,6.84525284e-02,6.71796288e-02,1.27289961e-03
1.89000000e-02,1.42502643e+01,6.95171148e-02,6.82035896e-02,1.31352512e-03
1.92000000e-02,1.44764589e+01,7.05804780e-02,6.92257136e-02,1.35476436e-03
1.95000000e-02,1.47026536e+01,7.16426194e-02,7.02460032e-02,1.39661622e-03
1.98000000e-02,1.49288483e+01,7.27035405e-02,7.12644609e-02,1.43907959e-03
2.01000000e-02,1.51550430e+01,7.37632426e-02,7.22810892e-02,1.48215336e-03
2.04000000e-02,1.53812376e+01,7.48217272e-02,7.32958907e-02,1.52583642e-03
2.07000000e-02,1.56074323e+01,7.58789955e-02,7.43088678e-02,1.57012769e-03
2.10000000e-02,1.58336270e+01,7.69350491e-02,7.53200231e-02,1.61502604e-03
2.13000000e-02,1.60598216e+01,7.79898893e-02,7.63293589e-02,1.66053038e-03
2.16000000e-02,1.62860163e+01,7.90435175e-02,7.73368779e-02,1.70663962e-03
2.19000000e-02,1.65122110e+01,8.00959351e-02,7.83425824e-02,1.75335264e-03
2.22000000e-02,1.67384057e+01,8.11471434e-02,7.93464750e-02,1.80066837e-03
2.25000000e-02,1.69646003e+01,8.21971438e-02,8.03485581e-02,1.84858569e-03
2.28000000e-02,1.71907950e+01,8.32459378e-02,8.13488343e-02,1.89710353e-03
2.31000000e-02,1.74169897e+01,8.42935267e-02,8.23473059e-02,1.94622077e-03
2.34000000e-02,1.76431843e+01,8.53399119e-02,8.33439755e-02,1.99593635e-03
2.37000000e-02,1.78693790e+01,8.63850947e-02,8.43388456e-02,2.04624916e-03
2.40000000e-02,1.80955737e+01,8.74290766e-02,8.53319185e-02,2.09715812e-03
2.43000000e-02,1.83217684e+01,8.84718589e-02,8.63231967e-02,2.14866215e-03
2.46000000e-02,1.85479630e+01,8.95134429e-02,8.73126828e-02,2.20076015e-03
2.49000000e-02,1.87741577e+01,9.05538302e-02,8.83003791e-02,2.25345105e-03
2.52000000e-02,1.90003524e+01,9.15930219e-02,8.92862881e-02,2.30673376e-03
2.55000000e-02,1.92265470e+01,9.26310195e-02,9.02704123e-02,2.36060720e-03
2.58000000e-02,1.94527417e+01,9.36678244e-02,9.12527541e-02,2.41507030e-03
2.61000000e-02,1.96789364e+01,9.47034379e-02,9.22333159e-02,2.47012197e-03
2.64000000e-02,1.99051311e+01,9.57378613e-02,9.32121002e-02,2.52576115e-03
2.67000000e-02,2.01313257e+01,9.67710962e-02,9.41891094e-02,2.58198676e-03
2.70000000e-02,2.03575204e+01,9.78031437e-02,9.51643460e-02,2.63879772e-03
2.73000000e-02,2.05837151e+01,9.88340052e-02,9.61378123e-02,2.69619296e-03
2.76000000e-02,2.08099097e+01,9.98636822e-02,9.71095108e-02,2.75417141e-03
2.79000000e-02,2.10361044e+01,1.00892176e-01,9.80794440e-02,2.81273201e-03
2.82000000e-02,2.12622991e+01,1.01919488e-01,9.90476142e-02,2.87187368e-03
2.85000000e-02,2.14884938e+01,1.02945619e-01,1.00014024e-01,2.93159537e-03
2.88000000e-02,2.17146884e+01,1.03970571e-01,1.00978675e-01,2.99189601e-03
2.91000000e-02,2.19408831e+01,1.04994346e-01,1.01941571e-01,3.05277452e-03
2.94000000e-02,2.21670778e+01,1.06016944e-01,1.02902714e-01,3.11422987e-03
2.97000000e-02,2.23932724e+01,1.07038366e-01,1.03862105e-01,3.17626097e-03
3.00000000e-02,2.26194671e+01,1.08058615e-01,1.04819749e-01,3.23886678e-03
3.03000000e-02,2.28456618e+01,1.09077692e-01,1.05775646e-01,3.30204624e-03
3.06000000e-02,2.30718564e+01,1.10095597e-01,1.06729799e-01,3.36579829e-03
3.09000000e-02,2.32980511e+01,1.11112333e-01,1.07682211e-01,3.43012187e-03
3.12000000e-02,2.35242458e+01,1.12127900e-01,1.08632884e-01,3.49501595e-03
3.15000000e-02,2.37504405e+01,1.13142300e-01,1.09581821e-01,3.56047945e-03
3.18000000e-02,2.39766351e+01,1.14155535e-01,1.10529023e-01,3.62651134e-03
3.21000000e-02,2.42028298e+01,1.15167605e-01,1.11474494e-01,3.69311057e-03
3.24000000e-02,2.44290245e+01,1.16178512e-01,1.12418236e-01,3.76027609e-03
3.27000000e-02,2.46552191e+01,1.17188257e-01,1.13360250e-01,3.82800685e-03
3.30000000e-02,2.48814138e+01,1.18196842e-01,1.14300540e-01,3.89630180e-03
3.33000000e-02,2.51076085e+01,1.19204267e-01,1.15239107e-01,3.96515992e-03
3.36000000e-02,2.53338032e+01,1.20210535e-01,1.16175955e-01,4.03458015e-03
3.39000000e-02,2.55599978e+01,1.21215646e-01,1.17111085e-01,4.10456145e-03
3.42000000e-02,2.57861925e+01,1.22219603e-01,1.18044500e-01,4.17510279e-03
3.45000000e-02,2.60123872e+01,1.23222405e-01,1.18976202e-01,4.24620313e-03
3.48000000e-02,2.62385818e+01,1.24224055e-01,1.19906194e-01,4.31786144e-03
3.51000000e-02,2.64647765e+01,1.25224554e-01,1.20834477e-01,4.39007667e-03
3.54000000e-02,2.66909712e+01,1.26223903e-01,1.21761055e-01,4.46284780e-03
3.57000000e-02,2.69171659e+01,1.27222104e-01,1.22685930e-01,4.53617380e-03
3.60000000e-02,2.71433605e+01,1.28219157e-01,1.23609103e-01,4.61005363e-03
3.63000000e-02,2.73695552e+01,1.29215064e-01,1.24530578e-01,4.68448627e-03
3.66000000e-02,2.75957499e+01,1.30209827e-01,1.25450356e-01,4.75947069e-03
3.69000000e-02,2.78219445e+01,1.31203446e-01,1.26368441e-01,4.83500586e-03
3.72000000e-02,2.80481392e+01,1.32195924e-01,1.27284833e-01,4.91109076e-03
3.75000000e-02,2.82743339e+01,1.33187261e-01,1.28199536e-01,4.98772436e-03
3.78000000e-02,2.85005286e+01,1.34177458e-01,1.29112553e-01,5.06490566e-03
3.81000000e-02,2.87267232e+01,1.35166518e-01,1.30023884e-01,5.14263361e-03
3.84000000e-02,2.89529179e+01,1.36154440e-01,1.30933533e-01,5.22090721e-03
3.87000000e-02,2.91791126e+01,1.37141228e-01,1.31841502e-01,5.29972544e-03
3.90000000e-02,2.94053072e+01,1.38126881e-01,1.32747793e-01,5.37908728e-03
3.93000000e-02,2.96315019e+01,1.39111401e-01,1.33652409e-01,5.45899172e-03
3.96000000e-02,2.98576966e+01,1.40094790e-01,1.34555352e-01,5.53943774e-03
3.99000000e-02,3.00838913e+01,1.41077048e-01,1.35456624e-01,5.62042434e-03
4.02000000e-02,3.03100859e+01,1.42058177e-01,1.36356227e-01,5.70195050e-03
4.05000000e-02,3.05362806e+01,1.43038179e-01,1.37254164e-01,5.78401520e-03
4.08000000e-02,3.07624753e+01,1.44017055e-01,1.38150437e-01,5.86661746e-03
4.11000000e-02,3.09886699e+01,1.44994805e-01,1.39045049e-01,5.94975625e-03
4.14000000e-02,3.12148646e+01,1.45971431e-01,1.39938001e-01,6.03343057e-03
4.17000000e-02,3.14410593e+01,1.46946935e-01,1.40829296e-01,6.11763943e-03
4.20000000e-02,3.16672539e+01,1.47921318e-01,1.41718936e-01,6.20238181e-03
4.23000000e-02,3.18934486e+01,1.48894581e-01,1.42606924e-01,6.28765671e-03
4.26000000e-02,3.21196433e+01,1.49866725e-01,1.43493262e-01,6.37346315e-03
4.29000000e-02,3.23458380e+01,1.50837752e-01,1.44377952e-01,6.45980011e-03
4.32000000e-02,3.25720326e+01,1.51807662e-01,1.45260996e-01,6.54666661e-03
4.35000000e-02,3.27982273e+01,1.52776458e-01,1.46142396e-01,6.63406164e-03
4.38000000e-02,3.30244220e+01,1.53744140e-01,1.47022156e-01,6.72198421e-03
4.41000000e-02,3.32506166e+01,1.54710710e-01,1.47900277e-01,6.81043333e-03
4.44000000e-02,3.34768113e+01,1.55676169e-01,1.48776761e-01,6.89940801e-03
4.47000000e-02,3.37030060e+01,1.56640518e-01,1.49651611e-01,6.98890726e-03
4.50000000e-02,3.39292007e+01,1.57603759e-01,1.50524829e-01,7.07893009e-03
4.53000000e-02,3.41553953e+01,1.58565893e-01,1.51396417e-01,7.16947550e-03
4.56000000e-02,3.43815900e+01,1.59526920e-01,1.52266378e-01,7.26054253e-03
4.59000000e-02,3.46077847e+01,1.60486843e-01,1.53134713e-01,7.35213018e-03
4.62000000e-02,3.48339793e+01,1.61445663e-01,1.54001425e-01,7.44423746e-03
4.65000000e-02,3.50601740e+01,1.62403380e-01,1.54866517e-01,7.53686340e-03
4.68000000e-02,3.52863687e+01,1.63359997e-01,1.55729990e-01,7.63000702e-03
4.71000000e-02,3.55125634e+01,1.64315514e-01,1.56591846e-01,7.72366733e-03
4.74000000e-02,3.57387580e+01,1.65269932e-01,1.57452089e-01,7.81784336e-03
4.77000000e-02,3.59649527e+01,1.66223254e-01,1.58310720e-01,7.91253414e-03
4.80000000e-02,3.61911474e+01,1.67175479e-01,1.59167741e-01,8.00773868e-03
4.83000000e-02,3.64173420e+01,1.68126610e-01,1.60023154e-01,8.10345601e-03
4.86000000e-02,3.66435367e+01,1.69076648e-01,1.60876963e-01,8.19968517e-03
4.89000000e-02,3.68697314e+01,1.70025594e-01,1.61729169e-01,8.29642517e-03
4.92000000e-02,3.70959261e+01,1.70973449e-01,1.62579774e-01,8.39367505e-03
4.95000000e-02,3.73221207e+01,1.71920214e-01,1.63428780e-01,8.49143385e-03
4.98000000e-02,3.75483154e+01,1.72865891e-01,1.64276190e-01,8.58970058e-03
5.01000000e-02,3.77745101e+01,1.73810481e-01,1.65122006e-01,8.68847430e-03
5.04000000e-02,3.80007047e+01,1.74753985e-01,1.65966231e-01,8.78775403e-03
5.07000000e-02,3.82268994e+01,1.75696404e-01,1.66808865e-01,8.88753881e-03
5.10000000e-02,3.84530941e+01,1.76637740e-01,1.67649912e-01,8.98782767e-03
5.13000000e-02,3.86792888e+01,1.77577994e-01,1.68489374e-01,9.08861967e-03
5.16000000e-02,3.89054834e+01,1.78517167e-01,1.69327253e-01,9.18991383e-03
5.19000000e-02,3.91316781e+01,1.79455260e-01,1.70163551e-01,9.29170920e-03
5.22000000e-02,3.93578728e+01,1.80392275e-01,1.70998271e-01,9.39400483e-03
5.25000000e-02,3.95840674e+01,1.81328213e-01,1.71831414e-01,9.49679975e-03
5.28000000e-02,3.98102621e+01,1.82263075e-01,1.72662982e-01,9.60009302e-03
5.31000000e-02,4.00364568e+01,1.83196863e-01,1.73492979e-01,9.70388368e-03
5.34000000e-02,4.02626514e+01,1.84129576e-01,1.74321406e-01,9.80817078e-03
5.37000000e-02,4.04888461e+01,1.85061218e-01,1.75148264e-01,9.91295337e-03
5.40000000e-02,4.07150408e+01,1.85991788e-01,1.75973558e-01,1.00182305e-02
5.43000000e-02,4.09412355e+01,1.86921289e-01,1.76797288e-01,1.01240012e-02
5.46000000e-02,4.11674301e+01,1.87849721e-01,1.77619457e-01,1.02302646e-02
5.49000000e-02,4.13936248e+01,1.88777086e-01,1.78440067e-01,1.03370197e-02
5.52000000e-02,4.16198195e+01,1.89703385e-01,1.79259119e-01,1.04442655e-02
5.55000000e-02,4.18460141e+01,1.90628619e-01,1.80076618e-01,1.05520012e-02
5.58000000e-02,4.20722088e+01,1.91552789e-01,1.80892563e-01,1.06602257e-02
5.61000000e-02,4.22984035e+01,1.92475897e-01,1.81706959e-01,1.07689382e-02
5.64000000e-02,4.25245982e+01,1.93397943e-01,1.82519806e-01,1.08781376e-02
5.67000000e-02,4.27507928e+01,1.94318930e-01,1.83331107e-01,1.09878231e-02
5.70000000e-02,4.29769875e+01,1.95238857e-01,1.84140864e-01,1.10979938e-02
5.73000000e-02,4.32031822e+01,1.96157728e-01,1.84949079e-01,1.12086486e-02
5.76000000e-02,4.34293768e+01,1.97075541e-01,1.85755755e-01,1.13197867e-02
5.79000000e-02,4.36555715e+01,1.97992300e-01,1.86560893e-01,1.14314071e-02
5.82000000e-02,4.38817662e+01,1.98908004e-01,1.87364495e-01,1.15435090e-02
5.85000000e-02,4.41079609e+01,1.99822656e-01,1.88166565e-01,1.16560912e-02
5.88000000e-02,4.43341555e+01,2.00736257e-01,1.88967104e-01,1.17691531e-02
5.91000000e-02,4.45603502e+01,2.01648807e-01,1.89766113e-01,1.18826935e-02
5.94000000e-02,4.47865449e+01,2.02560307e-01,1.90563596e-01,1.19967116e-02
5.97000000e-02,4.50127395e+01,2.03470760e-01,1.91359554e-01,1.21112065e-02
6.00000000e-02,4.52389342e+01,2.04380166e-01,1.92153989e-01,1.22261772e-02
