x_m,tau_s,C_EGDA_mol_L,C_EGMA_mol_L,C_EG_mol_L,C_AcOH_mol_L,C_H2O_mol_L,C_OH_mol_L,X_EGDA,Y_EGMA,Y_EG
4.05000000e-02,3.05362806e+01,1.62810767e-01,7.74485826e-02,9.74065064e-03,9.69298839e-02,5.11051240e+01,0.00000000e+00,3.48756933e-01,3.09794330e-01,3.89626026e-02
4.08000000e-02,3.07624753e+01,1.62295258e-01,7.78348664e-02,9.86987576e-03,9.75746179e-02,5.11044792e+01,0.00000000e+00,3.50818968e-01,3.11339465e-01,3.94795030e-02
4.11000000e-02,3.09886699e+01,1.61781397e-01,7.82188652e-02,9.99973776e-03,9.82183408e-02,5.11038355e+01,0.00000000e+00,3.52874412e-01,3.12875461e-01,3.99989511e-02
4.14000000e-02,3.12148646e+01,1.61269179e-01,7.86005884e-02,1.01302328e-02,9.88610540e-02,5.11031928e+01,0.00000000e+00,3.54923285e-01,3.14402353e-01,4.05209313e-02
4.17000000e-02,3.14410593e+01,1.60758598e-01,7.89800448e-02,1.02613571e-02,9.95027590e-02,5.11025511e+01,0.00000000e+00,3.56965608e-01,3.15920179e-01,4.10454283e-02
4.20000000e-02,3.16672539e+01,1.60249650e-01,7.93572436e-02,1.03931067e-02,1.00143457e-01,5.11019104e+01,0.00000000e+00,3.59001401e-01,3.17428975e-01,4.15724269e-02
4.23000000e-02,3.18934486e+01,1.59742328e-01,7.97321939e-02,1.05254780e-02,1.00783150e-01,5.11012707e+01,0.00000000e+00,3.61030687e-01,3.18928775e-01,4.21019118e-02
4.26000000e-02,3.21196433e+01,1.59236629e-01,8.01049045e-02,1.06584670e-02,1.01421838e-01,5.11006320e+01,0.00000000e+00,3.63053486e-01,3.20419618e-01,4.26338679e-02
4.29000000e-02,3.23458380e+01,1.58732546e-01,8.04753844e-02,1.07920700e-02,1.02059524e-01,5.10999943e+01,0.00000000e+00,3.65069817e-01,3.21901537e-01,4.31682800e-02
4.32000000e-02,3.25720326e+01,1.58230074e-01,8.08436425e-02,1.09262833e-02,1.02696209e-01,5.10993576e+01,0.00000000e+00,3.67079703e-01,3.23374570e-01,4.37051331e-02
4.35000000e-02,3.27982273e+01,1.57729209e-01,8.12096878e-02,1.10611031e-02,1.03331894e-01,5.10987220e+01,0.00000000e+00,3.69083164e-01,3.24838751e-01,4.42444123e-02
4.38000000e-02,3.30244220e+01,1.57229945e-01,8.15735292e-02,1.11965256e-02,1.03966580e-01,5.10980873e+01,0.00000000e+00,3.71080219e-01,3.26294117e-01,4.47861026e-02
4.41000000e-02,3.32506166e+01,1.56732277e-01,8.19351753e-02,1.13325473e-02,1.04600270e-01,5.10974536e+01,0.00000000e+00,3.73070890e-01,3.27740701e-01,4.53301891e-02
4.44000000e-02,3.34768113e+01,1.56236201e-01,8.22946350e-02,1.14691642e-02,1.05232964e-01,5.10968209e+01,0.00000000e+00,3.75055197e-01,3.29178540e-01,4.58766570e-02
4.47000000e-02,3.37030060e+01,1.55741710e-01,8.26519172e-02,1.16063729e-02,1.05864663e-01,5.10961892e+01,0.00000000e+00,3.77033160e-01,3.30607669e-01,4.64254916e-02
4.50000000e-02,3.39292007e+01,1.55248800e-01,8.30070305e-02,1.17441695e-02,1.06495370e-01,5.10955585e+01,0.00000000e+00,3.79004800e-01,3.32028122e-01,4.69766782e-02
4.53000000e-02,3.41553953e+01,1.54757466e-01,8.33599836e-02,1.18825505e-02,1.07125085e-01,5.10949288e+01,0.00000000e+00,3.80970136e-01,3.33439934e-01,4.75302022e-02
4.56000000e-02,3.43815900e+01,1.54267703e-01,8.37107852e-02,1.20215122e-02,1.07753810e-01,5.10943000e+01,0.00000000e+00,3.82929190e-01,3.34843141e-01,4.80860489e-02
4.59000000e-02,3.46077847e+01,1.53779505e-01,8.40594439e-02,1.21610510e-02,1.08381546e-01,5.10936723e+01,0.00000000e+00,3.84881980e-01,3.36237776e-01,4.86442039e-02
4.62000000e-02,3.48339793e+01,1.53292868e-01,8.44059685e-02,1.23011632e-02,1.09008295e-01,5.10930455e+01,0.00000000e+00,3.86828527e-01,3.37623874e-01,4.92046528e-02
4.65000000e-02,3.50601740e+01,1.52807787e-01,8.47503673e-02,1.24418453e-02,1.09634058e-01,5.10924198e+01,0.00000000e+00,3.88768850e-01,3.39001469e-01,4.97673811e-02
4.68000000e-02,3.52863687e+01,1.52324257e-01,8.50926491e-02,1.25830936e-02,1.10258836e-01,5.10917950e+01,0.00000000e+00,3.90702971e-01,3.40370596e-01,5.03323744e-02
4.71000000e-02,3.55125634e+01,1.51842273e-01,8.54328223e-02,1.27249046e-02,1.10882632e-01,5.10911712e+01,0.00000000e+00,3.92630908e-01,3.41731289e-01,5.08996186e-02
4.74000000e-02,3.57387580e+01,1.51361830e-01,8.57708954e-02,1.28672748e-02,1.11505445e-01,5.10905484e+01,0.00000000e+00,3.94552681e-01,3.43083582e-01,5.14690993e-02
4.77000000e-02,3.59649527e+01,1.50882922e-01,8.61068769e-02,1.30102006e-02,1.12127278e-01,5.10899266e+01,0.00000000e+00,3.96468310e-01,3.44427508e-01,5.20408025e-02
4.80000000e-02,3.61911474e+01,1.50405546e-01,8.64407752e-02,1.31536785e-02,1.12748132e-01,5.10893057e+01,0.00000000e+00,3.98377815e-01,3.45763101e-01,5.26147139e-02
4.83000000e-02,3.64173420e+01,1.49929696e-01,8.67725988e-02,1.32977049e-02,1.13368009e-01,5.10886858e+01,0.00000000e+00,4.00281215e-01,3.47090395e-01,5.31908196e-02
4.86000000e-02,3.66435367e+01,1.49455368e-01,8.71023559e-02,1.34422764e-02,1.13986909e-01,5.10880669e+01,0.00000000e+00,4.02178529e-01,3.48409424e-01,5.37691055e-02
4.89000000e-02,3.68697314e+01,1.48982556e-01,8.74300550e-02,1.35873894e-02,1.14604834e-01,5.10874490e+01,0.00000000e+00,4.04069778e-01,3.49720220e-01,5.43495577e-02
4.92000000e-02,3.70959261e+01,1.48511255e-01,8.77557043e-02,1.37330406e-02,1.15221785e-01,5.10868321e+01,0.00000000e+00,4.05954980e-01,3.51022817e-01,5.49321623e-02
4.95000000e-02,3.73221207e+01,1.48041461e-01,8.80793122e-02,1.38792264e-02,1.15837765e-01,5.10862161e+01,0.00000000e+00,4.07834154e-01,3.52317249e-01,5.55169055e-02
4.98000000e-02,3.75483154e+01,1.47573170e-01,8.84008869e-02,1.40259434e-02,1.16452774e-01,5.10856011e+01,0.00000000e+00,4.09707321e-01,3.53603547e-01,5.61037735e-02
5.01000000e-02,3.77745101e+01,1.47106375e-01,8.87204366e-02,1.41731881e-02,1.17066813e-01,5.10849870e+01,0.00000000e+00,4.11574499e-01,3.54881746e-01,5.66927526e-02
5.04000000e-02,3.80007047e+01,1.46641073e-01,8.90379695e-02,1.43209573e-02,1.17679884e-01,5.10843740e+01,0.00000000e+00,4.13435707e-01,3.56151878e-01,5.72838291e-02
5.07000000e-02,3.82268994e+01,1.46177259e-01,8.93534938e-02,1.44692473e-02,1.18291988e-01,5.10837619e+01,0.00000000e+00,4.15290965e-01,3.57413975e-01,5.78769894e-02
5.10000000e-02,3.84530941e+01,1.45714927e-01,8.96670177e-02,1.46180550e-02,1.18903128e-01,5.10831507e+01,0.00000000e+00,4.17140291e-01,3.58668071e-01,5.84722199e-02
5.13000000e-02,3.86792888e+01,1.45254074e-01,8.99785492e-02,1.47673768e-02,1.19513303e-01,5.10825405e+01,0.00000000e+00,4.18983704e-01,3.59914197e-01,5.90695072e-02
5.16000000e-02,3.89054834e+01,1.44794694e-01,9.02880964e-02,1.49172095e-02,1.20122515e-01,5.10819313e+01,0.00000000e+00,4.20821224e-01,3.61152386e-01,5.96688378e-02
5.19000000e-02,3.91316781e+01,1.44336783e-01,9.05956675e-02,1.50675496e-02,1.20730767e-01,5.10813231e+01,0.00000000e+00,4.22652868e-01,3.62382670e-01,6.02701983e-02
5.22000000e-02,3.93578728e+01,1.43880336e-01,9.09012703e-02,1.52183939e-02,1.21338058e-01,5.10807158e+01,0.00000000e+00,4.24478657e-01,3.63605081e-01,6.08735754e-02
5.25000000e-02,3.95840674e+01,1.43425348e-01,9.12049130e-02,1.53697389e-02,1.21944391e-01,5.10801095e+01,0.00000000e+00,4.26298608e-01,3.64819652e-01,6.14789558e-02
5.28000000e-02,3.98102621e+01,1.42971815e-01,9.15066035e-02,1.55215816e-02,1.22549767e-01,5.10795041e+01,0.00000000e+00,4.28112740e-01,3.66026414e-01,6.20863262e-02
5.31000000e-02,4.00364568e+01,1.42519732e-01,9.18063497e-02,1.56739184e-02,1.23154186e-01,5.10788997e+01,0.00000000e+00,4.29921072e-01,3.67225399e-01,6.26956735e-02
5.34000000e-02,4.02626514e+01,1.42069094e-01,9.21041596e-02,1.58267462e-02,1.23757652e-01,5.10782962e+01,0.00000000e+00,4.31723623e-01,3.68416638e-01,6.33069846e-02
5.37000000e-02,4.04888461e+01,1.41619897e-01,9.24000410e-02,1.59800616e-02,1.24360164e-01,5.10776937e+01,0.00000000e+00,4.33520410e-01,3.69600164e-01,6.39202464e-02
5.40000000e-02,4.07150408e+01,1.41172137e-01,9.26940018e-02,1.61338615e-02,1.24961725e-01,5.10770921e+01,0.00000000e+00,4.35311453e-01,3.70776007e-01,6.45354458e-02
5.43000000e-02,4.09412355e+01,1.40725808e-01,9.29860498e-02,1.62881425e-02,1.25562335e-01,5.10764915e+01,0.00000000e+00,4.37096769e-01,3.71944199e-01,6.51525700e-02
5.46000000e-02,4.11674301e+01,1.40280906e-01,9.32761928e-02,1.64429015e-02,1.26161996e-01,5.10758918e+01,0.00000000e+00,4.38876377e-01,3.73104771e-01,6.57716059e-02
5.49000000e-02,4.13936248e+01,1.39837426e-01,9.35644387e-02,1.65981352e-02,1.26760709e-01,5.10752931e+01,0.00000000e+00,4.40650295e-01,3.74257755e-01,6.63925408e-02
5.52000000e-02,4.16198195e+01,1.39395364e-01,9.38507951e-02,1.67538405e-02,1.27358476e-01,5.10746954e+01,0.00000000e+00,4.42418542e-01,3.75403180e-01,6.70153618e-02
5.55000000e-02,4.18460141e+01,1.38954716e-01,9.41352697e-02,1.69100141e-02,1.27955298e-01,5.10740985e+01,0.00000000e+00,4.44181135e-01,3.76541079e-01,6.76400562e-02
5.58000000e-02,4.20722088e+01,1.38515477e-01,9.44178704e-02,1.70666528e-02,1.28551176e-01,5.10735027e+01,0.00000000e+00,4.45938093e-01,3.77671481e-01,6.82666113e-02
5.61000000e-02,4.22984035e+01,1.38077642e-01,9.46986046e-02,1.72237536e-02,1.29146112e-01,5.10729077e+01,0.00000000e+00,4.47689433e-01,3.78794419e-01,6.88950144e-02
5.64000000e-02,4.25245982e+01,1.37641207e-01,9.49774802e-02,1.73813132e-02,1.29740107e-01,5.10723137e+01,0.00000000e+00,4.49435174e-01,3.79909921e-01,6.95252529e-02
5.67000000e-02,4.27507928e+01,1.37206167e-01,9.52545046e-02,1.75393286e-02,1.30333162e-01,5.10717207e+01,0.00000000e+00,4.51175333e-01,3.81018018e-01,7.01573142e-02
5.70000000e-02,4.29769875e+01,1.36772518e-01,9.55296855e-02,1.76977965e-02,1.30925279e-01,5.10711286e+01,0.00000000e+00,4.52909928e-01,3.82118742e-01,7.07911860e-02
5.73000000e-02,4.32031822e+01,1.36340256e-01,9.58030304e-02,1.78567139e-02,1.31516458e-01,5.10705374e+01,0.00000000e+00,4.54638977e-01,3.83212122e-01,7.14268557e-02
5.76000000e-02,4.34293768e+01,1.35909375e-01,9.60745469e-02,1.80160777e-02,1.32106702e-01,5.10699471e+01,0.00000000e+00,4.56362499e-01,3.84298188e-01,7.20643108e-02
5.79000000e-02,4.36555715e+01,1.35479873e-01,9.63442425e-02,1.81758848e-02,1.32696012e-01,5.10693578e+01,0.00000000e+00,4.58080509e-01,3.85376970e-01,7.27035392e-02
5.82000000e-02,4.38817662e+01,1.35051743e-01,9.66121246e-02,1.83361321e-02,1.33284389e-01,5.10687695e+01,0.00000000e+00,4.59793027e-01,3.86448498e-01,7.33445285e-02
5.85000000e-02,4.41079609e+01,1.34624983e-01,9.68782007e-02,1.84968166e-02,1.33871834e-01,5.10681820e+01,0.00000000e+00,4.61500069e-01,3.87512803e-01,7.39872664e-02
5.88000000e-02,4.43341555e+01,1.34199587e-01,9.71424782e-02,1.86579352e-02,1.34458349e-01,5.10675955e+01,0.00000000e+00,4.63201654e-01,3.88569913e-01,7.46317408e-02
5.91000000e-02,4.45603502e+01,1.33775551e-01,9.74049646e-02,1.88194849e-02,1.35043934e-01,5.10670099e+01,0.00000000e+00,4.64897798e-01,3.89619858e-01,7.52779395e-02
5.94000000e-02,4.47865449e+01,1.33352870e-01,9.76656671e-02,1.89814626e-02,1.35628592e-01,5.10664253e+01,0.00000000e+00,4.66588519e-01,3.90662668e-01,7.59258503e-02
5.97000000e-02,4.50127395e+01,1.32931541e-01,9.79245932e-02,1.91438653e-02,1.36212324e-01,5.10658415e+01,0.00000000e+00,4.68273834e-01,3.91698373e-01,7.65754614e-02
6.00000000e-02,4.52389342e+01,1.32511560e-01,9.81817501e-02,1.93066902e-02,1.36795130e-01,5.10652587e+01,0.00000000e+00,4.69953761e-01,3.92727000e-01,7.72267606e-02
