x_m,tau_s,C_EGDA_mol_L,C_EGMA_mol_L,C_EG_mol_L,C_AcOH_mol_L,C_H2O_mol_L,C_OH_mol_L,X_EGDA,Y_EGMA,Y_EG
1.08000000e-02,8.14300816e+00,2.47824113e-01,2.17116886e-03,4.71810539e-06,2.18060507e-03,5.39220492e+01,0.00000000e+00,8.70354787e-03,8.68467545e-03,1.88724216e-05
1.11000000e-02,8.36920283e+00,2.47763944e-01,2.23107265e-03,4.98325417e-06,2.24103916e-03,5.39219888e+01,0.00000000e+00,8.94422360e-03,8.92429059e-03,1.99330167e-05
1.14000000e-02,8.59539750e+00,2.47703790e-01,2.29095454e-03,5.25561737e-06,2.30146577e-03,5.39219283e+01,0.00000000e+00,9.18484063e-03,9.16381816e-03,2.10224695e-05
1.17000000e-02,8.82159217e+00,2.47643650e-01,2.35081455e-03,5.53519233e-06,2.36188493e-03,5.39218679e+01,0.00000000e+00,9.42539896e-03,9.40325819e-03,2.21407693e-05
1.20000000e-02,9.04778684e+00,2.47583525e-01,2.41065267e-03,5.82197641e-06,2.42229663e-03,5.39218075e+01,0.00000000e+00,9.66589860e-03,9.64261070e-03,2.32879057e-05
1.23000000e-02,9.27398151e+00,2.47523415e-01,2.47046893e-03,6.11596695e-06,2.48270086e-03,5.39217471e+01,0.00000000e+00,9.90633958e-03,9.88187571e-03,2.44638678e-05
1.26000000e-02,9.50017618e+00,2.47463320e-01,2.53026331e-03,6.41716130e-06,2.54309764e-03,5.39216867e+01,0.00000000e+00,1.01467219e-02,1.01210533e-02,2.56686452e-05
1.29000000e-02,9.72637086e+00,2.47403239e-01,2.59003584e-03,6.72555681e-06,2.60348695e-03,5.39216263e+01,0.00000000e+00,1.03870456e-02,1.03601434e-02,2.69022272e-05
1.32000000e-02,9.95256553e+00,2.47343172e-01,2.64978651e-03,7.04115083e-06,2.66386881e-03,5.39215659e+01,0.00000000e+00,1.06273106e-02,1.05991460e-02,2.81646033e-05
1.35000000e-02,1.01787602e+01,2.47283121e-01,2.70951533e-03,7.36394071e-06,2.72424322e-03,5.39215056e+01,0.00000000e+00,1.08675171e-02,1.08380613e-02,2.94557628e-05
1.38000000e-02,1.04049549e+01,2.47223084e-01,2.76922231e-03,7.69392380e-06,2.78461016e-03,5.39214452e+01,0.00000000e+00,1.11076649e-02,1.10768893e-02,3.07756952e-05
1.41000000e-02,1.06311495e+01,2.47163061e-01,2.82890746e-03,8.03109746e-06,2.84496965e-03,5.39213848e+01,0.00000000e+00,1.13477542e-02,1.13156298e-02,3.21243898e-05
1.44000000e-02,1.08573442e+01,2.47103054e-01,2.88857077e-03,8.37545904e-06,2.90532169e-03,5.39213245e+01,0.00000000e+00,1.15877849e-02,1.15542831e-02,3.35018361e-05
1.47000000e-02,1.10835389e+01,2.47043061e-01,2.94821226e-03,8.72700588e-06,2.96566627e-03,5.39212641e+01,0.00000000e+00,1.18277571e-02,1.17928490e-02,3.49080235e-05
1.50000000e-02,1.13097336e+01,2.46983082e-01,3.00783193e-03,9.08573536e-06,3.02600340e-03,5.39212038e+01,0.00000000e+00,1.20676707e-02,1.20313277e-02,3.63429414e-05
1.53000000e-02,1.15359282e+01,2.46923119e-01,3.06742979e-03,9.45164481e-06,3.08633308e-03,5.39211435e+01,0.00000000e+00,1.23075258e-02,1.22697192e-02,3.78065792e-05
1.56000000e-02,1.17621229e+01,2.46863169e-01,3.12700585e-03,9.82473160e-06,3.14665531e-03,5.39210832e+01,0.00000000e+00,1.25473223e-02,1.25080234e-02,3.92989264e-05
1.59000000e-02,1.19883176e+01,2.46803235e-01,3.18656011e-03,1.02049931e-05,3.20697009e-03,5.39210228e+01,0.00000000e+00,1.27870604e-02,1.27462404e-02,4.08199724e-05
1.62000000e-02,1.22145122e+01,2.46743315e-01,3.24609257e-03,1.05924266e-05,3.26727742e-03,5.39209625e+01,0.00000000e+00,1.30267400e-02,1.29843703e-02,4.23697065e-05
1.65000000e-02,1.24407069e+01,2.46683410e-01,3.30560325e-03,1.09870296e-05,3.32757730e-03,5.39209022e+01,0.00000000e+00,1.32663611e-02,1.32224130e-02,4.39481183e-05
1.68000000e-02,1.26669016e+01,2.46623519e-01,3.36509214e-03,1.13887993e-05,3.38786974e-03,5.39208419e+01,0.00000000e+00,1.35059238e-02,1.34603686e-02,4.55551972e-05
1.71000000e-02,1.28930963e+01,2.46563643e-01,3.42455926e-03,1.17977331e-05,3.44815473e-03,5.39207817e+01,0.00000000e+00,1.37454280e-02,1.36982371e-02,4.71909325e-05
1.74000000e-02,1.31192909e+01,2.46503782e-01,3.48400462e-03,1.22138285e-05,3.50843227e-03,5.39207214e+01,0.00000000e+00,1.39848738e-02,1.39360185e-02,4.88553139e-05
1.77000000e-02,1.33454856e+01,2.46443935e-01,3.54342821e-03,1.26370827e-05,3.56870237e-03,5.39206611e+01,0.00000000e+00,1.42242612e-02,1.41737128e-02,5.05483306e-05
1.80000000e-02,1.35716803e+01,2.46384102e-01,3.60283004e-03,1.30674931e-05,3.62896503e-03,5.39206008e+01,0.00000000e+00,1.44635902e-02,1.44113202e-02,5.22699722e-05
1.83000000e-02,1.37978749e+01,2.46324285e-01,3.66221013e-03,1.35050570e-05,3.68922025e-03,5.39205406e+01,0.00000000e+00,1.47028608e-02,1.46488405e-02,5.40202281e-05
1.86000000e-02,1.40240696e+01,2.46264482e-01,3.72156847e-03,1.39497719e-05,3.74946802e-03,5.39204803e+01,0.00000000e+00,1.49420730e-02,1.48862739e-02,5.57990878e-05
1.89000000e-02,1.42502643e+01,2.46204693e-01,3.78090508e-03,1.44016352e-05,3.80970835e-03,5.39204201e+01,0.00000000e+00,1.51812269e-02,1.51236203e-02,5.76065406e-05
1.92000000e-02,1.44764589e+01,2.46144919e-01,3.84021995e-03,1.48606440e-05,3.86994124e-03,5.39203599e+01,0.00000000e+00,1.54203224e-02,1.53608798e-02,5.94425762e-05
1.95000000e-02,1.47026536e+01,2.46085160e-01,3.89951310e-03,1.53267960e-05,3.93016669e-03,5.39202996e+01,0.00000000e+00,1.56593596e-02,1.55980524e-02,6.13071839e-05
1.98000000e-02,1.49288483e+01,2.46025415e-01,3.95878453e-03,1.58000883e-05,3.99038471e-03,5.39202394e+01,0.00000000e+00,1.58983385e-02,1.58351381e-02,6.32003531e-05
2.01000000e-02,1.51550430e+01,2.45965685e-01,4.01803425e-03,1.62805184e-05,4.05059529e-03,5.39201792e+01,0.00000000e+00,1.61372591e-02,1.60721370e-02,6.51220735e-05
2.04000000e-02,1.53812376e+01,2.45905970e-01,4.07726226e-03,1.67680836e-05,4.11079843e-03,5.39201190e+01,0.00000000e+00,1.63761214e-02,1.63090491e-02,6.70723344e-05
2.07000000e-02,1.56074323e+01,2.45846269e-01,4.13646857e-03,1.72627813e-05,4.17099414e-03,5.39200588e+01,0.00000000e+00,1.66149254e-02,1.65458743e-02,6.90511253e-05
2.10000000e-02,1.58336270e+01,2.45786582e-01,4.19565319e-03,1.77646089e-05,4.23118241e-03,5.39199986e+01,0.00000000e+00,1.68536712e-02,1.67826128e-02,7.10584357e-05
2.13000000e-02,1.60598216e+01,2.45726910e-01,4.25481612e-03,1.82735638e-05,4.29136325e-03,5.39199384e+01,0.00000000e+00,1.70923587e-02,1.70192645e-02,7.30942550e-05
2.16000000e-02,1.62860163e+01,2.45667253e-01,4.31395737e-03,1.87896432e-05,4.35153665e-03,5.39198783e+01,0.00000000e+00,1.73309880e-02,1.72558295e-02,7.51585728e-05
2.19000000e-02,1.65122110e+01,2.45607610e-01,4.37307694e-03,1.93128446e-05,4.41170263e-03,5.39198181e+01,0.00000000e+00,1.75695591e-02,1.74923078e-02,7.72513786e-05
2.22000000e-02,1.67384057e+01,2.45547982e-01,4.43217484e-03,1.98431654e-05,4.47186117e-03,5.39197579e+01,0.00000000e+00,1.78080720e-02,1.77286994e-02,7.93726618e-05
2.25000000e-02,1.69646003e+01,2.45488368e-01,4.49125108e-03,2.03806030e-05,4.53201229e-03,5.39196978e+01,0.00000000e+00,1.80465267e-02,1.79650043e-02,8.15224119e-05
2.28000000e-02,1.71907950e+01,2.45428769e-01,4.55030566e-03,2.09251546e-05,4.59215597e-03,5.39196377e+01,0.00000000e+00,1.82849233e-02,1.82012226e-02,8.37006184e-05
2.31000000e-02,1.74169897e+01,2.45369185e-01,4.60933859e-03,2.14768177e-05,4.65229223e-03,5.39195775e+01,0.00000000e+00,1.85232616e-02,1.84373544e-02,8.59072709e-05
2.34000000e-02,1.76431843e+01,2.45309615e-01,4.66834988e-03,2.20355897e-05,4.71242106e-03,5.39195174e+01,0.00000000e+00,1.87615419e-02,1.86733995e-02,8.81423588e-05
2.37000000e-02,1.78693790e+01,2.45250059e-01,4.72733952e-03,2.26014679e-05,4.77254246e-03,5.39194573e+01,0.00000000e+00,1.89997640e-02,1.89093581e-02,9.04058715e-05
2.40000000e-02,1.80955737e+01,2.45190518e-01,4.78630754e-03,2.31744497e-05,4.83265644e-03,5.39193972e+01,0.00000000e+00,1.92379279e-02,1.91452301e-02,9.26977988e-05
2.43000000e-02,1.83217684e+01,2.45130992e-01,4.84525392e-03,2.37545325e-05,4.89276299e-03,5.39193370e+01,0.00000000e+00,1.94760338e-02,1.93810157e-02,9.50181299e-05
2.46000000e-02,1.85479630e+01,2.45071480e-01,4.90417869e-03,2.43417136e-05,4.95286212e-03,5.39192769e+01,0.00000000e+00,1.97140816e-02,1.96167148e-02,9.73668545e-05
2.49000000e-02,1.87741577e+01,2.45011982e-01,4.96308184e-03,2.49359905e-05,5.01295383e-03,5.39192169e+01,0.00000000e+00,1.99520713e-02,1.98523274e-02,9.97439621e-05
2.52000000e-02,1.90003524e+01,2.44952499e-01,5.02196339e-03,2.55373605e-05,5.07303811e-03,5.39191568e+01,0.00000000e+00,2.01900030e-02,2.00878536e-02,1.02149442e-04
2.55000000e-02,1.92265470e+01,2.44893031e-01,5.08082333e-03,2.61458211e-05,5.13311497e-03,5.39190967e+01,0.00000000e+00,2.04278766e-02,2.03232933e-02,1.04583284e-04
2.58000000e-02,1.94527417e+01,2.44833577e-01,5.13966168e-03,2.67613695e-05,5.19318442e-03,5.39190366e+01,0.00000000e+00,2.06656922e-02,2.05586467e-02,1.07045478e-04
2.61000000e-02,1.96789364e+01,2.44774138e-01,5.19847844e-03,2.73840031e-05,5.25324644e-03,5.39189766e+01,0.00000000e+00,2.09034498e-02,2.07939137e-02,1.09536012e-04
2.64000000e-02,1.99051311e+01,2.44714713e-01,5.25727361e-03,2.80137194e-05,5.31330105e-03,5.39189165e+01,0.00000000e+00,2.11411493e-02,2.10290944e-02,1.12054878e-04
2.67000000e-02,2.01313257e+01,2.44655302e-01,5.31604721e-03,2.86505158e-05,5.37334824e-03,5.39188565e+01,0.00000000e+00,2.13787909e-02,2.12641888e-02,1.14602063e-04
2.70000000e-02,2.03575204e+01,2.44595906e-01,5.37479923e-03,2.92943895e-05,5.43338801e-03,5.39187964e+01,0.00000000e+00,2.16163745e-02,2.14991969e-02,1.17177558e-04
2.73000000e-02,2.05837151e+01,2.44536525e-01,5.43352969e-03,2.99453381e-05,5.49342037e-03,5.39187364e+01,0.00000000e+00,2.18539001e-02,2.17341188e-02,1.19781352e-04
2.76000000e-02,2.08099097e+01,2.44477158e-01,5.49223859e-03,3.06033588e-05,5.55344531e-03,5.39186764e+01,0.00000000e+00,2.20913678e-02,2.19689544e-02,1.22413435e-04
2.79000000e-02,2.10361044e+01,2.44417806e-01,5.55092594e-03,3.12684491e-05,5.61346284e-03,5.39186163e+01,0.00000000e+00,2.23287776e-02,2.22037038e-02,1.25073797e-04
2.82000000e-02,2.12622991e+01,2.44358468e-01,5.60959174e-03,3.19406064e-05,5.67347295e-03,5.39185563e+01,0.00000000e+00,2.25661294e-02,2.24383670e-02,1.27762426e-04
2.85000000e-02,2.14884938e+01,2.44299144e-01,5.66823600e-03,3.26198280e-05,5.73347566e-03,5.39184963e+01,0.00000000e+00,2.28034233e-02,2.26729440e-02,1.30479312e-04
2.88000000e-02,2.17146884e+01,2.44239835e-01,5.72685873e-03,3.33061114e-05,5.79347095e-03,5.39184363e+01,0.00000000e+00,2.30406594e-02,2.29074349e-02,1.33224445e-04
2.91000000e-02,2.19408831e+01,2.44180541e-01,5.78545992e-03,3.39994538e-05,5.85345883e-03,5.39183763e+01,0.00000000e+00,2.32778375e-02,2.31418397e-02,1.35997815e-04
2.94000000e-02,2.21670778e+01,2.44121261e-01,5.84403960e-03,3.46998528e-05,5.91343931e-03,5.39183164e+01,0.00000000e+00,2.35149578e-02,2.33761584e-02,1.38799411e-04
2.97000000e-02,2.23932724e+01,2.44061995e-01,5.90259776e-03,3.54073057e-05,5.97341237e-03,5.39182564e+01,0.00000000e+00,2.37520203e-02,2.36103910e-02,1.41629223e-04
3.00000000e-02,2.26194671e+01,2.44002744e-01,5.96113441e-03,3.61218099e-05,6.03337803e-03,5.39181964e+01,0.00000000e+00,2.39890249e-02,2.38445376e-02,1.44487240e-04
3.03000000e-02,2.28456618e+01,2.43943507e-01,6.01964955e-03,3.68433628e-05,6.09333628e-03,5.39181365e+01,0.00000000e+00,2.42259717e-02,2.40785982e-02,1.47373451e-04
3.06000000e-02,2.30718564e+01,2.43884285e-01,6.07814320e-03,3.75719617e-05,6.15328712e-03,5.39180765e+01,0.00000000e+00,2.44628606e-02,2.43125728e-02,1.50287847e-04
3.09000000e-02,2.32980511e+01,2.43825077e-01,6.13661535e-03,3.83076041e-05,6.21323056e-03,5.39180166e+01,0.00000000e+00,2.46996918e-02,2.45464614e-02,1.53230417e-04
3.12000000e-02,2.35242458e+01,2.43765884e-01,6.19506602e-03,3.90502874e-05,6.27316660e-03,5.39179566e+01,0.00000000e+00,2.49364652e-02,2.47802641e-02,1.56201150e-04
3.15000000e-02,2.37504405e+01,2.43706705e-01,6.25349521e-03,3.98000090e-05,6.33309523e-03,5.39178967e+01,0.00000000e+00,2.51731809e-02,2.50139809e-02,1.59200036e-04
3.18000000e-02,2.39766351e+01,2.43647540e-01,6.31190293e-03,4.05567662e-05,6.39301646e-03,5.39178368e+01,0.00000000e+00,2.54098388e-02,2.52476117e-02,1.62227065e-04
3.21000000e-02,2.42028298e+01,2.43588390e-01,6.37028918e-03,4.13205564e-05,6.45293029e-03,5.39177769e+01,0.00000000e+00,2.56464389e-02,2.54811567e-02,1.65282226e-04
3.24000000e-02,2.44290245e+01,2.43529255e-01,6.42865397e-03,4.20913771e-05,6.51283672e-03,5.39177170e+01,0.00000000e+00,2.58829814e-02,2.57146159e-02,1.68365509e-04
3.27000000e-02,2.46552191e+01,2.43470133e-01,6.48699730e-03,4.28692257e-05,6.57273575e-03,5.39176571e+01,0.00000000e+00,2.61194661e-02,2.59479892e-02,1.71476903e-04
3.30000000e-02,2.48814138e+01,2.43411027e-01,6.54531919e-03,4.36540995e-05,6.63262738e-03,5.39175972e+01,0.00000000e+00,2.63558931e-02,2.61812767e-02,1.74616398e-04
3.33000000e-02,2.51076085e+01,2.43351934e-01,6.60361963e-03,4.44459960e-05,6.69251162e-03,5.39175373e+01,0.00000000e+00,2.65922625e-02,2.64144785e-02,1.77783984e-04
3.36000000e-02,2.53338032e+01,2.43292856e-01,6.66189863e-03,4.52449125e-05,6.75238845e-03,5.39174774e+01,0.00000000e+00,2.68285742e-02,2.66475945e-02,1.80979650e-04
3.39000000e-02,2.55599978e+01,2.43233793e-01,6.72015620e-03,4.60508464e-05,6.81225790e-03,5.39174176e+01,0.00000000e+00,2.70648282e-02,2.68806248e-02,1.84203386e-04
3.42000000e-02,2.57861925e+01,2.43174744e-01,6.77839235e-03,4.68637952e-05,6.87211994e-03,5.39173577e+01,0.00000000e+00,2.73010246e-02,2.71135694e-02,1.87455181e-04
3.45000000e-02,2.60123872e+01,2.43115709e-01,6.83660708e-03,4.76837563e-05,6.93197459e-03,5.39172978e+01,0.00000000e+00,2.75371634e-02,2.73464283e-02,1.90735025e-04
3.48000000e-02,2.62385818e+01,2.43056689e-01,6.89480040e-03,4.85107270e-05,6.99182185e-03,5.39172380e+01,0.00000000e+00,2.77732445e-02,2.75792016e-02,1.94042908e-04
3.51000000e-02,2.64647765e+01,2.42997683e-01,6.95297231e-03,4.93447047e-05,7.05166172e-03,5.39171781e+01,0.00000000e+00,2.80092681e-02,2.78118892e-02,1.97378819e-04
3.54000000e-02,2.66909712e+01,2.42938691e-01,7.01112282e-03,5.01856870e-05,7.11149419e-03,5.39171183e+01,0.00000000e+00,2.82452340e-02,2.80444913e-02,2.00742748e-04
3.57000000e-02,2.69171659e+01,2.42879714e-01,7.06925194e-03,5.10336710e-05,7.17131928e-03,5.39170585e+01,0.00000000e+00,2.84811424e-02,2.82770077e-02,2.04134684e-04
3.60000000e-02,2.71433605e+01,2.42820752e-01,7.12735967e-03,5.18886544e-05,7.23113697e-03,5.39169987e+01,0.00000000e+00,2.87169933e-02,2.85094387e-02,2.07554618e-04
3.63000000e-02,2.73695552e+01,2.42761803e-01,7.18544601e-03,5.27506345e-05,7.29094728e-03,5.39169389e+01,0.00000000e+00,2.89527866e-02,2.87417840e-02,2.11002538e-04
3.66000000e-02,2.75957499e+01,2.42702869e-01,7.24351098e-03,5.36196086e-05,7.35075020e-03,5.39168791e+01,0.00000000e+00,2.91885224e-02,2.89740439e-02,2.14478434e-04
3.69000000e-02,2.78219445e+01,2.42643950e-01,7.30155458e-03,5.44955742e-05,7.41054573e-03,5.39168193e+01,0.00000000e+00,2.94242006e-02,2.92062183e-02,2.17982297e-04
3.72000000e-02,2.80481392e+01,2.42585045e-01,7.35957682e-03,5.53785288e-05,7.47033388e-03,5.39167595e+01,0.00000000e+00,2.96598214e-02,2.94383073e-02,2.21514115e-04
3.75000000e-02,2.82743339e+01,2.42526154e-01,7.41757770e-03,5.62684696e-05,7.53011464e-03,5.39166997e+01,0.00000000e+00,2.98953847e-02,2.96703108e-02,2.25073879e-04
3.78000000e-02,2.85005286e+01,2.42467277e-01,7.47555722e-03,5.71653942e-05,7.58988801e-03,5.39166399e+01,0.00000000e+00,3.01308905e-02,2.99022289e-02,2.28661577e-04
3.81000000e-02,2.87267232e+01,2.42408415e-01,7.53351540e-03,5.80692999e-05,7.64965400e-03,5.39165802e+01,0.00000000e+00,3.03663388e-02,3.01340616e-02,2.32277200e-04
3.84000000e-02,2.89529179e+01,2.42349568e-01,7.59145225e-03,5.89801842e-05,7.70941261e-03,5.39165204e+01,0.00000000e+00,3.06017297e-02,3.03658090e-02,2.35920737e-04
3.87000000e-02,2.91791126e+01,2.42290734e-01,7.64936775e-03,5.98980444e-05,7.76916384e-03,5.39164606e+01,0.00000000e+00,3.08370632e-02,3.05974710e-02,2.39592178e-04
3.90000000e-02,2.94053072e+01,2.42231915e-01,7.70726194e-03,6.08228780e-05,7.82890769e-03,5.39164009e+01,0.00000000e+00,3.10723393e-02,3.08290477e-02,2.43291512e-04
3.93000000e-02,2.96315019e+01,2.42173111e-01,7.76513479e-03,6.17546824e-05,7.88864416e-03,5.39163412e+01,0.00000000e+00,3.13075579e-02,3.10605392e-02,2.47018730e-04
3.96000000e-02,2.98576966e+01,2.42114320e-01,7.82298634e-03,6.26934550e-05,7.94837325e-03,5.39162814e+01,0.00000000e+00,3.15427192e-02,3.12919454e-02,2.50773820e-04
3.99000000e-02,3.00838913e+01,2.42055544e-01,7.88081657e-03,6.36391932e-05,8.00809496e-03,5.39162217e+01,0.00000000e+00,3.17778231e-02,3.15232663e-02,2.54556773e-04
4.02000000e-02,3.03100859e+01,2.41996783e-01,7.93862550e-03,6.45918944e-05,8.06780929e-03,5.39161620e+01,0.00000000e+00,3.20128696e-02,3.17545020e-02,2.58367578e-04
4.05000000e-02,3.05362806e+01,2.41938035e-01,7.99641314e-03,6.55515561e-05,8.12751625e-03,5.39161023e+01,0.00000000e+00,3.22478588e-02,3.19856526e-02,2.62206224e-04
4.08000000e-02,3.07624753e+01,2.41879302e-01,8.05417948e-03,6.65181757e-05,8.18721583e-03,5.39160426e+01,0.00000000e+00,3.24827906e-02,3.22167179e-02,2.66072703e-04
4.11000000e-02,3.09886699e+01,2.41820584e-01,8.11192454e-03,6.74917505e-05,8.24690804e-03,5.39159829e+01,0.00000000e+00,3.27176652e-02,3.24476982e-02,2.69967002e-04
4.14000000e-02,3.12148646e+01,2.41761879e-01,8.16964832e-03,6.84722781e-05,8.30659288e-03,5.39159232e+01,0.00000000e+00,3.29524824e-02,3.26785933e-02,2.73889112e-04
