x_m,tau_s,X_EGDA,Y_EGMA,Y_EG
6.60000000e-03,4.97628276e+00,5.32791501e-03,5.32085492e-03,7.06009737e-06
6.90000000e-03,5.20247743e+00,5.56941419e-03,5.56169862e-03,7.71556881e-06
7.20000000e-03,5.42867211e+00,5.81085446e-03,5.80245441e-03,8.40004684e-06
7.50000000e-03,5.65486678e+00,6.05223583e-03,6.04312231e-03,9.11352081e-06
7.80000000e-03,5.88106145e+00,6.29355832e-03,6.28370234e-03,9.85598006e-06
8.10000000e-03,6.10725612e+00,6.53482194e-03,6.52419453e-03,1.06274139e-05
8.40000000e-03,6.33345079e+00,6.77602671e-03,6.76459890e-03,1.14278118e-05
8.70000000e-03,6.55964546e+00,7.01717264e-03,7.00491548e-03,1.22571630e-05
9.00000000e-03,6.78584013e+00,7.25825975e-03,7.24514429e-03,1.31154569e-05
9.30000000e-03,7.01203480e+00,7.49928804e-03,7.48528536e-03,1.40026829e-05
9.60000000e-03,7.23822947e+00,7.74025754e-03,7.72533871e-03,1.49188303e-05
9.90000000e-03,7.46442414e+00,7.98116826e-03,7.96530437e-03,1.58638885e-05
1.02000000e-02,7.69061882e+00,8.22202021e-03,8.20518237e-03,1.68378468e-05
1.05000000e-02,7.91681349e+00,8.46281341e-03,8.44497272e-03,1.78406947e-05
1.08000000e-02,8.14300816e+00,8.70354787e-03,8.68467545e-03,1.88724216e-05
1.11000000e-02,8.36920283e+00,8.94422360e-03,8.92429059e-03,1.99330167e-05
1.14000000e-02,8.59539750e+00,9.18484063e-03,9.16381816e-03,2.10224695e-05
1.17000000e-02,8.82159217e+00,9.42539896e-03,9.40325819e-03,2.21407693e-05
1.20000000e-02,9.04778684e+00,9.66589860e-03,9.64261070e-03,2.32879057e-05
1.23000000e-02,9.27398151e+00,9.90633958e-03,9.88187571e-03,2.44638678e-05
1.26000000e-02,9.50017618e+00,1.01467219e-02,1.01210533e-02,2.56686452e-05
1.29000000e-02,9.72637086e+00,1.03870456e-02,1.03601434e-02,2.69022272e-05
1.32000000e-02,9.95256553e+00,1.06273106e-02,1.05991460e-02,2.81646033e-05
1.35000000e-02,1.01787602e+01,1.08675171e-02,1.08380613e-02,2.94557628e-05
1.38000000e-02,1.04049549e+01,1.11076649e-02,1.10768893e-02,3.07756952e-05
1.41000000e-02,1.06311495e+01,1.13477542e-02,1.13156298e-02,3.21243898e-05
1.44000000e-02,1.08573442e+01,1.15877849e-02,1.15542831e-02,3.35018361e-05
1.47000000e-02,1.10835389e+01,1.18277571e-02,1.17928490e-02,3.49080235e-05
1.50000000e-02,1.13097336e+01,1.20676707e-02,1.20313277e-02,3.63429414e-05
1.53000000e-02,1.15359282e+01,1.23075258e-02,1.22697192e-02,3.78065792e-05
1.56000000e-02,1.17621229e+01,1.25473223e-02,1.25080234e-02,3.92989264e-05
1.59000000e-02,1.19883176e+01,1.27870604e-02,1.27462404e-02,4.08199724e-05
1.62000000e-02,1.22145122e+01,1.30267400e-02,1.29843703e-02,4.23697065e-05
1.65000000e-02,1.24407069e+01,1.32663611e-02,1.32224130e-02,4.39481183e-05
1.68000000e-02,1.26669016e+01,1.35059238e-02,1.34603686e-02,4.55551972e-05
1.71000000e-02,1.28930963e+01,1.37454280e-02,1.36982371e-02,4.71909325e-05
1.74000000e-02,1.31192909e+01,1.39848738e-02,1.39360185e-02,4.88553139e-05
1.77000000e-02,1.33454856e+01,1.42242612e-02,1.41737128e-02,5.05483306e-05
1.80000000e-02,1.35716803e+01,1.44635902e-02,1.44113202e-02,5.22699722e-05
1.83000000e-02,1.37978749e+01,1.47028608e-02,1.46488405e-02,5.40202281e-05
1.86000000e-02,1.40240696e+01,1.49420730e-02,1.48862739e-02,5.57990878e-05
1.89000000e-02,1.42502643e+01,1.51812269e-02,1.51236203e-02,5.76065406e-05
1.92000000e-02,1.44764589e+01,1.54203224e-02,1.53608798e-02,5.94425762e-05
1.95000000e-02,1.47026536e+01,1.56593596e-02,1.55980524e-02,6.13071839e-05
1.98000000e-02,1.49288483e+01,1.58983385e-02,1.58351381e-02,6.32003531e-05
2.01000000e-02,1.51550430e+01,1.61372591e-02,1.60721370e-02,6.51220735e-05
2.04000000e-02,1.53812376e+01,1.63761214e-02,1.63090491e-02,6.70723344e-05
2.07000000e-02,1.56074323e+01,1.66149254e-02,1.65458743e-02,6.90511253e-05
2.10000000e-02,1.58336270e+01,1.68536712e-02,1.67826128e-02,7.10584357e-05
2.13000000e-02,1.60598216e+01,1.70923587e-02,1.70192645e-02,7.30942550e-05
2.16000000e-02,1.62860163e+01,1.73309880e-02,1.72558295e-02,7.51585728e-05
2.19000000e-02,1.65122110e+01,1.75695591e-02,1.74923078e-02,7.72513786e-05
2.22000000e-02,1.67384057e+01,1.78080720e-02,1.77286994e-02,7.93726618e-05
2.25000000e-02,1.69646003e+01,1.80465267e-02,1.79650043e-02,8.15224119e-05
2.28000000e-02,1.71907950e+01,1.82849233e-02,1.82012226e-02,8.37006184e-05
2.31000000e-02,1.74169897e+01,1.85232616e-02,1.84373544e-02,8.59072709e-05
2.34000000e-02,1.76431843e+01,1.87615419e-02,1.86733995e-02,8.81423588e-05
2.37000000e-02,1.78693790e+01,1.89997640e-02,1.89093581e-02,9.04058715e-05
2.40000000e-02,1.80955737e+01,1.92379279e-02,1.91452301e-02,9.26977988e-05
2.43000000e-02,1.83217684e+01,1.94760338e-02,1.93810157e-02,9.50181299e-05
2.46000000e-02,1.85479630e+01,1.97140816e-02,1.96167148e-02,9.73668545e-05
2.49000000e-02,1.87741577e+01,1.99520713e-02,1.98523274e-02,9.97439621e-05
2.52000000e-02,1.90003524e+01,2.01900030e-02,2.00878536e-02,1.02149442e-04
2.55000000e-02,1.92265470e+01,2.04278766e-02,2.03232933e-02,1.04583284e-04
2.58000000e-02,1.94527417e+01,2.06656922e-02,2.05586467e-02,1.07045478e-04
2.61000000e-02,1.96789364e+01,2.09034498e-02,2.07939137e-02,1.09536012e-04
2.64000000e-02,1.99051311e+01,2.11411493e-02,2.10290944e-02,1.12054878e-04
2.67000000e-02,2.01313257e+01,2.13787909e-02,2.12641888e-02,1.14602063e-04
2.70000000e-02,2.03575204e+01,2.16163745e-02,2.14991969e-02,1.17177558e-04
2.73000000e-02,2.05837151e+01,2.18539001e-02,2.17341188e-02,1.19781352e-04
2.76000000e-02,2.08099097e+01,2.20913678e-02,2.19689544e-02,1.22413435e-04
2.79000000e-02,2.10361044e+01,2.23287776e-02,2.22037038e-02,1.25073797e-04
2.82000000e-02,2.12622991e+01,2.25661294e-02,2.24383670e-02,1.27762426e-04
2.85000000e-02,2.14884938e+01,2.28034233e-02,2.26729440e-02,1.30479312e-04
2.88000000e-02,2.17146884e+01,2.30406594e-02,2.29074349e-02,1.33224445e-04
2.91000000e-02,2.19408831e+01,2.32778375e-02,2.31418397e-02,1.35997815e-04
2.94000000e-02,2.21670778e+01,2.35149578e-02,2.33761584e-02,1.38799411e-04
2.97000000e-02,2.23932724e+01,2.37520203e-02,2.36103910e-02,1.41629223e-04
3.00000000e-02,2.26194671e+01,2.39890249e-02,2.38445376e-02,1.44487240e-04
3.03000000e-02,2.28456618e+01,2.42259717e-02,2.40785982e-02,1.47373451e-04
3.06000000e-02,2.30718564e+01,2.44628606e-02,2.43125728e-02,1.50287847e-04
3.09000000e-02,2.32980511e+01,2.46996918e-02,2.45464614e-02,1.53230417e-04
3.12000000e-02,2.35242458e+01,2.49364652e-02,2.47802641e-02,1.56201150e-04
3.15000000e-02,2.37504405e+01,2.51731809e-02,2.50139809e-02,1.59200036e-04
3.18000000e-02,2.39766351e+01,2.54098388e-02,2.52476117e-02,1.62227065e-04
3.21000000e-02,2.42028298e+01,2.56464389e-02,2.54811567e-02,1.65282226e-04
3.24000000e-02,2.44290245e+01,2.58829814e-02,2.57146159e-02,1.68365509e-04
3.27000000e-02,2.46552191e+01,2.61194661e-02,2.59479892e-02,1.71476903e-04
3.30000000e-02,2.48814138e+01,2.63558931e-02,2.61812767e-02,1.74616398e-04
3.33000000e-02,2.51076085e+01,2.65922625e-02,2.64144785e-02,1.77783984e-04
3.36000000e-02,2.53338032e+01,2.68285742e-02,2.66475945e-02,1.80979650e-04
3.39000000e-02,2.55599978e+01,2.70648282e-02,2.68806248e-02,1.84203386e-04
3.42000000e-02,2.57861925e+01,2.73010246e-02,2.71135694e-02,1.87455181e-04
3.45000000e-02,2.60123872e+01,2.75371634e-02,2.73464283e-02,1.90735025e-04
3.48000000e-02,2.62385818e+01,2.77732445e-02,2.75792016e-02,1.94042908e-04
3.51000000e-02,2.64647765e+01,2.80092681e-02,2.78118892e-02,1.97378819e-04
3.54000000e-02,2.66909712e+01,2.82452340e-02,2.80444913e-02,2.00742748e-04
3.57000000e-02,2.69171659e+01,2.84811424e-02,2.82770077e-02,2.04134684e-04
3.60000000e-02,2.71433605e+01,2.87169933e-02,2.85094387e-02,2.07554618e-04
3.63000000e-02,2.73695552e+01,2.89527866e-02,2.87417840e-02,2.11002538e-04
3.66000000e-02,2.75957499e+01,2.91885224e-02,2.89740439e-02,2.14478434e-04
3.69000000e-02,2.78219445e+01,2.94242006e-02,2.92062183e-02,2.17982297e-04
3.72000000e-02,2.80481392e+01,2.96598214e-02,2.94383073e-02,2.21514115e-04
3.75000000e-02,2.82743339e+01,2.98953847e-02,2.96703108e-02,2.25073879e-04
3.78000000e-02,2.85005286e+01,3.01308905e-02,2.99022289e-02,2.28661577e-04
3.81000000e-02,2.87267232e+01,3.03663388e-02,3.01340616e-02,2.32277200e-04
3.84000000e-02,2.89529179e+01,3.06017297e-02,3.03658090e-02,2.35920737e-04
3.87000000e-02,2.91791126e+01,3.08370632e-02,3.05974710e-02,2.39592178e-04
3.90000000e-02,2.94053072e+01,3.10723393e-02,3.08290477e-02,2.43291512e-04
3.93000000e-02,2.96315019e+01,3.13075579e-02,3.10605392e-02,2.47018730e-04
3.96000000e-02,2.98576966e+01,3.15427192e-02,3.12919454e-02,2.50773820e-04
3.99000000e-02,3.00838913e+01,3.17778231e-02,3.15232663e-02,2.54556773e-04
4.02000000e-02,3.03100859e+01,3.20128696e-02,3.17545020e-02,2.58367578e-04
4.05000000e-02,3.05362806e+01,3.22478588e-02,3.19856526e-02,2.62206224e-04
4.08000000e-02,3.07624753e+01,3.24827906e-02,3.22167179e-02,2.66072703e-04
4.11000000e-02,3.09886699e+01,3.27176652e-02,3.24476982e-02,2.69967002e-04
4.14000000e-02,3.12148646e+01,3.29524824e-02,3.26785933e-02,2.73889112e-04
4.17000000e-02,3.14410593e+01,3.31872423e-02,3.29094033e-02,2.77839023e-04
4.20000000e-02,3.16672539e+01,3.34219450e-02,3.31401283e-02,2.81816724e-04
4.23000000e-02,3.18934486e+01,3.36565904e-02,3.33707682e-02,2.85822205e-04
4.26000000e-02,3.21196433e+01,3.38911785e-02,3.36013231e-02,2.89855455e-04
4.29000000e-02,3.23458380e+01,3.41257094e-02,3.38317930e-02,2.93916465e-04
4.32000000e-02,3.25720326e+01,3.43601831e-02,3.40621779e-02,2.98005223e-04
4.35000000e-02,3.27982273e+01,3.45945996e-02,3.42924779e-02,3.02121720e-04
4.38000000e-02,3.30244220e+01,3.48289589e-02,3.45226929e-02,3.06265946e-04
4.41000000e-02,3.32506166e+01,3.50632610e-02,3.47528231e-02,3.10437889e-04
4.44000000e-02,3.34768113e+01,3.52975059e-02,3.49828684e-02,3.14637541e-04
4.47000000e-02,3.37030060e+01,3.55316937e-02,3.52128288e-02,3.18864889e-04
4.50000000e-02,3.39292007e+01,3.57658244e-02,3.54427044e-02,3.23119925e-04
4.53000000e-02,3.41553953e+01,3.59998979e-02,3.56724953e-02,3.27402638e-04
4.56000000e-02,3.43815900e+01,3.62339143e-02,3.59022013e-02,3.31713018e-04
4.59000000e-02,3.46077847e+01,3.64678736e-02,3.61318226e-02,3.36051053e-04
4.62000000e-02,3.48339793e+01,3.67017759e-02,3.63613591e-02,3.40416735e-04
4.65000000e-02,3.50601740e+01,3.69356210e-02,3.65908110e-02,3.44810053e-04
4.68000000e-02,3.52863687e+01,3.71694091e-02,3.68201781e-02,3.49230996e-04
4.71000000e-02,3.55125634e+01,3.74031402e-02,3.70494606e-02,3.53679554e-04
4.74000000e-02,3.57387580e+01,3.76368142e-02,3.72786585e-02,3.58155717e-04
4.77000000e-02,3.59649527e+01,3.78704313e-02,3.75077718e-02,3.62659475e-04
4.80000000e-02,3.61911474e+01,3.81039913e-02,3.77368005e-02,3.67190817e-04
4.83000000e-02,3.64173420e+01,3.83374943e-02,3.79657446e-02,3.71749734e-04
4.86000000e-02,3.66435367e+01,3.85709404e-02,3.81946042e-02,3.76336214e-04
4.89000000e-02,3.68697314e+01,3.88043295e-02,3.84233792e-02,3.80950248e-04
4.92000000e-02,3.70959261e+01,3.90376616e-02,3.86520698e-02,3.85591826e-04
4.95000000e-02,3.73221207e+01,3.92709369e-02,3.88806759e-02,3.90260936e-04
4.98000000e-02,3.75483154e+01,3.95041552e-02,3.91091976e-02,3.94957570e-04
5.01000000e-02,3.77745101e+01,3.97373166e-02,3.93376349e-02,3.99681716e-04
5.04000000e-02,3.80007047e+01,3.99704211e-02,3.95659877e-02,4.04433365e-04
5.07000000e-02,3.82268994e+01,4.02034687e-02,3.97942562e-02,4.09212506e-04
5.10000000e-02,3.84530941e+01,4.04364595e-02,4.00224404e-02,4.14019129e-04
5.13000000e-02,3.86792888e+01,4.06693935e-02,4.02505402e-02,4.18853224e-04
5.16000000e-02,3.89054834e+01,4.09022705e-02,4.04785558e-02,4.23714780e-04
5.19000000e-02,3.91316781e+01,4.11350908e-02,4.07064870e-02,4.28603788e-04
5.22000000e-02,3.93578728e+01,4.13678543e-02,4.09343340e-02,4.33520237e-04
5.25000000e-02,3.95840674e+01,4.16005610e-02,4.11620968e-02,4.38464116e-04
5.28000000e-02,3.98102621e+01,4.18332109e-02,4.13897754e-02,4.43435417e-04
5.31000000e-02,4.00364568e+01,4.20658040e-02,4.16173699e-02,4.48434127e-04
5.34000000e-02,4.02626514e+01,4.22983404e-02,4.18448801e-02,4.53460238e-04
5.37000000e-02,4.04888461e+01,4.25308200e-02,4.20723063e-02,4.58513739e-04
5.40000000e-02,4.07150408e+01,4.27632429e-02,4.22996483e-02,4.63594620e-04
5.43000000e-02,4.09412355e+01,4.29956091e-02,4.25269062e-02,4.68702871e-04
5.46000000e-02,4.11674301e+01,4.32279186e-02,4.27540801e-02,4.73838481e-04
5.49000000e-02,4.13936248e+01,4.34601714e-02,4.29811700e-02,4.79001440e-04
5.52000000e-02,4.16198195e+01,4.36923676e-02,4.32081758e-02,4.84191738e-04
5.55000000e-02,4.18460141e+01,4.39245071e-02,4.34350977e-02,4.89409365e-04
5.58000000e-02,4.20722088e+01,4.41565899e-02,4.36619356e-02,4.94654311e-04
5.61000000e-02,4.22984035e+01,4.43886161e-02,4.38886896e-02,4.99926565e-04
5.64000000e-02,4.25245982e+01,4.46205858e-02,4.41153596e-02,5.05226117e-04
5.67000000e-02,4.27507928e+01,4.48524988e-02,4.43419458e-02,5.10552958e-04
5.70000000e-02,4.29769875e+01,4.50843552e-02,4.45684481e-02,5.15907077e-04
5.73000000e-02,4.32031822e+01,4.53161550e-02,4.47948666e-02,5.21288463e-04
5.76000000e-02,4.34293768e+01,4.55478983e-02,4.50212012e-02,5.26697107e-04
5.79000000e-02,4.36555715e+01,4.57795851e-02,4.52474521e-02,5.32132998e-04
5.82000000e-02,4.38817662e+01,4.60112153e-02,4.54736191e-02,5.37596127e-04
5.85000000e-02,4.41079609e+01,4.62427890e-02,4.56997025e-02,5.43086483e-04
5.88000000e-02,4.43341555e+01,4.64743061e-02,4.59257021e-02,5.48604056e-04
5.91000000e-02,4.45603502e+01,4.67057668e-02,4.61516180e-02,5.54148835e-04
5.94000000e-02,4.47865449e+01,4.69371710e-02,4.63774502e-02,5.59720811e-04
5.97000000e-02,4.50127395e+01,4.71685188e-02,4.66031988e-02,5.65319974e-04
6.00000000e-02,4.52389342e+01,4.73998101e-02,4.68288638e-02,5.70946313e-04
