species,true_M,estimated_M,sigma_M
EGMA,0.22807928620300125,0.23085611972629355,0.007503040007311225
EGMA,0.18585639757727315,0.18280016056250864,0.021131806319407864
EGMA,0.28526312805132714,0.27928670541886313,0.008033312517240291
EGMA,0.26125232013067373,0.29234977357700553,0.02515628290973992
EGMA,0.18694181846811683,0.19654553040839431,0.01750580992031267
EGMA,0.014309651007179213,0.0,0.02734983938813932
EGMA,0.19234488368769853,0.1922216991646911,0.020095844175935823
EGMA,0.2831848506428259,0.27088757000708436,0.01742844229157918
EGMA,0.07438090677733351,0.07523687472609895,0.003780248385285061
EGMA,0.289541948192753,0.29545412580846925,0.015402383925307383
EGMA,0.15097654547137473,0.15658901299599798,0.00534594742789512
EGMA,0.04382376241643181,0.04447684586263372,0.0029225045741158454
EGMA,0.2757749815963419,0.29014169361254466,0.023431806449677368
EGMA,0.1554018554501694,0.15248346848488184,0.014588705926359866
EGMA,0.12161777137029084,0.14091331881034744,0.02366408604060682
EGMA,0.12607714170878528,0.13145748085061063,0.0048853887898137995
EGMA,0.1156184433894896,0.11877088550207734,0.0240631751212757
EGMA,0.2833698612007815,0.2898587403949089,0.007682365289069298
EGMA,0.24713153204819346,0.25248429805225625,0.011040659293728631
EGMA,0.14392825196135972,0.13158381789594645,0.011031279203927798
EGMA,0.11616992553090097,0.12233276972627326,0.008154883956071094
EGMA,0.29872054501947853,0.33331958085415525,0.025833343656090975
EGMA,0.2700149686469668,0.2812710291858175,0.01258192439531522
EGMA,0.09591441546367664,0.08243307519879879,0.016179694093450197
EGMA,0.2661689898086849,0.2876781788816518,0.01812223663000729
EGMA,0.10290601997021474,0.11044721864070373,0.004773599908979307
EGMA,0.16148301833031622,0.16896404319169497,0.020949501699858746
EGMA,0.1234478027958836,0.11616970107290166,0.0128509085473208
EGMA,0.243205179000498,0.2801593661398891,0.026865425824205504
EGMA,0.16841154352703636,0.1636903596108458,0.0056933607247764565
EGMA,0.04586925763342776,0.05574899024776699,0.0059988092067780364
EGMA,0.2618085019398751,0.26792954103218036,0.007989205380132487
EGMA,0.20524829048338541,0.19757489762488206,0.018059997048395185
EGMA,0.24942090993486482,0.23242437401689198,0.02310216274849412
EGMA,0.16109645734433578,0.17016302822275192,0.010907760268994227
EGMA,0.250180763188941,0.23190474771594258,0.022851408183213844
EGMA,0.2722781479166373,0.27169403982159746,0.01297627077174635
EGMA,0.12193845808443843,0.1316768647427065,0.0056476369953507854
EGMA,0.07902677884594453,0.0845207013740137,0.020624644842209813
EGMA,0.05094944269159949,0.03665988039056244,0.01412526338508543
EGMA,0.08469467583904008,0.08764195069450113,0.004176117606000108
EGMA,0.14341559207679744,0.14777933785280475,0.004573993928759103
EGMA,0.25091725990340424,0.27227077885177753,0.0186978044889234
EGMA,0.12785118308949595,0.1293722963573949,0.026704846791224604
EGMA,0.26193265078043493,0.25786317762165367,0.011506680569265858
EGMA,0.15379453045367655,0.14239257991075832,0.014699949800140456
EGMA,0.08570812779998163,0.09452666073488523,0.014361071600290341
EGMA,0.16277589658007194,0.14980300974840383,0.005079064769469477
EGMA,0.17380402575269105,0.17400278685036763,0.02318335576588144
EGMA,0.25930308229714305,0.26520109612388243,0.007126418049536574
EGMA,0.293530937545156,0.2944524573201984,0.011155311733868243
EGMA,0.06579468022882758,0.06518486443109367,0.006793367466165921
EGMA,0.011338310247830996,0.008268440551748718,0.0041600520805475626
EGMA,0.29789017731563194,0.31859184283762854,0.026001362612859468
EGMA,0.289910514484505,0.29433871719917837,0.011923055122663678
EGMA,0.14054378794921288,0.14305013395898913,0.004526608899133588
EGMA,0.2237665024909326,0.2316158496451439,0.006271837573896218
EGMA,0.015469338288868971,0.010506975117356652,0.012770476013266896
EGMA,0.05861632229580825,0.0577292658711812,0.018777031436674467
EGMA,0.09058566997321575,0.0950567599728249,0.027668460055416507
EGMA,0.016946591021514634,0.025718017610645776,0.009197530510641667
EGMA,0.21124311365742393,0.20959674350848034,0.02272453567531309
EGMA,0.16127795914931514,0.16113757710132143,0.014111438952263982
EGMA,0.18482722971032853,0.18132617431389914,0.025793699084951473
EGMA,0.10724213126433592,0.10490638120949312,0.01827462813271945
EGMA,0.14023372761947225,0.12407657786118165,0.022101188593847316
EGMA,0.07573186470513033,0.07812671279239697,0.01822662000908048
EGMA,0.11391965508711616,0.1310492650863504,0.008830470132520514
EGMA,0.29539178766805835,0.3085773436964431,0.008580224402020066
EGMA,0.15608610648048793,0.16142529775122458,0.029074755768668595
EGMA,0.09512652085068297,0.10158100088719456,0.023270447657160874
EGMA,0.24057396986318164,0.2623270920186652,0.022575739840257694
EGMA,0.2443825702760785,0.2491502230784383,0.013582065484024025
EGMA,0.0777060671299975,0.07374372011477041,0.02292660522965937
