design_select_s,measure_fit_s,round,round_total_s,scenario,seed,strategy
2.576080582999566,0.6878024580000783,7,3.2639414170007512,S1_ideal,32,E
0.0,0.655129124999803,8,0.655322916998557,S1_ideal,32,E
4.295302292000997,0.0776047910003399,1,4.372923875002016,S1_ideal,33,E
2.549012750001566,0.2659762919975037,2,2.8150142499980575,S1_ideal,33,E
2.427912999999535,0.35867066599894315,3,2.7866705829983403,S1_ideal,33,E
2.4552895829983754,0.25104462500166846,4,2.7063728329994774,S1_ideal,33,E
2.4896717090014135,0.4814285829997971,5,2.9712321249971865,S1_ideal,33,E
2.564159750003455,0.5775361669984704,6,3.141747082998336,S1_ideal,33,E
2.580144499999733,0.5010215000002063,7,3.081227167000179,S1_ideal,33,E
0.0,0.7588877499983937,8,0.7589608329981274,S1_ideal,33,E
3.7952411660007783,0.0945139579998795,1,3.889772875001654,S1_ideal,34,E
2.516776625001512,0.20392762499977835,2,2.7207634590013186,S1_ideal,34,E
2.405766334002692,0.4186999999983527,3,2.8245557919981366,S1_ideal,34,E
2.4630614169982437,0.2716897499994957,4,2.734791041999415,S1_ideal,34,E
2.4927610000013374,0.3382935829977214,5,2.8311859169989475,S1_ideal,34,E
2.5314654580033675,0.4768530830006057,6,3.0083770409983117,S1_ideal,34,E
2.5808372080027766,0.657542500001,7,3.238557625001704,S1_ideal,34,E
0.0,0.6213317090005148,8,0.6214007090020459,S1_ideal,34,E
3.6025188749990775,0.06950620899806381,1,3.672041416997672,S1_ideal,35,E
2.697987916999409,0.20765329099958763,2,2.9056667080003535,S1_ideal,35,E
2.401883958002145,0.3132312499983527,3,2.715209750000213,S1_ideal,35,E
2.4120843750024505,0.36865820800085203,4,2.7807853749982314,S1_ideal,35,E
2.5117877910015523,0.3142631669979892,5,2.8260997090001183,S1_ideal,35,E
2.544570665999345,0.5194772920003743,6,3.0641886250014068,S1_ideal,35,E
2.6160787500011793,0.5732239999997546,7,3.1893619999973453,S1_ideal,35,E
0.0,0.5144647919987619,8,0.5145376670006954,S1_ideal,35,E
3.2751808749999327,0.09397720800188836,1,3.3691750830003,S1_ideal,36,E
2.2984225419968425,0.1960966250007914,2,2.4945781659989734,S1_ideal,36,E
2.3879672500006563,0.3904921249995823,3,2.778495041999122,S1_ideal,36,E
2.466510958998697,0.2401651670006686,4,2.706719500001782,S1_ideal,36,E
2.541765124999074,0.3265930829984427,5,2.868406124998728,S1_ideal,36,E
2.588907207999,0.5806836660012777,6,3.1696472910007287,S1_ideal,36,E
2.731925791998947,0.5612630830000853,7,3.293246375000308,S1_ideal,36,E
0.0,0.4906715000033728,8,0.4907432500003779,S1_ideal,36,E
3.814480624998396,0.0878627919992141,1,3.9023620000007213,S1_ideal,37,E
2.644371124999452,0.28778500000044005,2,2.932180416999472,S1_ideal,37,E
2.4509612080000807,0.32045941700198455,3,2.7715073750005104,S1_ideal,37,E
