T_trend_r,affected_region,affected_species,alpha_round_threshold,chi2_over_dof,p_bootstrap,p_combined_best_model,p_component_T_trend,p_component_chi2,p_component_species_bias,p_component_worst_cell,p_component_z_autocorr,p_model_irreversible,p_model_rev-dilute,p_model_rev-pitzer,rejected_at_threshold,round,round_first_detected,scenario,seed,species_bias_z_AcOH,species_bias_z_EG,species_bias_z_EGDA,species_bias_z_EGMA,state,strategy,trigger_reasons,z_autocorr_r
0.02838986538861361,misfit smooth along z toward the outlet,,0.00625,2.3359573132017974,nan,0.0,1.0,9.286611835537848e-20,0.09474883021950031,0.0016943151344086527,0.021677290643003295,,,0.0,1,8,2,S3ab_rtd,33,2.247962002146784,-0.41922614683794596,-0.07811489052558716,2.159276328725495,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=2.34, z-autocorr=0.30",0.3016667899223177
0.0,misfit smooth along z toward the outlet,,0.00625,0.445011820655719,nan,0.9989568370200722,1.0,0.9997476931723153,0.8202834629613599,0.8202834629613599,0.055879635463082986,,,0.9989568370200722,0,1,-1,S3ab_rtd,34,0.8609583217012069,0.0013897166591450081,0.9367230684524271,0.3913378723207039,NORMAL_LEARNING,F,,0.44598796397371443
0.0,misfit smooth along z toward the outlet,,0.00625,0.80604548385641,nan,0.9805795177342038,1.0,0.9874338121883582,0.7668086780495932,0.6266939721568476,0.04717143852460757,,,0.9805795177342038,0,2,-1,S3ab_rtd,34,0.7342430613177834,-0.03174260280384195,0.8915310027746304,1.0255775702231096,NORMAL_LEARNING,F,,0.38380355224761176
0.0,misfit smooth along z toward the outlet,,0.00625,1.0227688119259324,nan,0.9380636836195222,1.0,0.8860366366557929,0.7446432433092612,0.5011312002946395,0.05859347952268294,,,0.9380636836195222,0,3,-1,S3ab_rtd,34,0.7655443256505812,0.14289150029350448,0.30154680988343613,1.0600200444707166,NORMAL_LEARNING,F,,0.3376011891974131
0.11905184816771759,misfit smooth along z toward the outlet,,0.00625,0.8939223397129429,nan,0.9530179273853523,1.0,0.9936473519489074,0.84936872358266,0.5344320849627411,0.0635300887664331,,,0.9530179273853523,0,4,-1,S3ab_rtd,34,0.47288244649280303,0.11696646647975346,0.1316161400428313,0.8834127953271836,NORMAL_LEARNING,F,,0.31176819886639057
0.1503461536669738,,,0.00625,0.8722884612783308,nan,0.9751911074535394,1.0,0.9983219352040985,0.8035603967972411,0.6031267345701161,0.06838250551984731,,,0.9751911074535394,0,5,-1,S3ab_rtd,34,0.42159049492756423,0.15279117190280425,0.14253918604965438,0.9655767810074523,NORMAL_LEARNING,F,,0.29856459635402527
-0.07314206043497844,misfit smooth along z toward the outlet,,0.00625,0.8674122703810391,nan,0.9827251306473169,1.0,0.9994821006314712,0.8452353781585575,0.6374618678343021,0.014939675793880888,,,0.9827251306473169,0,6,-1,S3ab_rtd,34,0.6901485039789167,0.12787271289363863,0.4141006285964938,0.8912727705322495,NORMAL_LEARNING,F,,0.3376600398401405
-0.22246815493664213,misfit smooth along z toward the outlet,,0.00625,0.8585726444022007,nan,0.9849997462562596,0.9337561756023287,0.9998726572364647,0.8593071504857679,0.6500349688336561,0.016428609274388512,,,0.9849997462562596,0,7,-1,S3ab_rtd,34,0.5480625739475746,0.14455464106234636,0.357546997678786,0.8640622184034563,NORMAL_LEARNING,F,,0.3235041894758148
-0.2567217248807917,,,0.00625,0.8778653128951854,nan,0.9951319126103157,0.8651702884141745,0.9998965375147123,0.8979077289731499,0.7358567047461723,0.07660799332469452,,,0.9951319126103157,0,8,-1,S3ab_rtd,34,0.485366634512172,0.1594359701942015,0.3692992353654204,0.7811061765851753,NORMAL_LEARNING,F,,0.26950925056745323
0.0,misfit smooth along z toward the outlet,,0.00625,1.0437299062213752,nan,0.9911219889371725,1.0,0.6930420254921104,0.7996533984649563,0.7996533984649563,0.14198409047028276,,,0.9911219889371725,0,1,-1,S3ab_rtd,35,0.9721616214481853,-0.465785993870855,0.9301460359617941,0.05622918182120942,NORMAL_LEARNING,F,,0.3703390804640905
0.0,,,0.00625,1.301592282567764,nan,0.815462701817071,1.0,0.3445779629334522,0.665574099305515,0.5082121208237816,0.19617764556080108,,,0.815462701817071,0,2,-1,S3ab_rtd,35,1.1761312063241667,-0.18018418473959863,0.8350298679959635,0.8596940429962208,NORMAL_LEARNING,F,,0.29954833465990566
0.0,,,0.00625,2.197858321297509,nan,4.850798010624935e-05,1.0,1.2127215628797022e-05,0.4905885634112682,0.3398429964522729,0.5761950443294039,,,4.850798010624935e-05,1,3,3,S3ab_rtd,35,1.3391817325761357,-0.09400202533751996,0.25598438066831103,1.4214905762328807,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=4.85e-05, chi2/dof=2.20, z-autocorr=0.16",0.158888815433752
0.9484101124568427,misfit correlated with temperature,,0.00625,1.8201343586897047,nan,0.0014377671967161776,0.310505416917108,0.0003596357594879281,0.7311116208097461,0.29412993575130975,0.8291185282128061,,,0.0014377671967161776,1,4,3,S3ab_rtd,35,1.0805447451981627,-0.06832114264192095,0.2583459801048729,0.9350872103525165,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=1.44e-03, chi2/dof=1.82, z-autocorr=0.09",0.09110055718245624
0.8503218963432576,misfit correlated with temperature,,0.00625,2.0362452985456523,nan,8.068213502854249e-07,0.2522094877865676,2.017053985906845e-07,0.5123951348244117,0.1011359374434383,0.5203827828238239,,,8.068213502854249e-07,1,5,3,S3ab_rtd,35,1.2445033558186898,0.379277625654399,-0.025730026067786585,1.3905423195755033,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=8.07e-07, chi2/dof=2.04, z-autocorr=0.18",0.17673052899281252
0.14839841011430213,misfit smooth along z toward the outlet,,0.00625,2.47146983879616,nan,2.042810365310288e-14,1.0,5.1270555483493016e-15,0.2851901920935689,0.008977367644408707,0.034442225173525735,,,2.042810365310288e-14,1,6,3,S3ab_rtd,35,1.5149165147218762,0.4634770345376374,0.2844410641508712,1.747742088581034,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=2.04e-14, chi2/dof=2.47, z-autocorr=0.32",0.3212846419276985
-0.01908669760583025,misfit smooth along z toward the outlet,,0.00625,2.3811337370938226,nan,3.9968028886505635e-15,1.0,9.59660517965253e-16,0.26673672293309736,0.01038698141368255,0.02601884024752753,,,3.9968028886505635e-15,1,7,3,S3ab_rtd,35,1.2877492270235775,0.6597204700273974,0.015622271824706139,1.782725978301021,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=4.00e-15, chi2/dof=2.38, z-autocorr=0.32",0.31831035351530945
-0.15782194213294085,,,0.00625,2.3669019114758414,nan,0.0,1.0,6.645717625915055e-18,0.39759754461760033,0.012120671949527151,0.2374437982796353,,,0.0,1,8,3,S3ab_rtd,35,1.0218060412716392,0.620718372673763,-0.055590218221895076,1.558948495813339,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=2.37, z-autocorr=0.23",0.22744529540367753
0.0,,,0.00625,0.3907134321100152,nan,0.9999999793061982,1.0,0.9999445009267848,0.98800610973204,0.98800610973204,0.42694032024337036,,,0.9999999793061982,0,1,-1,S3ab_rtd,36,0.42742878582016264,0.2824236789577404,0.24839566584370013,0.06738189332167507,NORMAL_LEARNING,F,,0.21162698304384733
0.0,misfit smooth along z toward the outlet,,0.00625,0.8132090448063649,nan,0.9995838152071714,1.0,0.9880448648159879,0.8740877515390331,0.8571693042153916,0.0704858637621012,,,0.9995838152071714,0,2,-1,S3ab_rtd,36,0.8339404414870809,0.15024994890117163,0.5269056702060948,0.5897409221496024,NORMAL_LEARNING,F,,0.3544304158722365
0.0,misfit smooth along z toward the outlet,,0.00625,1.3300908493291068,nan,0.3255604611897346,1.0,0.24537862846604638,0.408664506365337,0.09377559092224452,0.0012326848879564015,,,0.3255604611897346,0,3,-1,S3ab_rtd,36,1.541961270923599,0.2855749613217277,-0.07958523276784656,1.1785015620918842,NORMAL_LEARNING,F,,0.477808756920604
-0.11398604737771321,misfit smooth along z toward the outlet,,0.00625,1.2468935841607947,nan,0.21689709810964708,1.0,0.4123425089855825,0.5400909949076462,0.05929227954241123,0.011156718897593804,,,0.21689709810964708,0,4,-1,S3ab_rtd,36,1.3516362605256151,0.3483504975004484,-0.028395940792014514,1.1803694088104495,NORMAL_LEARNING,F,,0.3740489672107567
-0.30414238190553544,misfit smooth along z toward the outlet,,0.00625,1.259845498870161,nan,0.2997411551365984,0.860973164378033,0.36734457893691147,0.6024699752154259,0.08522423423574499,0.04594127644139764,,,0.2997411551365984,0,5,-1,S3ab_rtd,36,1.1059823218496432,0.3878150173103737,-0.09114944720552895,1.2647532039820926,NORMAL_LEARNING,F,,0.30945406358085975
-0.32304451000335854,misfit smooth along z toward the outlet,,0.00625,1.2249051644876399,nan,0.4344915933190153,0.804271096498811,0.4736340121520113,0.5724047529487799,0.1328189750874671,0.031168203427771008,,,0.4344915933190153,0,6,-1,S3ab_rtd,36,1.0632169194804573,0.365713671520998,-0.01668691998356112,1.3065828638675294,NORMAL_LEARNING,F,,0.3127294009018803
-0.23304853782592452,,,0.00625,1.3493735771348805,nan,0.39499454852389815,0.9169095337224675,0.11805841256981707,0.48313322854144747,0.1486286476142218,0.3545839018694198,,,0.39499454852389815,0,7,-1,S3ab_rtd,36,0.8487809156411255,0.4149253126668577,-0.05966830464726494,1.4321532597287807,NORMAL_LEARNING,F,,0.20521063794773903
-0.29735011954527324,,,0.00625,1.3331099041798282,nan,0.4327105061058065,0.7937036259417833,0.13213697630483184,0.48121123635773233,0.1670938447114405,0.5391418573060495,,,0.4327105061058065,0,8,-1,S3ab_rtd,36,0.7562948420121216,0.4038938671433759,-0.06614073089783375,1.434909728327354,NORMAL_LEARNING,F,,0.17497348205619703
0.0,misfit smooth along z toward the outlet,,0.00625,0.7736471709123597,nan,0.9703344766111022,1.0,0.9519982658648284,0.58498575499546,0.58498575499546,0.05561033410430953,,,0.9703344766111022,0,1,-1,S3ab_rtd,37,1.2890827210055946,-0.6314169004607776,0.7029981621911996,1.0072148503496903,NORMAL_LEARNING,F,,0.44638717817520335
0.0,misfit smooth along z toward the outlet,,0.00625,1.7795542374539888,nan,0.02472858511544196,1.0,0.00624031596545989,0.07636659828251213,0.008833366611967541,0.0002997440678519147,,,0.02472858511544196,0,2,-1,S3ab_rtd,37,1.2130944931362946,-0.2316085400014566,0.15501469978521323,2.332696149191491,NORMAL_LEARNING,F,,0.5853790149932174
0.0,misfit smooth along z toward the outlet,,0.00625,2.1384113204796797,nan,4.9905603569655455e-06,1.0,1.247642424200416e-06,0.16584540147741966,0.020682492178693446,0.0039355986205941015,,,4.9905603569655455e-06,1,3,3,S3ab_rtd,37,1.3903457756216666,-0.2022371002953982,-0.6799253742023095,2.0110337385792594,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=4.99e-06, chi2/dof=2.14, z-autocorr=0.44",0.4366545310080459
0.6995270879542445,misfit smooth along z toward the outlet | misfit correlated with temperature,,0.00625,1.7986044911581376,nan,0.00048357637444029766,0.5656863615571261,0.00012091602286910024,0.289471114180325,0.03626218510588797,0.009161601730113263,,,0.00048357637444029766,1,4,3,S3ab_rtd,37,1.2762057798189625,-0.1400191995703692,-0.5274133956284561,1.7398322120603535,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=4.84e-04, chi2/dof=1.80, z-autocorr=0.38",0.37751720855367105
0.28695523277713214,misfit smooth along z toward the outlet,,0.00625,1.7108118721581438,nan,0.0007601100521017479,0.8803662131617292,0.0001900817027384943,0.3471358242512784,0.02947082194599626,0.022412435746012968,,,0.0007601100521017479,1,5,3,S3ab_rtd,37,0.9404375488214178,-0.0004954711092618119,-0.4972761330286439,1.6394876659075168,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=7.60e-04, chi2/dof=1.71, z-autocorr=0.33",0.33047243763427003
0.12990580683719424,misfit smooth along z toward the outlet,,0.00625,1.5536234655732406,nan,0.012008661185150427,1.0,0.0030157802847429853,0.39284578102978474,0.03296681713386074,0.016308969230017907,,,0.012008661185150427,0,6,3,S3ab_rtd,37,1.0391567095562986,0.04463695183809283,-0.3943606884874749,1.5663086947515195,NORMAL_LEARNING,F,,0.32631984980577244
0.10864089424673519,misfit smooth along z toward the outlet,,0.00625,1.4543200774827363,nan,0.06597082991270609,1.0,0.016917172504927944,0.37700943017591215,0.04993702974532854,0.009650067103848397,,,0.06597082991270609,0,7,3,S3ab_rtd,37,0.8850806025210902,0.12594383938956177,-0.3857813832747424,1.5911499927287014,NORMAL_LEARNING,F,,0.32950209310369605
0.01924396727352229,,,0.00625,1.4944009103643776,nan,0.01693747771038845,1.0,0.004261533114505451,0.4431915560048283,0.056501733842339696,0.031243342801580698,,,0.01693747771038845,0,8,3,S3ab_rtd,37,0.5934034757216278,0.16665838644451253,-0.4254236889593126,1.490192458312558,NORMAL_LEARNING,F,,0.2914705132033648
0.0,misfit smooth along z toward the outlet,,0.00625,0.7774210885271668,nan,0.9891235967569697,1.0,0.9502441221734195,0.6770603835212998,0.6770603835212998,0.19021485533464566,,,0.9891235967569697,0,1,-1,S3ab_rtd,38,1.159731850232491,-0.24239335813174184,1.1526505976926638,0.8631822877007961,NORMAL_LEARNING,F,,0.32711623478583185
0.0,misfit smooth along z toward the outlet,,0.00625,1.4335370727160401,nan,0.014506186571041413,1.0,0.16413403879634997,0.1074665430768944,0.0036464430219281807,0.006415662528785895,,,0.014506186571041413,0,2,-1,S3ab_rtd,38,1.105860028385545,-0.14861554816121803,0.7823859244015975,2.196968564523728,NORMAL_LEARNING,F,,0.5021853287455782
0.0,,,0.00625,1.6285999424685158,nan,0.020060839418609144,1.0,0.01365902422390809,0.2514476527053171,0.005053386036477758,0.13820131346778758,,,0.020060839418609144,0,3,-1,S3ab_rtd,38,0.910783696135622,-0.1666478883170433,0.020365605062869985,1.812917604773743,NORMAL_LEARNING,F,,0.2920201446333644
0.43463279567680596,,,0.00625,1.3944452122048632,nan,0.02328682750274047,0.7953542943572414,0.12449219469601377,0.3096570145433508,0.005873247122966996,0.1893070679064761,,,0.02328682750274047,0,4,-1,S3ab_rtd,38,0.5828650578056175,-0.09151009518191291,-0.12706927971129794,1.7034710920756273,NORMAL_LEARNING,F,,0.25999908289610446
0.2874018791205694,,,0.00625,1.5267868705767265,nan,0.016467488207132175,0.8798622375664839,0.014758861652068592,0.275282077432095,0.004142542018232498,0.10609798771445067,,,0.016467488207132175,0,5,-1,S3ab_rtd,38,0.35114707196575295,0.03006266047125156,-0.18550221931787267,1.766340052076352,NORMAL_LEARNING,F,,0.28081602166561825
0.2264382116787522,,,0.00625,1.3991046996280863,nan,0.018031893470953575,0.9371333427768472,0.07390336479369403,0.2705995089145258,0.004538780768841955,0.07636202510840127,,,0.018031893470953575,0,6,-1,S3ab_rtd,38,0.4009952001271213,0.04077897966589182,-0.1136601072427179,1.775277781456107,NORMAL_LEARNING,F,,0.28522378152447
0.06980243854803769,,,0.00625,1.3636516182115679,nan,0.021491811145428086,1.0,0.10769574824828393,0.3208316694073087,0.0054168067559027255,0.17950167186257204,,,0.021491811145428086,0,7,-1,S3ab_rtd,38,0.3573183067655591,0.05686967795966615,-0.14912863751537192,1.6839503412512928,NORMAL_LEARNING,F,,0.24453304318864408
-0.03444909016798006,,,0.00625,1.3094091350873662,nan,0.0240237429000143,1.0,0.20228999900275962,0.313430167116307,0.006060813620284877,0.16794019406013277,,,0.0240237429000143,0,8,-1,S3ab_rtd,38,0.25312488382467385,0.07731450034305756,-0.21038852529202764,1.6968342051722964,NORMAL_LEARNING,F,,0.2441126134649967
0.0,misfit smooth along z toward the outlet,,0.00625,0.7214520550174403,nan,0.7510157385318726,1.0,0.9719551036856241,0.29361255132746056,0.29361255132746056,0.00048564727595867173,,,0.7510157385318726,0,1,-1,S3ab_rtd,39,0.49878535272729013,-0.5184977389021301,0.5355336143235794,1.7322488739829585,NORMAL_LEARNING,F,,0.7307174573076187
0.0,misfit smooth along z toward the outlet,EGMA,0.00625,2.2432597148621487,nan,6.127650192888634e-05,1.0,1.53194775081963e-05,0.0037495720455997805,0.00010495529081566701,0.0021540109751515915,,,6.127650192888634e-05,1,2,2,S3ab_rtd,39,1.4005860406202757,-0.47258458129483605,0.7602030869481249,3.3082785369029697,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=6.13e-05, chi2/dof=2.24, z-autocorr=0.52",0.5173593567204979
0.0,misfit smooth along z toward the outlet,EGMA,0.00625,2.6533668237701953,nan,2.5986768292796114e-11,1.0,6.496706339940826e-12,0.010086092385975909,0.00013767472695536132,0.005355449439589103,,,2.5986768292796114e-11,1,3,2,S3ab_rtd,39,1.9866346633439864,-0.7411364310995525,0.38137177822558865,3.019596468638387,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=2.60e-11, chi2/dof=2.65, z-autocorr=0.43",0.4264976406210801
0.9782098221228456,misfit smooth along z toward the outlet | misfit correlated with temperature,,0.00625,2.442983476161046,nan,9.343636975245317e-12,0.27523075858779333,2.3359501112829265e-12,0.017901842506046983,0.0002553893035603938,0.0077937991520164755,,,9.343636975245317e-12,1,4,2,S3ab_rtd,39,1.7692192225558685,-0.5884872307504505,0.39848378844645216,2.8403912787457943,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=9.34e-12, chi2/dof=2.44, z-autocorr=0.38",0.3824680222210529
0.7174644480126956,misfit smooth along z toward the outlet | misfit correlated with temperature,,0.00625,2.291347144032903,nan,1.1495249196968871e-11,0.3967161519938657,2.8738662797791495e-12,0.019606235989149567,0.0004809113905194229,0.0018080060550526556,,,1.1495249196968871e-11,1,5,2,S3ab_rtd,39,1.789955787205986,-0.5271479901397621,0.5470366975456524,2.811049767543334,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=1.15e-11, chi2/dof=2.29, z-autocorr=0.40",0.40027036392544135
0.6446491734943115,misfit smooth along z toward the outlet | misfit correlated with temperature,,0.00625,2.189978284459846,nan,9.722889160457271e-12,0.38454509447906604,2.4307363509899754e-12,0.021612674972532275,0.0004513339242889769,0.0027489718565251787,,,9.722889160457271e-12,1,6,2,S3ab_rtd,39,1.7445950736945177,-0.4744763661984653,0.4953404547900601,2.7793058605680443,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=9.72e-12, chi2/dof=2.19, z-autocorr=0.37",0.3734346940078316
0.5542145462393377,misfit smooth along z toward the outlet | misfit correlated with temperature,,0.00625,2.154641435469292,nan,7.629452625224076e-13,0.4327684055141322,1.9079054350938124e-13,0.027731143259206448,0.0005785357953175252,0.0026519304460023876,,,7.629452625224076e-13,1,7,2,S3ab_rtd,39,1.7690698746533058,-0.4261516727366995,0.5914893556783093,2.696555599732219,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=7.63e-13, chi2/dof=2.15, z-autocorr=0.36",0.3594139202669157
0.40657675363375734,misfit smooth along z toward the outlet,,0.00625,2.2282849136932037,nan,0.0,0.6076774552907742,5.4369098694747404e-17,0.037520442138984866,0.0006687579917921127,0.019317976734064105,,,0.0,1,8,2,S3ab_rtd,39,1.6450073836338504,-0.33852466874125486,0.44996109508544135,2.592971860311899,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=2.23, z-autocorr=0.30",0.30452132397547915
0.0,misfit smooth along z toward the outlet,,0.00625,0.5944894307447902,nan,0.9999891809618903,1.0,0.9948419128953073,0.9426481855055465,0.9426481855055465,0.22523088354683785,,,0.9999891809618903,0,1,-1,S3ab_rtd,40,0.5097343510760268,-0.6578560696673239,0.30771760542200693,-0.3783050428365109,NORMAL_LEARNING,F,,0.30670633489184723
0.0,,,0.00625,2.023602088740226,nan,0.0013078467914087177,1.0,0.00032712217622732804,0.3328259019884259,0.059747707207764233,0.2664815166723169,,,0.0013078467914087177,1,2,2,S3ab_rtd,40,1.6634314504961782,-0.7711203924824043,1.161619384490768,1.1317820214601741,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=1.31e-03, chi2/dof=2.02, z-autocorr=0.25",0.2544110176115563
0.0,misfit smooth along z toward the outlet,,0.00625,2.062460627059141,nan,6.745837625399265e-05,1.0,1.6865020702106345e-05,0.11817226251718049,0.09657475357158884,0.03912217143923279,,,6.745837625399265e-05,1,3,2,S3ab_rtd,40,2.1577078748259035,-1.1511369036136705,0.9870450120692118,1.446186214950106,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=6.75e-05, chi2/dof=2.06, z-autocorr=0.36",0.3606598274546536
0.9550049972678188,misfit smooth along z toward the outlet | misfit correlated with temperature,,0.00625,2.0513349754863865,nan,5.527719281861465e-06,0.3028173780487631,1.3819326850224488e-06,0.15344124583310303,0.09607416906269217,0.05016777613062515,,,5.527719281861465e-06,1,4,2,S3ab_rtd,40,2.0456712901916383,-0.8055082722886802,0.8321070028958869,1.8180744196232688,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=5.53e-06, chi2/dof=2.05, z-autocorr=0.33",0.32849842387452355
0.8880383516469355,misfit correlated with temperature,,0.00625,2.163055435884448,nan,6.080333125879633e-09,0.21259960724056237,1.5200832926389737e-09,0.18503625111180588,0.09143616733905191,0.35503181750890844,,,6.080333125879633e-09,1,5,2,S3ab_rtd,40,1.9611062737245162,-0.7147637510344382,1.1273928164247093,1.6977217399091553,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=6.08e-09, chi2/dof=2.16, z-autocorr=0.21",0.2103231479725194
0.5895268440223236,misfit correlated with temperature,,0.00625,1.9418506555574915,nan,4.335002202759952e-07,0.4523054836019137,1.0837507265641133e-07,0.29763065709108505,0.16208486501513797,0.3651735941487813,,,4.335002202759952e-07,1,6,2,S3ab_rtd,40,1.7249540421316392,-0.5344164129716723,0.9651922009970052,1.603108804388909,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=4.34e-07, chi2/dof=1.94, z-autocorr=0.21",0.20580606144263436
0.5029298320563896,misfit correlated with temperature,,0.00625,1.84982056970102,nan,1.0366234011183195e-06,0.5042940346377298,2.5915595107184843e-07,0.327725828429967,0.16957561122779863,0.3446528369030748,,,1.0366234011183195e-06,1,7,2,S3ab_rtd,40,1.6721038110552906,-0.48493211444728634,1.1416546802234016,1.5213463871536932,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=1.04e-06, chi2/dof=1.85, z-autocorr=0.21",0.20740933538013448
0.5386319524308475,misfit correlated with temperature,,0.00625,1.8461495700107642,nan,3.476181897887898e-07,0.4026830763009265,8.690455874827328e-08,0.33879270396436945,0.17603401525776496,0.32648061437277043,,,3.476181897887898e-07,1,8,2,S3ab_rtd,40,1.6533796765915831,-0.40750454264416375,1.081474214561411,1.6463482944902683,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=3.48e-07, chi2/dof=1.85, z-autocorr=0.21",0.20948504375727153
0.0,misfit smooth along z toward the outlet,,0.005,0.6268238419271919,nan,0.9920579042686014,1.0,0.9915673742406942,0.7014728880983134,0.7014728880983134,0.09859290670369847,0.9920634184248497,0.9920787100654611,0.9920579042686014,0,1,-1,S4a_ambiguity,1,0.9538405633453447,-0.20219425117432424,1.124438008341211,0.9251384088992772,MODEL_DISCRIMINATION,F,"several models plausible: rev-pitzer 0.33, rev-dilute 0.33, irreversible 0.33",0.3958672376930266
0.0,misfit smooth along z toward the outlet,,0.005,1.3483302426466102,nan,0.47447896581855453,1.0,0.2519319012291744,0.26606805219205354,0.14857278884825875,0.00030043431307338024,0.011033326659638742,0.4744807004470234,0.47447896581855453,0,2,-1,S4a_ambiguity,1,1.599425975569291,-0.11186893694423208,1.0040571995731529,1.7840223781394484,MODEL_DISCRIMINATION,F,"several models plausible: rev-pitzer 0.51, rev-dilute 0.49, irreversible 0.00",0.5853054911642034
0.0,misfit smooth along z toward the outlet,,0.005,1.5561201024863842,nan,0.06600436725484848,1.0,0.029684645515082438,0.10983019686958428,0.016925997290635708,0.0018346723604815102,0.0,0.06600436725484848,0.022930205372298285,0,3,-1,S4a_ambiguity,1,2.188037900171894,-0.10335810730170687,0.2432599890227186,1.5643660565819701,NORMAL_LEARNING,F,,0.47145926531494203
0.0,misfit smooth along z toward the outlet,,0.005,1.435082979057506,nan,0.06857121271147493,1.0,0.08078207733952406,0.22306521717128258,0.017602125667728563,0.002163667920473446,0.0,0.06857121271147493,0.022304613779089433,0,4,-1,S4a_ambiguity,1,1.8724082107110587,-0.0474370447742978,0.1482156826784648,1.402107984422903,NORMAL_LEARNING,F,,0.4371623073274206
0.0,misfit smooth along z toward the outlet,,0.005,1.3804610536996815,nan,0.07906056980404863,1.0,0.12757119518326981,0.28834040107035763,0.020379720731109496,0.002019286297611361,0.0,0.07906056980404863,0.025476659393086742,0,5,-1,S4a_ambiguity,1,1.7419143138471938,-0.00500335354703274,0.08850285614941729,1.3618092198800502,NORMAL_LEARNING,F,,0.42392519340900603
0.1295437484664272,misfit smooth along z toward the outlet,,0.005,1.2882372652661245,nan,0.027235471033006164,1.0,0.28528058325040323,0.38783091936447533,0.006879534720588776,0.006675690630311781,0.0,0.04100761150969734,0.027235471033006164,0,6,-1,S4a_ambiguity,1,1.574122009424721,0.01794440842496634,0.08541849828886446,1.2220499305064203,NORMAL_LEARNING,F,,0.36743619787008447
0.03334995459545802,misfit smooth along z toward the outlet,,0.005,1.1684420117699397,nan,0.033278633635425936,1.0,0.6671200875878861,0.5274140306986472,0.008425546285970698,0.007096413182341053,0.0,0.05075628081599837,0.033278633635425936,0,7,-1,S4a_ambiguity,1,1.3693988723262278,0.017294444537150202,0.16929345817086275,1.1016647620777613,NORMAL_LEARNING,F,,0.3526306363298778
