param,round,median_rel_width_pct,median_rel_error_pct,n_bound_active
Ea1_J,1,137.59659188194007,39.67335721877112,0
Ea1_J,2,5.017595276212954,0.013057958662110458,0
Ea1_J,3,3.8599393819051175,0.5973544058551106,0
Ea2_J,1,140.30150946787154,14.427011812516222,0
Ea2_J,2,112.32199979259805,20.23582171159629,0
Ea2_J,3,8.406945825772347,2.5816814035272806,0
K1_ref,1,849.6960930600151,31.332180112073605,0
K1_ref,2,814.2785915282332,3.937413388685884,0
K1_ref,3,390.94343661254504,15.391520316352725,0
K2_ref,1,849.696096566619,120.7370329970153,0
K2_ref,2,782.636715241639,184.5167750631445,0
K2_ref,3,21.539534729454434,3.7504923350645814,0
k1_ref,1,202.99240883674648,44.423974848942,0
k1_ref,2,16.442180731224532,0.06774134853357872,0
k1_ref,3,11.297280434532208,2.194851361408634,0
k2_ref,1,575.3904753136859,486.11992905388803,0
k2_ref,2,583.4131092520106,112.744828115471,0
k2_ref,3,29.95957728687114,9.10261318025306,0
