basis,boot_ci_hi,boot_ci_lo,mean,median,metric,n_faulted_cumulative,n_in_summary,n_observed,n_total,q25,q75,round,scenario,strategy
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,8,S1_ideal,C
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,8,S1_ideal,C
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,8,S1_ideal,C
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,8,S1_ideal,C
observed,28387.299350794892,26932.83034585412,27449.879040748656,28132.83034585412,time_s,0,40,40,40,25723.892335972574,28932.83034585412,8,S1_ideal,C
locf,28387.299350794892,26932.83034585412,27449.879040748656,28132.83034585412,time_s,0,40,40,40,25723.892335972574,28932.83034585412,8,S1_ideal,C
observed,0.4703126699605154,0.33122933662718207,0.41120252993855644,0.4002293366271821,egda_mol,0,40,40,40,0.31372933662718205,0.5568960032938488,8,S1_ideal,C
locf,0.4703126699605154,0.33122933662718207,0.41120252993855644,0.4002293366271821,egda_mol,0,40,40,40,0.31372933662718205,0.5568960032938488,8,S1_ideal,C
observed,449.648752518276,365.8076486013655,408.24110812178776,393.36699644310534,energy_kJ,0,40,40,40,356.0114619057638,479.7765650682273,8,S1_ideal,C
locf,449.648752518276,365.8076486013655,408.24110812178776,393.36699644310534,energy_kJ,0,40,40,40,356.0114619057638,479.7765650682273,8,S1_ideal,C
observed,8.0,8.0,8.0,8.0,nmr_acquisitions,0,40,40,40,8.0,8.0,8,S1_ideal,C
locf,8.0,8.0,8.0,8.0,nmr_acquisitions,0,40,40,40,8.0,8.0,8,S1_ideal,C
observed,8.0,8.0,8.0,8.0,spatial_samples,0,40,40,40,8.0,8.0,8,S1_ideal,C
locf,8.0,8.0,8.0,8.0,spatial_samples,0,40,40,40,8.0,8.0,8,S1_ideal,C
observed,330.72188182318143,224.5315678463219,286.16823303061994,281.13878225703064,param_err_pct,0,40,40,40,201.8351691422724,351.94405957858777,1,S1_ideal,D
locf,330.28901801330716,227.5077247482743,286.16823303061994,281.13878225703064,param_err_pct,0,40,40,40,201.8351691422724,351.94405957858777,1,S1_ideal,D
observed,0.13684668643588746,0.11768600768483486,0.1309627717204526,0.12796479610338757,blind_rmse_M,0,40,40,40,0.10970878902843863,0.15610207946903726,1,S1_ideal,D
locf,0.13690698213076063,0.11768600768483486,0.1309627717204526,0.12796479610338757,blind_rmse_M,0,40,40,40,0.10970878902843863,0.15610207946903726,1,S1_ideal,D
observed,10000.0,10000.0,10000.0,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,1,S1_ideal,D
locf,10000.0,10000.0,10000.0,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,1,S1_ideal,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,1,S1_ideal,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,1,S1_ideal,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,1,S1_ideal,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,1,S1_ideal,D
observed,2527.1680263507906,2527.1680263507906,2527.1680263507906,2527.1680263507906,time_s,0,40,40,40,2527.1680263507906,2527.1680263507906,1,S1_ideal,D
locf,2527.1680263507906,2527.1680263507906,2527.1680263507906,2527.1680263507906,time_s,0,40,40,40,2527.1680263507906,2527.1680263507906,1,S1_ideal,D
observed,0.02105973355292326,0.02105973355292326,0.02105973355292326,0.02105973355292326,egda_mol,0,40,40,40,0.02105973355292326,0.02105973355292326,1,S1_ideal,D
locf,0.02105973355292326,0.02105973355292326,0.02105973355292326,0.02105973355292326,egda_mol,0,40,40,40,0.02105973355292326,0.02105973355292326,1,S1_ideal,D
observed,2.6408905875365756,2.6408905875365756,2.6408905875365756,2.6408905875365756,energy_kJ,0,40,40,40,2.6408905875365756,2.6408905875365756,1,S1_ideal,D
locf,2.6408905875365756,2.6408905875365756,2.6408905875365756,2.6408905875365756,energy_kJ,0,40,40,40,2.6408905875365756,2.6408905875365756,1,S1_ideal,D
observed,10.0,10.0,10.0,10.0,nmr_acquisitions,0,40,40,40,10.0,10.0,1,S1_ideal,D
locf,10.0,10.0,10.0,10.0,nmr_acquisitions,0,40,40,40,10.0,10.0,1,S1_ideal,D
observed,10.0,10.0,10.0,10.0,spatial_samples,0,40,40,40,10.0,10.0,1,S1_ideal,D
locf,10.0,10.0,10.0,10.0,spatial_samples,0,40,40,40,10.0,10.0,1,S1_ideal,D
observed,166.10166124007094,87.83078050934034,143.2774649067704,127.66267106677915,param_err_pct,0,40,40,40,74.07248230452197,199.57898159670964,2,S1_ideal,D
locf,164.44616717511414,86.77954933758058,143.2774649067704,127.66267106677915,param_err_pct,0,40,40,40,74.07248230452197,199.57898159670964,2,S1_ideal,D
observed,0.02455830766294439,0.01878777571563688,0.023930431502276035,0.022418247646605854,blind_rmse_M,0,40,40,40,0.01663653706724202,0.02767901530957314,2,S1_ideal,D
locf,0.02455830766294439,0.018714227218909883,0.023930431502276035,0.022418247646605854,blind_rmse_M,0,40,40,40,0.01663653706724202,0.02767901530957314,2,S1_ideal,D
observed,10000.0,10000.0,8880.313389320152,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,2,S1_ideal,D
locf,10000.0,10000.0,8880.313389320152,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,2,S1_ideal,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,2,S1_ideal,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,2,S1_ideal,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,2,S1_ideal,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,2,S1_ideal,D
observed,7481.504079052371,6536.81402964464,7272.818352866273,7045.752039526185,time_s,0,40,40,40,6464.048532115026,8281.504079052373,2,S1_ideal,D
locf,7481.504079052371,6536.81402964464,7272.818352866273,7045.752039526185,time_s,0,40,40,40,6464.048532115026,8281.504079052373,2,S1_ideal,D
observed,0.3370125339921032,0.07567920065876979,0.2504458673254365,0.15167920065876977,egda_mol,0,40,40,40,0.07234586732543644,0.5023458673254365,2,S1_ideal,D
locf,0.3370125339921032,0.07567920065876979,0.2504458673254365,0.15167920065876977,egda_mol,0,40,40,40,0.07234586732543644,0.5023458673254365,2,S1_ideal,D
observed,215.8152954836748,84.57834136695925,168.42701030780967,106.04849548367469,energy_kJ,0,40,40,40,74.8006247002926,283.9951350919837,2,S1_ideal,D
locf,215.8152954836748,84.57834136695925,168.42701030780967,106.04849548367469,energy_kJ,0,40,40,40,74.8006247002926,283.9951350919837,2,S1_ideal,D
observed,20.0,20.0,20.0,20.0,nmr_acquisitions,0,40,40,40,20.0,20.0,2,S1_ideal,D
locf,20.0,20.0,20.0,20.0,nmr_acquisitions,0,40,40,40,20.0,20.0,2,S1_ideal,D
observed,20.0,20.0,20.0,20.0,spatial_samples,0,40,40,40,20.0,20.0,2,S1_ideal,D
locf,20.0,20.0,20.0,20.0,spatial_samples,0,40,40,40,20.0,20.0,2,S1_ideal,D
observed,6.98640195834394,4.258483366175225,6.892959710952697,5.104506384833707,param_err_pct,0,40,40,40,3.5653994321785953,7.746016181909993,3,S1_ideal,D
locf,7.018708633806591,4.258483366175225,6.892959710952697,5.104506384833707,param_err_pct,0,40,40,40,3.5653994321785953,7.746016181909993,3,S1_ideal,D
observed,0.0018337844453085324,0.001189698969463597,0.0016934764398426505,0.0013755249727025187,blind_rmse_M,0,40,40,40,0.0009144822962557884,0.0021017591539420765,3,S1_ideal,D
locf,0.001866269020919397,0.001189698969463597,0.0016934764398426505,0.0013755249727025187,blind_rmse_M,0,40,40,40,0.0009144822962557884,0.0021017591539420765,3,S1_ideal,D
observed,83.1022504877063,48.05070553600051,319.4455568801061,59.21962441090275,max_rel_ci_pct,0,40,40,40,43.14250730733837,94.30559296686432,3,S1_ideal,D
locf,83.1022504877063,47.7859722329813,319.4455568801061,59.21962441090275,max_rel_ci_pct,0,40,40,40,43.14250730733837,94.30559296686432,3,S1_ideal,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,3,S1_ideal,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,3,S1_ideal,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,3,S1_ideal,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,3,S1_ideal,D
observed,12817.96411199086,11545.619087286994,12102.685400627082,11891.150082346221,time_s,0,40,40,40,11200.088092227767,13235.840131753952,3,S1_ideal,D
locf,12817.96411199086,11491.150082346221,12102.685400627082,11891.150082346221,time_s,0,40,40,40,11200.088092227767,13235.840131753952,3,S1_ideal,D
observed,0.3782986677646163,0.14821533443128299,0.30081533443128305,0.20463200109794966,egda_mol,0,40,40,40,0.11863200109794964,0.5402986677646163,3,S1_ideal,D
locf,0.3912986677646163,0.14496533443128298,0.30081533443128305,0.20463200109794966,egda_mol,0,40,40,40,0.11863200109794964,0.5402986677646163,3,S1_ideal,D
observed,250.34492547971547,137.45085881304868,212.90913767595674,159.16932547971533,energy_kJ,0,40,40,40,119.43347861720312,309.0661921463822,3,S1_ideal,D
locf,250.34492547971547,137.45085881304868,212.90913767595674,159.16932547971533,energy_kJ,0,40,40,40,119.43347861720312,309.0661921463822,3,S1_ideal,D
observed,30.0,30.0,30.0,30.0,nmr_acquisitions,0,40,40,40,30.0,30.0,3,S1_ideal,D
locf,30.0,30.0,30.0,30.0,nmr_acquisitions,0,40,40,40,30.0,30.0,3,S1_ideal,D
observed,30.0,30.0,30.0,30.0,spatial_samples,0,40,40,40,30.0,30.0,3,S1_ideal,D
locf,30.0,30.0,30.0,30.0,spatial_samples,0,40,40,40,30.0,30.0,3,S1_ideal,D
observed,3.5830198488782217,2.389415701864328,3.884267241687786,2.9801655958314632,param_err_pct,0,40,40,40,2.040728362131622,4.317499279120135,4,S1_ideal,D
locf,3.5830198488782217,2.4017920074947408,3.884267241687786,2.9801655958314632,param_err_pct,0,40,40,40,2.040728362131622,4.317499279120135,4,S1_ideal,D
observed,0.0008934141772832938,0.0006670370761366095,0.0008613976678187498,0.0007384982966112776,blind_rmse_M,0,40,40,40,0.0006024156693046212,0.0009772111045737392,4,S1_ideal,D
locf,0.0008934141772832938,0.0006670370761366095,0.0008613976678187498,0.0007384982966112776,blind_rmse_M,0,40,40,40,0.0006024156693046212,0.0009772111045737392,4,S1_ideal,D
observed,46.261226942757304,38.24603168624381,64.81685630973257,41.87464582022828,max_rel_ci_pct,0,40,40,40,37.300171085091314,50.370328344940944,4,S1_ideal,D
locf,46.261226942757304,38.2459305594776,64.81685630973257,41.87464582022828,max_rel_ci_pct,0,40,40,40,37.300171085091314,50.370328344940944,4,S1_ideal,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,4,S1_ideal,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,4,S1_ideal,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,4,S1_ideal,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,4,S1_ideal,D
observed,17354.424144929348,16045.486135047802,16908.083443447114,16954.424144929348,time_s,0,40,40,40,15572.720637518189,17754.424144929348,4,S1_ideal,D
locf,17354.424144929348,16045.486135047802,16908.083443447114,16954.424144929348,time_s,0,40,40,40,15572.720637518189,17754.424144929348,4,S1_ideal,D
observed,0.4392514682037962,0.23425146820379616,0.3606014682037962,0.2542514682037962,egda_mol,0,40,40,40,0.20591813487046284,0.5849181348704628,4,S1_ideal,D
locf,0.43758480153712953,0.23425146820379616,0.3606014682037962,0.2542514682037962,egda_mol,0,40,40,40,0.20591813487046284,0.5849181348704628,4,S1_ideal,D
observed,292.6801492007804,197.64476370918686,267.51777129909897,223.57956802570726,energy_kJ,0,40,40,40,181.29175233826805,345.59402018396753,4,S1_ideal,D
locf,296.20565964242275,197.64476370918686,267.51777129909897,223.57956802570726,energy_kJ,0,40,40,40,181.29175233826805,345.59402018396753,4,S1_ideal,D
observed,40.0,40.0,40.0,40.0,nmr_acquisitions,0,40,40,40,40.0,40.0,4,S1_ideal,D
locf,40.0,40.0,40.0,40.0,nmr_acquisitions,0,40,40,40,40.0,40.0,4,S1_ideal,D
observed,40.0,40.0,40.0,40.0,spatial_samples,0,40,40,40,40.0,40.0,4,S1_ideal,D
locf,40.0,40.0,40.0,40.0,spatial_samples,0,40,40,40,40.0,40.0,4,S1_ideal,D
observed,2.951620415402001,2.1624886894924478,2.708064721641977,2.6197452547068734,param_err_pct,0,40,40,40,1.836872522319133,3.828997304962428,5,S1_ideal,D
locf,2.951620415402001,2.1689257639453285,2.708064721641977,2.6197452547068734,param_err_pct,0,40,40,40,1.836872522319133,3.828997304962428,5,S1_ideal,D
observed,0.0006676073738404329,0.0005430453604749928,0.0006373184024223547,0.0006039225051856332,blind_rmse_M,0,40,40,40,0.00048356616308204645,0.0007616769657310219,5,S1_ideal,D
locf,0.0006676073738404329,0.0005430453604749928,0.0006373184024223547,0.0006039225051856332,blind_rmse_M,0,40,40,40,0.00048356616308204645,0.0007616769657310219,5,S1_ideal,D
observed,37.65104571208681,33.54907710578394,36.83781449660959,35.72170780032408,max_rel_ci_pct,0,40,40,40,30.621041684441245,40.385620791814546,5,S1_ideal,D
locf,37.65104571208681,33.54907710578394,36.83781449660959,35.72170780032408,max_rel_ci_pct,0,40,40,40,30.621041684441245,40.385620791814546,5,S1_ideal,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,5,S1_ideal,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,5,S1_ideal,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,5,S1_ideal,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,5,S1_ideal,D
observed,22854.291192690158,21073.00815810474,21899.012481326376,21890.884177867832,time_s,0,40,40,40,20164.070148223196,23108.76019763093,5,S1_ideal,D
locf,22908.76019763093,21073.00815810474,21899.012481326376,21890.884177867832,time_s,0,40,40,40,20164.070148223196,23108.76019763093,5,S1_ideal,D
observed,0.5438709353096427,0.2918709353096427,0.43780426864297606,0.3038709353096427,egda_mol,0,40,40,40,0.28803760197630934,0.6985376019763094,5,S1_ideal,D
locf,0.5438709353096427,0.29153760197630935,0.43780426864297606,0.3038709353096427,egda_mol,0,40,40,40,0.28803760197630934,0.6985376019763094,5,S1_ideal,D
observed,399.4349333135366,260.1630646884145,342.6240153339128,284.9963333135364,energy_kJ,0,40,40,40,252.97713547179666,473.06458547179676,5,S1_ideal,D
locf,399.4349333135366,262.2112646884144,342.6240153339128,284.9963333135364,energy_kJ,0,40,40,40,252.97713547179666,473.06458547179676,5,S1_ideal,D
observed,50.0,50.0,50.0,50.0,nmr_acquisitions,0,40,40,40,50.0,50.0,5,S1_ideal,D
locf,50.0,50.0,50.0,50.0,nmr_acquisitions,0,40,40,40,50.0,50.0,5,S1_ideal,D
observed,50.0,50.0,50.0,50.0,spatial_samples,0,40,40,40,50.0,50.0,5,S1_ideal,D
locf,50.0,50.0,50.0,50.0,spatial_samples,0,40,40,40,50.0,50.0,5,S1_ideal,D
observed,2.67555228623187,1.687324466995399,2.3733057876900947,2.40803719246947,param_err_pct,0,40,40,40,1.446531736020451,3.0083314007422537,6,S1_ideal,D
locf,2.6759595021323856,1.6958113082130577,2.3733057876900947,2.40803719246947,param_err_pct,0,40,40,40,1.446531736020451,3.0083314007422537,6,S1_ideal,D
observed,0.0006303268062377778,0.00041763431253212605,0.000574492278218179,0.0005598601377409353,blind_rmse_M,0,40,40,40,0.00037251575900243904,0.0007204144625428612,6,S1_ideal,D
locf,0.0006303268062377778,0.00040593836260831924,0.000574492278218179,0.0005598601377409353,blind_rmse_M,0,40,40,40,0.00037251575900243904,0.0007204144625428612,6,S1_ideal,D
observed,32.89043260316651,29.125762812825194,31.273371381737398,30.168915367464542,max_rel_ci_pct,0,40,40,40,26.40306974689381,33.943587128531846,6,S1_ideal,D
locf,33.02185900193588,29.07961548971806,31.273371381737398,30.168915367464542,max_rel_ci_pct,0,40,40,40,26.40306974689381,33.943587128531846,6,S1_ideal,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,6,S1_ideal,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,6,S1_ideal,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,6,S1_ideal,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,6,S1_ideal,D
observed,27445.220230569415,25918.40620092478,26803.516723158256,26318.40620092478,time_s,0,40,40,40,25663.096250332506,28863.096250332506,6,S1_ideal,D
locf,27663.096250332506,25918.40620092478,26803.516723158256,26318.40620092478,time_s,0,40,40,40,25663.096250332506,28863.096250332506,6,S1_ideal,D
observed,0.590157069082156,0.3464070690821559,0.49849040241548914,0.4254904024154892,egda_mol,0,40,40,40,0.3334904024154892,0.757657069082156,6,S1_ideal,D
locf,0.590157069082156,0.3431570690821559,0.49849040241548914,0.4254904024154892,egda_mol,0,40,40,40,0.3334904024154892,0.757657069082156,6,S1_ideal,D
observed,440.04251742629253,313.1836966429104,402.058111133316,360.48111742629254,energy_kJ,0,40,40,40,306.2141507596258,524.0889342927646,6,S1_ideal,D
locf,460.0655778179837,313.1836966429104,402.058111133316,360.48111742629254,energy_kJ,0,40,40,40,306.2141507596258,524.0889342927646,6,S1_ideal,D
observed,60.0,60.0,60.0,60.0,nmr_acquisitions,0,40,40,40,60.0,60.0,6,S1_ideal,D
locf,60.0,60.0,60.0,60.0,nmr_acquisitions,0,40,40,40,60.0,60.0,6,S1_ideal,D
observed,60.0,60.0,60.0,60.0,spatial_samples,0,40,40,40,60.0,60.0,6,S1_ideal,D
locf,60.0,60.0,60.0,60.0,spatial_samples,0,40,40,40,60.0,60.0,6,S1_ideal,D
observed,2.6140760964859733,1.6123382275937126,2.2758722952209878,2.170126876228995,param_err_pct,0,40,40,40,1.3491604048360695,3.006330217811659,7,S1_ideal,D
locf,2.6580901256365808,1.6154846904073206,2.2758722952209878,2.170126876228995,param_err_pct,0,40,40,40,1.3491604048360695,3.006330217811659,7,S1_ideal,D
observed,0.0006082070826232508,0.0004093453981463919,0.0005146664981846912,0.0005367933749017219,blind_rmse_M,0,40,40,40,0.0003365852887037514,0.0006483458041688876,7,S1_ideal,D
locf,0.0006082070826232508,0.0004093453981463919,0.0005146664981846912,0.0005367933749017219,blind_rmse_M,0,40,40,40,0.0003365852887037514,0.0006483458041688876,7,S1_ideal,D
observed,29.240696287141567,25.40461623531386,28.286342847533376,27.19752920185734,max_rel_ci_pct,0,40,40,40,24.700499888608206,31.09887862415291,7,S1_ideal,D
locf,29.381529042031055,25.339622337557433,28.286342847533376,27.19752920185734,max_rel_ci_pct,0,40,40,40,24.700499888608206,31.09887862415291,7,S1_ideal,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,7,S1_ideal,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,7,S1_ideal,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,7,S1_ideal,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,7,S1_ideal,D
observed,31672.742253626362,30981.6802635079,31353.55196004936,31381.680263507908,time_s,0,40,40,40,30081.6802635079,31854.445761037518,7,S1_ideal,D
locf,31672.742253626362,30981.6802635079,31353.55196004936,31381.680263507908,time_s,0,40,40,40,30081.6802635079,31854.445761037518,7,S1_ideal,D
observed,0.6527765361880024,0.41077653618800236,0.5660932028546691,0.4721098695213357,egda_mol,0,40,40,40,0.40410986952133576,0.8181098695213357,7,S1_ideal,D
locf,0.6527765361880024,0.41077653618800236,0.5660932028546691,0.4721098695213357,egda_mol,0,40,40,40,0.40410986952133576,0.8181098695213357,7,S1_ideal,D
observed,502.9391140889999,382.495247422333,464.4125355598209,416.5304995805932,energy_kJ,0,40,40,40,370.55826193073966,591.1486995805939,7,S1_ideal,D
locf,501.5108536973088,383.05079526407286,464.4125355598209,416.5304995805932,energy_kJ,0,40,40,40,370.55826193073966,591.1486995805939,7,S1_ideal,D
observed,70.0,70.0,70.0,70.0,nmr_acquisitions,0,40,40,40,70.0,70.0,7,S1_ideal,D
locf,70.0,70.0,70.0,70.0,nmr_acquisitions,0,40,40,40,70.0,70.0,7,S1_ideal,D
observed,70.0,70.0,70.0,70.0,spatial_samples,0,40,40,40,70.0,70.0,7,S1_ideal,D
locf,70.0,70.0,70.0,70.0,spatial_samples,0,40,40,40,70.0,70.0,7,S1_ideal,D
observed,2.1956215261695777,1.3598283883896167,1.8944608352485957,1.8085436081187956,param_err_pct,0,40,40,40,1.2849183660364139,2.6659745801833887,8,S1_ideal,D
locf,2.1956215261695777,1.3557688236215282,1.8944608352485957,1.8085436081187956,param_err_pct,0,40,40,40,1.2849183660364139,2.6659745801833887,8,S1_ideal,D
observed,0.0005383192927906574,0.00037093640877950773,0.0004735516822514588,0.00044855004840303725,blind_rmse_M,0,40,40,40,0.0003466872915856643,0.0005995569211960261,8,S1_ideal,D
locf,0.0005383192927906574,0.00037093640877950773,0.0004735516822514588,0.00044855004840303725,blind_rmse_M,0,40,40,40,0.0003466872915856643,0.0005995569211960261,8,S1_ideal,D
observed,26.044504333163843,23.81200838434909,25.04052298533311,25.0913390026846,max_rel_ci_pct,0,40,40,40,22.930540779238296,26.403967636593116,8,S1_ideal,D
locf,26.044504333163843,23.81200838434909,25.04052298533311,25.0913390026846,max_rel_ci_pct,0,40,40,40,22.930540779238296,26.403967636593116,8,S1_ideal,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,8,S1_ideal,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,8,S1_ideal,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,8,S1_ideal,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,8,S1_ideal,D
observed,37136.01631620948,34700.2642766833,35866.268599904935,35663.67129150562,time_s,0,40,40,40,34336.01631620948,37427.078306327945,8,S1_ideal,D
locf,37136.01631620948,34700.2642766833,35866.268599904935,35663.67129150562,time_s,0,40,40,40,34336.01631620948,37427.078306327945,8,S1_ideal,D
observed,0.7337293366271823,0.4680626699605156,0.6261626699605156,0.5180626699605155,egda_mol,0,40,40,40,0.4553960032938489,0.877896003293849,8,S1_ideal,D
locf,0.7337293366271823,0.4680626699605156,0.6261626699605156,0.5180626699605155,egda_mol,0,40,40,40,0.4553960032938489,0.877896003293849,8,S1_ideal,D
observed,568.8614982017557,432.5942648684224,517.7256906138233,470.15411702668257,energy_kJ,0,40,40,40,421.582610751707,630.9992648684232,8,S1_ideal,D
locf,567.6930711433979,432.48400447673146,517.7256906138233,470.15411702668257,energy_kJ,0,40,40,40,421.582610751707,630.9992648684232,8,S1_ideal,D
observed,80.0,80.0,80.0,80.0,nmr_acquisitions,0,40,40,40,80.0,80.0,8,S1_ideal,D
locf,80.0,80.0,80.0,80.0,nmr_acquisitions,0,40,40,40,80.0,80.0,8,S1_ideal,D
observed,80.0,80.0,80.0,80.0,spatial_samples,0,40,40,40,80.0,80.0,8,S1_ideal,D
locf,80.0,80.0,80.0,80.0,spatial_samples,0,40,40,40,80.0,80.0,8,S1_ideal,D
observed,317.59312806008546,215.23153918482276,283.4566935663112,255.07741375664216,param_err_pct,0,40,40,40,188.0402639314617,371.3509309358866,1,S1_ideal,E
locf,316.4554482658542,215.4764753607824,283.4566935663112,255.07741375664216,param_err_pct,0,40,40,40,188.0402639314617,371.3509309358866,1,S1_ideal,E
observed,0.1338529409938685,0.11121969334131976,0.13372005706530382,0.1262298115227974,blind_rmse_M,0,40,40,40,0.1062336011272031,0.14661240500910205,1,S1_ideal,E
locf,0.1338529409938685,0.11111839363593548,0.13372005706530382,0.1262298115227974,blind_rmse_M,0,40,40,40,0.1062336011272031,0.14661240500910205,1,S1_ideal,E
observed,10000.0,10000.0,10000.0,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,1,S1_ideal,E
locf,10000.0,10000.0,10000.0,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,1,S1_ideal,E
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,1,S1_ideal,E
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,1,S1_ideal,E
observed,0.0,0.0,0.0,0.0,model_entropy,0,40,40,40,-0.0,0.0,1,S1_ideal,E
locf,0.0,0.0,0.0,0.0,model_entropy,0,40,40,40,-0.0,0.0,1,S1_ideal,E
observed,2485.01802635079,2485.01802635079,2485.01802635079,2485.01802635079,time_s,0,40,40,40,2485.01802635079,2485.01802635079,1,S1_ideal,E
locf,2485.01802635079,2485.01802635079,2485.01802635079,2485.01802635079,time_s,0,40,40,40,2485.01802635079,2485.01802635079,1,S1_ideal,E
observed,0.020708483552923252,0.020708483552923252,0.020708483552923252,0.020708483552923252,egda_mol,0,40,40,40,0.020708483552923252,0.020708483552923252,1,S1_ideal,E
locf,0.020708483552923252,0.020708483552923252,0.020708483552923252,0.020708483552923252,egda_mol,0,40,40,40,0.020708483552923252,0.020708483552923252,1,S1_ideal,E
observed,2.5968438375365754,2.5968438375365754,2.5968438375365754,2.5968438375365754,energy_kJ,0,40,40,40,2.5968438375365754,2.5968438375365754,1,S1_ideal,E
locf,2.5968438375365754,2.5968438375365754,2.5968438375365754,2.5968438375365754,energy_kJ,0,40,40,40,2.5968438375365754,2.5968438375365754,1,S1_ideal,E
observed,10.0,10.0,10.0,10.0,nmr_acquisitions,0,40,40,40,10.0,10.0,1,S1_ideal,E
locf,10.0,10.0,10.0,10.0,nmr_acquisitions,0,40,40,40,10.0,10.0,1,S1_ideal,E
observed,10.0,10.0,10.0,10.0,spatial_samples,0,40,40,40,10.0,10.0,1,S1_ideal,E
locf,10.0,10.0,10.0,10.0,spatial_samples,0,40,40,40,10.0,10.0,1,S1_ideal,E
observed,159.6021288350463,97.39424238881848,140.7986621643814,129.89391559119736,param_err_pct,0,40,40,40,64.44133988688976,176.55065212565637,2,S1_ideal,E
locf,159.6021288350463,97.39424238881848,140.7986621643814,129.89391559119736,param_err_pct,0,40,40,40,64.44133988688976,176.55065212565637,2,S1_ideal,E
observed,0.027191751848809956,0.019540227864909845,0.024988732093217093,0.023888816114921774,blind_rmse_M,0,40,40,40,0.015301729380550248,0.030170154296603142,2,S1_ideal,E
locf,0.027191751848809956,0.019540227864909845,0.024988732093217093,0.023888816114921774,blind_rmse_M,0,40,40,40,0.015301729380550248,0.030170154296603142,2,S1_ideal,E
observed,10000.0,10000.0,7570.901157086038,10000.0,max_rel_ci_pct,0,40,40,40,2711.7539346546023,10000.0,2,S1_ideal,E
locf,10000.0,10000.0,7570.901157086038,10000.0,max_rel_ci_pct,0,40,40,40,2711.7539346546023,10000.0,2,S1_ideal,E
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,2,S1_ideal,E
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,2,S1_ideal,E
observed,0.0,0.0,0.0,0.0,model_entropy,0,40,40,40,-0.0,0.0,2,S1_ideal,E
locf,0.0,0.0,0.0,0.0,model_entropy,0,40,40,40,-0.0,0.0,2,S1_ideal,E
observed,7406.5040790523735,6323.449284585413,7027.272300642927,6469.164029644641,time_s,0,40,40,40,6174.427039526187,7580.004079052373,2,S1_ideal,E
locf,7406.5040790523735,6308.933034585414,7027.272300642927,6469.164029644641,time_s,0,40,40,40,6174.427039526187,7580.004079052373,2,S1_ideal,E
