completed,faulted,last_valid_blind_rmse_M,last_valid_param_err_pct,nmr_acquisitions,nmr_reacquisitions,qc_rejected,rounds_completed,rounds_planned,runtime_s,scenario,seed,stop_reason,strategy
1,0,0.004617083890299965,36.16872041298507,81.0,1.0,0.0,8,8,17.57270383834839,S6_resources,28,budget exhausted,F-res-2x
1,0,0.002295037599240324,13.55167821265999,82.0,2.0,0.0,8,8,17.261718034744263,S6_resources,29,budget exhausted,F-res-2x
1,0,0.023022835153217826,50.774960677010284,80.0,0.0,0.0,8,8,17.10331892967224,S6_resources,30,budget exhausted,F-res-2x
1,0,0.0023836347550227188,28.92811240245163,81.0,1.0,0.0,8,8,18.06610894203186,S6_resources,31,budget exhausted,F-res-2x
1,0,0.021272806883204678,47.875049742387255,82.0,2.0,0.0,8,8,17.09708595275879,S6_resources,32,budget exhausted,F-res-2x
1,0,0.0036518962681212344,27.153352096931947,80.0,0.0,0.0,8,8,18.18265390396118,S6_resources,33,budget exhausted,F-res-2x
1,0,0.021874140232814584,21.071584154791267,81.0,1.0,0.0,8,8,16.914620876312256,S6_resources,34,budget exhausted,F-res-2x
1,0,0.004099527112335153,22.530898992475578,81.0,1.0,1.0,8,8,17.43764901161194,S6_resources,35,budget exhausted,F-res-2x
1,0,0.027013436133982927,39.240756840658264,81.0,1.0,0.0,8,8,17.661892890930176,S6_resources,36,budget exhausted,F-res-2x
1,0,0.03248558595268693,36.519196794972174,80.0,0.0,0.0,8,8,17.162765979766846,S6_resources,37,budget exhausted,F-res-2x
1,0,0.0015823545101414308,2.682183747961453,81.0,1.0,0.0,8,8,18.196013689041138,S6_resources,38,budget exhausted,F-res-2x
1,0,0.01635944752728789,26.174010760382327,80.0,0.0,0.0,8,8,18.017771005630493,S6_resources,39,budget exhausted,F-res-2x
1,0,0.055798149369669835,55.187444413045796,80.0,0.0,0.0,8,8,19.004703998565674,S6_resources,40,budget exhausted,F-res-2x
1,0,0.032632171299372785,31.178228516217878,80.0,0.0,0.0,8,8,17.019251108169556,S6_resources,1,budget exhausted,F-res-4x
1,0,0.015139749337951333,15.360424244982983,80.0,0.0,0.0,8,8,16.088632106781006,S6_resources,2,budget exhausted,F-res-4x
1,0,0.006197597335390919,21.135989775552222,80.0,0.0,0.0,8,8,17.757451057434082,S6_resources,3,budget exhausted,F-res-4x
1,0,0.027875224002175604,34.21050829780421,83.0,3.0,0.0,8,8,18.53790283203125,S6_resources,4,budget exhausted,F-res-4x
1,0,0.024678011877090962,32.56902415212453,94.0,14.0,5.0,8,8,17.38584280014038,S6_resources,5,budget exhausted,F-res-4x
1,0,0.021360409067078253,21.93193742735504,81.0,1.0,0.0,8,8,17.783593893051147,S6_resources,6,budget exhausted,F-res-4x
1,0,0.01989768232885099,43.49059961838988,81.0,1.0,0.0,8,8,16.336676836013794,S6_resources,7,budget exhausted,F-res-4x
1,0,0.01719783797532055,30.747687721843885,81.0,1.0,0.0,8,8,16.29747200012207,S6_resources,8,budget exhausted,F-res-4x
1,0,0.014391597362546166,21.469459655174774,80.0,0.0,0.0,8,8,16.045177698135376,S6_resources,9,budget exhausted,F-res-4x
1,0,0.022218406033898,28.697937039826037,86.0,6.0,1.0,8,8,16.3833110332489,S6_resources,10,budget exhausted,F-res-4x
1,0,0.02939120125290787,57.34172502627872,82.0,2.0,0.0,8,8,16.511394023895264,S6_resources,11,budget exhausted,F-res-4x
1,0,0.04687296511849952,70.96547848181334,80.0,0.0,0.0,8,8,16.65493416786194,S6_resources,12,budget exhausted,F-res-4x
1,0,0.026889428323734917,33.29307019792165,81.0,1.0,0.0,8,8,16.389244079589844,S6_resources,13,budget exhausted,F-res-4x
1,0,0.030663573680938742,61.32729898283902,80.0,0.0,0.0,8,8,18.152771711349487,S6_resources,14,budget exhausted,F-res-4x
1,0,0.02903528376612877,32.65903022319829,80.0,0.0,0.0,8,8,16.364835023880005,S6_resources,15,budget exhausted,F-res-4x
1,0,0.02021992130708375,24.02027094190162,81.0,1.0,0.0,8,8,16.467843055725098,S6_resources,16,budget exhausted,F-res-4x
1,0,0.030034173198787782,33.078507346714844,82.0,2.0,0.0,8,8,16.690184831619263,S6_resources,17,budget exhausted,F-res-4x
1,0,0.046472145139121575,81.26913598741115,81.0,1.0,0.0,8,8,17.59389901161194,S6_resources,18,budget exhausted,F-res-4x
1,0,0.015901362844512008,25.144891625912933,85.0,5.0,0.0,8,8,17.081926822662354,S6_resources,19,budget exhausted,F-res-4x
1,0,0.020204569430680996,30.94191084646576,84.0,4.0,0.0,8,8,15.739179849624634,S6_resources,20,budget exhausted,F-res-4x
1,0,0.022976526316333144,30.415625405392888,83.0,3.0,1.0,8,8,16.648963928222656,S6_resources,21,budget exhausted,F-res-4x
1,0,0.01813689619775641,27.92179745573864,80.0,0.0,0.0,8,8,16.598424196243286,S6_resources,22,budget exhausted,F-res-4x
1,0,0.027041670859533372,28.516802277683652,84.0,4.0,0.0,8,8,16.206115007400513,S6_resources,23,budget exhausted,F-res-4x
1,0,0.019165241472968123,30.330036264622517,81.0,1.0,0.0,8,8,16.56368613243103,S6_resources,24,budget exhausted,F-res-4x
1,0,0.050402356931691525,30.201277797879822,80.0,0.0,0.0,8,8,17.063663244247437,S6_resources,25,budget exhausted,F-res-4x
1,0,0.018475600749375612,28.656143449707706,81.0,1.0,0.0,8,8,16.36559820175171,S6_resources,26,budget exhausted,F-res-4x
1,0,0.02821869782244942,52.01906201689752,81.0,1.0,0.0,8,8,16.239537954330444,S6_resources,27,budget exhausted,F-res-4x
1,0,0.050636182204654274,96.1796579169985,82.0,2.0,0.0,8,8,18.43460988998413,S6_resources,28,budget exhausted,F-res-4x
1,0,0.022883276685363763,24.357058600249726,83.0,3.0,0.0,8,8,16.207935094833374,S6_resources,29,budget exhausted,F-res-4x
1,0,0.03747209738380525,36.42283963359898,80.0,0.0,0.0,8,8,17.64279007911682,S6_resources,30,budget exhausted,F-res-4x
1,0,0.022815747946368925,24.79980632479235,81.0,1.0,0.0,8,8,16.256402015686035,S6_resources,31,budget exhausted,F-res-4x
1,0,0.039097929196171444,35.28829118645555,82.0,2.0,0.0,8,8,17.000820875167847,S6_resources,32,budget exhausted,F-res-4x
1,0,0.050357697802340236,63.11843936041319,82.0,2.0,0.0,8,8,16.679211854934692,S6_resources,33,budget exhausted,F-res-4x
1,0,0.02453038872535987,32.2655009578251,82.0,2.0,0.0,8,8,15.439517974853516,S6_resources,34,budget exhausted,F-res-4x
1,0,0.02028725553910727,55.177618228866734,86.0,6.0,1.0,8,8,17.09028911590576,S6_resources,35,budget exhausted,F-res-4x
1,0,0.04740620979407795,27.969035375861885,81.0,1.0,0.0,8,8,17.03962278366089,S6_resources,36,budget exhausted,F-res-4x
1,0,0.032272972536447196,58.090102405459106,80.0,0.0,0.0,8,8,16.91035008430481,S6_resources,37,budget exhausted,F-res-4x
1,0,0.013987414037638706,26.069679276494462,85.0,5.0,0.0,8,8,15.931634187698364,S6_resources,38,budget exhausted,F-res-4x
1,0,0.015871576740858692,34.96457450886592,83.0,3.0,0.0,8,8,16.385791063308716,S6_resources,39,budget exhausted,F-res-4x
1,0,0.04279335968116642,70.40736194557068,82.0,2.0,0.0,8,8,16.935898303985596,S6_resources,40,budget exhausted,F-res-4x
1,0,0.0013093627499076838,27.757165960568496,84.0,4.0,0.0,8,8,14.611468076705933,S7_spatial_modes,1,budget exhausted,F-zfixed
1,0,0.000900917069320427,15.031323681644482,83.0,3.0,0.0,8,8,14.884042263031006,S7_spatial_modes,2,budget exhausted,F-zfixed
1,0,0.0019389114227205905,30.65175118850998,80.0,0.0,0.0,8,8,13.865466833114624,S7_spatial_modes,3,budget exhausted,F-zfixed
1,0,0.0011109693887540618,11.597403091365454,82.0,2.0,0.0,8,8,13.554373741149902,S7_spatial_modes,4,budget exhausted,F-zfixed
1,0,0.0009479492621308399,29.887916844040706,88.0,8.0,3.0,8,8,15.155817031860352,S7_spatial_modes,5,budget exhausted,F-zfixed
1,0,0.0019543835206580797,3.284441938874494,82.0,2.0,0.0,8,8,12.9963059425354,S7_spatial_modes,6,budget exhausted,F-zfixed
1,0,0.002172945578316791,11.123058097082449,81.0,1.0,0.0,8,8,14.442802906036377,S7_spatial_modes,7,budget exhausted,F-zfixed
1,0,0.0005227141467513308,24.698173668063596,83.0,3.0,0.0,8,8,14.361987113952637,S7_spatial_modes,8,budget exhausted,F-zfixed
1,0,0.001632284138941119,24.64427176097681,82.0,2.0,0.0,8,8,14.674920320510864,S7_spatial_modes,9,budget exhausted,F-zfixed
1,0,0.0011147636435445433,6.144286033255653,85.0,5.0,1.0,8,8,12.961229085922241,S7_spatial_modes,10,budget exhausted,F-zfixed
1,0,0.0008368480005621447,25.75712273315409,81.0,1.0,0.0,8,8,14.653020143508911,S7_spatial_modes,11,budget exhausted,F-zfixed
1,0,0.0013544240925868563,21.62046123744592,84.0,4.0,0.0,8,8,14.27505898475647,S7_spatial_modes,12,budget exhausted,F-zfixed
1,0,0.0010159459358030974,10.64760391332693,82.0,2.0,0.0,8,8,14.049110651016235,S7_spatial_modes,13,budget exhausted,F-zfixed
1,0,0.0009488317074662772,12.339097226505103,82.0,2.0,0.0,8,8,14.053040981292725,S7_spatial_modes,14,budget exhausted,F-zfixed
1,0,0.0008096253691274524,6.285411810761454,87.0,7.0,2.0,8,8,14.21412706375122,S7_spatial_modes,15,budget exhausted,F-zfixed
1,0,0.0017846705267904697,22.674610957731733,81.0,1.0,0.0,8,8,14.25570797920227,S7_spatial_modes,16,budget exhausted,F-zfixed
1,0,0.0020591685576756575,35.79751975404237,80.0,0.0,0.0,8,8,13.97702407836914,S7_spatial_modes,17,budget exhausted,F-zfixed
1,0,0.0008675898441417226,15.376193659542615,82.0,2.0,0.0,8,8,14.210744142532349,S7_spatial_modes,18,budget exhausted,F-zfixed
1,0,0.0011952618031343366,21.610283357594497,86.0,6.0,0.0,8,8,14.394726276397705,S7_spatial_modes,19,budget exhausted,F-zfixed
1,0,0.0007348226879094612,13.969778772937214,82.0,2.0,0.0,8,8,13.776127815246582,S7_spatial_modes,20,budget exhausted,F-zfixed
1,0,0.0005018203759770805,25.220559713157975,82.0,2.0,1.0,8,8,14.32174301147461,S7_spatial_modes,21,budget exhausted,F-zfixed
1,0,0.0013636536163133867,30.159294244370116,82.0,2.0,0.0,8,8,15.12329912185669,S7_spatial_modes,22,budget exhausted,F-zfixed
1,0,0.0016606196771640086,21.55775489889926,82.0,2.0,0.0,8,8,14.281638860702515,S7_spatial_modes,23,budget exhausted,F-zfixed
1,0,0.001104166401587608,20.00838818675341,81.0,1.0,0.0,8,8,14.324769973754883,S7_spatial_modes,24,budget exhausted,F-zfixed
1,0,0.0010754194520443284,31.36690896056036,82.0,2.0,0.0,8,8,14.213652849197388,S7_spatial_modes,25,budget exhausted,F-zfixed
1,0,0.0009037049258149548,14.856967649207164,84.0,4.0,1.0,8,8,15.102334022521973,S7_spatial_modes,26,budget exhausted,F-zfixed
1,0,0.0012982414789956542,14.220035434549416,82.0,2.0,0.0,8,8,14.886091947555542,S7_spatial_modes,27,budget exhausted,F-zfixed
1,0,0.0004664478706687964,32.78684162526906,82.0,2.0,0.0,8,8,15.268221139907837,S7_spatial_modes,28,budget exhausted,F-zfixed
1,0,0.0007785432268517788,19.72677524664086,83.0,3.0,0.0,8,8,14.121733903884888,S7_spatial_modes,29,budget exhausted,F-zfixed
1,0,0.0011548909907950252,14.667279206220085,80.0,0.0,0.0,8,8,13.445849180221558,S7_spatial_modes,30,budget exhausted,F-zfixed
1,0,0.000574054902758182,38.784165892669954,81.0,1.0,0.0,8,8,14.08182978630066,S7_spatial_modes,31,budget exhausted,F-zfixed
1,0,0.000940045936838724,20.63268878530713,82.0,2.0,0.0,8,8,14.372015237808228,S7_spatial_modes,32,budget exhausted,F-zfixed
1,0,0.0008772450717541574,26.75202461398072,80.0,0.0,0.0,8,8,14.435285091400146,S7_spatial_modes,33,budget exhausted,F-zfixed
1,0,0.0011703216540772572,6.327166560140629,84.0,4.0,0.0,8,8,13.31564211845398,S7_spatial_modes,34,budget exhausted,F-zfixed
1,0,0.0015361622098765072,18.96287410513886,81.0,1.0,1.0,8,8,14.622828960418701,S7_spatial_modes,35,budget exhausted,F-zfixed
1,0,0.0010963909329446066,32.289257027140295,81.0,1.0,0.0,8,8,14.642463207244873,S7_spatial_modes,36,budget exhausted,F-zfixed
1,0,0.0009130991646944761,1.8320995768895676,80.0,0.0,0.0,8,8,13.927616834640503,S7_spatial_modes,37,budget exhausted,F-zfixed
1,0,0.0010821699536678058,9.31067502185481,81.0,1.0,0.0,8,8,14.386858940124512,S7_spatial_modes,38,budget exhausted,F-zfixed
1,0,0.001478494416094505,35.99323070831832,81.0,1.0,0.0,8,8,14.85824203491211,S7_spatial_modes,39,budget exhausted,F-zfixed
1,0,0.0010680652487783811,33.889331868153064,84.0,4.0,0.0,8,8,15.714640855789185,S7_spatial_modes,40,budget exhausted,F-zfixed
1,0,0.0005575512651870274,26.155565339103525,84.0,4.0,1.0,8,8,19.054795026779175,S7_spatial_modes,1,budget exhausted,F-zbatch
1,0,0.000907483393142523,6.203823725094537,82.0,2.0,0.0,8,8,20.026192903518677,S7_spatial_modes,2,budget exhausted,F-zbatch
1,0,0.0017821028495500094,31.335404932655898,80.0,0.0,0.0,8,8,19.904306173324585,S7_spatial_modes,3,budget exhausted,F-zbatch
1,0,0.0007326082321687761,6.8905752685916255,82.0,2.0,0.0,8,8,18.694236993789673,S7_spatial_modes,4,budget exhausted,F-zbatch
1,0,0.0006144745926682483,15.855903526325932,85.0,5.0,2.0,8,8,20.571192026138306,S7_spatial_modes,5,budget exhausted,F-zbatch
1,0,0.0012774413991126722,0.9754865833728532,82.0,2.0,0.0,8,8,17.028010845184326,S7_spatial_modes,6,budget exhausted,F-zbatch
1,0,0.0019440075242049216,6.264865279126597,80.0,0.0,0.0,8,8,18.082142114639282,S7_spatial_modes,7,budget exhausted,F-zbatch
1,0,0.0006072524663844094,27.795475211223852,81.0,1.0,0.0,8,8,18.11456274986267,S7_spatial_modes,8,budget exhausted,F-zbatch
1,0,0.0013840852107411775,25.718541704207688,84.0,4.0,0.0,8,8,18.75364112854004,S7_spatial_modes,9,budget exhausted,F-zbatch
1,0,0.0012122642224634609,7.409615691404148,84.0,4.0,1.0,8,8,17.710683822631836,S7_spatial_modes,10,budget exhausted,F-zbatch
1,0,0.0011678838630005937,15.257419029682694,80.0,0.0,0.0,8,8,19.22980523109436,S7_spatial_modes,11,budget exhausted,F-zbatch
1,0,0.0012250106093333408,25.554981358809403,82.0,2.0,0.0,8,8,19.74156618118286,S7_spatial_modes,12,budget exhausted,F-zbatch
1,0,0.0008456784022897546,7.58149373909125,82.0,2.0,0.0,8,8,17.970841884613037,S7_spatial_modes,13,budget exhausted,F-zbatch
1,0,0.0009591860081073438,20.926106109636745,82.0,2.0,0.0,8,8,19.282643795013428,S7_spatial_modes,14,budget exhausted,F-zbatch
1,0,0.0005639869419015946,2.3308223997990263,85.0,5.0,1.0,8,8,18.113558053970337,S7_spatial_modes,15,budget exhausted,F-zbatch
1,0,0.001464477576107327,23.70871530994787,80.0,0.0,0.0,8,8,18.446315050125122,S7_spatial_modes,16,budget exhausted,F-zbatch
1,0,0.0014820379317179886,30.518321298329234,80.0,0.0,0.0,8,8,18.232719659805298,S7_spatial_modes,17,budget exhausted,F-zbatch
1,0,0.0008059282138079101,13.46574658308224,81.0,1.0,0.0,8,8,18.79275918006897,S7_spatial_modes,18,budget exhausted,F-zbatch
1,0,0.001341498428358435,12.998407310603266,83.0,3.0,0.0,8,8,18.025910139083862,S7_spatial_modes,19,budget exhausted,F-zbatch
1,0,0.0010892636321045456,16.261491204812685,82.0,2.0,0.0,8,8,17.900959968566895,S7_spatial_modes,20,budget exhausted,F-zbatch
1,0,0.0006417977857425636,23.842909298942573,81.0,1.0,1.0,8,8,19.1232647895813,S7_spatial_modes,21,budget exhausted,F-zbatch
1,0,0.0012109153803555733,17.1849131960091,81.0,1.0,0.0,8,8,18.27718997001648,S7_spatial_modes,22,budget exhausted,F-zbatch
1,0,0.0011420429216015635,18.919288317552695,81.0,1.0,0.0,8,8,19.157495975494385,S7_spatial_modes,23,budget exhausted,F-zbatch
1,0,0.0007339521125472257,9.016737167245893,81.0,1.0,0.0,8,8,17.641613960266113,S7_spatial_modes,24,budget exhausted,F-zbatch
1,0,0.0007252910471093987,33.5631895690417,82.0,2.0,0.0,8,8,17.681238889694214,S7_spatial_modes,25,budget exhausted,F-zbatch
1,0,0.000819654133215012,12.408425283992731,85.0,5.0,0.0,8,8,18.726598024368286,S7_spatial_modes,26,budget exhausted,F-zbatch
1,0,0.0022245986366689037,17.173383739067628,82.0,2.0,0.0,8,8,18.69402003288269,S7_spatial_modes,27,budget exhausted,F-zbatch
1,0,0.0007534540252457026,26.72679590625293,81.0,1.0,0.0,8,8,19.172919988632202,S7_spatial_modes,28,budget exhausted,F-zbatch
1,0,0.0007196215377086682,10.858236353534267,82.0,2.0,0.0,8,8,17.948730945587158,S7_spatial_modes,29,budget exhausted,F-zbatch
1,0,0.0008081917647831685,26.454949934970085,80.0,0.0,0.0,8,8,18.862782955169678,S7_spatial_modes,30,budget exhausted,F-zbatch
1,0,0.0006070643039862892,38.85368710123318,81.0,1.0,0.0,8,8,19.002120971679688,S7_spatial_modes,31,budget exhausted,F-zbatch
1,0,0.0009814124351581733,14.887242360579034,82.0,2.0,0.0,8,8,18.61766815185547,S7_spatial_modes,32,budget exhausted,F-zbatch
1,0,0.0007452471809171136,21.014414547030704,80.0,0.0,0.0,8,8,18.405814170837402,S7_spatial_modes,33,budget exhausted,F-zbatch
1,0,0.0008417044405420978,2.01430528530564,82.0,2.0,0.0,8,8,17.608654737472534,S7_spatial_modes,34,budget exhausted,F-zbatch
1,0,0.0015093333404093158,15.445423290307602,81.0,1.0,1.0,8,8,18.46105122566223,S7_spatial_modes,35,budget exhausted,F-zbatch
1,0,0.0008059202511132331,28.597438186668022,81.0,1.0,0.0,8,8,18.528602123260498,S7_spatial_modes,36,budget exhausted,F-zbatch
1,0,0.0013860674287844287,6.266037295929072,80.0,0.0,0.0,8,8,17.725289821624756,S7_spatial_modes,37,budget exhausted,F-zbatch
1,0,0.0010405384609877065,11.237947957900008,82.0,2.0,0.0,8,8,17.65694308280945,S7_spatial_modes,38,budget exhausted,F-zbatch
1,0,0.0016348721295080207,28.265466843229902,82.0,2.0,0.0,8,8,19.155272960662842,S7_spatial_modes,39,budget exhausted,F-zbatch
1,0,0.0009709014593341356,29.78820392161563,82.0,2.0,0.0,8,8,18.68033790588379,S7_spatial_modes,40,budget exhausted,F-zbatch
0,1,0.002734503997104237,11.243286685313848,41.0,2.0,1.0,3,8,43.96692705154419,S7_spatial_modes,1,MEASUREMENT_FAULT: QC rejected 1 positions in round 4; campaign paused,F-zadaptive
1,0,0.0011677195904356793,25.366348043104114,83.0,3.0,0.0,8,8,255.7886528968811,S7_spatial_modes,2,budget exhausted,F-zadaptive
1,0,0.0014286233732303763,29.40674982764464,80.0,0.0,0.0,8,8,210.270574092865,S7_spatial_modes,3,budget exhausted,F-zadaptive
1,0,0.0005975393914926488,0.5010510829647652,82.0,2.0,0.0,8,8,194.40078282356262,S7_spatial_modes,4,budget exhausted,F-zadaptive
1,0,0.0005996496270415932,30.40615945949665,85.0,5.0,2.0,8,8,225.63442516326904,S7_spatial_modes,5,budget exhausted,F-zadaptive
1,0,0.0009941251519825457,7.8431671454580965,81.0,1.0,0.0,8,8,177.05226111412048,S7_spatial_modes,6,budget exhausted,F-zadaptive
1,0,0.0019042942494215895,12.64578811689483,81.0,1.0,0.0,8,8,196.88568234443665,S7_spatial_modes,7,budget exhausted,F-zadaptive
1,0,0.00036301473442373097,25.764783651473856,81.0,1.0,0.0,8,8,219.4213900566101,S7_spatial_modes,8,budget exhausted,F-zadaptive
1,0,0.0013311872414803567,24.13781623247917,83.0,3.0,0.0,8,8,236.18405294418335,S7_spatial_modes,9,budget exhausted,F-zadaptive
1,0,0.0012082285037457916,6.209008918452152,85.0,5.0,1.0,8,8,165.55770611763,S7_spatial_modes,10,budget exhausted,F-zadaptive
1,0,0.0010507305223094677,25.28596847071263,80.0,0.0,0.0,8,8,248.28708791732788,S7_spatial_modes,11,budget exhausted,F-zadaptive
1,0,0.0010652977712094273,25.229356939413393,81.0,1.0,0.0,8,8,265.946026802063,S7_spatial_modes,12,budget exhausted,F-zadaptive
1,0,0.0007400392879749523,11.293311901675418,81.0,1.0,0.0,8,8,233.26749110221863,S7_spatial_modes,13,budget exhausted,F-zadaptive
1,0,0.0010742251755796292,16.743887236936406,80.0,0.0,0.0,8,8,252.45307612419128,S7_spatial_modes,14,budget exhausted,F-zadaptive
0,1,0.005487749816120182,21.17981858212015,34.0,1.0,1.0,3,8,28.939515113830566,S7_spatial_modes,15,MEASUREMENT_FAULT: QC rejected 1 positions in round 4; campaign paused,F-zadaptive
1,0,0.001565209121475903,25.32874449939797,80.0,0.0,0.0,8,8,252.26794505119324,S7_spatial_modes,16,budget exhausted,F-zadaptive
1,0,0.0019526864013653545,31.07457778814071,81.0,1.0,0.0,8,8,258.9117069244385,S7_spatial_modes,17,budget exhausted,F-zadaptive
1,0,0.0006708562710197386,12.15108031401886,82.0,2.0,0.0,8,8,209.83341884613037,S7_spatial_modes,18,budget exhausted,F-zadaptive
1,0,0.0015149498995362517,16.452090151613863,83.0,3.0,0.0,8,8,213.11316514015198,S7_spatial_modes,19,budget exhausted,F-zadaptive
1,0,0.0009379227354097647,12.781657288877835,82.0,2.0,0.0,8,8,213.94416499137878,S7_spatial_modes,20,budget exhausted,F-zadaptive
1,0,0.0009045769703628613,18.609035032317323,81.0,1.0,1.0,8,8,223.2192051410675,S7_spatial_modes,21,budget exhausted,F-zadaptive
