strategy,round,param_err_pct,max_rel_ci_pct,p_correct,blind_rmse_M
F,1,153.91667772100965,1478.7178134802505,0.49907723460834114,0.1841869123653773
F,2,162.4894645497626,817.7041533017593,0.7009948686240283,0.08608152764374419
F,3,155.32636743426838,153.9138650289771,0.999999982438317,0.03916869115768377
F,4,119.3814701249996,111.56109756371904,0.975,0.02831648864652959
F,5,115.71930556921602,35.106116790294735,1.0,0.027588998514922303
F,6,116.856979138055,23.241520555823588,1.0,0.02780241130907716
F,7,116.43610529901557,19.743628090223144,1.0,0.027694364138246202
F,8,116.1840218052429,17.36033712097651,1.0,0.027738390102053423
