param,round,median_rel_width_pct,median_rel_error_pct,n_bound_active
Ea1_J,1,136.0572257901021,41.25803668996976,0
Ea1_J,2,8.60669272878199,8.359939698332987,0
Ea1_J,3,2.316631532999452,0.7404620678654994,0
Ea1_J,4,1.7224661660577314,0.49159956736585797,0
Ea1_J,5,1.32583056104355,0.3876182976380871,0
Ea1_J,6,1.1803483659002048,0.34822963646753413,0
Ea1_J,7,1.0238434545767325,0.3542422753249119,0
Ea1_J,8,0.9579460497200152,0.2978061918918862,0
Ea2_J,1,139.72960761978757,14.953631021466752,0
Ea2_J,2,101.18591255543433,21.835511960185293,2
Ea2_J,3,4.404641290168964,1.3498776879193652,0
Ea2_J,4,2.784407262925842,0.6387872722514232,0
Ea2_J,5,2.214833492956477,0.701524339507309,0
Ea2_J,6,1.8133558815835937,0.5650119732642345,0
Ea2_J,7,1.6393349413120863,0.48719824089054065,0
Ea2_J,8,1.4981415263192597,0.47663749234880814,0
K1_ref,1,849.6960991661136,31.330140739230355,0
K1_ref,2,806.4889797663425,24.61689162496138,0
K1_ref,3,616.8620190095138,73.69555148287488,0
K1_ref,4,496.6186102324369,55.01218373202036,0
K1_ref,5,397.1463899338511,48.922210001308564,0
K1_ref,6,335.92186984285894,48.10116588106918,0
K1_ref,7,337.95799215973136,56.2490128433829,0
K1_ref,8,308.40881799864155,63.879595651066964,0
K2_ref,1,849.6960981312345,120.72032341799095,0
K2_ref,2,143.71030310557245,24.08259483606431,0
K2_ref,3,26.683674218136005,6.125787052582899,0
K2_ref,4,11.952774220142427,2.7717613090978754,0
K2_ref,5,9.543557531576008,2.9724898532438147,0
K2_ref,6,8.54090717619867,3.0616120536501032,0
K2_ref,7,7.5417822744528245,2.4162138981531243,0
K2_ref,8,6.868706700640143,2.916928688437687,0
k1_ref,1,206.95157774620372,3.8232257752545573,0
k1_ref,2,28.90872362308074,25.540951870111,0
k1_ref,3,5.801101225120275,2.399301007837101,0
k1_ref,4,4.289742843294802,1.2666642088787872,0
k1_ref,5,3.1016525082509014,1.0950989095248387,0
k1_ref,6,2.8906038504753373,1.0674259645819584,0
k1_ref,7,2.5825073890669517,1.004915406777157,0
k1_ref,8,2.3768172024479783,0.9618567205382011,0
k2_ref,1,523.5432386252721,407.20395779605883,0
k2_ref,2,401.321184047326,132.50092654357033,0
k2_ref,3,10.962624515297126,4.739389383101866,0
k2_ref,4,8.056121981768383,1.8188547229030738,0
k2_ref,5,5.584724344289765,1.3225460277186074,0
k2_ref,6,5.083274067647681,1.2176295392662295,0
k2_ref,7,4.568296781022635,0.9676559617575853,0
k2_ref,8,4.286523837022105,1.0923534949189795,0
