x_m,tau_s,X_EGDA,Y_EGMA,Y_EG
3.45000000e-02,2.60123872e+01,7.43257533e-01,4.81370924e-01,2.61886609e-01
3.48000000e-02,2.62385818e+01,7.46246332e-01,4.81261845e-01,2.64984486e-01
3.51000000e-02,2.64647765e+01,7.49199672e-01,4.81118940e-01,2.68080731e-01
3.54000000e-02,2.66909712e+01,7.52117977e-01,4.80942855e-01,2.71175122e-01
3.57000000e-02,2.69171659e+01,7.55001666e-01,4.80734225e-01,2.74267441e-01
3.60000000e-02,2.71433605e+01,7.57851152e-01,4.80493678e-01,2.77357475e-01
3.63000000e-02,2.73695552e+01,7.60666845e-01,4.80221830e-01,2.80445015e-01
3.66000000e-02,2.75957499e+01,7.63449147e-01,4.79919291e-01,2.83529856e-01
3.69000000e-02,2.78219445e+01,7.66198458e-01,4.79586660e-01,2.86611798e-01
3.72000000e-02,2.80481392e+01,7.68915171e-01,4.79224529e-01,2.89690642e-01
3.75000000e-02,2.82743339e+01,7.71599677e-01,4.78833480e-01,2.92766197e-01
3.78000000e-02,2.85005286e+01,7.74252360e-01,4.78414088e-01,2.95838272e-01
3.81000000e-02,2.87267232e+01,7.76873600e-01,4.77966917e-01,2.98906683e-01
3.84000000e-02,2.89529179e+01,7.79463772e-01,4.77492524e-01,3.01971248e-01
3.87000000e-02,2.91791126e+01,7.82023249e-01,4.76991460e-01,3.05031789e-01
3.90000000e-02,2.94053072e+01,7.84552397e-01,4.76464265e-01,3.08088132e-01
3.93000000e-02,2.96315019e+01,7.87051578e-01,4.75911472e-01,3.11140105e-01
3.96000000e-02,2.98576966e+01,7.89521150e-01,4.75333607e-01,3.14187543e-01
3.99000000e-02,3.00838913e+01,7.91961467e-01,4.74731186e-01,3.17230280e-01
4.02000000e-02,3.03100859e+01,7.94372878e-01,4.74104720e-01,3.20268158e-01
4.05000000e-02,3.05362806e+01,7.96755729e-01,4.73454711e-01,3.23301018e-01
4.08000000e-02,3.07624753e+01,7.99110361e-01,4.72781653e-01,3.26328708e-01
4.11000000e-02,3.09886699e+01,8.01437111e-01,4.72086034e-01,3.29351077e-01
4.14000000e-02,3.12148646e+01,8.03736312e-01,4.71368334e-01,3.32367978e-01
4.17000000e-02,3.14410593e+01,8.06008294e-01,4.70629026e-01,3.35379268e-01
4.20000000e-02,3.16672539e+01,8.08253381e-01,4.69868576e-01,3.38384805e-01
4.23000000e-02,3.18934486e+01,8.10471895e-01,4.69087443e-01,3.41384452e-01
4.26000000e-02,3.21196433e+01,8.12664153e-01,4.68286079e-01,3.44378075e-01
4.29000000e-02,3.23458380e+01,8.14830470e-01,4.67464928e-01,3.47365541e-01
4.32000000e-02,3.25720326e+01,8.16971154e-01,4.66624431e-01,3.50346723e-01
4.35000000e-02,3.27982273e+01,8.19086512e-01,4.65765018e-01,3.53321494e-01
4.38000000e-02,3.30244220e+01,8.21176846e-01,4.64887114e-01,3.56289732e-01
4.41000000e-02,3.32506166e+01,8.23242456e-01,4.63991140e-01,3.59251316e-01
4.44000000e-02,3.34768113e+01,8.25283637e-01,4.63077507e-01,3.62206130e-01
4.47000000e-02,3.37030060e+01,8.27300681e-01,4.62146622e-01,3.65154059e-01
4.50000000e-02,3.39292007e+01,8.29293876e-01,4.61198884e-01,3.68094992e-01
4.53000000e-02,3.41553953e+01,8.31263506e-01,4.60234688e-01,3.71028818e-01
4.56000000e-02,3.43815900e+01,8.33209854e-01,4.59254422e-01,3.73955431e-01
4.59000000e-02,3.46077847e+01,8.35133197e-01,4.58258468e-01,3.76874729e-01
4.62000000e-02,3.48339793e+01,8.37033810e-01,4.57247202e-01,3.79786608e-01
4.65000000e-02,3.50601740e+01,8.38911965e-01,4.56220994e-01,3.82690970e-01
4.68000000e-02,3.52863687e+01,8.40767929e-01,4.55180209e-01,3.85587720e-01
4.71000000e-02,3.55125634e+01,8.42601968e-01,4.54125207e-01,3.88476762e-01
4.74000000e-02,3.57387580e+01,8.44414344e-01,4.53056340e-01,3.91358005e-01
4.77000000e-02,3.59649527e+01,8.46205316e-01,4.51973956e-01,3.94231360e-01
4.80000000e-02,3.61911474e+01,8.47975138e-01,4.50878399e-01,3.97096739e-01
4.83000000e-02,3.64173420e+01,8.49724064e-01,4.49770005e-01,3.99954059e-01
4.86000000e-02,3.66435367e+01,8.51452343e-01,4.48649107e-01,4.02803236e-01
4.89000000e-02,3.68697314e+01,8.53160221e-01,4.47516031e-01,4.05644190e-01
4.92000000e-02,3.70959261e+01,8.54847943e-01,4.46371099e-01,4.08476844e-01
4.95000000e-02,3.73221207e+01,8.56515748e-01,4.45214627e-01,4.11301121e-01
4.98000000e-02,3.75483154e+01,8.58163875e-01,4.44046928e-01,4.14116947e-01
5.01000000e-02,3.77745101e+01,8.59792558e-01,4.42868307e-01,4.16924251e-01
5.04000000e-02,3.80007047e+01,8.61402030e-01,4.41679068e-01,4.19722963e-01
5.07000000e-02,3.82268994e+01,8.62992520e-01,4.40479506e-01,4.22513014e-01
5.10000000e-02,3.84530941e+01,8.64564255e-01,4.39269915e-01,4.25294340e-01
5.13000000e-02,3.86792888e+01,8.66117458e-01,4.38050581e-01,4.28066877e-01
5.16000000e-02,3.89054834e+01,8.67652351e-01,4.36821789e-01,4.30830562e-01
5.19000000e-02,3.91316781e+01,8.69169151e-01,4.35583817e-01,4.33585335e-01
5.22000000e-02,3.93578728e+01,8.70668076e-01,4.34336938e-01,4.36331138e-01
5.25000000e-02,3.95840674e+01,8.72149339e-01,4.33081423e-01,4.39067916e-01
5.28000000e-02,3.98102621e+01,8.73613149e-01,4.31817536e-01,4.41795613e-01
5.31000000e-02,4.00364568e+01,8.75059716e-01,4.30545540e-01,4.44514176e-01
5.34000000e-02,4.02626514e+01,8.76489245e-01,4.29265691e-01,4.47223554e-01
5.37000000e-02,4.04888461e+01,8.77901940e-01,4.27978241e-01,4.49923699e-01
5.40000000e-02,4.07150408e+01,8.79298001e-01,4.26683439e-01,4.52614562e-01
5.43000000e-02,4.09412355e+01,8.80677627e-01,4.25381530e-01,4.55296097e-01
5.46000000e-02,4.11674301e+01,8.82041014e-01,4.24072754e-01,4.57968259e-01
5.49000000e-02,4.13936248e+01,8.83388355e-01,4.22757348e-01,4.60631007e-01
5.52000000e-02,4.16198195e+01,8.84719842e-01,4.21435544e-01,4.63284298e-01
5.55000000e-02,4.18460141e+01,8.86035665e-01,4.20107571e-01,4.65928094e-01
5.58000000e-02,4.20722088e+01,8.87336009e-01,4.18773655e-01,4.68562355e-01
5.61000000e-02,4.22984035e+01,8.88621060e-01,4.17434016e-01,4.71187045e-01
5.64000000e-02,4.25245982e+01,8.89891000e-01,4.16088872e-01,4.73802129e-01
5.67000000e-02,4.27507928e+01,8.91146010e-01,4.14738437e-01,4.76407573e-01
5.70000000e-02,4.29769875e+01,8.92386266e-01,4.13382922e-01,4.79003344e-01
5.73000000e-02,4.32031822e+01,8.93611945e-01,4.12022533e-01,4.81589412e-01
5.76000000e-02,4.34293768e+01,8.94823222e-01,4.10657474e-01,4.84165747e-01
5.79000000e-02,4.36555715e+01,8.96020267e-01,4.09287945e-01,4.86732321e-01
5.82000000e-02,4.38817662e+01,8.97203250e-01,4.07914143e-01,4.89289107e-01
5.85000000e-02,4.41079609e+01,8.98372339e-01,4.06536260e-01,4.91836079e-01
5.88000000e-02,4.43341555e+01,8.99527699e-01,4.05154486e-01,4.94373213e-01
5.91000000e-02,4.45603502e+01,9.00669495e-01,4.03769009e-01,4.96900486e-01
5.94000000e-02,4.47865449e+01,9.01797888e-01,4.02380012e-01,4.99417875e-01
5.97000000e-02,4.50127395e+01,9.02913037e-01,4.00987675e-01,5.01925361e-01
6.00000000e-02,4.52389342e+01,9.04015100e-01,3.99592176e-01,5.04422924e-01
