bias_M,corr_with_AcOH,corr_with_EG,corr_with_EGDA,corr_with_EGMA,interval_scale,meta_engine,meta_level,meta_n_check_used,meta_n_obs_fit,meta_n_points,meta_n_rep_check,meta_n_rep_fit,rel_variance_term,response_factor,scenario,seed,species,strategy,var_const_M2
-8.216706224946856e-05,0.2735649782469289,0.15079093379377687,-0.7061973209185309,1.0,1.845217221975924,analytic,0.95,"{'EGDA': 46, 'EGMA': 44, 'EG': 48, 'AcOH': 42}",32,2048,6,4,0.01741625267876004,1.0538270394882923,S2_nmr,12,EGMA,B,4.5480997893171285e-05
-5.751929590454004e-06,0.5195440147025564,1.0,0.08503788401832638,0.15079093379377687,1.0,analytic,0.95,"{'EGDA': 46, 'EGMA': 44, 'EG': 48, 'AcOH': 42}",32,2048,6,4,0.014995800988575461,1.0575211567885217,S2_nmr,12,EG,B,1.3821134456573253e-06
-0.0016106096901927424,1.0,0.5195440147025564,-0.04654949101102424,0.273564978246929,1.1828332032249007,analytic,0.95,"{'EGDA': 46, 'EGMA': 44, 'EG': 48, 'AcOH': 42}",32,2048,6,4,0.012360741853090319,1.0558676292881923,S2_nmr,12,AcOH,B,6.1063384021343645e-06
-0.0007322759891026986,-0.07100528990543635,0.05397901215547991,1.0,-0.4646571219344747,1.586396398535238,analytic,0.95,"{'EGDA': 44, 'EGMA': 43, 'EG': 47, 'AcOH': 42}",32,2048,6,4,0.009444795622639945,1.0690690459042722,S2_nmr,13,EGDA,B,6.051675745452862e-06
-0.002217648741195318,0.2617610128360484,0.11075186183880618,-0.4646571219344748,1.0,1.3931619304806884,analytic,0.95,"{'EGDA': 44, 'EGMA': 43, 'EG': 47, 'AcOH': 42}",32,2048,6,4,0.015225912742472387,1.0558914725218052,S2_nmr,13,EGMA,B,8.631913267092217e-05
0.001191788130136943,0.5827692263362351,1.0,0.0539790121554799,0.11075186183880618,1.0,analytic,0.95,"{'EGDA': 44, 'EGMA': 43, 'EG': 47, 'AcOH': 42}",32,2048,6,4,0.011237895842180127,1.0546044270352972,S2_nmr,13,EG,B,9.153590184515958e-07
0.0009140022736723691,1.0,0.5827692263362351,-0.07100528990543639,0.2617610128360484,1.6782011942412816,analytic,0.95,"{'EGDA': 44, 'EGMA': 43, 'EG': 47, 'AcOH': 42}",32,2048,6,4,0.016570145849871924,1.052298996098022,S2_nmr,13,AcOH,B,8.472449944460541e-06
0.00038745256017463773,-0.18239202742456742,0.06859226288457011,1.0,-0.5134054793176627,1.2297910215257517,analytic,0.95,"{'EGDA': 43, 'EGMA': 40, 'EG': 48, 'AcOH': 42}",32,2048,6,4,0.011235166142772406,1.0697195157253305,S2_nmr,14,EGDA,B,1.7198453235995285e-06
-0.0036676202530133394,0.2839091696591949,0.10638745662391468,-0.5134054793176626,1.0,2.0561712777175503,analytic,0.95,"{'EGDA': 43, 'EGMA': 40, 'EG': 48, 'AcOH': 42}",32,2048,6,4,0.05920664501894514,1.0269091499181782,S2_nmr,14,EGMA,B,5.549225156608753e-05
0.00014159540554204905,0.01968777324343186,1.0,0.06859226288457008,0.1063874566239147,1.0,analytic,0.95,"{'EGDA': 43, 'EGMA': 40, 'EG': 48, 'AcOH': 42}",32,2048,6,4,0.010368559445912553,1.0602334383643215,S2_nmr,14,EG,B,7.565304266085971e-07
