x_m,tau_s,X_EGDA,Y_EGMA,Y_EG
3.60000000e-02,2.71433605e+01,3.17020865e-01,2.85495393e-01,3.15254724e-02
3.70000000e-02,2.78973428e+01,3.24205622e-01,2.91080024e-01,3.31255980e-02
3.80000000e-02,2.86513250e+01,3.31314110e-01,2.96557851e-01,3.47562589e-02
3.90000000e-02,2.94053072e+01,3.38347137e-01,3.01930279e-01,3.64168577e-02
4.00000000e-02,3.01592895e+01,3.45305501e-01,3.07198696e-01,3.81068052e-02
4.10000000e-02,3.09132717e+01,3.52189995e-01,3.12364476e-01,3.98255196e-02
4.20000000e-02,3.16672539e+01,3.59001401e-01,3.17428975e-01,4.15724269e-02
4.30000000e-02,3.24212362e+01,3.65740495e-01,3.22393534e-01,4.33469606e-02
4.40000000e-02,3.31752184e+01,3.72408041e-01,3.27259480e-01,4.51485616e-02
4.50000000e-02,3.39292007e+01,3.79004800e-01,3.32028122e-01,4.69766782e-02
4.60000000e-02,3.46831829e+01,3.85531521e-01,3.36700755e-01,4.88307661e-02
4.70000000e-02,3.54371651e+01,3.91988948e-01,3.41278660e-01,5.07102880e-02
4.80000000e-02,3.61911474e+01,3.98377815e-01,3.45763101e-01,5.26147139e-02
4.90000000e-02,3.69451296e+01,4.04698849e-01,3.50155328e-01,5.45435208e-02
5.00000000e-02,3.76991118e+01,4.10952770e-01,3.54456578e-01,5.64961925e-02
5.10000000e-02,3.84530941e+01,4.17140291e-01,3.58668071e-01,5.84722199e-02
5.20000000e-02,3.92070763e+01,4.23262114e-01,3.62791014e-01,6.04711006e-02
5.30000000e-02,3.99610586e+01,4.29318938e-01,3.66826599e-01,6.24923389e-02
5.40000000e-02,4.07150408e+01,4.35311453e-01,3.70776007e-01,6.45354458e-02
5.50000000e-02,4.14690230e+01,4.41240340e-01,3.74640401e-01,6.65999389e-02
5.60000000e-02,4.22230053e+01,4.47106276e-01,3.78420934e-01,6.86853421e-02
5.70000000e-02,4.29769875e+01,4.52909928e-01,3.82118742e-01,7.07911860e-02
5.80000000e-02,4.37309697e+01,4.58651958e-01,3.85734951e-01,7.29170073e-02
5.90000000e-02,4.44849520e+01,4.64333020e-01,3.89270671e-01,7.50623491e-02
6.00000000e-02,4.52389342e+01,4.69953761e-01,3.92727000e-01,7.72267606e-02
6.10000000e-02,4.59929164e+01,4.75514822e-01,3.96105025e-01,7.94097973e-02
6.20000000e-02,4.67468987e+01,4.81016837e-01,3.99405816e-01,8.16110207e-02
6.30000000e-02,4.75008809e+01,4.86460433e-01,4.02630435e-01,8.38299980e-02
6.40000000e-02,4.82548632e+01,4.91846230e-01,4.05779928e-01,8.60663028e-02
6.50000000e-02,4.90088454e+01,4.97174843e-01,4.08855329e-01,8.83195142e-02
6.60000000e-02,4.97628276e+01,5.02446879e-01,4.11857662e-01,9.05892171e-02
6.70000000e-02,5.05168099e+01,5.07662939e-01,4.14787937e-01,9.28750024e-02
6.80000000e-02,5.12707921e+01,5.12823619e-01,4.17647152e-01,9.51764662e-02
6.90000000e-02,5.20247743e+01,5.17929505e-01,4.20436295e-01,9.74932105e-02
7.00000000e-02,5.27787566e+01,5.22981182e-01,4.23156339e-01,9.98248428e-02
7.10000000e-02,5.35327388e+01,5.27979225e-01,4.25808249e-01,1.02170976e-01
7.20000000e-02,5.42867211e+01,5.32924204e-01,4.28392975e-01,1.04531228e-01
7.30000000e-02,5.50407033e+01,5.37816683e-01,4.30911460e-01,1.06905223e-01
7.40000000e-02,5.57946855e+01,5.42657221e-01,4.33364631e-01,1.09292589e-01
7.50000000e-02,5.65486678e+01,5.47446369e-01,4.35753408e-01,1.11692961e-01
7.60000000e-02,5.73026500e+01,5.52184675e-01,4.38078697e-01,1.14105978e-01
7.70000000e-02,5.80566322e+01,5.56872678e-01,4.40341394e-01,1.16531284e-01
7.80000000e-02,5.88106145e+01,5.61510914e-01,4.42542387e-01,1.18968528e-01
7.90000000e-02,5.95645967e+01,5.66099913e-01,4.44682548e-01,1.21417364e-01
8.00000000e-02,6.03185789e+01,5.70640197e-01,4.46762744e-01,1.23877453e-01
8.10000000e-02,6.10725612e+01,5.75132285e-01,4.48783829e-01,1.26348457e-01
8.20000000e-02,6.18265434e+01,5.79576690e-01,4.50746646e-01,1.28830045e-01
8.30000000e-02,6.25805257e+01,5.83973919e-01,4.52652028e-01,1.31321891e-01
8.40000000e-02,6.33345079e+01,5.88324474e-01,4.54500801e-01,1.33823673e-01
8.50000000e-02,6.40884901e+01,5.92628852e-01,4.56293778e-01,1.36335074e-01
8.60000000e-02,6.48424724e+01,5.96887544e-01,4.58031762e-01,1.38855781e-01
8.70000000e-02,6.55964546e+01,6.01101035e-01,4.59715549e-01,1.41385487e-01
8.80000000e-02,6.63504368e+01,6.05269808e-01,4.61345922e-01,1.43923886e-01
8.90000000e-02,6.71044191e+01,6.09394338e-01,4.62923658e-01,1.46470681e-01
9.00000000e-02,6.78584013e+01,6.13475097e-01,4.64449521e-01,1.49025575e-01
9.10000000e-02,6.86123836e+01,6.17512549e-01,4.65924269e-01,1.51588279e-01
9.20000000e-02,6.93663658e+01,6.21507156e-01,4.67348649e-01,1.54158506e-01
9.30000000e-02,7.01203480e+01,6.25459374e-01,4.68723400e-01,1.56735974e-01
9.40000000e-02,7.08743303e+01,6.29369655e-01,4.70049250e-01,1.59320405e-01
9.50000000e-02,7.16283125e+01,6.33238445e-01,4.71326921e-01,1.61911524e-01
9.60000000e-02,7.23822947e+01,6.37066185e-01,4.72557123e-01,1.64509062e-01
9.70000000e-02,7.31362770e+01,6.40853313e-01,4.73740561e-01,1.67112753e-01
9.80000000e-02,7.38902592e+01,6.44600262e-01,4.74877927e-01,1.69722334e-01
9.90000000e-02,7.46442414e+01,6.48307459e-01,4.75969910e-01,1.72337549e-01
1.00000000e-01,7.53982237e+01,6.51975327e-01,4.77017185e-01,1.74958142e-01
1.01000000e-01,7.61522059e+01,6.55604286e-01,4.78020423e-01,1.77583863e-01
1.02000000e-01,7.69061882e+01,6.59194750e-01,4.78980284e-01,1.80214465e-01
1.03000000e-01,7.76601704e+01,6.62747128e-01,4.79897422e-01,1.82849706e-01
1.04000000e-01,7.84141526e+01,6.66261828e-01,4.80772481e-01,1.85489346e-01
1.05000000e-01,7.91681349e+01,6.69739249e-01,4.81606099e-01,1.88133150e-01
1.06000000e-01,7.99221171e+01,6.73179789e-01,4.82398905e-01,1.90780885e-01
1.07000000e-01,8.06760993e+01,6.76583842e-01,4.83151519e-01,1.93432323e-01
1.08000000e-01,8.14300816e+01,6.79951796e-01,4.83864557e-01,1.96087238e-01
1.09000000e-01,8.21840638e+01,6.83284035e-01,4.84538624e-01,1.98745410e-01
1.10000000e-01,8.29380461e+01,6.86580940e-01,4.85174319e-01,2.01406620e-01
1.11000000e-01,8.36920283e+01,6.89842887e-01,4.85772234e-01,2.04070654e-01
1.12000000e-01,8.44460105e+01,6.93070250e-01,4.86332951e-01,2.06737299e-01
1.13000000e-01,8.51999928e+01,6.96263396e-01,4.86857049e-01,2.09406347e-01
1.14000000e-01,8.59539750e+01,6.99422691e-01,4.87345097e-01,2.12077594e-01
1.15000000e-01,8.67079572e+01,7.02548495e-01,4.87797657e-01,2.14750838e-01
1.16000000e-01,8.74619395e+01,7.05641165e-01,4.88215284e-01,2.17425880e-01
1.17000000e-01,8.82159217e+01,7.08701054e-01,4.88598528e-01,2.20102525e-01
1.18000000e-01,8.89699039e+01,7.11728511e-01,4.88947931e-01,2.22780581e-01
1.19000000e-01,8.97238862e+01,7.14723883e-01,4.89264026e-01,2.25459857e-01
1.20000000e-01,9.04778684e+01,7.17687511e-01,4.89547343e-01,2.28140168e-01
1.21000000e-01,9.12318507e+01,7.20619734e-01,4.89798403e-01,2.30821331e-01
1.22000000e-01,9.19858329e+01,7.23520887e-01,4.90017722e-01,2.33503165e-01
1.23000000e-01,9.27398151e+01,7.26391300e-01,4.90205807e-01,2.36185492e-01
1.24000000e-01,9.34937974e+01,7.29231301e-01,4.90363162e-01,2.38868139e-01
1.25000000e-01,9.42477796e+01,7.32041215e-01,4.90490283e-01,2.41550932e-01
1.26000000e-01,9.50017618e+01,7.34821363e-01,4.90587659e-01,2.44233704e-01
1.27000000e-01,9.57557441e+01,7.37572061e-01,4.90655774e-01,2.46916287e-01
1.28000000e-01,9.65097263e+01,7.40293624e-01,4.90695105e-01,2.49598519e-01
1.29000000e-01,9.72637086e+01,7.42986363e-01,4.90706124e-01,2.52280239e-01
1.30000000e-01,9.80176908e+01,7.45650585e-01,4.90689297e-01,2.54961288e-01
1.31000000e-01,9.87716730e+01,7.48286593e-01,4.90645082e-01,2.57641511e-01
1.32000000e-01,9.95256553e+01,7.50894689e-01,4.90573934e-01,2.60320755e-01
1.33000000e-01,1.00279638e+02,7.53475170e-01,4.90476301e-01,2.62998869e-01
1.34000000e-01,1.01033620e+02,7.56028332e-01,4.90352625e-01,2.65675706e-01
1.35000000e-01,1.01787602e+02,7.58554464e-01,4.90203343e-01,2.68351121e-01
1.36000000e-01,1.02541584e+02,7.61053856e-01,4.90028886e-01,2.71024970e-01
1.37000000e-01,1.03295566e+02,7.63526792e-01,4.89829680e-01,2.73697113e-01
1.38000000e-01,1.04049549e+02,7.65973556e-01,4.89606144e-01,2.76367412e-01
1.39000000e-01,1.04803531e+02,7.68394425e-01,4.89358694e-01,2.79035731e-01
1.40000000e-01,1.05557513e+02,7.70789676e-01,4.89087739e-01,2.81701937e-01
1.41000000e-01,1.06311495e+02,7.73159582e-01,4.88793683e-01,2.84365899e-01
1.42000000e-01,1.07065478e+02,7.75504414e-01,4.88476926e-01,2.87027487e-01
1.43000000e-01,1.07819460e+02,7.77824438e-01,4.88137861e-01,2.89686577e-01
1.44000000e-01,1.08573442e+02,7.80119921e-01,4.87776878e-01,2.92343043e-01
1.45000000e-01,1.09327424e+02,7.82391122e-01,4.87394360e-01,2.94996763e-01
1.46000000e-01,1.10081407e+02,7.84638302e-01,4.86990685e-01,2.97647617e-01
1.47000000e-01,1.10835389e+02,7.86861717e-01,4.86566229e-01,3.00295488e-01
1.48000000e-01,1.11589371e+02,7.89061619e-01,4.86121359e-01,3.02940259e-01
1.49000000e-01,1.12343353e+02,7.91238260e-01,4.85656442e-01,3.05581818e-01
1.50000000e-01,1.13097336e+02,7.93391888e-01,4.85171835e-01,3.08220053e-01
1.51000000e-01,1.13851318e+02,7.95522748e-01,4.84667894e-01,3.10854854e-01
1.52000000e-01,1.14605300e+02,7.97631083e-01,4.84144970e-01,3.13486114e-01
1.53000000e-01,1.15359282e+02,7.99717134e-01,4.83603408e-01,3.16113726e-01
1.54000000e-01,1.16113264e+02,8.01781138e-01,4.83043549e-01,3.18737589e-01
1.55000000e-01,1.16867247e+02,8.03823330e-01,4.82465730e-01,3.21357600e-01
1.56000000e-01,1.17621229e+02,8.05843943e-01,4.81870284e-01,3.23973659e-01
1.57000000e-01,1.18375211e+02,8.07843207e-01,4.81257539e-01,3.26585668e-01
1.58000000e-01,1.19129193e+02,8.09821350e-01,4.80627818e-01,3.29193532e-01
1.59000000e-01,1.19883176e+02,8.11778597e-01,4.79981440e-01,3.31797156e-01
1.60000000e-01,1.20637158e+02,8.13715170e-01,4.79318722e-01,3.34396449e-01
1.61000000e-01,1.21391140e+02,8.15631292e-01,4.78639973e-01,3.36991318e-01
1.62000000e-01,1.22145122e+02,8.17527178e-01,4.77945501e-01,3.39581677e-01
1.63000000e-01,1.22899105e+02,8.19403046e-01,4.77235610e-01,3.42167437e-01
1.64000000e-01,1.23653087e+02,8.21259110e-01,4.76510597e-01,3.44748513e-01
1.65000000e-01,1.24407069e+02,8.23095579e-01,4.75770758e-01,3.47324821e-01
1.66000000e-01,1.25161051e+02,8.24912663e-01,4.75016383e-01,3.49896280e-01
1.67000000e-01,1.25915034e+02,8.26710569e-01,4.74247760e-01,3.52462809e-01
1.68000000e-01,1.26669016e+02,8.28489502e-01,4.73465173e-01,3.55024329e-01
1.69000000e-01,1.27422998e+02,8.30249663e-01,4.72668900e-01,3.57580764e-01
1.70000000e-01,1.28176980e+02,8.31991254e-01,4.71859217e-01,3.60132037e-01
1.71000000e-01,1.28930963e+02,8.33714471e-01,4.71036396e-01,3.62678075e-01
1.72000000e-01,1.29684945e+02,8.35419512e-01,4.70200707e-01,3.65218805e-01
1.73000000e-01,1.30438927e+02,8.37106569e-01,4.69352413e-01,3.67754156e-01
1.74000000e-01,1.31192909e+02,8.38775835e-01,4.68491776e-01,3.70284059e-01
1.75000000e-01,1.31946891e+02,8.40427500e-01,4.67619053e-01,3.72808446e-01
1.76000000e-01,1.32700874e+02,8.42061750e-01,4.66734499e-01,3.75327251e-01
1.77000000e-01,1.33454856e+02,8.43678772e-01,4.65838365e-01,3.77840407e-01
1.78000000e-01,1.34208838e+02,8.45278750e-01,4.64930897e-01,3.80347852e-01
1.79000000e-01,1.34962820e+02,8.46861865e-01,4.64012341e-01,3.82849524e-01
1.80000000e-01,1.35716803e+02,8.48428297e-01,4.63082936e-01,3.85345361e-01
1.81000000e-01,1.36470785e+02,8.49978224e-01,4.62142920e-01,3.87835304e-01
1.82000000e-01,1.37224767e+02,8.51511822e-01,4.61192527e-01,3.90319295e-01
1.83000000e-01,1.37978749e+02,8.53029265e-01,4.60231988e-01,3.92797276e-01
1.84000000e-01,1.38732732e+02,8.54530725e-01,4.59261531e-01,3.95269193e-01
1.85000000e-01,1.39486714e+02,8.56016373e-01,4.58281381e-01,3.97734992e-01
1.86000000e-01,1.40240696e+02,8.57486377e-01,4.57291759e-01,4.00194618e-01
1.87000000e-01,1.40994678e+02,8.58940904e-01,4.56292883e-01,4.02648021e-01
1.88000000e-01,1.41748661e+02,8.60380120e-01,4.55284970e-01,4.05095150e-01
1.89000000e-01,1.42502643e+02,8.61804187e-01,4.54268231e-01,4.07535956e-01
1.90000000e-01,1.43256625e+02,8.63213266e-01,4.53242876e-01,4.09970391e-01
1.91000000e-01,1.44010607e+02,8.64607519e-01,4.52209112e-01,4.12398407e-01
1.92000000e-01,1.44764589e+02,8.65987101e-01,4.51167142e-01,4.14819959e-01
1.93000000e-01,1.45518572e+02,8.67352171e-01,4.50117168e-01,4.17235003e-01
1.94000000e-01,1.46272554e+02,8.68702883e-01,4.49059388e-01,4.19643495e-01
1.95000000e-01,1.47026536e+02,8.70039389e-01,4.47993997e-01,4.22045393e-01
1.96000000e-01,1.47780518e+02,8.71361842e-01,4.46921187e-01,4.24440655e-01
1.97000000e-01,1.48534501e+02,8.72670390e-01,4.45841148e-01,4.26829242e-01
1.98000000e-01,1.49288483e+02,8.73965183e-01,4.44754068e-01,4.29211114e-01
1.99000000e-01,1.50042465e+02,8.75246366e-01,4.43660132e-01,4.31586234e-01
2.00000000e-01,1.50796447e+02,8.76514085e-01,4.42559520e-01,4.33954565e-01
