acid_mol,capillary_travel_m,egda_mol,energy_kJ,metric,nmr_acquisitions,ratio_acid_mol,ratio_capillary_travel_m,ratio_egda_mol,ratio_energy_kJ,ratio_nmr_acquisitions,ratio_reactor_conditions,ratio_spatial_samples,ratio_time_s,ratio_waste_mL,reached,reactor_conditions,reference_acid_mol,reference_capillary_travel_m,reference_egda_mol,reference_energy_kJ,reference_nmr_acquisitions,reference_reached,reference_reactor_conditions,reference_round,reference_spatial_samples,reference_strategy,reference_time_s,reference_waste_mL,round,scenario,seed,spatial_samples,strategy,target,time_s,waste_mL
0.6094338009881549,2.763599999999999,0.6200636677646166,419.08828631304857,param_err_pct,33.0,1.2321367228192692,0.3411851851851853,0.7300053983773047,0.6552387402385703,0.4125,0.375,0.375,0.3441703540133123,0.7158571600351462,1,3.0,0.4946154024154892,8.099999999999994,0.849396003293849,639.5963189851379,80.0,1,8.0,8,80.0,D,35427.078306327945,930.455736846772,3,S3_transport,1,30.0,F,30.0,12192.950082346226,666.0734013175395
0.718213800988155,4.8363000000000005,0.7288436677646167,479.17871231304866,param_err_pct,37.0,0.8919308243756139,0.5970740740740745,0.8389766950824202,0.8110292129690727,0.4625,0.375,0.375,0.41696063459033234,0.8189748921516203,1,3.0,0.8052348695213359,8.099999999999994,0.8687293366271823,590.8279315350893,80.0,1,8.0,8,80.0,D,32591.326266801752,949.7890701801055,3,S3_transport,2,30.0,F,30.0,13589.300082346226,777.8534013175396
nan,nan,nan,nan,param_err_pct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0.444568202854669,8.099999999999994,0.5180626699605156,447.16267741837373,80.0,1,8.0,8,80.0,D,34700.2642766833,599.1224035134387,-1,S3_transport,3,nan,F,30.0,nan,nan
0.6171819259881549,3.660299999999999,0.6300624177646166,422.85091331304864,param_err_pct,34.0,1.7901327620690353,0.9683333333333327,0.9769649567866002,0.9123122548521116,0.85,0.75,0.75,0.7382395591894942,0.9789440616279312,1,3.0,0.3447688009881547,3.7800000000000016,0.6449181348704629,463.4936241008775,40.0,1,4.0,4,40.0,D,17245.486135047802,695.9778684233861,3,S3_transport,4,30.0,F,30.0,12731.300082346224,681.3234013175395
0.7009949588823081,3.425099999999999,0.7142504506587697,451.4158586253656,param_err_pct,30.0,11.577704279501644,1.2685555555555548,6.475603605503389,4.299988502910808,1.0,0.6666666666666666,0.6666666666666666,0.6300592895223756,4.960804399861414,1,2.0,0.060546973904267144,2.700000000000001,0.11029866776461629,104.9807129297641,30.0,1,3.0,3,30.0,D,13235.840131753954,153.85840131753952,2,S3_transport,5,20.0,F,30.0,8339.364029644641,763.2614342116932
0.7040938009881549,3.968999999999999,0.7163236677646164,472.06853231304865,param_err_pct,38.0,4.021588385085302,1.0499999999999994,2.745396245148875,1.9127386371217143,0.95,0.75,0.75,0.7460478568170952,2.465826839593451,1,3.0,0.17507853454107794,3.7800000000000016,0.26091813487046284,246.80242410087797,40.0,1,4.0,4,40.0,D,17754.424144929348,311.97786842338604,3,S3_transport,6,30.0,F,30.0,13245.650082346227,769.2834013175395
0.7310454676548217,4.953899999999999,0.7416753344312833,481.19494859643044,param_err_pct,38.0,12.630296944586993,1.8347777777777767,6.1652830260971,3.500850796799452,1.2666666666666666,1.0,1.0,0.9239573146149582,4.829993833825416,1,3.0,0.05788030723760047,2.700000000000001,0.12029866776461631,137.45085881304868,30.0,1,3.0,3,30.0,D,14435.840131753952,163.85840131753952,3,S3_transport,7,30.0,F,30.0,13338.100082346225,791.4350679842063
0.6711918338823081,2.8223999999999996,0.6825642006587697,435.18831487536573,param_err_pct,26.0,13.148513663925563,1.0453333333333328,6.1883267902691355,4.251331001782791,0.8666666666666667,0.6666666666666666,0.6666666666666666,0.580092684197991,4.7108830457415305,1,2.0,0.051046973904267136,2.700000000000001,0.11029866776461629,102.36519214638191,30.0,1,3.0,3,30.0,D,13235.840131753952,153.85840131753952,2,S3_transport,8,20.0,F,30.0,7678.014029644641,724.8089342116933
0.697511300988155,3.6161999999999983,0.7081411677646166,468.51015056304857,param_err_pct,37.0,12.64768315201566,1.3393333333333322,6.420215058950944,4.601905550566396,1.2333333333333334,1.0,1.0,0.9806139960249184,4.921089097727586,1,3.0,0.05514933388230814,2.700000000000001,0.11029866776461628,101.80785881304864,30.0,1,3.0,3,30.0,D,13235.840131753952,153.85840131753952,3,S3_transport,9,30.0,F,30.0,12979.250082346225,757.1509013175394
0.7457194259881549,4.880400000000001,0.7578649177646165,494.2174640630486,param_err_pct,43.0,2.3367574165925578,1.8075555555555551,1.269529190479074,1.2333194314732554,1.4333333333333333,1.0,1.0,1.2314998917372815,1.2714660862229061,1,3.0,0.3191257341018981,2.700000000000001,0.5969653344312831,400.72137959643084,30.0,1,3.0,3,30.0,D,11491.150082346221,640.5250679842062,3,S3_transport,10,30.0,F,30.0,14151.350082346225,814.4059013175395
0.6097250509881548,3.233999999999999,0.6203549177646164,418.93380918804854,param_err_pct,32.0,8.04467261632173,1.197777777777777,5.62431922648866,4.223449285596568,1.0666666666666667,1.0,1.0,0.932177327583907,4.326150834908363,1,3.0,0.07579240076856474,2.700000000000001,0.11029866776461629,99.19233802966656,30.0,1,3.0,3,30.0,D,13235.840131753952,153.85840131753952,3,S3_transport,11,30.0,F,30.0,12338.150082346227,665.6146513175396
0.1943602012077448,5.056799999999999,0.28308980153712937,274.28344948416236,param_err_pct,48.0,1.2750326692201244,1.8728888888888877,1.737116685122374,2.843625357337619,1.6,1.3333333333333333,1.3333333333333333,1.8437649744041915,1.6479817119153795,1,4.0,0.15243546765482135,2.700000000000001,0.16296533443128297,96.45555057961778,30.0,1,3.0,3,30.0,D,10800.088092227767,206.52506798420617,4,S3_transport,12,40.0,F,30.0,19912.824144929342,340.3495350900522
0.5727375509881549,2.7194999999999987,0.5849674177646165,398.1438999380488,param_err_pct,33.0,0.9766420733018673,1.0072222222222214,0.9799018201314875,0.9935679008168272,1.1,1.0,1.0,1.059154218257431,0.9900895109591195,1,3.0,0.5864354676548215,2.700000000000001,0.5969653344312831,400.72137959643084,30.0,1,3.0,3,30.0,D,11491.150082346221,640.5250679842062,3,S3_transport,13,30.0,F,30.0,12170.900082346225,634.1771513175395
0.673205050988155,3.7631999999999985,0.6838349177646166,454.6251571880486,param_err_pct,35.0,2.1095291888093173,1.3937777777777767,1.1455186395640418,1.1345168497021663,1.1666666666666667,1.0,1.0,1.1202316556740954,1.1417892723842196,1,3.0,0.3191257341018981,2.700000000000001,0.5969653344312831,400.72137959643084,30.0,1,3.0,3,30.0,D,11491.150082346221,640.5250679842062,3,S3_transport,14,30.0,F,30.0,12872.750082346225,731.3446513175396
0.10204960032938487,2.881199999999999,0.20409920065876974,165.84228187536576,param_err_pct,24.0,0.7147892230169516,0.7622222222222216,0.8356109470280663,0.8021147564275114,0.6,0.5,0.5,0.4739973455205592,0.8240762042347952,1,2.0,0.14276880098815467,3.7800000000000016,0.24425146820379617,206.75630331749574,40.0,1,4.0,4,40.0,D,16954.424144929348,295.31120175671936,2,S3_transport,15,20.0,F,30.0,8036.352039526188,243.35893421169308
0.6562538009881549,3.704399999999999,0.6668836677646165,444.64104431304867,param_err_pct,36.0,3.748339582052995,0.9799999999999993,2.5559115241096677,1.801607281342205,0.9,0.75,0.75,0.7284578748807226,2.292288888733019,1,3.0,0.17507853454107794,3.7800000000000016,0.26091813487046284,246.80242410087797,40.0,1,4.0,4,40.0,D,17754.424144929348,311.97786842338604,3,S3_transport,16,30.0,F,30.0,12933.350082346222,715.1434013175395
0.24685005098815468,3.395699999999999,0.25747991776461615,229.43503683790232,param_err_pct,35.0,0.9858946425033697,0.4837179487179488,0.6870225131582257,0.6008599501968979,0.5,0.42857142857142855,0.42857142857142855,0.4257549172630707,0.6802698597054839,1,3.0,0.2503817754413966,7.019999999999996,0.37477653618800244,381.84444938078826,70.0,1,7.0,7,70.0,D,33817.43230303409,448.33626974092556,3,S3_transport,17,30.0,F,30.0,14397.938092227772,304.9896513175394
0.6604200509881548,2.9987999999999992,0.6710499177646165,448.6507876880486,param_err_pct,32.0,1.9155447044375833,0.7933333333333328,1.040519534931984,0.9679761799493525,0.8,0.75,0.75,0.7086231137033907,1.0292132606748134,1,3.0,0.3447688009881547,3.7800000000000016,0.6449181348704629,463.4936241008775,40.0,1,4.0,4,40.0,D,17245.486135047802,695.9778684233861,3,S3_transport,18,30.0,F,30.0,12220.550082346226,716.3096513175394
0.746508175988155,5.1450000000000005,0.7589674177646165,494.4450650630486,param_err_pct,43.0,2.530525531154687,0.6351851851851857,1.781351597489055,1.195676061785211,0.5375,0.375,0.375,0.3684033689485609,1.6093469656698212,1,3.0,0.29500124254724314,8.099999999999994,0.4260626699605156,413.52761075170696,80.0,1,8.0,8,80.0,D,38771.76835573567,507.12240351343877,3,S3_transport,19,30.0,F,30.0,14283.650082346228,816.1359013175394
0.7270131759881547,4.7921999999999985,0.7384849177646163,483.91099481304866,param_err_pct,40.0,14.242042581242647,1.7748888888888876,6.695320376313028,4.727300214716125,1.3333333333333333,1.0,1.0,1.045437988416726,5.143875112052906,1,3.0,0.051046973904267136,2.700000000000001,0.11029866776461629,102.36519214638191,30.0,1,3.0,3,30.0,D,13235.840131753952,153.85840131753952,3,S3_transport,20,30.0,F,30.0,13837.250082346225,791.4284013175396
0.618868800988155,3.6749999999999994,0.6310986677646166,423.4807348130486,param_err_pct,35.0,2.0571589831134527,0.45370370370370394,1.1876240390457635,0.900592060653985,0.4375,0.375,0.375,0.37842330601445506,1.1132370231811848,1,3.0,0.30083664221785833,8.099999999999994,0.5313960032938488,470.22481466861774,80.0,1,8.0,8,80.0,D,33900.2642766833,612.455736846772,3,S3_transport,21,30.0,F,30.0,12828.650082346225,681.8084013175395
nan,nan,nan,nan,param_err_pct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,-1,S3_transport,22,nan,F,30.0,nan,nan
0.685973800988155,4.204199999999999,0.6978974177646166,461.6168341880486,param_err_pct,36.0,12.575836052648416,1.5571111111111102,5.966703050591717,3.554798623094476,1.2,1.0,1.0,0.9392562154167836,4.664347199598803,1,3.0,0.05454697390426713,2.700000000000001,0.11696533443128297,129.85737959643072,30.0,1,3.0,3,30.0,D,14035.840131753952,160.5250679842062,3,S3_transport,23,30.0,F,30.0,13183.250082346227,748.7446513175396
0.6665625509881549,3.101699999999999,0.6776286677646165,451.59243656304864,param_err_pct,35.0,1.2001229889795537,0.8205555555555549,1.1519370616000844,1.2135761364823472,0.875,0.75,0.75,0.7626408839090102,1.1356142350119691,1,3.0,0.5554118678744108,3.7800000000000016,0.5882514682037963,372.11710331749555,40.0,1,4.0,4,40.0,D,16445.486135047802,639.3112017567194,3,S3_transport,24,30.0,F,30.0,12542.000082346227,726.0109013175395
0.6373838009881548,3.3515999999999986,0.6480136677646166,433.8698113130486,param_err_pct,37.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3.0,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,3,S3_transport,25,30.0,F,30.0,12846.950082346226,697.0234013175394
0.1392936507685648,3.5720999999999985,0.22646825109794963,199.63204657133315,param_err_pct,35.0,0.4493060436598085,0.6013636363636363,0.30460144524016464,0.4187367323940394,0.5833333333333334,0.5,0.5,0.5722010897071651,0.34238519930492345,1,3.0,0.3100195350900528,5.939999999999998,0.7434904024154892,476.748350759626,60.0,1,6.0,6,60.0,D,23918.406200924775,809.5501359684124,3,S3_transport,26,30.0,F,30.0,13686.138092227771,277.17798465087276
0.628590409541078,3.9248999999999983,0.66491980153713,489.18668060916264,param_err_pct,45.0,1.8232230055023877,1.0383333333333324,1.0310142723319211,1.0554334626676398,1.125,1.0,1.0,1.0766838342302447,1.0364600913591546,1,4.0,0.3447688009881547,3.7800000000000016,0.6449181348704629,463.4936241008775,40.0,1,4.0,4,40.0,D,17245.486135047802,695.9778684233861,4,S3_transport,27,40.0,F,30.0,18567.936135047792,721.3532850900524
0.6520006759881549,3.527999999999999,0.6639549177646165,443.03905931304865,param_err_pct,34.0,1.8146128282700276,0.5025641025641028,1.4861006878956282,1.2987315534735508,0.4857142857142857,0.42857142857142855,0.42857142857142855,0.46314573704026607,1.3709661286397001,1,3.0,0.35930566886256604,7.019999999999996,0.44677653618800245,341.13212859740634,70.0,1,7.0,7,70.0,D,27345.928223981715,520.3362697409256,3,S3_transport,28,30.0,F,30.0,12665.150082346225,713.3634013175395
0.7392356759881548,4.218899999999998,0.7502711677646163,491.76283743804856,param_err_pct,39.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3.0,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,3,S3_transport,29,30.0,F,30.0,13460.600082346225,801.5921513175396
0.7506674347606683,4.116,0.7423529846508726,503.2637309339671,param_err_pct,44.0,2.3279464297013326,1.5244444444444438,1.2366394005424601,1.2325383709937243,1.4666666666666666,1.3333333333333333,1.3333333333333333,1.4610433822411113,1.2666714194008537,1,4.0,0.32245906743523145,2.700000000000001,0.6002986677646164,408.3148588130483,30.0,1,3.0,3,30.0,D,11891.150082346221,643.8584013175396,4,S3_transport,30,40.0,F,30.0,17373.48613504779,815.5570350900524
0.14377990076856484,3.3074999999999988,0.2395595010979497,209.14946244633313,param_err_pct,35.0,0.2906903021345586,0.4083333333333335,0.2820351169171607,0.3270022922867901,0.4375,0.375,0.375,0.3825841345151739,0.31012139881984735,1,3.0,0.4946154024154892,8.099999999999994,0.849396003293849,639.5963189851379,80.0,1,8.0,8,80.0,D,35427.078306327945,930.455736846772,3,S3_transport,31,30.0,F,30.0,13553.83809222777,288.55423465087273
0.6377000509881549,3.4691999999999985,0.6491411677646165,434.28927431304857,param_err_pct,36.0,1.2037327411479886,1.2848888888888879,1.2014487661987312,1.4051659008609951,1.2,1.0,1.0,1.1987251122316815,1.1972481679464022,1,3.0,0.5297688009881548,2.700000000000001,0.5402986677646163,309.0661921463822,30.0,1,3.0,3,30.0,D,10691.150082346221,583.8584013175396,3,S3_transport,32,30.0,F,30.0,12815.750082346225,699.0234013175395
0.7155350509881547,3.8513999999999986,0.7261649177646164,479.3220601880485,param_err_pct,34.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3.0,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,3,S3_transport,33,30.0,F,30.0,12826.850082346224,772.9246513175397
0.623990675988155,3.131099999999998,0.6369324177646166,427.0080800630486,param_err_pct,36.0,3.364359508241636,1.1596666666666655,1.0669504258089113,1.0655984477122016,1.2,1.0,1.0,1.1005599954503482,1.0769537927507757,1,3.0,0.18547086732543644,2.700000000000001,0.5969653344312831,400.72137959643084,30.0,1,3.0,3,30.0,D,11491.150082346221,640.5250679842062,3,S3_transport,34,30.0,F,30.0,12646.700082346226,689.8159013175393
0.7073281759881552,4.895099999999999,0.7192824177646168,472.0564625630487,param_err_pct,42.0,2.216456087374961,1.812999999999999,1.2048981344115446,1.1780166634444609,1.4,1.0,1.0,1.2243074001757124,1.209462267816568,1,3.0,0.3191257341018981,2.700000000000001,0.5969653344312831,400.72137959643084,30.0,1,3.0,3,30.0,D,11491.150082346221,640.5250679842062,3,S3_transport,35,30.0,F,30.0,14068.700082346226,774.6909013175394
0.579061208882308,2.1461999999999994,0.5904029506587697,383.2086041253657,param_err_pct,22.0,3.493185722708376,0.7948888888888884,3.348879252150908,2.755872223290624,0.7333333333333333,0.6666666666666666,0.6666666666666666,0.6232017080730204,2.863599618840069,1,2.0,0.1657688009881547,2.700000000000001,0.17629866776461633,139.05165881304868,30.0,1,3.0,3,30.0,D,11200.088092227767,219.85840131753952,2,S3_transport,36,20.0,F,30.0,6979.914029644641,629.5864342116931
0.6906163009881549,3.851399999999999,0.7012461677646165,465.24504806304856,param_err_pct,32.0,1.1776509762445928,1.4264444444444435,1.1746849060049351,1.16101878200659,1.0666666666666667,1.0,1.0,1.1005730489740535,1.1654593061702723,1,3.0,0.5864354676548215,2.700000000000001,0.5969653344312831,400.72137959643084,30.0,1,3.0,3,30.0,D,11491.150082346221,640.5250679842062,3,S3_transport,37,30.0,F,30.0,12646.850082346225,746.5059013175395
0.7433038009881549,4.821599999999998,0.7546761677646164,493.32304856304864,param_err_pct,40.0,4.483978870313895,1.7857777777777764,4.280668579822826,3.547768165975701,1.3333333333333333,1.0,1.0,1.2367715296774051,3.672458711966112,1,3.0,0.1657688009881547,2.700000000000001,0.17629866776461633,139.05165881304868,30.0,1,3.0,3,30.0,D,11200.088092227767,219.85840131753952,3,S3_transport,38,30.0,F,30.0,13851.950082346226,807.4209013175397
nan,nan,nan,nan,param_err_pct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,-1,S3_transport,39,nan,F,30.0,nan,nan
0.7289611847606686,5.953500000000001,0.7395910515371303,500.77191569249584,param_err_pct,52.0,6.951974770505548,1.5749999999999995,1.2501860250896109,1.3428578436642176,1.3,1.0,1.0,1.1286249611693884,1.2446239583722132,1,4.0,0.1048567074571904,3.7800000000000016,0.5915848015371296,372.9150617507315,40.0,1,4.0,4,40.0,D,16845.486135047802,642.6445350900527,4,S3_transport,40,40.0,F,30.0,19012.236135047795,799.8507850900521
0.4946154024154892,8.099999999999994,0.849396003293849,639.5963189851379,param_err_pct,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,8.0,0.4946154024154892,8.099999999999994,0.849396003293849,639.5963189851379,80.0,1,8.0,8,80.0,D,35427.078306327945,930.455736846772,8,S3_transport,1,80.0,D,20.0,35427.078306327945,930.455736846772
nan,nan,nan,nan,param_err_pct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,-1,S3_transport,2,nan,D,20.0,nan,nan
nan,nan,nan,nan,param_err_pct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,-1,S3_transport,3,nan,D,20.0,nan,nan
0.3447688009881547,3.7800000000000016,0.6449181348704629,463.4936241008775,param_err_pct,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4.0,0.3447688009881547,3.7800000000000016,0.6449181348704629,463.4936241008775,40.0,1,4.0,4,40.0,D,17245.486135047802,695.9778684233861,4,S3_transport,4,40.0,D,20.0,17245.486135047802,695.9778684233861
0.060546973904267144,2.700000000000001,0.11029866776461629,104.9807129297641,param_err_pct,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,0.060546973904267144,2.700000000000001,0.11029866776461629,104.9807129297641,30.0,1,3.0,3,30.0,D,13235.840131753954,153.85840131753952,3,S3_transport,5,30.0,D,20.0,13235.840131753954,153.85840131753952
0.17507853454107794,3.7800000000000016,0.26091813487046284,246.80242410087797,param_err_pct,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4.0,0.17507853454107794,3.7800000000000016,0.26091813487046284,246.80242410087797,40.0,1,4.0,4,40.0,D,17754.424144929348,311.97786842338604,4,S3_transport,6,40.0,D,20.0,17754.424144929348,311.97786842338604
0.05788030723760047,2.700000000000001,0.12029866776461631,137.45085881304868,param_err_pct,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,0.05788030723760047,2.700000000000001,0.12029866776461631,137.45085881304868,30.0,1,3.0,3,30.0,D,14435.840131753952,163.85840131753952,3,S3_transport,7,30.0,D,20.0,14435.840131753952,163.85840131753952
0.34984637577078154,8.099999999999994,0.5020626699605155,455.57841075170694,param_err_pct,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,8.0,0.34984637577078154,8.099999999999994,0.5020626699605155,455.57841075170694,80.0,1,8.0,8,80.0,D,36736.01631620948,583.1224035134387,8,S3_transport,8,80.0,D,20.0,36736.01631620948,583.1224035134387
0.05514933388230814,2.700000000000001,0.11029866776461628,101.80785881304864,param_err_pct,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,0.05514933388230814,2.700000000000001,0.11029866776461628,101.80785881304864,30.0,1,3.0,3,30.0,D,13235.840131753952,153.85840131753952,3,S3_transport,9,30.0,D,20.0,13235.840131753952,153.85840131753952
0.3191257341018981,2.700000000000001,0.5969653344312831,400.72137959643084,param_err_pct,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,0.3191257341018981,2.700000000000001,0.5969653344312831,400.72137959643084,30.0,1,3.0,3,30.0,D,11491.150082346221,640.5250679842062,3,S3_transport,10,30.0,D,20.0,11491.150082346221,640.5250679842062
nan,nan,nan,nan,param_err_pct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,-1,S3_transport,11,nan,D,20.0,nan,nan
0.15243546765482135,2.700000000000001,0.16296533443128297,96.45555057961778,param_err_pct,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,0.15243546765482135,2.700000000000001,0.16296533443128297,96.45555057961778,30.0,1,3.0,3,30.0,D,10800.088092227767,206.52506798420617,3,S3_transport,12,30.0,D,20.0,10800.088092227767,206.52506798420617
0.5864354676548215,2.700000000000001,0.5969653344312831,400.72137959643084,param_err_pct,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,0.5864354676548215,2.700000000000001,0.5969653344312831,400.72137959643084,30.0,1,3.0,3,30.0,D,11491.150082346221,640.5250679842062,3,S3_transport,13,30.0,D,20.0,11491.150082346221,640.5250679842062
0.36041186787441126,3.7800000000000016,0.6382514682037963,430.2130617507315,param_err_pct,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4.0,0.36041186787441126,3.7800000000000016,0.6382514682037963,430.2130617507315,40.0,1,4.0,4,40.0,D,16445.486135047802,689.3112017567194,4,S3_transport,14,40.0,D,20.0,16445.486135047802,689.3112017567194
0.14276880098815467,3.7800000000000016,0.24425146820379617,206.75630331749574,param_err_pct,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4.0,0.14276880098815467,3.7800000000000016,0.24425146820379617,206.75630331749574,40.0,1,4.0,4,40.0,D,16954.424144929348,295.31120175671936,4,S3_transport,15,40.0,D,20.0,16954.424144929348,295.31120175671936
0.17507853454107794,3.7800000000000016,0.26091813487046284,246.80242410087797,param_err_pct,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4.0,0.17507853454107794,3.7800000000000016,0.26091813487046284,246.80242410087797,40.0,1,4.0,4,40.0,D,17754.424144929348,311.97786842338604,4,S3_transport,16,40.0,D,20.0,17754.424144929348,311.97786842338604
nan,nan,nan,nan,param_err_pct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,-1,S3_transport,17,nan,D,20.0,nan,nan
nan,nan,nan,nan,param_err_pct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,-1,S3_transport,18,nan,D,20.0,nan,nan
nan,nan,nan,nan,param_err_pct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,-1,S3_transport,19,nan,D,20.0,nan,nan
0.051046973904267136,2.700000000000001,0.11029866776461629,102.36519214638191,param_err_pct,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,0.051046973904267136,2.700000000000001,0.11029866776461629,102.36519214638191,30.0,1,3.0,3,30.0,D,13235.840131753952,153.85840131753952,3,S3_transport,20,30.0,D,20.0,13235.840131753952,153.85840131753952
0.30083664221785833,8.099999999999994,0.5313960032938488,470.22481466861774,param_err_pct,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,8.0,0.30083664221785833,8.099999999999994,0.5313960032938488,470.22481466861774,80.0,1,8.0,8,80.0,D,33900.2642766833,612.455736846772,8,S3_transport,21,80.0,D,20.0,33900.2642766833,612.455736846772
nan,nan,nan,nan,param_err_pct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,-1,S3_transport,22,nan,D,20.0,nan,nan
0.05454697390426713,2.700000000000001,0.11696533443128297,129.85737959643072,param_err_pct,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,0.05454697390426713,2.700000000000001,0.11696533443128297,129.85737959643072,30.0,1,3.0,3,30.0,D,14035.840131753952,160.5250679842062,3,S3_transport,23,30.0,D,20.0,14035.840131753952,160.5250679842062
0.5554118678744108,3.7800000000000016,0.5882514682037963,372.11710331749555,param_err_pct,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4.0,0.5554118678744108,3.7800000000000016,0.5882514682037963,372.11710331749555,40.0,1,4.0,4,40.0,D,16445.486135047802,639.3112017567194,4,S3_transport,24,40.0,D,20.0,16445.486135047802,639.3112017567194
nan,nan,nan,nan,param_err_pct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,-1,S3_transport,25,nan,D,20.0,nan,nan
0.3100195350900528,5.939999999999998,0.7434904024154892,476.748350759626,param_err_pct,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6.0,0.3100195350900528,5.939999999999998,0.7434904024154892,476.748350759626,60.0,1,6.0,6,60.0,D,23918.406200924775,809.5501359684124,6,S3_transport,26,60.0,D,20.0,23918.406200924775,809.5501359684124
0.3447688009881547,3.7800000000000016,0.6449181348704629,463.4936241008775,param_err_pct,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4.0,0.3447688009881547,3.7800000000000016,0.6449181348704629,463.4936241008775,40.0,1,4.0,4,40.0,D,17245.486135047802,695.9778684233861,4,S3_transport,27,40.0,D,20.0,17245.486135047802,695.9778684233861
nan,nan,nan,nan,param_err_pct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,-1,S3_transport,28,nan,D,20.0,nan,nan
nan,nan,nan,nan,param_err_pct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,-1,S3_transport,29,nan,D,20.0,nan,nan
nan,nan,nan,nan,param_err_pct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,-1,S3_transport,30,nan,D,20.0,nan,nan
nan,nan,nan,nan,param_err_pct,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,nan,-1,nan,D,nan,nan,-1,S3_transport,31,nan,D,20.0,nan,nan
0.5297688009881548,2.700000000000001,0.5402986677646163,309.0661921463822,param_err_pct,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,0.5297688009881548,2.700000000000001,0.5402986677646163,309.0661921463822,30.0,1,3.0,3,30.0,D,10691.150082346221,583.8584013175396,3,S3_transport,32,30.0,D,20.0,10691.150082346221,583.8584013175396
