improvement_blind_rmse_M_ci_hi,improvement_blind_rmse_M_ci_lo,improvement_blind_rmse_M_median,improvement_blind_rmse_M_n,improvement_blind_rmse_M_q25,improvement_blind_rmse_M_q75,improvement_param_err_pct_ci_hi,improvement_param_err_pct_ci_lo,improvement_param_err_pct_median,improvement_param_err_pct_n,improvement_param_err_pct_q25,improvement_param_err_pct_q75,n_seeds,p_better_blind_rmse_M,p_better_param_err_pct,reference_strategy,resource,scenario,strategy
2.5662415734259563,1.5241173479730055,2.260039273097437,40,1.3290416881162037,3.1977092466911268,1.2528136963858967,0.9558853443498071,1.055648266098996,40,0.7873248766514337,1.6054025401516192,40,0.825,0.625,D,egda_mol,S6_resources,F-res-0.5x
2.5662415734259563,1.4897301907135407,2.260039273097437,40,1.3290416881162037,3.1977092466911268,1.2578160015411313,0.9558853443498071,1.055648266098996,40,0.7873248766514337,1.6054025401516192,40,0.825,0.625,D,energy_kJ,S6_resources,F-res-0.5x
2.5169523620816667,1.399684229638279,1.950554694602776,40,1.2523057151215795,2.800751141135517,1.1128868501407725,0.775319210465907,1.0156211453239552,40,0.6837945116888502,1.5201070667541288,40,0.8,0.525,D,nmr_acquisitions,S6_resources,F-res-0.5x
2.5505453854243862,1.4897301907135407,2.260039273097437,40,1.3290416881162037,3.1977092466911268,1.2526854321511478,0.9558853443498071,1.055648266098996,40,0.7873248766514337,1.6054025401516192,40,0.825,0.625,D,time_s,S6_resources,F-res-0.5x
2.9669983702847738,1.4717246597930598,2.0732676189799424,40,1.2906354938210791,3.6228907150608625,1.6973869918006224,1.0140458381288426,1.2448219721282414,40,0.9370955524238298,2.3998851111328374,40,0.85,0.675,D,egda_mol,S6_resources,F-res-1x
2.9276865757386936,1.481931411072142,2.0732676189799424,40,1.2906354938210791,3.6228907150608625,1.6973869918006224,1.0255323961855518,1.2448219721282414,40,0.9370955524238298,2.3998851111328374,40,0.85,0.675,D,energy_kJ,S6_resources,F-res-1x
3.1741592392540685,1.3885659490126199,2.3820569816614077,40,1.2678569000172544,3.59753189705369,1.7134699534215991,1.0148370538004283,1.3403310399610466,40,0.751987165548518,2.520470176165259,40,0.85,0.675,D,nmr_acquisitions,S6_resources,F-res-1x
2.932605590197319,1.4717246597930598,2.0732676189799424,40,1.2906354938210791,3.6228907150608625,1.6973869918006224,1.0182302392296907,1.2448219721282414,40,0.9370955524238298,2.3998851111328374,40,0.85,0.675,D,time_s,S6_resources,F-res-1x
1.4838239004426765,0.7801971827681005,1.0947520554375267,40,0.5912509035360325,1.7804171600452343,0.6659094296087347,0.45708514502130887,0.5795191107501078,40,0.29990120436617496,0.7571297957205575,40,0.525,0.15,D,egda_mol,S6_resources,F-res-2x
1.4838239004426765,0.7649902655082064,1.0947520554375267,40,0.5912509035360325,1.7804171600452343,0.6759848140302327,0.45708514502130887,0.5795191107501078,40,0.29990120436617496,0.7571297957205575,40,0.525,0.15,D,energy_kJ,S6_resources,F-res-2x
1.3932771458643933,0.7364005117163801,1.1146947048108,40,0.5575954371113161,1.656391203022463,0.6646520293721598,0.46050685865324925,0.5785739913524206,40,0.30037442236233247,0.7562951484936461,40,0.525,0.15,D,nmr_acquisitions,S6_resources,F-res-2x
1.4838239004426765,0.767813921840045,1.0947520554375267,40,0.5912509035360325,1.7804171600452343,0.6759848140302327,0.4616339051748109,0.5795191107501078,40,0.29990120436617496,0.7571297957205575,40,0.525,0.15,D,time_s,S6_resources,F-res-2x
0.13743328035406388,0.07742692700894965,0.09517224141280259,40,0.06918960804283031,0.1616377212353509,0.8685960995529017,0.279043168985579,0.4719523875778706,40,0.2374920101344339,1.0049778335534414,40,0.025,0.275,D,egda_mol,S6_resources,F-res-4x
0.13696272409912613,0.07725867319597514,0.09517224141280259,40,0.06918960804283031,0.1616377212353509,0.8685960995529017,0.27897320114897295,0.4719523875778706,40,0.2374920101344339,1.0049778335534414,40,0.025,0.275,D,energy_kJ,S6_resources,F-res-4x
0.13649216784418836,0.07746887081631429,0.09526626971612465,40,0.06916479429061391,0.160374866964271,0.8631266701913347,0.275776627613047,0.4719523875778706,40,0.23715520409410867,1.0251289986361978,40,0.025,0.275,D,nmr_acquisitions,S6_resources,F-res-4x
0.13696272409912613,0.07742692700894965,0.09517224141280259,40,0.06918960804283031,0.1616377212353509,0.8848899591447719,0.2762444555213354,0.4719523875778706,40,0.2374920101344339,1.0049778335534414,40,0.025,0.275,D,time_s,S6_resources,F-res-4x
0.6310418302969116,0.01425983619153558,0.05904137441151951,40,0.012053093795315509,0.8753342888760237,0.8081864182625159,0.2470300364709371,0.3606817222406857,40,0.16050806416131078,1.2260654114744274,40,0.15,0.325,F-zfixed,egda_mol,S7_spatial_modes,F-zadaptive
