blind_rmse_M,improvement_factor_blind_rmse_M,improvement_factor_param_err_pct,param_err_pct,reference_blind_rmse_M,reference_final_round,reference_param_err_pct,reference_strategy,reference_total,resource,round_at_budget,scenario,seed,spent,strategy
0.10512085416604834,0.030232447412536778,0.8632510344926975,54.602967645266354,0.003178060695536004,8,47.13606830614747,A,0.11647786842338605,egda_mol,1,S1_ideal,21,0.020708483552923252,F
0.00412002484493357,1.0,1.0,44.70762745876178,0.00412002484493357,8,44.70762745876178,A,0.11647786842338605,egda_mol,8,S1_ideal,22,0.11647786842338605,A
0.04493476071824541,0.09168903492704404,0.41392534358007915,108.00891550172142,0.00412002484493357,8,44.70762745876178,A,0.11647786842338605,egda_mol,4,S1_ideal,22,0.09956036278312162,B
0.10171324174234202,0.04050627798660017,0.12097995427104842,369.54574605473056,0.00412002484493357,8,44.70762745876178,A,0.11647786842338605,egda_mol,1,S1_ideal,22,0.012059733552923254,C
0.014625974999248843,0.28169232103467734,0.5835980532966956,76.60688243597149,0.00412002484493357,8,44.70762745876178,A,0.11647786842338605,egda_mol,2,S1_ideal,22,0.07567920065876979,D
0.014283121262263568,0.2884540969219941,0.6811315856960171,65.6372841865454,0.00412002484493357,8,44.70762745876178,A,0.11647786842338605,egda_mol,2,S1_ideal,22,0.07499295065876976,E
0.11843367007380194,0.03478761438673796,0.4890486110734609,91.41755327886241,0.00412002484493357,8,44.70762745876178,A,0.11647786842338605,egda_mol,1,S1_ideal,22,0.020708483552923252,F
0.011152620301052253,1.0,1.0,53.53595021287296,0.011152620301052253,8,53.53595021287296,A,0.11647786842338605,egda_mol,8,S1_ideal,23,0.11647786842338605,A
0.037155157312217274,0.3001634526086389,0.5012250601299741,106.81020258442464,0.011152620301052253,8,53.53595021287296,A,0.11647786842338605,egda_mol,4,S1_ideal,23,0.09956036278312162,B
0.00843064251552408,1.3228671812991664,1.458616934194294,36.70322821422951,0.011152620301052253,8,53.53595021287296,A,0.11647786842338605,egda_mol,4,S1_ideal,23,0.1055014682037961,C
0.1101631176601626,0.10123733367329422,0.15664254487843693,341.77145330739967,0.011152620301052253,8,53.53595021287296,A,0.11647786842338605,egda_mol,1,S1_ideal,23,0.02105973355292326,D
0.12834486291409303,0.08689572802393503,0.14059049548120445,380.79352398349135,0.011152620301052253,8,53.53595021287296,A,0.11647786842338605,egda_mol,1,S1_ideal,23,0.020708483552923252,E
0.08678603278147601,0.12850708741502373,0.9241553663326469,57.9295994626112,0.011152620301052253,8,53.53595021287296,A,0.11647786842338605,egda_mol,1,S1_ideal,23,0.020708483552923252,F
0.014102534890010076,1.0,1.0,79.16414272546322,0.014102534890010076,8,79.16414272546322,A,0.11647786842338605,egda_mol,8,S1_ideal,24,0.11647786842338605,A
0.05346251388686827,0.263783609574596,0.29258836400968286,270.5649043611433,0.014102534890010076,8,79.16414272546322,A,0.11647786842338605,egda_mol,4,S1_ideal,24,0.09956036278312162,B
0.10981453644103854,0.12842138524695215,0.37845274592764616,209.1784075483973,0.014102534890010076,8,79.16414272546322,A,0.11647786842338605,egda_mol,1,S1_ideal,24,0.012059733552923254,C
0.20725874446521908,0.0680431357740695,0.2069857081136158,382.46187839215213,0.014102534890010076,8,79.16414272546322,A,0.11647786842338605,egda_mol,1,S1_ideal,24,0.02105973355292326,D
0.14423746513681468,0.0977730361292282,0.3219203834345239,245.91217828728946,0.014102534890010076,8,79.16414272546322,A,0.11647786842338605,egda_mol,1,S1_ideal,24,0.020708483552923252,E
0.11379938857122376,0.12392452250465041,0.9893084380770379,80.01967806858903,0.014102534890010076,8,79.16414272546322,A,0.11647786842338605,egda_mol,1,S1_ideal,24,0.020708483552923252,F
0.0027431531227296224,1.0,1.0,43.198525102814386,0.0027431531227296224,8,43.198525102814386,A,0.11647786842338605,egda_mol,8,S1_ideal,25,0.11647786842338605,A
0.04291685769304665,0.06391784651032514,0.23854946986835374,181.08832992441353,0.0027431531227296224,8,43.198525102814386,A,0.11647786842338605,egda_mol,4,S1_ideal,25,0.09956036278312162,B
