strategy,nmr_acquisitions,param_err_pct,max_rel_ci_pct,p_correct,blind_rmse_M
A,1.0,218.90014352571825,10000.0,nan,0.10776033242019238
A,2.0,190.33767154907096,10000.0,nan,0.08542936403131232
A,3.0,152.42758611188765,10000.0,nan,0.06265187634342544
A,4.0,165.08549599992767,10000.0,nan,0.04444261968405362
A,5.0,131.47063544026906,10000.0,nan,0.030968292367166826
A,6.0,105.25062994311077,10000.0,nan,0.022096847860487778
A,7.0,69.42974221224544,7567.350686033914,nan,0.01056182904265166
A,8.0,47.20303746761665,6139.9352546781765,nan,0.004788894549507209
B,10.0,286.16823303061994,10000.0,nan,0.1309627717204526
B,20.0,192.87448251452437,10000.0,nan,0.07200601049190025
B,30.0,167.769730001756,10000.0,nan,0.055275075926745645
B,40.0,145.30381845399893,10000.0,nan,0.032892095315269494
B,50.0,108.27647768326892,10000.0,nan,0.02538444850876493
B,60.0,70.94099837751858,8133.691633448956,nan,0.014512907433105172
B,70.0,38.49991418407802,6788.576532608946,nan,0.00582653878003076
B,80.0,28.336654975336785,6102.725813124091,nan,0.0017320984289444143
C,1.0,218.90014352571825,10000.0,nan,0.10776033242019238
C,2.0,144.74472560191066,10000.0,nan,0.06589944500932261
C,3.0,97.41360049803731,8190.410538712257,nan,0.02179558471579749
C,4.0,25.19333297477355,1436.1497900237146,nan,0.008165022948976322
C,5.0,11.160507801443213,684.8171525901788,nan,0.002300823098183414
C,6.0,7.881538975331631,642.2635469378329,nan,0.0016966233324713794
C,7.0,5.289407449667783,94.21268765116477,nan,0.001540891333749335
C,8.0,5.521847621372676,91.2634847767581,nan,0.001443088146023673
D,10.0,286.16823303061994,10000.0,nan,0.1309627717204526
D,20.0,143.2774649067704,8880.313389320152,nan,0.023930431502276035
D,30.0,6.892959710952697,319.4455568801061,nan,0.0016934764398426505
D,40.0,3.884267241687786,64.81685630973257,nan,0.0008613976678187498
D,50.0,2.708064721641977,36.83781449660959,nan,0.0006373184024223547
D,60.0,2.3733057876900947,31.273371381737398,nan,0.000574492278218179
D,70.0,2.2758722952209878,28.286342847533376,nan,0.0005146664981846912
D,80.0,1.8944608352485957,25.04052298533311,nan,0.0004735516822514588
E,10.0,283.4566935663112,10000.0,nan,0.13372005706530382
E,20.0,140.7986621643814,7570.901157086038,nan,0.024988732093217093
E,30.0,5.606905409756543,83.99410661948528,nan,0.0014660098853540367
E,40.0,3.5057023632658164,52.884015129393916,nan,0.0009103926372372187
E,50.0,2.917423882218278,37.08414954105797,nan,0.0006340992842849137
E,60.0,2.1164144497952018,26.659708360888136,nan,0.0005108722367931696
E,70.0,1.9118971205411888,25.179395379188364,nan,0.0004949688978401712
E,80.0,1.5981638691160225,21.476795971509016,nan,0.0004482385986435343
F,10.0,62.506126773558776,4009.8663218659217,nan,0.10427399445650518
F,20.0,26.084113381102338,1037.3292561923936,nan,0.005883756084502846
F,30.0,5.311836311777283,93.03105124623193,nan,0.0011442945329885532
F,40.0,2.8732843443086167,43.54539225836682,nan,0.0007445568517713967
F,50.0,2.330894931234454,29.902342233299883,nan,0.0006156772660546553
F,60.0,2.3140939638204916,27.582637803079262,nan,0.0005059536941605852
F,70.0,1.9031085085726585,23.754459956063304,nan,0.0004898898888404522
F,80.0,1.6882321085291898,20.765768609074783,nan,0.000445050696941257
