round,naive_ci_pct,true_err_pct,gov_chi2_dof,state
1,10000.0,158.53162728678862,0.652678597623588,NORMAL_LEARNING
2,10000.0,70.33183524431306,1.4124219434937058,NORMAL_LEARNING
3,7.774494267187215,76.69844712507508,13.968075316142693,MODEL_INADEQUATE
4,10000.0,164.6007581950962,22.405464773777645,MODEL_INADEQUATE
5,10000.0,158.70694104062824,44.03212423231252,MODEL_INADEQUATE
6,10000.0,154.16282828034952,41.387629626301525,MODEL_INADEQUATE
7,10000.0,149.8388440415971,37.58227490728539,MODEL_INADEQUATE
8,10000.0,160.23771683257846,42.88988344411626,MODEL_INADEQUATE
