scenario,strategy,n_seeds,n_faulted,median_rounds,param_err_pct_median,param_err_pct_iqr_lo,param_err_pct_iqr_hi,param_err_pct_mean,param_err_pct_bootci_lo,param_err_pct_bootci_hi,blind_rmse_M_median,blind_rmse_M_iqr_lo,blind_rmse_M_iqr_hi,blind_rmse_M_mean,blind_rmse_M_bootci_lo,blind_rmse_M_bootci_hi
S1_ideal,A,40,0,8.0,46.92414914940156,41.94156317954122,53.82455841580707,47.20303746761665,44.724741517848386,50.339332426247324,0.004033819480756718,0.0032370272407781643,0.005625360735583964,0.004788894549507209,0.003659754528915161,0.004831634885442164
S1_ideal,B,40,0,8.0,30.512563253774204,15.951721492003422,41.052232372820235,28.336654975336785,18.96099283852486,39.8495128638084,0.0013804687561989847,0.0009578483665761616,0.0026569704635621126,0.0017320984289444143,0.001132446944670378,0.0020173899748973235
S1_ideal,C,40,0,8.0,4.84756771311019,3.5760691280707304,7.008473262761072,5.521847621372676,4.43701236590377,6.263677238844078,0.0014154083496271419,0.0010006724210665295,0.0016323843066844354,0.001443088146023673,0.0011387206454139482,0.0015358954537738933
S1_ideal,D,40,0,8.0,1.8085436081187956,1.2849183660364139,2.6659745801833887,1.8944608352485957,1.3557688236215282,2.1973568010378517,0.00044855004840303725,0.0003466872915856643,0.0005995569211960261,0.0004735516822514588,0.00037093640877950773,0.0005383192927906574
S1_ideal,E,40,0,8.0,1.2334038813944348,0.8513112265289335,2.062275706675609,1.5981638691160225,1.0121827306601938,1.7956975383774054,0.00040818771302083916,0.0003464063202838936,0.0004944243987735253,0.0004482385986435343,0.00036208121592015404,0.00044435443933426194
S1_ideal,F,40,0,8.0,1.5722341971630471,1.0216941469188612,2.20023709013627,1.6882321085291898,1.1141359142155416,1.9470267865552504,0.000407210538911358,0.00031233657767280453,0.0005458925343119907,0.000445050696941257,0.0003365180773404579,0.000481460067274258
S2_nmr,B,40,0,8.0,50.17008876463652,33.44933630092693,56.856569771915886,45.36686473302364,46.888017598598026,53.43616841485399,0.009080189807701412,0.006576855612043079,0.011061155924468387,0.008813947129532219,0.008143587025566897,0.009929577200649669
S2_nmr,D,40,0,8.0,14.676349744236628,7.668132909369618,25.732905082255474,18.379614482290428,10.216480338913325,21.139364292670095,0.003388665683971426,0.0021429622616318915,0.004336521336035935,0.0033034752215550323,0.002404440273020872,0.0039016075449089197
S2_nmr,F,40,3,8.0,9.172687562913762,5.879700873908295,19.734832778027055,14.151057833063927,7.259399021804835,14.296391239918972,0.0008202638480548823,0.0006822830577277545,0.0012007434065793756,0.0009670191211414919,0.0007598524419389601,0.0011097435586022528
S3_transport,D,40,0,8.0,16.355690451941342,6.592557419998046,26.8239610824166,18.112345573346587,8.543329387750687,20.467062832058335,0.003944327222611458,0.002711707318196868,0.004910086308477777,0.003785349056931017,0.0031339668104254552,0.004679253960141882
