param,round,median_rel_width_pct,median_rel_error_pct,n_bound_active
Ea1_J,1,135.9641784919139,41.356794763597435,0
Ea1_J,2,8.803352210190788,9.198842538197894,0
Ea1_J,3,1.7814633648351696,0.8265912744328752,0
Ea1_J,4,1.0837262909602259,0.417938322310335,0
Ea1_J,5,0.8965957226003481,0.3659613552400076,0
Ea1_J,6,0.7872758181130378,0.35220809805348585,0
Ea1_J,7,0.6687224464972352,0.34559669153721995,0
Ea1_J,8,0.621294296091264,0.3259097742715711,0
Ea2_J,1,140.024140334948,14.659755341190795,0
Ea2_J,2,102.52247186234007,17.91272448730092,0
Ea2_J,3,3.3091763251759136,0.9632875864744594,0
Ea2_J,4,1.832880778926679,0.36405471956473257,0
Ea2_J,5,1.5359591826478738,0.36849702398603634,0
Ea2_J,6,1.2990601937246753,0.35558583016355727,0
Ea2_J,7,1.1387780036283377,0.363848285195556,0
Ea2_J,8,1.0377817537332163,0.3419358617578694,0
K1_ref,1,849.6960993390372,31.330817310103033,0
K1_ref,2,765.1174393103332,110.44141391131546,0
K1_ref,3,118.01358966199973,102.28359093603126,2
K1_ref,4,96.17174834357641,75.44896329968715,3
K1_ref,5,70.66053268111942,55.715825879989666,5
K1_ref,6,54.84400735883198,58.88548496784325,3
K1_ref,7,49.2870581788012,53.63996862687175,3
K1_ref,8,43.35601837531722,55.825911351360055,4
K2_ref,1,849.6960983220018,120.71859260926095,0
K2_ref,2,50.25605102980061,7.485952131830792,0
K2_ref,3,8.727512916465097,2.2500419102567615,0
K2_ref,4,7.547720490387277,2.1753276424760215,0
K2_ref,5,5.0891105263810354,2.366734042130769,0
K2_ref,6,4.6247430823501245,2.5240286619350405,0
K2_ref,7,3.845063316494435,2.450489249365362,0
K2_ref,8,3.642530081866402,2.4255805791708607,0
k1_ref,1,207.60493065307062,4.409957690874977,0
k1_ref,2,31.767671003336307,26.678978561363646,0
k1_ref,3,4.792173924310051,2.599358574602295,0
k1_ref,4,2.42194223158515,1.2764348216937116,0
k1_ref,5,2.15514673085605,1.0525784969613317,0
k1_ref,6,1.8506928181017568,1.0642364008713767,0
k1_ref,7,1.5760017455445197,1.0525189225128795,0
k1_ref,8,1.50317579712268,1.0143879718049087,0
k2_ref,1,572.5917884483093,450.41209221995763,0
k2_ref,2,500.81316513463906,108.99373249319387,0
k2_ref,3,10.30788497287482,2.8038792087393682,0
k2_ref,4,4.466104495741735,1.4252432793460001,0
k2_ref,5,4.122555416382845,1.4741454598331316,0
k2_ref,6,3.600465951124865,1.2074706799431456,0
k2_ref,7,3.0074411042547378,1.051006257230247,0
k2_ref,8,2.734262852653002,1.1452422549831809,0
