param,round,median_rel_width_pct,median_rel_error_pct,n_bound_active
Ea1_J,1,134.52561213677586,42.73507340727017,0
Ea1_J,2,9.935414461499974,10.26424581944938,0
Ea1_J,3,1.9069102475697592,0.8545250685108696,0
Ea1_J,4,1.0866517483499498,0.27514790575806636,0
Ea1_J,5,0.9107400652467084,0.24247563956408813,0
Ea1_J,6,0.7897366041725193,0.28782725021276323,0
Ea1_J,7,0.7122215078589745,0.24021102454023224,0
Ea1_J,8,0.6513911260917613,0.21700836763149933,0
Ea2_J,1,139.65659686635559,14.974182697788773,0
Ea2_J,2,68.23058859956345,45.160010547972995,10
Ea2_J,3,3.410084168831446,1.1925183120961746,0
Ea2_J,4,1.926172168494717,0.5072014286885973,0
Ea2_J,5,1.5706609653702726,0.46206234078372543,0
Ea2_J,6,1.3927948537199013,0.42708270935096215,0
Ea2_J,7,1.1816171145422492,0.4164890132984711,0
Ea2_J,8,1.1019960179942787,0.30576760743943887,0
K1_ref,1,849.696099350226,31.327905123303708,0
K1_ref,2,780.6730445551162,70.15866571114466,0
K1_ref,3,100.83225699616918,42.70947053318231,2
K1_ref,4,79.95095468350044,43.57391302720593,1
K1_ref,5,48.31810276494484,37.03285534253253,0
K1_ref,6,41.66420005359855,30.5199092352349,0
K1_ref,7,37.68156981799562,34.98360862743718,1
K1_ref,8,35.14374042921823,38.61660809845621,2
K2_ref,1,849.6960987334238,120.71391911032143,0
K2_ref,2,160.94407701517002,47.85459850256599,0
K2_ref,3,8.501678085128644,3.122434592484824,0
K2_ref,4,7.592896052303171,2.5120043103833423,0
K2_ref,5,5.1854705140658215,2.666045428645086,0
K2_ref,6,4.564828113074665,2.847218404733548,0
K2_ref,7,4.029653629851837,2.5498286258467506,0
K2_ref,8,3.6627835208999757,2.2706576340945306,0
k1_ref,1,212.4932381673185,5.808064336450114,0
k1_ref,2,36.67949472118779,30.333163317876505,0
k1_ref,3,5.346238001406978,3.112079273923091,0
k1_ref,4,2.477670588764247,1.2339886351180385,0
k1_ref,5,2.257349006604575,1.149303025257964,0
k1_ref,6,1.945061309511359,1.1141654135309598,0
k1_ref,7,1.697705507045022,1.1744586663382628,0
k1_ref,8,1.5366440024833006,1.148047232196464,0
k2_ref,1,724.5432548394176,388.0805227395598,0
k2_ref,2,132.08570467127385,471.7749472896006,0
k2_ref,3,10.963705985188128,3.7387749609849585,0
k2_ref,4,4.413054235173879,1.2977630654539163,0
k2_ref,5,4.278792062517539,1.2369610480934323,0
k2_ref,6,3.8046988552469463,1.6275997901371908,0
k2_ref,7,3.04711424038967,1.4001109747095342,0
k2_ref,8,2.8871623831922877,1.4939163632385344,0
