param,round,median_rel_width_pct,median_rel_error_pct,n_bound_active
Ea1_J,1,137.572647625073,39.697766627752515,0
Ea1_J,2,5.146319042763855,0.9200182239481269,0
Ea1_J,3,2.267307326573409,0.32320301646464045,0
Ea1_J,4,1.4079895027216667,0.24456691295033917,0
Ea1_J,5,1.1975811282520188,0.18967136269817386,0
Ea1_J,6,0.9210649251370019,0.12946666969296805,0
Ea1_J,7,0.8481328549009943,0.1796112727354804,0
Ea1_J,8,0.7670355929444769,0.13527989083191305,0
Ea2_J,1,136.5243282576868,18.839007951101816,0
Ea2_J,2,117.1810118181507,9.994151044650101,0
Ea2_J,3,4.717683672931532,1.1340615660982323,0
Ea2_J,4,2.7567597455679644,0.41540363800800506,0
Ea2_J,5,2.389234861678876,0.42683317000578036,0
Ea2_J,6,2.0033453589313206,0.4366203867383789,0
Ea2_J,7,1.7333780458372663,0.3916273522145852,0
Ea2_J,8,1.5943805363666887,0.36768325090033027,0
K1_ref,1,849.696093840942,31.330324017191543,0
K1_ref,2,412.6909193593085,30.66513582446954,0
K1_ref,3,91.57062576883433,16.20440606523773,0
K1_ref,4,70.38503508749338,9.119469426630623,0
K1_ref,5,52.42805650518331,8.532039053177492,0
K1_ref,6,48.72498663449079,8.871532542330751,0
K1_ref,7,42.10931965920528,7.668787748938543,0
K1_ref,8,37.0001736471566,6.194071086335645,0
K2_ref,1,849.6960995659015,120.7181656708162,0
K2_ref,2,94.20805253189049,8.192696994630461,0
K2_ref,3,11.553065631398118,1.8988644171020141,0
K2_ref,4,8.122109830773255,1.3306697636086273,0
K2_ref,5,5.425233495811794,0.936580562165229,0
K2_ref,6,4.988954893775338,0.7306326522354079,0
K2_ref,7,4.346061345262935,0.6333624238026969,0
K2_ref,8,3.9386147521747517,0.6950060817379144,0
k1_ref,1,203.10353010248156,43.565902396469895,0
k1_ref,2,16.985046159539287,3.1131875638414575,0
k1_ref,3,6.4925165822652176,0.9448125327391477,0
k1_ref,4,3.3513387049237284,0.44133134063446544,0
k1_ref,5,3.095908189409924,0.48075707653184585,0
k1_ref,6,2.343307914866599,0.4599401985118712,0
k1_ref,7,2.0292225439953846,0.5065374904410336,0
k1_ref,8,1.9329091420184352,0.39617753781817644,0
k2_ref,1,3949.6949758243727,73.60092069364055,0
k2_ref,2,1276.6873544808545,33.08186452674901,0
k2_ref,3,14.641651143517787,3.0059057484779492,0
k2_ref,4,7.023576558805777,1.4637819944046226,0
k2_ref,5,6.790970664758356,1.2357673093713106,0
k2_ref,6,6.209061253977538,1.1136621611091968,0
k2_ref,7,4.957055004889144,0.9383155648734598,0
k2_ref,8,4.854357069936638,0.9559078004898025,0
