scenario_id,catalyst,geometry,Da1,X_EGDA,Y_EGMA,Y_EG,S_EGMA
8f0d8524f51e2eaf,H2SO4,A,0.00109561062591,0.00110448033924,0.00110420798209,2.72357146539e-07,0.999753406976
9ff9422e16174704,H2SO4,A,0.000547805312956,0.000552392871458,0.000552324763148,6.81083093732e-08,0.999876703135
e533a7e7ae63bf54,H2SO4,A,0.000365203541971,0.000368295856758,0.000368265583579,3.02731793214e-08,0.99991780201
7375cc7be16076b2,H2SO4,A,0.000273902656478,0.000276234622214,0.000276217592758,1.70294564981e-08,0.999938351477
d5a322301195f90b,H2SO4,A,0.000219122125182,0.000220993808315,0.000220982909158,1.0899156742e-08,0.999950681167
bccb261b44a49279,H2SO4,A,0.00109561062591,0.00109645851267,0.00109619009444,2.68418231604e-07,0.999755195269
6db2580c10d48da8,H2SO4,A,0.000547805312956,0.000548379887545,0.00054831276535,6.71221951894e-08,0.999877599093
038718557a2b3273,H2SO4,A,0.000365203541971,0.000365620073128,0.000365590238278,2.98348495984e-08,0.999918399312
9f3bb762232fbab4,H2SO4,A,0.000273902656478,0.00027422761158,0.0002742108287,1.67828801984e-08,0.999938799452
684c9881cecaf56d,H2SO4,A,0.000219122125182,0.000219388116804,0.000219377375462,1.07413418507e-08,0.999951039545
2a1e927494e0aca6,H2SO4,A,0.00109561062591,0.00108843663512,0.0010881721306,2.64504517235e-07,0.999756986756
92e5d81b8990a92d,H2SO4,A,0.000547805312956,0.000544366889506,0.000544300746234,6.61432722135e-08,0.999878495049
3cb2b634ee879999,H2SO4,A,0.000365203541971,0.000362944283218,0.000362914883502,2.93997161745e-08,0.999918996613
c4e03004b8c21a7f,H2SO4,A,0.000273902656478,0.000272220597415,0.000272204059313,1.65381019504e-08,0.999939247426
34f41a8defd609b4,H2SO4,A,0.000219122125182,0.000217782423032,0.000217771838354,1.0584677775e-08,0.999951397924
1fa757bec5601dc4,H2SO4,A,0.00109561062591,0.00108041470081,0.00108015408107,2.60619742242e-07,0.999758778049
f6e4dc0a465a1bc3,H2SO4,A,0.000547805312956,0.00054035387734,0.0005402887058,6.51715402508e-08,0.999879391001
b4f0018897e2c947,H2SO4,A,0.000365203541971,0.00036026848703,0.000360239519251,2.89677790319e-08,0.999919593914
819297eb839104dd,H2SO4,A,0.000273902656478,0.000270213579716,0.000270197284595,1.62951217519e-08,0.999939695401
9388a67c2eb444a2,H2SO4,A,0.000219122125182,0.000216176726999,0.000216166297835,1.04291645152e-08,0.999951756303
28399ed52078faf9,H2SO4,A,0.00109561062591,0.00107239271088,0.00107213594772,2.56763159769e-07,0.999760569839
aeea113a751d5bfc,H2SO4,A,0.000547805312956,0.000536340851049,0.00053627664405,6.42069991107e-08,0.99988028695
ac66c2c5e1e34cd0,H2SO4,A,0.000365203541971,0.000357592684562,0.000357564145524,2.85390381539e-08,0.999920191214
e991c939a494b0c5,H2SO4,A,0.000273902656478,0.000268206558486,0.000268190504546,1.60539396009e-08,0.999940143374
cd39a6dea79fb34f,H2SO4,A,0.000219122125182,0.000214571028706,0.000214560753904,1.02748020712e-08,0.999952114682
7145607916af6d24,H2SO4,A,0.00135820012496,0.00136234237645,0.00136192793994,4.1443650878e-07,0.999695791223
026baf383eac3cc3,H2SO4,A,0.000679100062482,0.00068140355081,0.000681299907682,1.03643128024e-07,0.999847897581
d5f16f6a4e62aab8,H2SO4,A,0.000452733374988,0.000454320685182,0.000454274616276,4.60689052919e-08,0.999898598265
5d62a6769abf5211,H2SO4,A,0.000339550031241,0.000340759885428,0.00034073397018,2.59152481339e-08,0.999923948654
68b1bdee8c2e68c8,H2SO4,A,0.000271640024993,0.000272617207271,0.000272600620941,1.65863305993e-08,0.999939158901
9102b997b6fccf59,H2SO4,A,0.00135820012496,0.00135240032969,0.00135199191874,4.0841095177e-07,0.999698010314
ff737c5637b2f5e0,H2SO4,A,0.000679100062482,0.000676429359255,0.000676327224023,1.02135231773e-07,0.999849008281
6a92d40f048c8814,H2SO4,A,0.000452733374988,0.000451003852538,0.000450958453917,4.53986212351e-08,0.999899338728
b443b29cb4e9b26c,H2SO4,A,0.000339550031241,0.000338271996539,0.000338246458356,2.55381833666e-08,0.999924503998
8ea81386f6e9771c,H2SO4,A,0.000271640024993,0.000270626769233,0.000270610424235,1.63449976893e-08,0.999939603175
054444b43ef36d7e,H2SO4,A,0.00135820012496,0.00134245819871,0.00134205577078,4.02427928154e-07,0.99970023057
95a96a0476595aff,H2SO4,A,0.000679100062482,0.00067145514599,0.000671354507603,1.00638387317e-07,0.999850118973
3d3bc6ffc78cbee0,H2SO4,A,0.000452733374988,0.000447687010245,0.000447642276996,4.4733248992e-08,0.999900079189
03de56a31a672daa,H2SO4,A,0.000339550031241,0.000335784102223,0.000335758938341,2.51638816783e-08,0.999925059342
2f7a43cde335965b,H2SO4,A,0.000271640024993,0.00026863632772,0.000268620222287,1.61054332526e-08,0.999940047447
3f90bd03023e37ed,H2SO4,A,0.00135820012496,0.00133251598173,0.00133211949314,3.96488585375e-07,0.999702451159
5c3f01a12c07b990,H2SO4,A,0.000679100062482,0.000666480911018,0.000666381758423,9.91525940152e-08,0.999851229657
11710f13c7d96d96,H2SO4,A,0.000452733374988,0.000444370158303,0.000444326085515,4.40727884991e-08,0.999900819648
0220bd0383514d5c,H2SO4,A,0.000339550031241,0.000333296202479,0.000333271410136,2.47923430586e-08,0.999925614685
3b54b5ddd4261f79,H2SO4,A,0.000271640024993,0.000266645882733,0.000266630015096,1.58676372875e-08,0.999940491722
4278fc16278c4236,H2SO4,A,0.00135820012496,0.00132257367909,0.00132218308639,3.90592694916e-07,0.99970467226
e374c1ff50cc703c,H2SO4,A,0.000679100062482,0.00066150665397,0.000661408975878,9.76780913754e-08,0.999852339971
17e8e85765a05abf,H2SO4,A,0.000452733374988,0.000441053296713,0.000441009879473,4.34172396958e-08,0.999901560106
9df9e2eee230ed52,H2SO4,A,0.000339550031241,0.000330808297307,0.000330783873739,2.44235674973e-08,0.999926170028
b7cfbced2a88ff0e,H2SO4,A,0.000271640024993,0.000264655434272,0.000264639802663,1.56316097922e-08,0.999940935996
33a49931ca048840,H2SO4,A,0.0008366744304,0.000855894423277,0.000855724445967,1.69977310423e-07,0.999801403881
cc010d4999cc5736,H2SO4,A,0.0004183372152,0.000428038899392,0.000427996395753,4.25036392173e-08,0.999900701457
