design_select_s,measure_fit_s,round,round_total_s,scenario,seed,strategy
0.45126750000054017,0.4851807910017669,3,0.9364813330030302,S1_ideal,26,E
0.42694066699186806,0.5369660840078723,4,0.9639444170024944,S1_ideal,26,E
0.4571850829961477,0.5713106659968616,5,1.0286183749994962,S1_ideal,26,E
0.5073628329992061,0.5164435409969883,6,1.023946707995492,S1_ideal,26,E
0.5080539589980617,0.6049866669927724,7,1.1130966669879854,S1_ideal,26,E
0.0,0.7746309999929508,8,0.7748013339878526,S1_ideal,26,E
0.5069095829967409,0.11126466600398999,1,0.6181927909929072,S1_ideal,27,E
0.3717641669936711,0.4763132500083884,2,0.8481035410077311,S1_ideal,27,E
0.41312683299474884,0.3982037919922732,3,0.8113634579931386,S1_ideal,27,E
0.4371295419987291,0.386491166005726,4,0.8236596250062576,S1_ideal,27,E
0.4652722500031814,0.3847678749880288,5,0.8500841249915538,S1_ideal,27,E
0.526921124997898,0.5778054159891326,6,1.1047823749977397,S1_ideal,27,E
0.49016645801020786,0.6256615410093218,7,1.1158931660029339,S1_ideal,27,E
0.0,0.6506664589978755,8,0.6507360419927863,S1_ideal,27,E
0.48158637499727774,0.10263841699634213,1,0.5842442080029286,S1_ideal,28,E
0.39103533400339074,0.36978974999510683,2,0.7608911669958616,S1_ideal,28,E
0.4001712919998681,0.3106175830034772,3,0.7109038750058971,S1_ideal,28,E
0.46219912500237115,0.30987245800497476,4,0.772110750011052,S1_ideal,28,E
0.47185079198970925,0.5326247499906458,5,1.0045964169985382,S1_ideal,28,E
0.516688083007466,0.5573480840103002,6,1.0740904999984195,S1_ideal,28,E
0.4838752920040861,0.7040198750037234,7,1.1879740000003949,S1_ideal,28,E
0.0,0.7736765419977019,8,0.7737422920035897,S1_ideal,28,E
0.6781481660000281,0.11227158299880102,1,0.7904708330024732,S1_ideal,29,E
0.48239370800729375,0.2375794169929577,2,0.7200364169984823,S1_ideal,29,E
0.4676153750042431,0.4199517920060316,3,0.8875995840062387,S1_ideal,29,E
0.4223811249976279,0.4391500839992659,4,0.8615680840011919,S1_ideal,29,E
0.43091366700537037,0.5526998749992345,5,0.9836590840131976,S1_ideal,29,E
0.48641220899298787,0.5585960000025807,6,1.0450614169967594,S1_ideal,29,E
0.513487249991158,0.6786574169964297,7,1.1921996669989312,S1_ideal,29,E
0.0,0.7626326250028796,8,0.7627000420034165,S1_ideal,29,E
0.4453585830051452,0.13376062500174157,1,0.5791613750043325,S1_ideal,30,E
0.3942782910016831,0.29323862500314135,2,0.6875434590037912,S1_ideal,30,E
0.4069662080000853,0.3245387089991709,3,0.7315361249929992,S1_ideal,30,E
0.4500910839997232,0.4175231670087669,4,0.8676576249999925,S1_ideal,30,E
0.47774595899682026,0.5978382500034058,5,1.075632666994352,S1_ideal,30,E
0.4702149999939138,0.5225112079933751,6,0.9927750420029042,S1_ideal,30,E
0.49529079199419357,0.6449715839989949,7,1.1403214589954587,S1_ideal,30,E
0.0,0.8485610830102814,8,0.8486265000101412,S1_ideal,30,E
0.5307018750027055,0.09206937500857748,1,0.6227910420129774,S1_ideal,31,E
0.4104867919959361,0.20751912500418257,2,0.618030583995278,S1_ideal,31,E
0.405270915987785,0.42543104200740345,3,0.8307851670106174,S1_ideal,31,E
0.41838329199526925,0.2839989170024637,4,0.7024176249979064,S1_ideal,31,E
0.4638832500058925,0.36363616699236445,5,0.8275649169954704,S1_ideal,31,E
0.47201850000419654,0.49723129099584185,6,0.9693023750005523,S1_ideal,31,E
0.5155627499916591,0.668168042000616,7,1.1837869590090122,S1_ideal,31,E
0.0,0.5532750419952208,8,0.5533378749969415,S1_ideal,31,E
0.5627617499994813,0.09159349999390543,1,0.6543987499899231,S1_ideal,32,E
0.5065500409982633,0.2921336250001332,2,0.7987095839926042,S1_ideal,32,E
0.4567381660017418,0.390239999993355,3,0.8470117079996271,S1_ideal,32,E
0.4292873329977738,0.289682750008069,4,0.7190092079981696,S1_ideal,32,E
0.48483154199493583,0.3375904580025235,5,0.8225423749972833,S1_ideal,32,E
0.4802150830073515,0.550949333992321,6,1.0312174999999115,S1_ideal,32,E
0.49520337500143796,0.5476994170021499,7,1.0429619589995127,S1_ideal,32,E
0.0,0.7223494999925606,8,0.722417332988698,S1_ideal,32,E
0.5154964999965159,0.07745770800102036,1,0.5929722080036299,S1_ideal,33,E
0.3709632079990115,0.180301916989265,2,0.5513251669908641,S1_ideal,33,E
0.44279812499007676,0.33865779198822565,3,0.7814883329992881,S1_ideal,33,E
0.4211861250078073,0.38811745900602546,4,0.8093411670124624,S1_ideal,33,E
0.47861575000570156,0.495056708008633,5,0.9737153750029393,S1_ideal,33,E
0.48773320799227804,0.5750895410019439,6,1.0628726659924723,S1_ideal,33,E
0.49699291700380854,0.6605692500015721,7,1.157642541002133,S1_ideal,33,E
0.0,0.6325305409991415,8,0.6325962080009049,S1_ideal,33,E
2.5006282499962253,0.17073358299967367,1,2.671381124993786,S1_ideal,34,E
0.4212890420021722,0.38636687499820255,2,0.807678749988554,S1_ideal,34,E
