catalyst,temp_C,C_catalyst_feed_M,C_EGDA_feed_M,scenario_id_A,scenario_id_B,Da1_A,Da1_B,absolute_log_Da1_distance,exact_Da1_match,tau_A_s,tau_B_s,X_EGDA_A,X_EGDA_B,delta_X_EGDA_B_minus_A,Y_EGMA_A,Y_EGMA_B,delta_Y_EGMA_B_minus_A,S_EGMA_A,S_EGMA_B,delta_S_EGMA_B_minus_A,matching_method
H2SO4,40,0.2,0.1,5e537a27e8057a48,6de45d95ca3318f6,0.000320418578375,0.108141270202,5.82156551031,False,4.52389342117,1526.81402964,0.000326290242121,0.10428674815,0.103960457908,0.000326265545008,0.101619952603,0.101293687058,0.999924309372,0.974428241415,-0.0254960679575,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.2,33acc726400b818d,43383d88ccb18665,0.00160209289188,0.0540706351008,3.51898041732,False,22.6194671058,763.407014822,0.0016186615644,0.0532037354216,0.0515850738572,0.00161805337206,0.0525286951432,0.0509106417712,0.999624262198,0.987312163835,-0.0123120983626,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.2,90faa23abf11e4f3,091dd3aee4570cf1,0.000801046445938,0.0216282540403,3.295836866,False,11.3097335529,305.362805929,0.000809659146977,0.0216318324772,0.0208221733302,0.000809507041367,0.0215220822063,0.0207125751649,0.999812136242,0.994926445967,-0.00488569027494,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.2,c40292bd60eaf45f,a7be3b3eba959b95,0.000534030963959,0.0360470900672,4.21212759788,False,7.53982236862,508.938009882,0.000539845758393,0.0357919747812,0.0352521290228,0.000539778146548,0.0354892769407,0.0349494987941,0.999874757106,0.991542857238,-0.0083318998683,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.2,e8bb122826f070ae,f9ee6d6777ecb404,0.000400523222969,0.0270353175504,4.21212759788,False,5.65486677646,381.703507411,0.000404911695304,0.0269661398285,0.0265612281332,0.00040487366101,0.0267951126867,0.0263902390257,0.999906067681,0.993657707671,-0.00624836000968,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.2,638197d7f31023d4,61e0ac3fcef17e86,0.000320418578375,0.108141270202,5.82156551031,False,4.52389342117,1526.81402964,0.000323942497956,0.103571231931,0.103247289433,0.000323918154997,0.100941949473,0.100618031318,0.999924854073,0.974613776347,-0.0253110777259,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.3,8d28f3f6562219d0,af756cc9946bf42d,0.00160209289188,0.0540706351008,3.51898041732,False,22.6194671058,763.407014822,0.00160693704601,0.0528271373192,0.0512202002732,0.00160633763348,0.0521617532168,0.0505554155833,0.999626984435,0.987404502,-0.0122224824354,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.3,c2ac8972a3866e17,2fca691e9970820c,0.000801046445938,0.0216282540403,3.295836866,False,11.3097335529,305.362805929,0.000803792443695,0.0214765191049,0.0206727266612,0.000803642534782,0.0213683478993,0.0205647053645,0.999813497981,0.994963280358,-0.00485021762293,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.3,771cc543d7c70525,f586fe7b6fd0e0e6,0.000534030963959,0.0360470900672,4.21212759788,False,7.53982236862,508.938009882,0.000535933634401,0.0355366149574,0.035000681323,0.000535866999061,0.0352382610123,0.0347023940132,0.999875664942,0.991604322881,-0.00827134206083,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.3,218a5f4305755190,68f03663bda14f3c,0.000400523222969,0.0270353175504,4.21212759788,False,5.65486677646,381.703507411,0.000401977231544,0.0267729860627,0.0263710088312,0.000401939746586,0.0266044172323,0.0262024774857,0.999906748556,0.993703771776,-0.00620297677978,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.3,e19b62450da54e3b,6b8b02e848041576,0.000320418578375,0.108141270202,5.82156551031,False,4.52389342117,1526.81402964,0.000321594748957,0.102855229674,0.102533634925,0.000321570757594,0.100263204672,0.0999416339147,0.999925398773,0.974799288183,-0.0251261105901,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.4,e49fb52fa0b7dbcb,0a4a7e40a76a8245,0.00160209289188,0.0540706351008,3.51898041732,False,22.6194671058,763.407014822,0.00159521241306,0.0524504098847,0.0508551974716,0.00159462172066,0.051794613764,0.0501999920434,0.999629709251,0.987496835162,-0.0121328740889,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.4,0f434de2986e0ff6,efad73849cd78db3,0.000801046445938,0.0216282540403,3.295836866,False,11.3097335529,305.362805929,0.000797925709559,0.0213211842468,0.0205232585373,0.000797777980915,0.0212145807543,0.0204168027734,0.99981485915,0.995000113909,-0.00481474524119,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.4,05163a0b5bf32fab,309064873b98cd6b,0.000534030963959,0.0360470900672,4.21212759788,False,7.53982236862,508.938009882,0.000532021496984,0.0352811964345,0.0347491749375,0.000531955831046,0.0349871553974,0.0344551995664,0.999876572773,0.991665786118,-0.00821078665428,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.4,8282239f16e475da,e51df9c7508b57a7,0.000400523222969,0.0270353175504,4.21212759788,False,5.65486677646,381.703507411,0.00039904276023,0.0265797989339,0.0261807561737,0.000399005820615,0.0264136707927,0.0260146649721,0.999907429431,0.993749834541,-0.0061575948908,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.4,e55df20476f7fefc,5f73f4396d632943,0.000320418578375,0.108141270202,5.82156551031,False,4.52389342117,1526.81402964,0.000319246995124,0.102138740927,0.101819493932,0.0003192233528,0.0995837175266,0.0992644941738,0.999925943472,0.97498477681,-0.0249411666622,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.5,8e4497756d16906c,b6aa0c96fb25f8a3,0.00160209289188,0.0540706351008,3.51898041732,False,22.6194671058,763.407014822,0.00158348765672,0.0520735530098,0.0504900653531,0.00158290561877,0.0514272766073,0.0498443709885,0.999632432906,0.987589162538,-0.0120432703683,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.5,efb311da5d42d343,06c1aff78a96c268,0.000801046445938,0.0216282540403,3.295836866,False,11.3097335529,305.362805929,0.00079205894498,0.0211658278985,0.0203737689535,0.00079191338046,0.0210607807644,0.0202688673839,0.999816220091,0.9950369466,-0.00477927349122,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.5,82cf862ebc19f3c0,9009e1d58b37aedf,0.000534030963959,0.0360470900672,4.21212759788,False,7.53982236862,508.938009882,0.000528109346142,0.0350257191924,0.0344976098462,0.000528044642503,0.0347359600654,0.0342079154229,0.999877480602,0.991727246902,-0.00815023370048,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.5,5246cfed6714567f,57e842cde61edad0,0.000400523222969,0.0270353175504,4.21212759788,False,5.65486677646,381.703507411,0.000396108281365,0.0263865784336,0.0259904701522,0.000396071883096,0.0262228733553,0.0258268014722,0.999908110305,0.993795895943,-0.00611221436205,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.2,0.5,eed861ca929b67de,0e6c7bae98abb015,0.000320418578375,0.108141270202,5.82156551031,False,4.52389342117,1526.81402964,0.000316899236458,0.101421765261,0.101104866025,0.000316875940615,0.0989034874061,0.0985866114654,0.999926488171,0.975170242317,-0.0247562458543,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.1,ccc0333ec1f42088,7b102c8f2d5130a4,0.00236280349464,0.0797446179441,3.51898041732,False,22.6194671058,763.407014822,0.00239200417856,0.0776437855548,0.0752517813762,0.00239067548093,0.0761870576662,0.0737963821852,0.999444525372,0.981238319613,-0.0182062057592,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.1,db0bf0b4189a4b27,6f7b984b3f05dc84,0.00118140174732,0.0318978471776,3.295836866,False,11.3097335529,305.362805929,0.00119671881314,0.0318132557704,0.0306165369572,0.00119638645428,0.0315746141791,0.0303782277249,0.999722274888,0.992498674359,-0.00722360052911,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.1,615e8635868bbf81,93f695eaf55019e9,0.00078760116488,0.0531630786294,4.21212759788,False,7.53982236862,508.938009882,0.000797971890239,0.0524572813868,0.0516593094966,0.000797824145021,0.0518013113678,0.0510034872228,0.999814849095,0.987495157933,-0.012319691162,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.1,351ee457ea3b6710,11308a50e26d13f6,0.00059070087366,0.039872308972,4.21212759788,False,5.65486677646,381.703507411,0.000598538685699,0.039607005835,0.0390084671493,0.000598455570525,0.0392355943392,0.0386371387686,0.999861136506,0.990622580828,-0.00923855567803,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.1,24b517dc6c681a4e,7996600c38b80b57,0.000472560698928,0.159489235888,5.82156551031,False,4.52389342117,1526.81402964,0.000478859640401,0.149252813541,0.148773953901,0.00047880644343,0.143649424308,0.143170617865,0.999888909053,0.962457061279,-0.0374318477745,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.2,b838db8d9f240c06,35e5658d9b9f4bcc,0.00236280349464,0.0797446179441,3.51898041732,False,22.6194671058,763.407014822,0.00237472512266,0.0771016661171,0.0747269409944,0.00237341557132,0.0756656324278,0.0732922168565,0.999448546141,0.981374803404,-0.0180737427375,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.2,bb7d5d7074c1aeaa,78beffb5ca4a4753,0.00118140174732,0.0318978471776,3.295836866,False,11.3097335529,305.362805929,0.00118806958813,0.0315864170767,0.0303983474886,0.00118774201184,0.0313511945118,0.0301634525,0.999724278531,0.992553046953,-0.0071712315773,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.2,87fd2c01adc6da97,c3cbfdfdc72ef45f,0.00078760116488,0.0531630786294,4.21212759788,False,7.53982236862,508.938009882,0.000792203592336,0.0520867232355,0.0512945196432,0.000792057975806,0.0514401156988,0.050648057723,0.999816187995,0.987585943278,-0.012230244717,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.2,cfc2b9dde2f1ae74,b91c026f3f783aea,0.00059070087366,0.039872308972,4.21212759788,False,5.65486677646,381.703507411,0.000594211654485,0.0393255837109,0.0387313720564,0.000594129736872,0.0389594858379,0.038365356101,0.999862140683,0.990690592779,-0.00917154790398,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.2,401c50fd4ee64b82,fdacf42e52d26ff6,0.000472560698928,0.159489235888,5.82156551031,False,4.52389342117,1526.81402964,0.00047539762762,0.148246359439,0.147770961811,0.000475345197153,0.142721491779,0.142246146582,0.999889712393,0.962731849334,-0.037157863059,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.3,8a8967ef091ec306,89ec448ffcea6ea4,0.00236280349464,0.0797446179441,3.51898041732,False,22.6194671058,763.407014822,0.00235744579026,0.0765592735193,0.0742018277291,0.00235615523679,0.0751437901657,0.0727876349289,0.999452562822,0.981511275009,-0.0179412878128,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.3,462e8b690a95739f,692430826a297ced,0.00118140174732,0.0318978471776,3.295836866,False,11.3097335529,305.362805929,0.00117942030416,0.0313595322058,0.0301801119016,0.00117909748025,0.0311277042837,0.0299486068035,0.999726285951,0.992607417721,-0.00711886823038,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.3,39cf50a66a5a137f,11fa0e26c8280ae2,0.00078760116488,0.0531630786294,4.21212759788,False,7.53982236862,508.938009882,0.000786435264091,0.0517160398902,0.0509296046261,0.000786291760015,0.0510787287996,0.0502924370396,0.999817525889,0.987676722891,-0.0121408029985,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.3,7085cafaaa2c6e7b,db7e217b9bbeb69f,0.00059070087366,0.039872308972,4.21212759788,False,5.65486677646,381.703507411,0.000589884606846,0.0390440900968,0.03845420549,0.000589803878102,0.0386832681152,0.0380934642371,0.999863144854,0.990758601858,-0.00910454299609,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.3,0cef148eaa179812,dc4e0016ad3c4ba2,0.000472560698928,0.159489235888,5.82156551031,False,4.52389342117,1526.81402964,0.000471935604326,0.147238907295,0.14676697169,0.000471883934801,0.141792037332,0.141320153398,0.999890515731,0.963006585267,-0.0368839304636,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.4,d657a03b59115ea5,6f211d0d24d46696,0.00236280349464,0.0797446179441,3.51898041732,False,22.6194671058,763.407014822,0.00234016619746,0.0760166075609,0.0736764413635,0.00233889450436,0.0746215305771,0.0722826360728,0.999456580007,0.981647734244,-0.0178088457629,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.4,7651b129c87d0644,5fbe2f89e7ca9499,0.00118140174732,0.0318978471776,3.295836866,False,11.3097335529,305.362805929,0.00117077095547,0.0311326011423,0.0299618301868,0.00117045284985,0.0309041434715,0.0297336906217,0.999728293891,0.992661786603,-0.00706650728868,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.4,add73ca03d0ed59c,9b4d2e3ccabae3dd,0.00078760116488,0.0531630786294,4.21212759788,False,7.53982236862,508.938009882,0.000780666907122,0.05134523132,0.0505645644129,0.000780525500373,0.0507171506336,0.0499366251332,0.99981886417,0.98776749719,-0.0120513669795,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.4,d00746ac8398c299,d6930e5e2f2c2d2f,0.00059070087366,0.039872308972,4.21212759788,False,5.65486677646,381.703507411,0.000585557542781,0.0387625249619,0.0381769674191,0.000585477994216,0.0384069411229,0.0378214631287,0.999864149022,0.990826607933,-0.00903754108894,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.4,7fb8ce018ef38412,62cb2797bc15428a,0.000472560698928,0.159489235888,5.82156551031,False,4.52389342117,1526.81402964,0.000468473570519,0.146230455807,0.145761982237,0.000468422656374,0.140861059058,0.140392636401,0.999891319067,0.963281269144,-0.0366100499232,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.5,d4c6dc2279f06d5d,ca0fcd8de5f5d84f,0.00236280349464,0.0797446179441,3.51898041732,False,22.6194671058,763.407014822,0.00232288634284,0.0754736680609,0.0731507817181,0.00232163337167,0.0740988533946,0.0717772200229,0.999460597299,0.981784181136,-0.0176764161629,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.5,f1a9f6069684f2f3,c5207ef62b33a830,0.00118140174732,0.0318978471776,3.295836866,False,11.3097335529,305.362805929,0.00116212153992,0.0309056238729,0.029743502333,0.00116180811703,0.0306805120552,0.0295187039382,0.999730301102,0.992716153582,-0.00701414752,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.5,710a495a3d182e67,df52075953dc00ae,0.00078760116488,0.0531630786294,4.21212759788,False,7.53982236862,508.938009882,0.000774898522356,0.0509742974662,0.0501993989438,0.000774759198445,0.0503553811127,0.0495806219143,0.999820203669,0.987858266142,-0.0119619375276,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.5,32a907d0fb48be90,c13bb5fd90218073,0.00059070087366,0.039872308972,4.21212759788,False,5.65486677646,381.703507411,0.000581230462292,0.038480888282,0.0378996578197,0.000581152085215,0.0381305048254,0.0375493527402,0.999865153184,0.990894611008,-0.0089705421762,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.3,0.5,c08758937fd41e15,08ce6daf484165a9,0.000472560698928,0.159489235888,5.82156551031,False,4.52389342117,1526.81402964,0.0004650115262,0.145221003676,0.14475599215,0.000464961361873,0.139928555049,0.139463593687,0.999892122401,0.963555901053,-0.0363362213484,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.1,431f4a23434106c3,e34a85d86575ffaa,0.00312206736421,0.105369773542,3.51898041732,False,22.6194671058,763.407014822,0.00314412593059,0.100823517153,0.0976793912229,0.00314182942709,0.0983356932316,0.0951938638045,0.999269589213,0.975324963936,-0.0239446252769,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.1,db093e4d1d7cd797,633361ef867186e7,0.0015610336821,0.0421479094168,3.295836866,False,11.3097335529,305.362805929,0.00157330171941,0.0416208267309,0.0400475250115,0.00157272715535,0.0412102495649,0.0396375224096,0.999634803639,0.990135295279,-0.00949950836025,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.1,8e0ff4efd3c9bb57,9088a429338b6c69,0.0010406891214,0.0702465156947,4.21212759788,False,7.53982236862,508.938009882,0.00104914328689,0.0684002097774,0.0673510664905,0.00104888786315,0.0672753370339,0.0662264491708,0.999756540653,0.983554542491,-0.016201998162,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.1,3d6a18c6ce641eb5,ac508cfcbd38bedd,0.000780516841052,0.052684886771,4.21212759788,False,5.65486677646,381.703507411,0.000786960790751,0.0517522301519,0.0509652693611,0.000786817095605,0.051114014687,0.0503271975914,0.999817404949,0.987667865462,-0.012149539487,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.1,8cd1a6417b0d7969,d421cf88545c72ed,0.000624413472841,0.210739547084,5.82156551031,False,4.52389342117,1526.81402964,0.000629618236137,0.191470761949,0.190841143713,0.000629526263833,0.182016812804,0.181387286541,0.999853923698,0.950624580754,-0.0492293429447,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.2,03183dd36a3dd77b,2087fa12fecda376,0.00312206736421,0.105369773542,3.51898041732,False,22.6194671058,763.407014822,0.00312131049648,0.100123849775,0.0970025392781,0.003119047224,0.0976713847683,0.0945523375444,0.999274896719,0.975505686091,-0.0237692106282,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.2,5dcbbc2ae18ffe05,87122595743f0c60,0.0015610336821,0.0421479094168,3.295836866,False,11.3097335529,305.362805929,0.0015618771852,0.0413239236414,0.0397620464562,0.00156131093376,0.0409192467842,0.0393579358504,0.999637454567,0.990207201506,-0.00943025306094,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.2,a02a133f5fc231e7,d49a55be506d6612,0.0010406891214,0.0702465156947,4.21212759788,False,7.53982236862,508.938009882,0.00104152319338,0.0679182271299,0.0668767039366,0.00104127146641,0.0668094397029,0.0657681682365,0.999758308817,0.983674670645,-0.016083638172,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.2,18bf999162e0dba4,b79c5b697e51c972,0.000780516841052,0.052684886771,4.21212759788,False,5.65486677646,381.703507411,0.00078124431861,0.0513847509514,0.0506035066328,0.000781102703864,0.0507556900239,0.04997458732,0.999818731807,0.987757828619,-0.0120609031874,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.2,f825b49928a9fcba,047d409285a6c20f,0.000624413472841,0.210739547084,5.82156551031,False,4.52389342117,1526.81402964,0.00062504438476,0.190201299652,0.189576255267,0.000624953744065,0.180879375185,0.180254421441,0.999854985186,0.95098916525,-0.0488658199356,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.3,41edbbfae9ca5d8d,e55ab78aaabd6fd0,0.00312206736421,0.105369773542,3.51898041732,False,22.6194671058,763.407014822,0.00309849460877,0.0994237189385,0.0963252243297,0.00309626432792,0.097006369048,0.0939101047201,0.999280205025,0.975686386344,-0.0235938186807,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.3,49a34abae7fdc7e2,98b3c3e157c3cbfd,0.0015610336821,0.0421479094168,3.295836866,False,11.3097335529,305.362805929,0.00155045254042,0.0410269408553,0.0394764883149,0.0015498945437,0.0406281222477,0.039078227704,0.999640107188,0.99027910443,-0.00936100275805,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.3,4d0bc33533fb1dab,67ab67dc727c8ba2,0.0010406891214,0.0702465156947,4.21212759788,False,7.53982236862,508.938009882,0.0010339030465,0.0674360300887,0.0664021270422,0.00103365498769,0.0663432150003,0.0653095600126,0.999760075359,0.983794789122,-0.015965286237,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.3,0affd62fb166bccd,91a52ca0a94451dc,0.000780516841052,0.052684886771,4.21212759788,False,5.65486677646,381.703507411,0.000775527817789,0.0510171486767,0.0502416208589,0.000775388268266,0.0503971773604,0.0496217890921,0.999820058649,0.987847785844,-0.0119722728057,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.3,a2fd54a360adf104,a180f9e0fabd2072,0.000624413472841,0.210739547084,5.82156551031,False,4.52389342117,1526.81402964,0.00062047051503,0.188930190283,0.188309719768,0.000620381196231,0.179739427199,0.179119046003,0.999856046667,0.951353655706,-0.0485023909607,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.4,2b1be88b23aee627,e39edecbb0fd4434,0.00312206736421,0.105369773542,3.51898041732,False,22.6194671058,763.407014822,0.0030756782645,0.0987231242305,0.095647445966,0.00307348073391,0.0963406454554,0.0932671647215,0.999285513501,0.975867064645,-0.0234184488559,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.4,8fd199e20ad3c882,687f60398b15069f,0.0015610336821,0.0421479094168,3.295836866,False,11.3097335529,305.362805929,0.00153902778278,0.0407298783473,0.0391908505646,0.00153847798132,0.0403368759194,0.0387983979381,0.999642760536,0.99035100413,-0.00929175640537,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.4,591525f6211cff50,24b81efc2e0ba4a2,0.0010406891214,0.0702465156947,4.21212759788,False,7.53982236862,508.938009882,0.00102628285316,0.0669536185461,0.0659273356929,0.00102603843859,0.0658766627739,0.0648506243353,0.999761844831,0.983914898171,-0.0158469466609,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.4,8f11611e7c3fe939,0808a1923064e52c,0.000780516841052,0.052684886771,4.21212759788,False,5.65486677646,381.703507411,0.000769811287707,0.0506494233486,0.0498796120609,0.000769673787835,0.0500384767541,0.0492688029662,0.999821384962,0.987937738396,-0.0118836465656,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.4,79192d4630352862,1ea721921f302072,0.000624413472841,0.210739547084,5.82156551031,False,4.52389342117,1526.81402964,0.000615896626945,0.187657431064,0.187041534437,0.000615808620332,0.178596964802,0.177981156181,0.999857108143,0.951718052353,-0.0481390557903,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.5,6b08d93ddad9db85,c7e2fbfef67027de,0.00312206736421,0.105369773542,3.51898041732,False,22.6194671058,763.407014822,0.00305286146344,0.0980220652579,0.0949692037945,0.00305069644155,0.095674213416,0.0926235169744,0.999290822099,0.976047721136,-0.023243100963,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.5,5da3f5f27cedb8b4,15ea131a185906b4,0.0015610336821,0.0421479094168,3.295836866,False,11.3097335529,305.362805929,0.00152760291365,0.0404327360783,0.0389051331647,0.00152706124895,0.0400455077373,0.0385184464883,0.999645415249,0.990422900387,-0.00922251486124,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.5,7ec9f953db2a1bfe,d2bc509f2fe461bd,0.0010406891214,0.0702465156947,4.21212759788,False,7.53982236862,508.938009882,0.001018662606,0.0664709923688,0.0654523297628,0.00101842180677,0.0654097828236,0.0643913610169,0.999763612378,0.984034997714,-0.015728614664,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.5,58d452d7a70354b6,a6e43415c4eae40b,0.000780516841052,0.052684886771,4.21212759788,False,5.65486677646,381.703507411,0.000764094728209,0.0502815748609,0.0495174801327,0.000763959262304,0.0496795880294,0.0489156287671,0.999822710588,0.988027685427,-0.0117950251611,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.4,0.5,b891f43b2ff51ce0,b564fc23d43a32e0,0.000624413472841,0.210739547084,5.82156551031,False,4.52389342117,1526.81402964,0.000611322720508,0.186383019197,0.185771696477,0.000611236016371,0.177451983916,0.176840747899,0.999858169614,0.952082355357,-0.0477758142567,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.5,0.1,be2b3a4cf786084f,f8601415ba084f15,0.0038806959186,0.130973487253,3.51898041732,False,22.6194671058,763.407014822,0.00388760433844,0.123180166963,0.119292562625,0.00388409198921,0.119419938067,0.115535846078,0.999096526055,0.969473747368,-0.0296227786874,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.5,0.1,0cbe39e2cea9cfd7,800c475eac6a7cd2,0.0019403479593,0.052389394901,3.295836866,False,11.3097335529,305.362805929,0.0019456967445,0.051225113645,0.0492794169005,0.00194481782055,0.0506000085235,0.048655190703,0.999548272896,0.987796901226,-0.0117513716703,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.5,0.1,f4398cb76569cffa,fc3033591fa6a3fb,0.0012935653062,0.0873156581684,4.21212759788,False,7.53982236862,508.938009882,0.00129755255742,0.08390751185,0.0826099592926,0.00129716180961,0.0822004434368,0.0809032816272,0.999698857816,0.979655356529,-0.0200435012868,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,40,0.5,0.1,bfa3404eae9257d7,8b991073996e309a,0.000970173979649,0.0654867436263,4.21212759788,False,5.65486677646,381.703507411,0.000973322483973,0.0636156097519,0.062642287268,0.000973102652923,0.0626451094443,0.0616720067913,0.999774143664,0.984744305502,-0.0150298381615,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
