catalyst,geometry,response,n_scenarios,balanced_grid,total_variance,method,interaction_order,factor,level,effect,component_variance,contribution_fraction,reconstruction_residual
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.2|4.0,-2.35159698209e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.2|6.0,7.33414946807e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.2|8.0,1.15552833881e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.2|10.0,1.37449578901e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.3|2.0,-2.69810097597e-08,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.3|4.0,3.28078855263e-08,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.3|6.0,1.16575909273e-08,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.3|8.0,-3.86008465469e-09,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.3|10.0,-1.36243820878e-08,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.4|2.0,3.02558138705e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.4|4.0,2.38440480336e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.4|6.0,-7.32249282312e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.4|8.0,-1.15591440548e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.4|10.0,-1.37585817958e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.5|2.0,6.05642651496e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.5|4.0,4.70311948533e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.5|6.0,-1.46679570879e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.5|8.0,-2.31100721053e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.3|0.5|10.0,-2.74893554417e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.1|2.0,2.43974676902e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.1|4.0,-2.91022306474e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.1|6.0,-1.39388869531e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.1|8.0,2.66559263872e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.1|10.0,1.59780572715e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.2|2.0,1.15700243263e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.2|4.0,-1.45848987108e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.2|6.0,-6.8152478705e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.2|8.0,1.56659723193e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.2|10.0,8.26352502305e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.3|2.0,-6.30851543913e-07,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.3|4.0,-3.36144709567e-08,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.3|6.0,1.54759792675e-07,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.3|8.0,2.34482105149e-07,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.3|10.0,2.75224117045e-07,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.4|2.0,-1.22008846116e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.4|4.0,1.45512845949e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.4|6.0,6.97001020358e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.4|8.0,-1.33211178457e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.4|10.0,-7.9882984023e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.5|2.0,-2.31357558612e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.5|4.0,2.91694592342e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.5|6.0,1.36293648274e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.5|8.0,-3.1345601912e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.4|0.5|10.0,-1.65285080093e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.1|2.0,0.000145380450485,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.1|4.0,-4.70748584234e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.1|6.0,-5.07461071385e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.1|8.0,-3.29963503038e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.1|10.0,-1.4563134619e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.2|2.0,7.15491843705e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.2|4.0,-2.36670763061e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.2|6.0,-2.51042682179e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.2|8.0,-1.60461721862e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.2|10.0,-6.73166766013e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.3|2.0,-1.14630432709e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.3|4.0,-1.29466179721e-07,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.3|6.0,2.70167214593e-07,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.3|8.0,4.5377436219e-07,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.3|10.0,5.51828929989e-07,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.4|2.0,-7.26955107923e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.4|4.0,2.35376169707e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.4|6.0,2.53744408462e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.4|8.0,1.64999506934e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.4|10.0,7.28350228196e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.5|2.0,-0.000143087819736,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.5|4.0,4.73337839386e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.5|6.0,5.02057672956e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.5|8.0,3.20887974344e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,100.0|0.5|0.5|10.0,1.34594710671e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.1|2.0,-0.000332016409788,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.1|4.0,3.89459358272e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.1|6.0,8.49268607814e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.1|8.0,0.000114776382093,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.1|10.0,0.000128418573331,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.2|2.0,-0.000165460451462,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.2|4.0,2.03317006466e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.2|6.0,4.23362881401e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.2|8.0,5.71615939562e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.2|10.0,6.3929399301e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.3|2.0,5.51036653876e-07,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.3|4.0,8.570059086e-08,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.3|6.0,-1.28003023361e-07,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.3|8.0,-2.27678039547e-07,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.3|10.0,-2.81056181856e-07,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.4|2.0,0.00016601149855,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.4|4.0,-1.9474708078e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.4|6.0,-4.24642961198e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.4|8.0,-5.7389274059e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.4|10.0,-6.42104575636e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.5|2.0,0.000330914326046,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.5|4.0,-4.06599343035e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.5|6.0,-8.46708497783e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.5|8.0,-0.000114321023951,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.1|0.5|10.0,-0.000127856458887,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.2|0.1|2.0,-0.000203768838991,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.2|0.1|4.0,-2.92609939877e-06,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.2|0.1|6.0,5.1428559381e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.2|0.1|8.0,7.25855969618e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.2|0.1|10.0,8.26807820467e-05,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
H2SO4,A,X_EGDA,1000,True,0.014200352575,exact_balanced_functional_anova,4,temp_C*C_catalyst_feed_M*C_EGDA_feed_M*Q_total_mL_min,120.0|0.2|0.2|2.0,-0.000101686654471,7.52628026875e-09,5.30006577582e-07,-1.73472347598e-18
