catalyst,geometry,response,n_scenarios,balanced_grid,total_variance,method,interaction_order,factor,level,effect,component_variance,contribution_fraction,reconstruction_residual
H2SO4,B,Y_EG,500,True,0.0075091840474,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.3,-0.00132170530016,0.000473701379612,0.0630829363912,1.73472347598e-18
H2SO4,B,Y_EG,500,True,0.0075091840474,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.4,0.0151892662703,0.000473701379612,0.0630829363912,1.73472347598e-18
H2SO4,B,Y_EG,500,True,0.0075091840474,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.5,0.0318546708155,0.000473701379612,0.0630829363912,1.73472347598e-18
H2SO4,B,Y_EG,500,True,0.0075091840474,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.1,0.000860652549718,3.6862722954e-07,4.90901843947e-05,1.73472347598e-18
H2SO4,B,Y_EG,500,True,0.0075091840474,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.2,0.000428306725695,3.6862722954e-07,4.90901843947e-05,1.73472347598e-18
H2SO4,B,Y_EG,500,True,0.0075091840474,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.3,-2.021374362e-06,3.6862722954e-07,4.90901843947e-05,1.73472347598e-18
H2SO4,B,Y_EG,500,True,0.0075091840474,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.4,-0.000430328130228,3.6862722954e-07,4.90901843947e-05,1.73472347598e-18
H2SO4,B,Y_EG,500,True,0.0075091840474,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.5,-0.000856609770823,3.6862722954e-07,4.90901843947e-05,1.73472347598e-18
H2SO4,B,Y_EG,500,True,0.0075091840474,exact_balanced_functional_anova,1,Q_total_mL_min,2.0,0.0627313211104,0.00108443524582,0.144414524797,1.73472347598e-18
H2SO4,B,Y_EG,500,True,0.0075091840474,exact_balanced_functional_anova,1,Q_total_mL_min,4.0,0.00240667443387,0.00108443524582,0.144414524797,1.73472347598e-18
H2SO4,B,Y_EG,500,True,0.0075091840474,exact_balanced_functional_anova,1,Q_total_mL_min,6.0,-0.0154180927484,0.00108443524582,0.144414524797,1.73472347598e-18
H2SO4,B,Y_EG,500,True,0.0075091840474,exact_balanced_functional_anova,1,Q_total_mL_min,8.0,-0.0229346529821,0.00108443524582,0.144414524797,1.73472347598e-18
H2SO4,B,Y_EG,500,True,0.0075091840474,exact_balanced_functional_anova,1,Q_total_mL_min,10.0,-0.0267852498138,0.00108443524582,0.144414524797,1.73472347598e-18
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,temp_C,25.0,-0.350986907076,0.0275940075447,0.33401203535,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,temp_C,40.0,-0.191228535035,0.0275940075447,0.33401203535,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,temp_C,60.0,-0.00650449110367,0.0275940075447,0.33401203535,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,temp_C,80.0,0.0857896570104,0.0275940075447,0.33401203535,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,temp_C,100.0,0.112681567546,0.0275940075447,0.33401203535,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,temp_C,120.0,0.117348955122,0.0275940075447,0.33401203535,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,temp_C,140.0,0.117026340819,0.0275940075447,0.33401203535,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,temp_C,160.0,0.115873412717,0.0275940075447,0.33401203535,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.1,-0.287997152315,0.0302905036378,0.366651808565,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.2,-0.0898403859259,0.0302905036378,0.366651808565,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.3,0.0416013715024,0.0302905036378,0.366651808565,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.4,0.135096806279,0.0302905036378,0.366651808565,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.5,0.20113936046,0.0302905036378,0.366651808565,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.1,0.173013794927,0.0140483883626,0.170048905828,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.2,0.0843693974456,0.0140483883626,0.170048905828,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.3,-0.00849048357211,0.0140483883626,0.170048905828,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.4,-0.0917042195084,0.0140483883626,0.170048905828,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.5,-0.157188489292,0.0140483883626,0.170048905828,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,Q_total_mL_min,2.0,0.0639025591005,0.0015555683043,0.0188293974553,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,Q_total_mL_min,4.0,0.0214375539514,0.0015555683043,0.0188293974553,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,Q_total_mL_min,6.0,-0.00769111531189,0.0015555683043,0.0188293974553,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,Q_total_mL_min,8.0,-0.0298551325956,0.0015555683043,0.0188293974553,0
NaOH,A,X_EGDA,1000,True,0.0826138121514,exact_balanced_functional_anova,1,Q_total_mL_min,10.0,-0.0477938651444,0.0015555683043,0.0188293974553,0
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,temp_C,25.0,-0.106309486032,0.00270382235445,0.111462735901,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,temp_C,40.0,0.00575024823125,0.00270382235445,0.111462735901,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,temp_C,60.0,0.0780805238021,0.00270382235445,0.111462735901,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,temp_C,80.0,0.05553938637,0.00270382235445,0.111462735901,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,temp_C,100.0,0.0148896709726,0.00270382235445,0.111462735901,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,temp_C,120.0,-0.00740439277614,0.00270382235445,0.111462735901,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,temp_C,140.0,-0.0174356669573,0.00270382235445,0.111462735901,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,temp_C,160.0,-0.0231102836102,0.00270382235445,0.111462735901,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.1,-0.0687021434047,0.00134661321957,0.0555129642323,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.2,0.0105162203679,0.00134661321957,0.0555129642323,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.3,0.0375620152476,0.00134661321957,0.0555129642323,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.4,0.0221211224279,0.00134661321957,0.0555129642323,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.5,-0.00149721463874,0.00134661321957,0.0555129642323,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.1,-0.0878940393148,0.00237185603851,0.0977777119048,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.2,-0.0157656334044,0.00237185603851,0.0977777119048,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.3,0.0409448910058,0.00237185603851,0.0977777119048,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.4,0.0423643619813,0.00237185603851,0.0977777119048,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.5,0.0203504197322,0.00237185603851,0.0977777119048,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,Q_total_mL_min,2.0,0.0162729009405,0.000117794293667,0.00485596778356,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,Q_total_mL_min,4.0,0.0073314696098,0.000117794293667,0.00485596778356,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,Q_total_mL_min,6.0,-0.00118054349661,0.000117794293667,0.00485596778356,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,Q_total_mL_min,8.0,-0.00824492651455,0.000117794293667,0.00485596778356,6.93889390391e-18
NaOH,A,Y_EGMA,1000,True,0.0242576349181,exact_balanced_functional_anova,1,Q_total_mL_min,10.0,-0.0141789005392,0.000117794293667,0.00485596778356,6.93889390391e-18
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,temp_C,25.0,0.261843706297,0.0219738686246,0.25512499205,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,temp_C,40.0,0.194671214312,0.0219738686246,0.25512499205,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,temp_C,60.0,0.0741325785593,0.0219738686246,0.25512499205,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,temp_C,80.0,-0.0343996460347,0.0219738686246,0.25512499205,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,temp_C,100.0,-0.0974112527194,0.0219738686246,0.25512499205,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,temp_C,120.0,-0.123870852867,0.0219738686246,0.25512499205,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,temp_C,140.0,-0.134572166936,0.0219738686246,0.25512499205,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,temp_C,160.0,-0.140393580611,0.0219738686246,0.25512499205,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.1,0.222356402151,0.0215758211371,0.250503508968,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.2,0.092968715088,0.0215758211371,0.250503508968,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.3,-0.0106751968382,0.0215758211371,0.250503508968,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.4,-0.111866294284,0.0215758211371,0.250503508968,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.5,-0.192783626116,0.0215758211371,0.250503508968,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.1,-0.23868514429,0.0219696479226,0.25507598809,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.2,-0.0927342482057,0.0219696479226,0.25507598809,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.3,0.0436131987096,0.0219696479226,0.25507598809,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.4,0.121997766205,0.0219696479226,0.25507598809,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.5,0.165808427581,0.0219696479226,0.25507598809,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,Q_total_mL_min,2.0,-0.0487448461036,0.000873116150246,0.0101372113712,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,Q_total_mL_min,4.0,-0.0149950166313,0.000873116150246,0.0101372113712,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,Q_total_mL_min,6.0,0.00642149917897,0.000873116150246,0.0101372113712,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,Q_total_mL_min,8.0,0.0223055547144,0.000873116150246,0.0101372113712,-2.77555756156e-17
NaOH,A,S_EGMA,1000,True,0.0861298160094,exact_balanced_functional_anova,1,Q_total_mL_min,10.0,0.0350128088415,0.000873116150246,0.0101372113712,-2.77555756156e-17
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,temp_C,25.0,-0.244677421043,0.0211575671592,0.217551795038,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,temp_C,40.0,-0.196978783266,0.0211575671592,0.217551795038,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,temp_C,60.0,-0.0845850149058,0.0211575671592,0.217551795038,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,temp_C,80.0,0.0302502706404,0.0211575671592,0.217551795038,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,temp_C,100.0,0.0977918965734,0.0211575671592,0.217551795038,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,temp_C,120.0,0.124753347898,0.0211575671592,0.217551795038,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,temp_C,140.0,0.134462007776,0.0211575671592,0.217551795038,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,temp_C,160.0,0.138983696327,0.0211575671592,0.217551795038,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.1,-0.219295008911,0.0224006304936,0.230333541527,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.2,-0.100356606294,0.0224006304936,0.230333541527,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.3,0.0040393562547,0.0224006304936,0.230333541527,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.4,0.112975683851,0.0224006304936,0.230333541527,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.5,0.202636575098,0.0224006304936,0.230333541527,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.1,0.260907834242,0.0260076454783,0.2674225215,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.2,0.10013503085,0.0260076454783,0.2674225215,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.3,-0.0494353745779,0.0260076454783,0.2674225215,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.4,-0.13406858149,0.0260076454783,0.2674225215,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.5,-0.177538909024,0.0260076454783,0.2674225215,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,Q_total_mL_min,2.0,0.04762965816,0.000821384069905,0.0084458471751,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,Q_total_mL_min,4.0,0.0141060843416,0.000821384069905,0.0084458471751,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,Q_total_mL_min,6.0,-0.00651057181528,0.000821384069905,0.0084458471751,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,Q_total_mL_min,8.0,-0.021610206081,0.000821384069905,0.0084458471751,0
NaOH,A,Y_EG,1000,True,0.097253011199,exact_balanced_functional_anova,1,Q_total_mL_min,10.0,-0.0336149646052,0.000821384069905,0.0084458471751,0
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,temp_C,25.0,0.000984311170879,2.31730407694e-06,3.42728480543e-05,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,temp_C,40.0,0.0016668543807,2.31730407694e-06,3.42728480543e-05,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,temp_C,60.0,-0.00032368335238,2.31730407694e-06,3.42728480543e-05,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,temp_C,80.0,-0.0023274821992,2.31730407694e-06,3.42728480543e-05,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.1,-0.325101270353,0.0364737890405,0.539446092635,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.2,-0.0877820713471,0.0364737890405,0.539446092635,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.3,0.0546907192578,0.0364737890405,0.539446092635,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.4,0.148844327748,0.0364737890405,0.539446092635,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.5,0.209348294695,0.0364737890405,0.539446092635,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.1,0.239148720569,0.0268424554246,0.396998997813,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.2,0.116942854959,0.0268424554246,0.396998997813,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.3,-0.0117846060899,0.0268424554246,0.396998997813,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.4,-0.12781380889,0.0268424554246,0.396998997813,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.5,-0.216493160547,0.0268424554246,0.396998997813,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,Q_total_mL_min,2.0,0.000767214104292,5.08549360749e-07,7.52142765489e-06,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,Q_total_mL_min,4.0,0.000597493822074,5.08549360749e-07,7.52142765489e-06,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,Q_total_mL_min,6.0,0.000209280136434,5.08549360749e-07,7.52142765489e-06,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,Q_total_mL_min,8.0,-0.000390375153837,5.08549360749e-07,7.52142765489e-06,-1.38777878078e-17
NaOH,B,X_EGDA,500,True,0.0676134085286,exact_balanced_functional_anova,1,Q_total_mL_min,10.0,-0.00118361290896,5.08549360749e-07,7.52142765489e-06,-1.38777878078e-17
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,temp_C,25.0,0.0201454329971,0.000167135767822,0.00482887319013,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,temp_C,40.0,0.00186346705792,0.000167135767822,0.00482887319013,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,temp_C,60.0,-0.00808586729332,0.000167135767822,0.00482887319013,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,temp_C,80.0,-0.0139230327617,0.000167135767822,0.00482887319013,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.1,-0.00500506202967,0.00145836925043,0.0421350873393,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.2,0.0365668474531,0.00145836925043,0.0421350873393,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.3,0.0442898019374,0.00145836925043,0.0421350873393,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.4,-0.0145661803989,0.00145836925043,0.0421350873393,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.5,-0.0612854069619,0.00145836925043,0.0421350873393,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.1,-0.190066841603,0.0115598551643,0.333986407649,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.2,-0.048383603712,0.0115598551643,0.333986407649,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.3,0.0778014081285,0.0115598551643,0.333986407649,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.4,0.0940318661684,0.0115598551643,0.333986407649,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.5,0.0666171710178,0.0115598551643,0.333986407649,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,Q_total_mL_min,2.0,-0.00594798207222,1.8927245559e-05,0.00054684445965,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,Q_total_mL_min,4.0,-0.00320204409469,1.8927245559e-05,0.00054684445965,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,Q_total_mL_min,6.0,-0.000184884847614,1.8927245559e-05,0.00054684445965,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,Q_total_mL_min,8.0,0.00302425946785,1.8927245559e-05,0.00054684445965,-6.93889390391e-18
NaOH,B,Y_EGMA,500,True,0.0346117533514,exact_balanced_functional_anova,1,Q_total_mL_min,10.0,0.00631065154667,1.8927245559e-05,0.00054684445965,-6.93889390391e-18
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,temp_C,25.0,0.0212866676278,0.0001830713077,0.00164820885031,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,temp_C,40.0,0.00151038752587,0.0001830713077,0.00164820885031,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,temp_C,60.0,-0.00848057625917,0.0001830713077,0.00164820885031,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,temp_C,80.0,-0.0143164788945,0.0001830713077,0.00164820885031,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.1,0.310112260667,0.039294320989,0.353770606845,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.2,0.112813128885,0.039294320989,0.353770606845,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.3,-0.0159685849141,0.039294320989,0.353770606845,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.4,-0.155974336408,0.039294320989,0.353770606845,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.5,-0.250982468229,0.039294320989,0.353770606845,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.1,-0.394854264993,0.0592447060375,0.533385870521,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.2,-0.15272082691,0.0592447060375,0.533385870521,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.3,0.0817592878411,0.0592447060375,0.533385870521,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.4,0.202797888519,0.0592447060375,0.533385870521,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.5,0.263017915542,0.0592447060375,0.533385870521,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,Q_total_mL_min,2.0,-0.00638563386103,2.27669307767e-05,0.000204972899752,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,Q_total_mL_min,4.0,-0.00356992950885,2.27669307767e-05,0.000204972899752,-1.38777878078e-17
