scenario,strategy,resource_axis,resource,median,q25,q75
S2_nmr,B,egda_mol,0.02105973355292326,344.40372718322106,266.37515680389345,382.8884893419174
S2_nmr,B,egda_mol,0.024164278211744664,331.207836663924,267.3808437763559,365.8940299925164
S2_nmr,B,egda_mol,0.02726882287056607,320.94749247714856,261.1679134088355,350.53451610531647
S2_nmr,B,egda_mol,0.030373367529387473,305.2938164196796,253.1378560526659,338.35858105427866
S2_nmr,B,egda_mol,0.03347791218820888,295.79165855820503,240.8780536922048,326.49182035328
S2_nmr,B,egda_mol,0.03658245684703028,287.66524990651124,229.6474218853292,310.95889067541066
S2_nmr,B,egda_mol,0.039687001505851686,275.9790095725606,214.95401428518525,295.1105511583878
S2_nmr,B,egda_mol,0.042791546164673094,260.15149821944146,209.2632548848852,276.77535522718387
S2_nmr,B,egda_mol,0.045896090823494495,242.43044901316534,201.58218812165825,270.0045674782458
S2_nmr,B,egda_mol,0.049000635482315896,226.72490816138645,197.88815577887033,260.32789049683026
S2_nmr,B,egda_mol,0.052105180141137304,224.16260393069155,195.19832938750224,253.9620039263276
S2_nmr,B,egda_mol,0.05520972479995871,224.356561665424,191.52688007712976,246.50153850478517
S2_nmr,B,egda_mol,0.05831426945878011,220.45748064319704,188.0419428648603,239.58964275658508
S2_nmr,B,egda_mol,0.061418814117601514,214.22924930432814,186.40091804868803,228.60150380257323
S2_nmr,B,egda_mol,0.06452335877642293,210.3737915884535,175.88776848984915,223.47814735259894
S2_nmr,B,egda_mol,0.06762790343524433,198.296155666118,171.56197011849002,212.50150287082468
S2_nmr,B,egda_mol,0.07073244809406573,184.88577143601717,166.3287920147804,208.03819914780402
S2_nmr,B,egda_mol,0.07383699275288713,184.06928387509492,161.21150515026818,203.15896565506694
S2_nmr,B,egda_mol,0.07694153741170853,183.00049051733305,161.34439190756711,201.89099338555997
S2_nmr,B,egda_mol,0.08004608207052995,181.93169715957117,161.58264861237663,200.33350982983745
S2_nmr,B,egda_mol,0.08315062672935135,180.86290380180935,161.8135036372508,198.77602627411494
S2_nmr,B,egda_mol,0.08625517138817275,179.79411044404748,160.08734696015853,198.22851413118454
S2_nmr,B,egda_mol,0.08935971604699416,177.4956118256838,160.38118583672377,194.51276666884704
S2_nmr,B,egda_mol,0.09246426070581557,175.14020446881864,159.65515429192436,190.56099155684916
S2_nmr,B,egda_mol,0.09556880536463697,172.062950472661,160.4818411168964,188.90489709398295
S2_nmr,B,egda_mol,0.09867335002345837,172.84999059111425,161.11661246269642,187.24880263111675
S2_nmr,B,egda_mol,0.10177789468227977,170.13842724476535,157.12655424223576,186.65310395078131
S2_nmr,B,egda_mol,0.10488243934110118,168.65881410496627,151.71678399718837,188.9708792712097
S2_nmr,B,egda_mol,0.10798698399992258,165.71317042856242,147.1698217019066,188.55841751814864
S2_nmr,B,egda_mol,0.11109152865874398,162.76752675215857,143.93738098990355,188.49152926333798
S2_nmr,B,egda_mol,0.1141960733175654,159.9450765916394,138.4529876701884,187.73349401202654
S2_nmr,B,egda_mol,0.1173006179763868,156.87623939935085,135.2633994805637,183.85894999780396
S2_nmr,B,egda_mol,0.1204051626352082,153.930595722947,129.83471026414688,180.81307984979273
S2_nmr,B,egda_mol,0.1235097072940296,146.77820907425388,123.83901886324074,181.1764118948353
S2_nmr,B,egda_mol,0.126614251952851,145.5852934703869,119.06719732449736,179.05099499714515
S2_nmr,B,egda_mol,0.1297187966116724,139.2003332211729,116.25884514820329,170.401927990487
S2_nmr,B,egda_mol,0.13282334127049383,132.61827476154266,115.52630748706764,161.1177567363627
S2_nmr,B,egda_mol,0.1359278859293152,128.82208580758828,114.9589267888666,154.79709129134844
S2_nmr,B,egda_mol,0.13903243058813664,124.83952444959978,111.49646043931295,147.00787864450123
S2_nmr,B,egda_mol,0.14213697524695804,121.93280190127751,106.2070184858971,142.25387493800218
S2_nmr,B,egda_mol,0.14524151990577944,115.9814589069932,98.0446231517835,135.8755206080395
S2_nmr,B,egda_mol,0.14834606456460084,111.3544815972538,91.95198064184324,129.64380406602373
S2_nmr,B,egda_mol,0.15145060922342224,105.82175176580004,87.0729510731779,123.11345110016795
S2_nmr,B,egda_mol,0.15455515388224364,101.22741433491153,83.51402981820142,116.02974887392088
S2_nmr,B,egda_mol,0.15765969854106507,97.21433166020307,80.36811641737619,108.81132971887284
S2_nmr,B,egda_mol,0.16076424319988647,91.81818755869531,77.46400556053757,104.95481223587869
S2_nmr,B,egda_mol,0.16386878785870787,87.09325889337956,74.29294325613836,99.16500489705246
S2_nmr,B,egda_mol,0.16697333251752927,82.63116957736031,71.00586375264581,93.06257535212953
S2_nmr,B,egda_mol,0.17007787717635067,76.55321785274376,66.78853451915734,85.77340888256202
S2_nmr,B,egda_mol,0.17318242183517207,68.0729886060518,62.15381322713593,80.07960422810868
S2_nmr,B,egda_mol,0.17628696649399347,65.54496012957739,53.82923594659873,73.03623819647026
S2_nmr,B,egda_mol,0.17939151115281488,61.14348864815133,51.44774286862445,69.65947831650416
S2_nmr,B,egda_mol,0.18249605581163628,58.74236416936082,50.41440589957908,68.52690592904646
