scenario,strategy,resource_axis,resource,median,q25,q75
S1_ideal,A,egda_mol,0.012059733552923254,213.7044966514818,147.0982277075651,283.9568598644412
S1_ideal,A,egda_mol,0.013829532449032792,203.01943566837488,142.9090041532877,279.25351776705907
S1_ideal,A,egda_mol,0.015599331345142332,196.4749474996799,148.24269371919303,272.85965300033433
S1_ideal,A,egda_mol,0.01736913024125187,189.93045933098495,152.64118247327505,265.5286882406065
S1_ideal,A,egda_mol,0.01913892913736141,189.85162545049772,151.7501530309202,251.1294890917269
S1_ideal,A,egda_mol,0.02090872803347095,188.599281589334,143.26266633169644,247.52403717471182
S1_ideal,A,egda_mol,0.022678526929580486,186.04993709571195,144.95897970473894,251.40065706015687
S1_ideal,A,egda_mol,0.024448325825690027,175.16212431560575,142.59559182756686,246.95199487377946
S1_ideal,A,egda_mol,0.026218124721799567,168.1123972414355,140.43756403644127,243.7454657808043
S1_ideal,A,egda_mol,0.027987923617909104,163.15306936467192,141.81513210053853,240.78121738774084
S1_ideal,A,egda_mol,0.02975772251401864,160.4349966190439,142.79854604426225,234.21828417033646
S1_ideal,A,egda_mol,0.031527521410128184,158.46811258071278,142.30925324438664,216.96745492005942
S1_ideal,A,egda_mol,0.03329732030623772,163.31651536860664,139.20852794554233,200.41665741996485
S1_ideal,A,egda_mol,0.03506711920234726,162.1009471860511,137.7155022509897,191.77890537307894
S1_ideal,A,egda_mol,0.0368369180984568,158.15311883073366,137.8867678314179,193.17245467608603
S1_ideal,A,egda_mol,0.03860671699456634,152.9532387287801,133.63477340520174,186.29449809809705
S1_ideal,A,egda_mol,0.040376515890675875,145.3569225980221,122.77716216448619,175.39609856099452
S1_ideal,A,egda_mol,0.04214631478678542,143.3061075659039,121.08113030459315,172.4442504335484
S1_ideal,A,egda_mol,0.043916113682894956,143.39316581116975,126.33808502636637,175.49059078415124
S1_ideal,A,egda_mol,0.04568591257900449,151.812093598562,129.56306613904212,180.30268134996774
S1_ideal,A,egda_mol,0.04745571147511403,155.2113554529162,133.68201244561914,178.78500808078715
S1_ideal,A,egda_mol,0.04922551037122357,159.67940827944432,136.1011030391438,181.32838155658635
S1_ideal,A,egda_mol,0.05099530926733311,160.02380870422462,134.57654245832558,180.27788799148513
S1_ideal,A,egda_mol,0.052765108163442646,151.66147706919813,134.86940130963552,180.2704903749003
S1_ideal,A,egda_mol,0.05453490705955219,148.20290972684606,129.81325083219411,180.99263672513152
S1_ideal,A,egda_mol,0.05630470595566173,149.53162597107092,116.64011926506103,185.92653482394832
S1_ideal,A,egda_mol,0.058074504851771264,146.465366636711,117.26866855881434,184.3399528449314
S1_ideal,A,egda_mol,0.0598443037478808,145.77144829370093,124.17830358167795,180.6810097851879
S1_ideal,A,egda_mol,0.061614102643990344,147.02845495657343,123.8535007675408,176.03961578752015
S1_ideal,A,egda_mol,0.06338390154009989,142.47919539937962,119.3112907071712,171.2549203084597
S1_ideal,A,egda_mol,0.06515370043620942,145.11465215727213,112.22418045996305,168.28542321067124
S1_ideal,A,egda_mol,0.06692349933231896,141.4286438314109,107.28699302741836,170.09422533975507
S1_ideal,A,egda_mol,0.0686932982284285,137.3104151935412,105.3620188002769,166.09284494430526
S1_ideal,A,egda_mol,0.07046309712453803,127.77288066973139,103.82046958838185,166.6121143022766
S1_ideal,A,egda_mol,0.07223289602064759,121.25623234176274,104.45756586308191,166.88591221674596
S1_ideal,A,egda_mol,0.07400269491675712,119.33782509459519,101.72492223761151,158.2327856710041
S1_ideal,A,egda_mol,0.07577249381286666,116.84386851886367,98.7176039376385,152.3287302139469
S1_ideal,A,egda_mol,0.0775422927089762,116.80342992820874,96.1600422689562,146.4246747568897
S1_ideal,A,egda_mol,0.07931209160508573,117.39252402680304,93.24895379079152,139.88091727927286
S1_ideal,A,egda_mol,0.08108189050119527,118.13582972217836,86.30110616109629,137.17583078315533
S1_ideal,A,egda_mol,0.0828516893973048,115.74634575795972,81.08540421036287,134.95459328485413
S1_ideal,A,egda_mol,0.08462148829341434,112.82351090255855,78.23940007655514,134.5240115748366
S1_ideal,A,egda_mol,0.0863912871895239,108.74637288514577,72.62441032678448,134.07840664524588
S1_ideal,A,egda_mol,0.08816108608563343,104.19934964879037,73.38782554090434,130.0368235799618
S1_ideal,A,egda_mol,0.08993088498174297,101.45014288496253,75.54071747324085,120.27305761708631
S1_ideal,A,egda_mol,0.0917006838778525,96.06222674175127,74.03085285031638,112.57381037700316
S1_ideal,A,egda_mol,0.09347048277396204,88.80746461668303,70.94653511338535,108.83346680442482
S1_ideal,A,egda_mol,0.09524028167007158,82.4103860522917,67.27462482298073,103.77182509388652
S1_ideal,A,egda_mol,0.09701008056618113,75.5167610673078,63.507005763297876,94.28656522348847
S1_ideal,A,egda_mol,0.09877987946229067,67.02020131365718,58.59843193674912,86.70334250991031
