scenario,strategy,resource_axis,resource,median,q25,q75
S4b_identifiable,F,egda_mol,0.040275009980427934,76.73931512189799,44.15668002377287,91.02241185040315
S4b_identifiable,F,egda_mol,0.04574593545626282,76.09460649921874,43.561391869822785,90.6452498184213
S4b_identifiable,F,egda_mol,0.05121686093209772,75.43325832272134,42.96610371587271,90.4200944684211
S4b_identifiable,F,egda_mol,0.05668778640793261,74.77191014622396,42.37081556192263,90.21848322479818
S4b_identifiable,F,egda_mol,0.06215871188376751,73.70211900853442,41.77552740797255,90.01687198117526
S4b_identifiable,F,egda_mol,0.0676296373596024,72.41353299187789,41.22037938937846,89.81526073755234
S4b_identifiable,F,egda_mol,0.0731005628354373,71.12494697522133,40.77397492173258,89.61364949392942
S4b_identifiable,F,egda_mol,0.07857148831127218,69.8363609585648,40.3275704540867,89.41203825030648
S4b_identifiable,F,egda_mol,0.08404241378710708,68.54777494190824,39.88116598644082,89.21042700668356
S4b_identifiable,F,egda_mol,0.08951333926294197,67.25918892525169,39.43476151879495,89.00881576306062
S4b_identifiable,F,egda_mol,0.09498426473877686,65.97060290859514,38.98835705114907,88.8072045194377
S4b_identifiable,F,egda_mol,0.10045519021461176,64.68201689193859,38.541952583503196,88.60559327581478
S4b_identifiable,F,egda_mol,0.10592611569044666,63.393430875282036,38.095548115857326,88.40398203219186
S4b_identifiable,F,egda_mol,0.11139704116628155,62.364455618780056,37.64914364821145,88.20237078856893
S4b_identifiable,F,egda_mol,0.11686796664211643,61.535220299168046,37.20273918056557,88.000759544946
S4b_identifiable,F,egda_mol,0.12233889211795133,60.70598497955602,36.756334712919696,87.72668088523854
S4b_identifiable,F,egda_mol,0.12780981759378623,59.876749659944,36.203068936274086,87.13249704500244
S4b_identifiable,F,egda_mol,0.13328074306962112,59.047514340331986,36.2705915314456,86.53831320476633
S4b_identifiable,F,egda_mol,0.138751668545456,58.21827902071997,36.43289799893187,85.94412936453023
S4b_identifiable,F,egda_mol,0.14422259402129092,57.389043701107944,35.63341304439817,85.51979482265527
S4b_identifiable,F,egda_mol,0.1496935194971258,56.678969114934176,34.79441342141402,85.2118591772976
S4b_identifiable,F,egda_mol,0.1551644449729607,56.27431785541383,34.624253217654214,84.90392353193991
S4b_identifiable,F,egda_mol,0.16063537044879558,55.86966659589347,34.46624992986234,84.26014443443184
S4b_identifiable,F,egda_mol,0.16610629592463047,55.46501533637312,33.66624348208141,83.55047557799259
S4b_identifiable,F,egda_mol,0.17157722140046539,55.060364076852764,33.0372072657842,82.84080672155334
S4b_identifiable,F,egda_mol,0.17704814687630027,54.655712817332414,33.661214900140244,80.9409766417836
S4b_identifiable,F,egda_mol,0.18251907235213516,54.251061557812065,34.06160550384993,79.94353204938594
S4b_identifiable,F,egda_mol,0.18798999782797007,53.846410298291715,34.46199610755963,79.30770801865107
S4b_identifiable,F,egda_mol,0.19346092330380496,52.32036646902476,34.49189276039678,78.65129403085248
S4b_identifiable,F,egda_mol,0.19893184877963985,51.804331498689635,34.44814662531968,73.32371194587645
S4b_identifiable,F,egda_mol,0.20440277425547473,51.28829652835449,34.169858645139804,70.00457836490696
S4b_identifiable,F,egda_mol,0.20987369973130962,50.26829543645317,31.885534582100703,69.16616686039501
S4b_identifiable,F,egda_mol,0.21534462520714454,47.07327681850029,28.80606239714352,68.90396657384278
S4b_identifiable,F,egda_mol,0.22081555068297942,44.29973432364412,27.754450697748013,68.64176628729057
S4b_identifiable,F,egda_mol,0.2262864761588143,39.1713654829104,25.339893474687443,68.37956600073834
S4b_identifiable,F,egda_mol,0.23175740163464922,35.324550027540695,22.17017144880587,68.11736571418612
S4b_identifiable,F,egda_mol,0.2372283271104841,35.57074586382805,21.704467947438612,65.78315642061024
S4b_identifiable,F,egda_mol,0.242699252586319,35.816941700115414,20.81309931285892,63.3183696756373
S4b_identifiable,F,egda_mol,0.24817017806215388,36.06313753640278,19.097218547410332,63.012708674338015
S4b_identifiable,F,egda_mol,0.2536411035379888,36.30933337269013,17.801705369114586,62.776034848847075
S4b_identifiable,F,egda_mol,0.2591120290138237,36.55552920897749,17.62562815077838,62.539361023356136
S4b_identifiable,F,egda_mol,0.2645829544896586,36.654556937343514,17.43628618992658,62.3026871978652
S4b_identifiable,F,egda_mol,0.27005387996549346,36.6338376695806,16.994425257560387,62.06601337237426
S4b_identifiable,F,egda_mol,0.2755248054413284,36.61311840181769,16.55256432519419,61.82933954688332
S4b_identifiable,F,egda_mol,0.2809957309171633,36.592399134054766,16.110703392828,61.59266572139237
S4b_identifiable,F,egda_mol,0.2864666563929982,36.571679866291845,15.668842460461807,61.35599189590143
S4b_identifiable,F,egda_mol,0.29193758186883306,36.55096059852893,15.030155202092732,61.11931807041049
S4b_identifiable,F,egda_mol,0.29740850734466795,36.53024133076601,14.374627828835216,60.882644244919554
S4b_identifiable,F,egda_mol,0.30287943282050284,36.50952206300309,13.719100455577697,60.645970419428615
S4b_identifiable,F,egda_mol,0.3083503582963377,36.46398985553425,13.28075822994967,60.409296593937675
S4b_identifiable,F,egda_mol,0.31382128377217267,36.15603807407895,12.927562002442919,60.17262276844673
S4b_identifiable,F,egda_mol,0.31929220924800755,35.84808629262365,12.28188932882218,59.9359489429558
S4b_identifiable,F,egda_mol,0.32476313472384244,35.54013451116835,12.048667651691527,59.69927511746486
S4b_identifiable,F,egda_mol,0.3302340601996773,35.232182729713045,12.093494272493562,59.46260129197392
S4b_identifiable,F,egda_mol,0.3357049856755122,34.924230948257744,12.138320893295596,59.22592746648298
S4b_identifiable,F,egda_mol,0.3411759111513471,34.61627916680244,11.729334674711371,58.98925364099204
S4b_identifiable,F,egda_mol,0.346646836627182,34.30832738534714,11.542596525375222,58.75257981550109
