scenario,strategy,metric,basis,round,n_total,n_observed,n_in_summary,n_faulted_cumulative,median,q25,q75,boot_ci_lo,boot_ci_hi
S7_spatial_modes,F-zadaptive,param_err_pct,locf,1,40,40,40,0,76.79468896407845,55.56761046132882,92.35524048158217,67.09302402796175,86.0685978968067
S7_spatial_modes,F-zadaptive,param_err_pct,locf,2,40,21,40,19,59.76059821977965,43.31887135183216,76.66171905293824,49.15527711638518,71.04798650671994
S7_spatial_modes,F-zadaptive,param_err_pct,locf,3,40,14,40,26,44.84634312059589,20.657953358863303,74.3385553697565,25.466607655603624,69.58938656494833
S7_spatial_modes,F-zadaptive,param_err_pct,locf,4,40,10,40,30,44.84634312059589,17.808635190137228,74.3385553697565,22.2757992870703,69.58938656494833
S7_spatial_modes,F-zadaptive,param_err_pct,locf,5,40,6,40,34,44.84634312059589,19.476702249693734,74.3385553697565,23.129584951710758,69.58938656494833
S7_spatial_modes,F-zadaptive,param_err_pct,locf,6,40,3,40,37,44.84634312059589,19.043278073114617,74.3385553697565,22.2757992870703,69.58938656494833
S7_spatial_modes,F-zadaptive,param_err_pct,locf,7,40,0,40,40,44.84634312059589,19.043278073114617,74.3385553697565,22.2757992870703,69.58938656494833
S7_spatial_modes,F-zadaptive,param_err_pct,locf,8,40,0,40,40,44.84634312059589,19.043278073114617,74.3385553697565,22.2757992870703,68.73178021950714
S7_spatial_modes,F-zbatch,param_err_pct,locf,1,40,40,40,0,76.79468896407845,55.56761046132882,92.35524048158217,67.09302402796175,86.0685978968067
S7_spatial_modes,F-zbatch,param_err_pct,locf,2,40,40,40,0,45.78464316949096,28.690408658163136,72.052350512834,35.277421044850165,58.54918951445801
S7_spatial_modes,F-zbatch,param_err_pct,locf,3,40,40,40,0,13.964013401148446,7.950987589088393,26.04936257252508,9.256312651919705,20.146346091506793
S7_spatial_modes,F-zbatch,param_err_pct,locf,4,40,40,40,0,12.396506645937366,6.171977383850202,17.532444706474287,7.836446079203164,14.56746289247889
S7_spatial_modes,F-zbatch,param_err_pct,locf,5,40,39,40,1,9.689916395947307,5.803712311210541,19.52653164479409,6.744059752393616,15.057160587494977
S7_spatial_modes,F-zbatch,param_err_pct,locf,6,40,38,40,2,10.396976646379752,5.556639705438421,20.07306206600307,7.041711685881092,15.323667915098415
S7_spatial_modes,F-zbatch,param_err_pct,locf,7,40,37,40,3,10.46112824266655,5.479154352330761,20.53945783866847,7.219268734580265,15.719355202575569
S7_spatial_modes,F-zbatch,param_err_pct,locf,8,40,37,40,3,9.172687562913762,5.879700873908295,19.734832778027055,7.259399021804835,14.210010980082766
S7_spatial_modes,F-zfixed,param_err_pct,locf,1,40,40,40,0,76.55219900566007,55.9566906014974,92.83733344814883,68.51949819081298,85.11604873030262
S7_spatial_modes,F-zfixed,param_err_pct,locf,2,40,39,40,1,31.12979579000015,21.01851791300136,58.887222139711774,23.81817740301697,40.23432672204394
S7_spatial_modes,F-zfixed,param_err_pct,locf,3,40,39,40,1,16.294367021823085,8.682580722468824,25.117521793651115,11.21737167900758,23.737690817603184
S7_spatial_modes,F-zfixed,param_err_pct,locf,4,40,39,40,1,14.531092738669981,9.914345410600879,24.691921553724214,10.794543926942314,20.323230418803263
S7_spatial_modes,F-zfixed,param_err_pct,locf,5,40,38,40,2,12.018385611920046,7.217718268141027,27.143116538743044,9.297765831671011,16.83163009064456
