x_m,tau_s,X_EGDA,Y_EGMA,Y_EG
7.90000000e-02,5.95645967e+01,6.74227144e-01,4.75145809e-01,1.99081336e-01
8.00000000e-02,6.03185789e+01,6.78789143e-01,4.76018558e-01,2.02770586e-01
8.10000000e-02,6.10725612e+01,6.83286271e-01,4.76820876e-01,2.06465395e-01
8.20000000e-02,6.18265434e+01,6.87719454e-01,4.77554244e-01,2.10165209e-01
8.30000000e-02,6.25805257e+01,6.92089605e-01,4.78220118e-01,2.13869487e-01
8.40000000e-02,6.33345079e+01,6.96397627e-01,4.78819928e-01,2.17577699e-01
8.50000000e-02,6.40884901e+01,7.00644405e-01,4.79355082e-01,2.21289324e-01
8.60000000e-02,6.48424724e+01,7.04830817e-01,4.79826962e-01,2.25003855e-01
8.70000000e-02,6.55964546e+01,7.08957724e-01,4.80236928e-01,2.28720796e-01
8.80000000e-02,6.63504368e+01,7.13025976e-01,4.80586317e-01,2.32439659e-01
8.90000000e-02,6.71044191e+01,7.17036413e-01,4.80876443e-01,2.36159969e-01
9.00000000e-02,6.78584013e+01,7.20989859e-01,4.81108598e-01,2.39881261e-01
9.10000000e-02,6.86123836e+01,7.24887131e-01,4.81284051e-01,2.43603080e-01
9.20000000e-02,6.93663658e+01,7.28729030e-01,4.81404049e-01,2.47324981e-01
9.30000000e-02,7.01203480e+01,7.32516349e-01,4.81469821e-01,2.51046528e-01
9.40000000e-02,7.08743303e+01,7.36249866e-01,4.81482570e-01,2.54767296e-01
9.50000000e-02,7.16283125e+01,7.39930352e-01,4.81443483e-01,2.58486869e-01
9.60000000e-02,7.23822947e+01,7.43558564e-01,4.81353723e-01,2.62204841e-01
9.70000000e-02,7.31362770e+01,7.47135250e-01,4.81214435e-01,2.65920815e-01
9.80000000e-02,7.38902592e+01,7.50661146e-01,4.81026745e-01,2.69634401e-01
9.90000000e-02,7.46442414e+01,7.54136978e-01,4.80791756e-01,2.73345221e-01
1.00000000e-01,7.53982237e+01,7.57563461e-01,4.80510557e-01,2.77052905e-01
1.01000000e-01,7.61522059e+01,7.60941302e-01,4.80184213e-01,2.80757089e-01
1.02000000e-01,7.69061882e+01,7.64271196e-01,4.79813774e-01,2.84457422e-01
1.03000000e-01,7.76601704e+01,7.67553827e-01,4.79400270e-01,2.88153557e-01
1.04000000e-01,7.84141526e+01,7.70789872e-01,4.78944715e-01,2.91845158e-01
1.05000000e-01,7.91681349e+01,7.73979997e-01,4.78448102e-01,2.95531895e-01
1.06000000e-01,7.99221171e+01,7.77124858e-01,4.77911411e-01,2.99213447e-01
1.07000000e-01,8.06760993e+01,7.80225102e-01,4.77335600e-01,3.02889502e-01
1.08000000e-01,8.14300816e+01,7.83281367e-01,4.76721614e-01,3.06559753e-01
1.09000000e-01,8.21840638e+01,7.86294281e-01,4.76070379e-01,3.10223902e-01
1.10000000e-01,8.29380461e+01,7.89264465e-01,4.75382807e-01,3.13881658e-01
1.11000000e-01,8.36920283e+01,7.92192529e-01,4.74659792e-01,3.17532737e-01
1.12000000e-01,8.44460105e+01,7.95079076e-01,4.73902213e-01,3.21176863e-01
1.13000000e-01,8.51999928e+01,7.97924698e-01,4.73110932e-01,3.24813766e-01
1.14000000e-01,8.59539750e+01,8.00729982e-01,4.72286798e-01,3.28443184e-01
1.15000000e-01,8.67079572e+01,8.03495503e-01,4.71430643e-01,3.32064860e-01
1.16000000e-01,8.74619395e+01,8.06221830e-01,4.70543285e-01,3.35678545e-01
1.17000000e-01,8.82159217e+01,8.08909523e-01,4.69625528e-01,3.39283995e-01
1.18000000e-01,8.89699039e+01,8.11559135e-01,4.68678160e-01,3.42880975e-01
1.19000000e-01,8.97238862e+01,8.14171209e-01,4.67701956e-01,3.46469253e-01
1.20000000e-01,9.04778684e+01,8.16746284e-01,4.66697677e-01,3.50048607e-01
1.21000000e-01,9.12318507e+01,8.19284886e-01,4.65666069e-01,3.53618817e-01
1.22000000e-01,9.19858329e+01,8.21787538e-01,4.64607868e-01,3.57179671e-01
1.23000000e-01,9.27398151e+01,8.24254754e-01,4.63523791e-01,3.60730963e-01
1.24000000e-01,9.34937974e+01,8.26687040e-01,4.62414548e-01,3.64272492e-01
1.25000000e-01,9.42477796e+01,8.29084895e-01,4.61280832e-01,3.67804063e-01
1.26000000e-01,9.50017618e+01,8.31448811e-01,4.60123324e-01,3.71325487e-01
1.27000000e-01,9.57557441e+01,8.33779274e-01,4.58942695e-01,3.74836579e-01
1.28000000e-01,9.65097263e+01,8.36076762e-01,4.57739601e-01,3.78337161e-01
1.29000000e-01,9.72637086e+01,8.38341745e-01,4.56514687e-01,3.81827058e-01
1.30000000e-01,9.80176908e+01,8.40574689e-01,4.55268586e-01,3.85306103e-01
1.31000000e-01,9.87716730e+01,8.42776050e-01,4.54001919e-01,3.88774131e-01
1.32000000e-01,9.95256553e+01,8.44946282e-01,4.52715297e-01,3.92230985e-01
1.33000000e-01,1.00279638e+02,8.47085827e-01,4.51409317e-01,3.95676511e-01
1.34000000e-01,1.01033620e+02,8.49195126e-01,4.50084567e-01,3.99110558e-01
1.35000000e-01,1.01787602e+02,8.51274609e-01,4.48741625e-01,4.02532985e-01
1.36000000e-01,1.02541584e+02,8.53324704e-01,4.47381054e-01,4.05943649e-01
1.37000000e-01,1.03295566e+02,8.55345829e-01,4.46003412e-01,4.09342418e-01
1.38000000e-01,1.04049549e+02,8.57338399e-01,4.44609241e-01,4.12729158e-01
1.39000000e-01,1.04803531e+02,8.59302822e-01,4.43199077e-01,4.16103745e-01
1.40000000e-01,1.05557513e+02,8.61239500e-01,4.41773445e-01,4.19466055e-01
1.41000000e-01,1.06311495e+02,8.63148828e-01,4.40332858e-01,4.22815970e-01
1.42000000e-01,1.07065478e+02,8.65031199e-01,4.38877821e-01,4.26153378e-01
1.43000000e-01,1.07819460e+02,8.66886996e-01,4.37408829e-01,4.29478167e-01
1.44000000e-01,1.08573442e+02,8.68716600e-01,4.35926369e-01,4.32790231e-01
1.45000000e-01,1.09327424e+02,8.70520384e-01,4.34430915e-01,4.36089469e-01
1.46000000e-01,1.10081407e+02,8.72298717e-01,4.32922936e-01,4.39375781e-01
1.47000000e-01,1.10835389e+02,8.74051963e-01,4.31402890e-01,4.42649073e-01
1.48000000e-01,1.11589371e+02,8.75780480e-01,4.29871225e-01,4.45909255e-01
1.49000000e-01,1.12343353e+02,8.77484621e-01,4.28328384e-01,4.49156238e-01
1.50000000e-01,1.13097336e+02,8.79164734e-01,4.26774796e-01,4.52389938e-01
1.51000000e-01,1.13851318e+02,8.80821162e-01,4.25210887e-01,4.55610275e-01
1.52000000e-01,1.14605300e+02,8.82454243e-01,4.23637072e-01,4.58817171e-01
1.53000000e-01,1.15359282e+02,8.84064311e-01,4.22053758e-01,4.62010553e-01
1.54000000e-01,1.16113264e+02,8.85651694e-01,4.20461343e-01,4.65190350e-01
1.55000000e-01,1.16867247e+02,8.87216715e-01,4.18860221e-01,4.68356494e-01
1.56000000e-01,1.17621229e+02,8.88759694e-01,4.17250773e-01,4.71508922e-01
1.57000000e-01,1.18375211e+02,8.90280946e-01,4.15633376e-01,4.74647570e-01
1.58000000e-01,1.19129193e+02,8.91780781e-01,4.14008399e-01,4.77772382e-01
1.59000000e-01,1.19883176e+02,8.93259503e-01,4.12376202e-01,4.80883301e-01
1.60000000e-01,1.20637158e+02,8.94717415e-01,4.10737140e-01,4.83980275e-01
1.61000000e-01,1.21391140e+02,8.96154814e-01,4.09091559e-01,4.87063254e-01
1.62000000e-01,1.22145122e+02,8.97571991e-01,4.07439799e-01,4.90132192e-01
1.63000000e-01,1.22899105e+02,8.98969236e-01,4.05782193e-01,4.93187043e-01
1.64000000e-01,1.23653087e+02,9.00346833e-01,4.04119067e-01,4.96227766e-01
1.65000000e-01,1.24407069e+02,9.01705061e-01,4.02450740e-01,4.99254321e-01
1.66000000e-01,1.25161051e+02,9.03044198e-01,4.00777524e-01,5.02266673e-01
1.67000000e-01,1.25915034e+02,9.04364515e-01,3.99099728e-01,5.05264787e-01
1.68000000e-01,1.26669016e+02,9.05666281e-01,3.97417650e-01,5.08248631e-01
1.69000000e-01,1.27422998e+02,9.06949760e-01,3.95731584e-01,5.11218177e-01
1.70000000e-01,1.28176980e+02,9.08215214e-01,3.94041818e-01,5.14173396e-01
1.71000000e-01,1.28930963e+02,9.09462898e-01,3.92348634e-01,5.17114264e-01
1.72000000e-01,1.29684945e+02,9.10693067e-01,3.90652307e-01,5.20040759e-01
1.73000000e-01,1.30438927e+02,9.11905969e-01,3.88953108e-01,5.22952861e-01
1.74000000e-01,1.31192909e+02,9.13101852e-01,3.87251301e-01,5.25850551e-01
1.75000000e-01,1.31946891e+02,9.14280957e-01,3.85547144e-01,5.28733813e-01
1.76000000e-01,1.32700874e+02,9.15443523e-01,3.83840890e-01,5.31602634e-01
1.77000000e-01,1.33454856e+02,9.16589787e-01,3.82132787e-01,5.34457000e-01
1.78000000e-01,1.34208838e+02,9.17719981e-01,3.80423078e-01,5.37296903e-01
1.79000000e-01,1.34962820e+02,9.18834333e-01,3.78711999e-01,5.40122334e-01
1.80000000e-01,1.35716803e+02,9.19933068e-01,3.76999782e-01,5.42933286e-01
1.81000000e-01,1.36470785e+02,9.21016411e-01,3.75286655e-01,5.45729756e-01
1.82000000e-01,1.37224767e+02,9.22084579e-01,3.73572838e-01,5.48511740e-01
1.83000000e-01,1.37978749e+02,9.23137788e-01,3.71858550e-01,5.51279238e-01
1.84000000e-01,1.38732732e+02,9.24176252e-01,3.70144001e-01,5.54032251e-01
1.85000000e-01,1.39486714e+02,9.25200181e-01,3.68429400e-01,5.56770781e-01
1.86000000e-01,1.40240696e+02,9.26209781e-01,3.66714950e-01,5.59494832e-01
1.87000000e-01,1.40994678e+02,9.27205257e-01,3.65000847e-01,5.62204410e-01
1.88000000e-01,1.41748661e+02,9.28186809e-01,3.63287287e-01,5.64899522e-01
1.89000000e-01,1.42502643e+02,9.29154636e-01,3.61574458e-01,5.67580178e-01
1.90000000e-01,1.43256625e+02,9.30108932e-01,3.59862545e-01,5.70246387e-01
1.91000000e-01,1.44010607e+02,9.31049891e-01,3.58151729e-01,5.72898161e-01
1.92000000e-01,1.44764589e+02,9.31977701e-01,3.56442187e-01,5.75535514e-01
1.93000000e-01,1.45518572e+02,9.32892551e-01,3.54734091e-01,5.78158460e-01
1.94000000e-01,1.46272554e+02,9.33794624e-01,3.53027608e-01,5.80767016e-01
1.95000000e-01,1.47026536e+02,9.34684102e-01,3.51322904e-01,5.83361198e-01
1.96000000e-01,1.47780518e+02,9.35561164e-01,3.49620139e-01,5.85941024e-01
1.97000000e-01,1.48534501e+02,9.36425986e-01,3.47919470e-01,5.88506516e-01
1.98000000e-01,1.49288483e+02,9.37278743e-01,3.46221049e-01,5.91057694e-01
1.99000000e-01,1.50042465e+02,9.38119606e-01,3.44525026e-01,5.93594580e-01
2.00000000e-01,1.50796447e+02,9.38948744e-01,3.42831546e-01,5.96117198e-01
