ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.322543,0.269889,0.0526536,0.00150778,0.000511873,0.000116227,0.000861564,0.238563,0.0283284
0.00586224,0.39591,0.270414,0.125495,0.00151431,0.000513942,0.00011653,0.000865816,0.239138,0.0282653
0.0117245,0.129411,0.270942,-0.141531,0.00152089,0.000516025,0.000116833,0.000870103,0.239716,0.0282023
0.0175867,0.29164,0.271472,0.0201677,0.00152752,0.000518123,0.000117139,0.000874425,0.240295,0.0281394
0.0234489,0.108847,0.272004,-0.163157,0.00153419,0.000520237,0.000117445,0.000878782,0.240877,0.0280765
0.0293112,0.238835,0.272539,-0.0337035,0.00154092,0.000522366,0.000117753,0.000883174,0.241461,0.0280138
0.0351734,0.440567,0.273075,0.167492,0.0015477,0.00052451,0.000118062,0.000887603,0.242046,0.0279511
0.0410357,0.340421,0.273615,0.0668068,0.00155453,0.00052667,0.000118372,0.000892068,0.242635,0.0278884
0.0468979,0.348595,0.274156,0.0744392,0.00156141,0.000528847,0.000118684,0.00089657,0.243225,0.0278259
0.0527601,0.273435,0.2747,-0.00126502,0.00156835,0.000531039,0.000118998,0.000901109,0.243817,0.0277634
0.0586224,0.281943,0.275246,0.00669665,0.00157534,0.000533247,0.000119312,0.000905686,0.244412,0.027701
0.0644846,0.514252,0.275795,0.238457,0.00158238,0.000535472,0.000119629,0.000910301,0.245009,0.0276386
0.0703468,0.48547,0.276346,0.209124,0.00158948,0.000537713,0.000119946,0.000914954,0.245608,0.0275764
0.0762091,0.316893,0.276899,0.0399936,0.00159663,0.000539971,0.000120265,0.000919647,0.246209,0.0275142
0.0820713,0.260255,0.277455,-0.0172008,0.00160384,0.000542246,0.000120586,0.000924379,0.246812,0.027452
0.0879336,0.282521,0.278014,0.00450709,0.0016111,0.000544538,0.000120908,0.000929151,0.247418,0.02739
0.0937958,0.50132,0.278574,0.222746,0.00161842,0.000546848,0.000121231,0.000933963,0.248026,0.027328
0.099658,0.374245,0.279138,0.0951077,0.0016258,0.000549174,0.000121556,0.000938816,0.248636,0.0272661
0.10552,0.424464,0.279703,0.144761,0.00163324,0.000551519,0.000121882,0.000943711,0.249249,0.0272043
0.111383,0.296318,0.280272,0.0160463,0.00164074,0.000553881,0.00012221,0.000948647,0.249864,0.0271425
0.117245,0.169943,0.280842,-0.110899,0.00164829,0.000556262,0.00012254,0.000953625,0.250481,0.0270808
0.123107,0.385018,0.281416,0.103603,0.00165591,0.00055866,0.00012287,0.000958646,0.2511,0.0270192
0.128969,0.313781,0.281991,0.0317895,0.00166359,0.000561077,0.000123203,0.000963711,0.251722,0.0269576
0.134831,0.224032,0.28257,-0.0585372,0.00167133,0.000563513,0.000123537,0.000968819,0.252346,0.0268962
0.140694,0.206437,0.28315,-0.0767136,0.00167913,0.000565967,0.000123872,0.000973972,0.252973,0.0268348
0.146556,0.203694,0.283734,-0.0800394,0.00168699,0.000568441,0.000124209,0.000979169,0.253602,0.0267734
0.152418,0.209574,0.28432,-0.0747459,0.00169492,0.000570934,0.000124548,0.000984412,0.254233,0.0267122
