ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.040274,-0.0122237,0.0524976,-0.00980383,-0.00113763,-0.000152439,-0.00126719,0.0966939,-0.0965565
0.00586224,0.0539718,-0.0116942,0.065666,-0.00982248,-0.00113967,-0.000152655,-0.00126997,0.0971324,-0.0964418
0.0117245,0.113013,-0.011163,0.124176,-0.00984121,-0.00114171,-0.000152872,-0.00127276,0.0975727,-0.0963271
0.0175867,-0.0503287,-0.0106302,-0.0396985,-0.00986001,-0.00114376,-0.000153089,-0.00127556,0.0980149,-0.0962126
0.0234489,-0.0487406,-0.0100956,-0.038645,-0.00987888,-0.00114582,-0.000153307,-0.00127837,0.098459,-0.0960983
0.0293112,-0.0136574,-0.00955941,-0.00409798,-0.00989782,-0.00114789,-0.000153526,-0.00128119,0.098905,-0.095984
0.0351734,0.0269559,-0.00902148,0.0359774,-0.00991683,-0.00114996,-0.000153745,-0.00128403,0.0993529,-0.0958698
0.0410357,-0.0534305,-0.00848182,-0.0449487,-0.00993591,-0.00115204,-0.000153965,-0.00128687,0.0998027,-0.0957558
0.0468979,0.0407472,-0.00794044,0.0486876,-0.00995506,-0.00115413,-0.000154185,-0.00128973,0.100254,-0.0956418
0.0527601,-0.00318754,-0.00739733,0.00420979,-0.00997428,-0.00115623,-0.000154406,-0.0012926,0.100708,-0.095528
0.0586224,0.0902595,-0.00685246,0.097112,-0.00999357,-0.00115833,-0.000154628,-0.00129548,0.101164,-0.0954142
0.0644846,0.0595577,-0.00630584,0.0658635,-0.0100129,-0.00116044,-0.00015485,-0.00129837,0.101621,-0.0953006
0.0703468,0.0953888,-0.00575746,0.101146,-0.0100324,-0.00116256,-0.000155073,-0.00130127,0.102081,-0.0951871
0.0762091,0.142366,-0.00520729,0.147573,-0.0100519,-0.00116469,-0.000155296,-0.00130419,0.102543,-0.0950737
0.0820713,0.178694,-0.00465534,0.183349,-0.0100715,-0.00116682,-0.000155521,-0.00130712,0.103006,-0.0949604
0.0879336,0.0644045,-0.00410159,0.0685061,-0.0100911,-0.00116896,-0.000155745,-0.00131006,0.103472,-0.0948473
0.0937958,0.102054,-0.00354604,0.1056,-0.0101109,-0.00117111,-0.000155971,-0.00131301,0.103939,-0.0947342
0.099658,-0.188477,-0.00298867,-0.185488,-0.0101307,-0.00117327,-0.000156197,-0.00131597,0.104409,-0.0946212
0.10552,-0.0348686,-0.00242947,-0.0324391,-0.0101506,-0.00117544,-0.000156424,-0.00131895,0.10488,-0.0945084
0.111383,-0.106908,-0.00186843,-0.10504,-0.0101705,-0.00117761,-0.000156651,-0.00132193,0.105354,-0.0943956
0.117245,-0.0723236,-0.00130554,-0.071018,-0.0101906,-0.00117979,-0.000156879,-0.00132493,0.10583,-0.094283
0.123107,-0.0471362,-0.000740794,-0.0463954,-0.0102107,-0.00118198,-0.000157108,-0.00132795,0.106307,-0.0941705
0.128969,-0.0570595,-0.000174178,-0.0568853,-0.0102309,-0.00118418,-0.000157337,-0.00133097,0.106787,-0.0940581
0.134831,0.125713,0.000394319,0.125319,-0.0102511,-0.00118638,-0.000157567,-0.00133401,0.107269,-0.0939458
0.140694,0.0258654,0.000964708,0.0249007,-0.0102715,-0.00118859,-0.000157798,-0.00133706,0.107753,-0.0938336
0.146556,-0.0902488,0.001537,-0.0917858,-0.0102919,-0.00119081,-0.000158029,-0.00134012,0.108239,-0.0937215
0.152418,0.134414,0.0021112,0.132303,-0.0103124,-0.00119304,-0.000158261,-0.00134319,0.108728,-0.0936095
0.15828,0.121003,0.00268733,0.118315,-0.010333,-0.00119528,-0.000158494,-0.00134628,0.109218,-0.0934977
0.164143,0.203064,0.00326539,0.199798,-0.0103536,-0.00119752,-0.000158727,-0.00134938,0.109711,-0.0933859
0.170005,0.0911133,0.0038454,0.0872679,-0.0103743,-0.00119978,-0.000158961,-0.00135249,0.110205,-0.0932743
0.175867,0.0280754,0.00442737,0.023648,-0.0103952,-0.00120204,-0.000159195,-0.00135562,0.110702,-0.0931627
0.181729,-0.0765843,0.00501131,-0.0815956,-0.0104161,-0.00120431,-0.000159431,-0.00135876,0.111201,-0.0930513
0.187592,0.133703,0.00559723,0.128106,-0.010437,-0.00120659,-0.000159667,-0.00136191,0.111702,-0.09294
0.193454,0.02909,0.00618514,0.0229049,-0.0104581,-0.00120887,-0.000159904,-0.00136507,0.112206,-0.0928288
0.199316,0.0764987,0.00677505,0.0697237,-0.0104792,-0.00121117,-0.000160141,-0.00136825,0.112712,-0.0927177
0.205178,0.0419793,0.00736698,0.0346124,-0.0105004,-0.00121347,-0.000160379,-0.00137144,0.113219,-0.0926067
0.211041,-0.05026,0.00796093,-0.0582209,-0.0105217,-0.00121578,-0.000160618,-0.00137464,0.11373,-0.0924958
0.216903,-0.128225,0.00855692,-0.136782,-0.0105431,-0.0012181,-0.000160857,-0.00137786,0.114242,-0.0923851
0.222765,0.0498549,0.00915497,0.0406999,-0.0105646,-0.00122043,-0.000161098,-0.00138109,0.114757,-0.0922744
0.228627,0.28499,0.00975507,0.275235,-0.0105861,-0.00122277,-0.000161338,-0.00138433,0.115273,-0.0921639
0.234489,0.177159,0.0103573,0.166801,-0.0106077,-0.00122512,-0.00016158,-0.00138759,0.115793,-0.0920534
0.240352,0.119734,0.0109615,0.108773,-0.0106294,-0.00122747,-0.000161822,-0.00139086,0.116314,-0.0919431
0.246214,0.0725888,0.0115679,0.0610209,-0.0106512,-0.00122983,-0.000162065,-0.00139414,0.116838,-0.0918329
0.252076,0.0232129,0.0121764,0.0110365,-0.0106731,-0.00123221,-0.000162309,-0.00139744,0.117364,-0.0917228
0.257938,0.0960112,0.012787,0.0832242,-0.0106951,-0.00123459,-0.000162554,-0.00140075,0.117893,-0.0916128
0.263801,0.232631,0.0133997,0.219232,-0.0107171,-0.00123698,-0.000162799,-0.00140408,0.118424,-0.0915029
0.269663,-0.035468,0.0140146,-0.0494825,-0.0107392,-0.00123938,-0.000163045,-0.00140742,0.118957,-0.0913931
0.275525,0.118975,0.0146316,0.104343,-0.0107615,-0.00124178,-0.000163291,-0.00141077,0.119492,-0.0912835
0.281387,0.0446229,0.0152508,0.0293721,-0.0107838,-0.0012442,-0.000163539,-0.00141414,0.12003,-0.0911739
0.28725,0.11232,0.0158722,0.0964481,-0.0108062,-0.00124663,-0.000163787,-0.00141752,0.120571,-0.0910645
0.293112,0.154326,0.0164958,0.13783,-0.0108286,-0.00124906,-0.000164036,-0.00142091,0.121114,-0.0909551
0.298974,0.293425,0.0171217,0.276304,-0.0108512,-0.0012515,-0.000164285,-0.00142432,0.121659,-0.0908459
0.304836,-0.0936503,0.0177497,-0.1114,-0.0108739,-0.00125396,-0.000164535,-0.00142774,0.122207,-0.0907368
0.310699,0.143447,0.01838,0.125067,-0.0108966,-0.00125642,-0.000164786,-0.00143118,0.122757,-0.0906278
0.316561,0.261836,0.0190125,0.242824,-0.0109194,-0.00125889,-0.000165038,-0.00143463,0.123309,-0.0905189
0.322423,0.120348,0.0196473,0.100701,-0.0109423,-0.00126137,-0.000165291,-0.00143809,0.123864,-0.0904101
0.328285,0.265878,0.0202844,0.245594,-0.0109654,-0.00126386,-0.000165544,-0.00144157,0.124422,-0.0903014
0.334148,0.185989,0.0209237,0.165066,-0.0109885,-0.00126636,-0.000165798,-0.00144507,0.124982,-0.0901928
0.34001,0.0790945,0.0215654,0.057529,-0.0110116,-0.00126887,-0.000166053,-0.00144857,0.125545,-0.0900844
0.345872,0.158694,0.0222094,0.136484,-0.0110349,-0.00127138,-0.000166309,-0.0014521,0.12611,-0.089976
0.351734,0.0331503,0.0228557,0.0102945,-0.0110583,-0.00127391,-0.000166565,-0.00145563,0.126678,-0.0898678
0.357596,0.116604,0.0235044,0.0930997,-0.0110817,-0.00127645,-0.000166822,-0.00145919,0.127248,-0.0897596
0.363459,0.12384,0.0241554,0.0996842,-0.0111053,-0.00127899,-0.00016708,-0.00146275,0.127821,-0.0896516
0.369321,0.103872,0.0248088,0.0790632,-0.0111289,-0.00128155,-0.000167339,-0.00146633,0.128397,-0.0895437
