ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.219567,0.135642,0.0839254,-0.00232456,-0.00116373,-0.00031778,-0.00133419,0.172244,-0.0314613
0.00586224,0.0182841,0.136113,-0.117829,-0.00232733,-0.00116511,-0.000318156,-0.00133581,0.172764,-0.0315046
0.0117245,0.136779,0.136586,0.000192715,-0.0023301,-0.00116649,-0.000318534,-0.00133742,0.173286,-0.0315479
0.0175867,0.203293,0.137061,0.066232,-0.00233287,-0.00116787,-0.000318912,-0.00133903,0.173811,-0.0315911
0.0234489,0.184469,0.137538,0.0469313,-0.00233564,-0.00116924,-0.000319291,-0.00134063,0.174337,-0.0316342
0.0293112,0.0654711,0.138018,-0.0725464,-0.0023384,-0.00117062,-0.00031967,-0.00134223,0.174866,-0.0316772
0.0351734,0.126783,0.138499,-0.0117161,-0.00234117,-0.001172,-0.000320051,-0.00134383,0.175396,-0.0317202
0.0410357,0.138609,0.138983,-0.000373221,-0.00234393,-0.00117338,-0.000320432,-0.00134542,0.175929,-0.0317632
0.0468979,0.16566,0.139469,0.026192,-0.00234669,-0.00117476,-0.000320814,-0.00134701,0.176464,-0.031806
0.0527601,0.310104,0.139957,0.170148,-0.00234945,-0.00117614,-0.000321197,-0.0013486,0.177001,-0.0318488
0.0586224,0.373564,0.140447,0.233118,-0.00235221,-0.00117751,-0.000321581,-0.00135018,0.17754,-0.0318916
0.0644846,0.382119,0.140939,0.24118,-0.00235496,-0.00117889,-0.000321965,-0.00135176,0.178081,-0.0319343
0.0703468,0.173994,0.141434,0.03256,-0.00235772,-0.00118027,-0.000322351,-0.00135333,0.178624,-0.0319769
0.0762091,0.100971,0.141931,-0.04096,-0.00236047,-0.00118165,-0.000322737,-0.0013549,0.17917,-0.0320194
0.0820713,0.152834,0.14243,0.0104045,-0.00236322,-0.00118302,-0.000323124,-0.00135647,0.179717,-0.0320619
0.0879336,0.208134,0.142931,0.0652036,-0.00236596,-0.0011844,-0.000323511,-0.00135803,0.180267,-0.0321043
0.0937958,-0.012683,0.143434,-0.156117,-0.0023687,-0.00118577,-0.0003239,-0.00135958,0.180819,-0.0321467
0.099658,0.0592362,0.14394,-0.0847041,-0.00237144,-0.00118715,-0.000324289,-0.00136113,0.181373,-0.032189
0.10552,0.310465,0.144448,0.166017,-0.00237418,-0.00118852,-0.000324679,-0.00136267,0.18193,-0.0322312
0.111383,0.0969422,0.144959,-0.0480166,-0.00237691,-0.0011899,-0.00032507,-0.00136421,0.182488,-0.0322734
0.117245,0.0812908,0.145472,-0.0641807,-0.00237964,-0.00119127,-0.000325462,-0.00136574,0.183049,-0.0323155
