ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.0473573,0.112408,-0.0650503,-0.0069093,-0,-5.0601e-06,-3.50257e-05,0.174538,-0.0551813
0.00586224,0.169884,0.113063,0.0568213,-0.00691933,-0,-5.06651e-06,-3.5081e-05,0.175098,-0.0550756
0.0117245,0.12392,0.11372,0.0101995,-0.00692938,-0,-5.07293e-06,-3.51364e-05,0.17566,-0.0549699
0.0175867,0.248776,0.11438,0.134396,-0.00693944,-0,-5.07937e-06,-3.51918e-05,0.176224,-0.0548643
0.0234489,0.2155,0.115042,0.100458,-0.00694952,-0,-5.08583e-06,-3.52474e-05,0.17679,-0.0547588
0.0293112,0.045736,0.115705,-0.0699694,-0.00695961,-0,-5.0923e-06,-3.53029e-05,0.177359,-0.0546534
0.0351734,0.124152,0.116371,0.00778051,-0.00696972,-0,-5.09878e-06,-3.53586e-05,0.17793,-0.054548
0.0410357,0.0443075,0.11704,-0.072732,-0.00697984,-0,-5.10528e-06,-3.54143e-05,0.178503,-0.0544428
0.0468979,0.147612,0.11771,0.0299021,-0.00698998,-0,-5.1118e-06,-3.547e-05,0.179078,-0.0543377
0.0527601,0.139208,0.118382,0.020825,-0.00700014,-0,-5.11833e-06,-3.55258e-05,0.179656,-0.0542326
0.0586224,0.25114,0.119057,0.132083,-0.0070103,-0,-5.12488e-06,-3.55817e-05,0.180236,-0.0541277
0.0644846,0.149386,0.119734,0.0296514,-0.00702049,-0,-5.13144e-06,-3.56376e-05,0.180818,-0.0540228
0.0703468,0.0280331,0.120414,-0.0923805,-0.00703068,-0,-5.13802e-06,-3.56935e-05,0.181403,-0.0539181
0.0762091,0.0613587,0.121095,-0.0597364,-0.0070409,-0,-5.14461e-06,-3.57495e-05,0.18199,-0.0538134
0.0820713,0.0404571,0.121779,-0.0813218,-0.00705112,-0,-5.15122e-06,-3.58056e-05,0.18258,-0.0537088
0.0879336,-0.104439,0.122465,-0.226904,-0.00706136,-0,-5.15785e-06,-3.58617e-05,0.183172,-0.0536043
0.0937958,-0.0189136,0.123153,-0.142067,-0.00707161,-0,-5.16449e-06,-3.59178e-05,0.183766,-0.0534999
0.099658,0.211446,0.123844,0.0876022,-0.00708188,-0,-5.17114e-06,-3.5974e-05,0.184363,-0.0533956
0.10552,0.0212277,0.124537,-0.103309,-0.00709216,-0,-5.17782e-06,-3.60302e-05,0.184962,-0.0532914
