ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,-0.456301,-0.311738,-0.144563,-0.0363706,-0.000857524,-3.27744e-05,-0.000275469,-0.176837,-0.0973647
0.00586224,-0.30683,-0.311633,0.00480236,-0.0364522,-0.000859316,-3.28249e-05,-0.000276193,-0.17674,-0.0972724
0.0117245,-0.26805,-0.311527,0.0434771,-0.0365342,-0.000861115,-3.28756e-05,-0.00027692,-0.176641,-0.0971802
0.0175867,-0.094122,-0.31142,0.217298,-0.0366165,-0.000862922,-3.29265e-05,-0.000277652,-0.176542,-0.0970881
0.0234489,-0.315004,-0.311313,-0.00369113,-0.0366992,-0.000864737,-3.29775e-05,-0.000278387,-0.176441,-0.0969961
0.0293112,-0.336557,-0.311205,-0.0253518,-0.0367824,-0.000866561,-3.30287e-05,-0.000279127,-0.17634,-0.0969041
0.0351734,-0.424206,-0.311097,-0.113109,-0.0368659,-0.000868393,-3.308e-05,-0.00027987,-0.176238,-0.0968122
0.0410357,-0.342746,-0.310988,-0.0317577,-0.0369498,-0.000870233,-3.31316e-05,-0.000280617,-0.176134,-0.0967204
0.0468979,-0.276284,-0.310879,0.034595,-0.0370342,-0.000872081,-3.31832e-05,-0.000281368,-0.176029,-0.0966287
0.0527601,-0.227016,-0.310769,0.083753,-0.0371189,-0.000873938,-3.3235e-05,-0.000282123,-0.175924,-0.096537
0.0586224,-0.423401,-0.310658,-0.112743,-0.0372041,-0.000875804,-3.3287e-05,-0.000282883,-0.175817,-0.0964454
0.0644846,-0.18558,-0.310547,0.124968,-0.0372896,-0.000877678,-3.33392e-05,-0.000283646,-0.175709,-0.0963539
0.0703468,-0.207632,-0.310435,0.102804,-0.0373756,-0.00087956,-3.33915e-05,-0.000284413,-0.1756,-0.0962624
0.0762091,-0.403122,-0.310323,-0.0927988,-0.037462,-0.000881452,-3.3444e-05,-0.000285185,-0.17549,-0.0961711
0.0820713,-0.333932,-0.31021,-0.0237215,-0.0375488,-0.000883352,-3.34966e-05,-0.00028596,-0.175379,-0.0960798
0.0879336,-0.278888,-0.310097,0.0312083,-0.0376361,-0.00088526,-3.35494e-05,-0.00028674,-0.175267,-0.0959886
0.0937958,-0.194876,-0.309983,0.115106,-0.0377238,-0.000887178,-3.36024e-05,-0.000287524,-0.175153,-0.0958974
0.099658,-0.178578,-0.309868,0.13129,-0.0378119,-0.000889105,-3.36555e-05,-0.000288313,-0.175039,-0.0958063
0.10552,-0.294171,-0.309753,0.0155819,-0.0379004,-0.00089104,-3.37088e-05,-0.000289105,-0.174923,-0.0957153
0.111383,-0.0362349,-0.309637,0.273402,-0.0379894,-0.000892985,-3.37623e-05,-0.000289902,-0.174806,-0.0956244
0.117245,-0.190958,-0.30952,0.118562,-0.0380788,-0.000894939,-3.3816e-05,-0.000290704,-0.174688,-0.0955336
0.123107,-0.242045,-0.309403,0.0673578,-0.0381687,-0.000896902,-3.38698e-05,-0.00029151,-0.174569,-0.0954428
