ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.0415957,0.103579,-0.0619831,-0.00176246,-0.00139738,-0.000962103,-0.00299802,0.170178,-0.0594798
0.00586224,0.164102,0.104192,0.0599101,-0.00176501,-0.00139933,-0.00096332,-0.00300273,0.17072,-0.0593983
0.0117245,0.118116,0.104806,0.0133098,-0.00176756,-0.00140128,-0.00096454,-0.00300744,0.171264,-0.0593169
0.0175867,0.242951,0.105423,0.137528,-0.00177011,-0.00140324,-0.000965762,-0.00301216,0.17181,-0.0592355
0.0234489,0.209654,0.106042,0.103611,-0.00177267,-0.00140521,-0.000966988,-0.00301689,0.172358,-0.0591543
0.0293112,0.0398689,0.106664,-0.0667947,-0.00177523,-0.00140717,-0.000968216,-0.00302161,0.172909,-0.059073
0.0351734,0.118263,0.107287,0.0109765,-0.0017778,-0.00140914,-0.000969447,-0.00302635,0.173462,-0.0589919
0.0410357,0.0383975,0.107912,-0.0695148,-0.00178037,-0.00141111,-0.000970681,-0.00303108,0.174016,-0.0589108
0.0468979,0.14168,0.10854,0.0331406,-0.00178294,-0.00141309,-0.000971918,-0.00303582,0.174573,-0.0588297
0.0527601,0.133254,0.109169,0.0240848,-0.00178552,-0.00141507,-0.000973158,-0.00304057,0.175133,-0.0587488
0.0586224,0.245165,0.109801,0.135364,-0.0017881,-0.00141705,-0.000974401,-0.00304532,0.175694,-0.0586679
0.0644846,0.143389,0.110435,0.0329535,-0.00179068,-0.00141904,-0.000975647,-0.00305007,0.176258,-0.058587
0.0703468,0.0220142,0.111071,-0.0890573,-0.00179327,-0.00142102,-0.000976896,-0.00305483,0.176824,-0.0585062
0.0762091,0.0553177,0.11171,-0.0563922,-0.00179586,-0.00142301,-0.000978148,-0.00305959,0.177392,-0.0584255
0.0820713,0.0343939,0.11235,-0.0779565,-0.00179846,-0.00142501,-0.000979402,-0.00306435,0.177962,-0.0583448
0.0879336,-0.110525,0.112993,-0.223518,-0.00180106,-0.001427,-0.00098066,-0.00306912,0.178535,-0.0582642
0.0937958,-0.0250215,0.113638,-0.13866,-0.00180366,-0.001429,-0.000981921,-0.00307389,0.17911,-0.0581837
0.099658,0.205316,0.114286,0.0910302,-0.00180626,-0.00143101,-0.000983184,-0.00307866,0.179688,-0.0581032
0.10552,0.0150746,0.114935,-0.0998604,-0.00180887,-0.00143301,-0.000984451,-0.00308344,0.180268,-0.0580227
0.111383,0.143099,0.115587,0.0275121,-0.00181148,-0.00143502,-0.000985721,-0.00308822,0.18085,-0.0579424
0.117245,0.0720437,0.116241,-0.0441972,-0.0018141,-0.00143703,-0.000986993,-0.003093,0.181434,-0.0578621
0.123107,0.17162,0.116897,0.054723,-0.00181671,-0.00143904,-0.000988269,-0.00309778,0.182021,-0.0577818
0.128969,0.161283,0.117556,0.0437268,-0.00181933,-0.00144106,-0.000989548,-0.00310256,0.18261,-0.0577017
0.134831,0.114089,0.118217,-0.00412797,-0.00182195,-0.00144308,-0.00099083,-0.00310735,0.183202,-0.0576215
0.140694,-0.0236511,0.11888,-0.142531,-0.00182458,-0.0014451,-0.000992114,-0.00311213,0.183796,-0.0575415
0.146556,-0.0235038,0.119546,-0.14305,-0.00182721,-0.00144712,-0.000993402,-0.00311692,0.184392,-0.0574615
0.152418,0.0234331,0.120214,-0.0967807,-0.00182984,-0.00144915,-0.000994693,-0.00312171,0.184991,-0.0573816
0.15828,0.285435,0.120884,0.164551,-0.00183247,-0.00145118,-0.000995987,-0.0031265,0.185592,-0.0573017
0.164143,0.338915,0.121557,0.217358,-0.00183511,-0.00145321,-0.000997284,-0.00313128,0.186196,-0.0572219
0.170005,0.0598028,0.122232,-0.0624294,-0.00183774,-0.00145524,-0.000998585,-0.00313607,0.186802,-0.0571421
0.175867,0.124442,0.12291,0.00153231,-0.00184038,-0.00145728,-0.000999888,-0.00314086,0.187411,-0.0570625
0.181729,-0.00729227,0.12359,-0.130882,-0.00184303,-0.00145932,-0.00100119,-0.00314565,0.188022,-0.0569828
0.187592,0.0621315,0.124272,-0.0621406,-0.00184567,-0.00146136,-0.0010025,-0.00315043,0.188635,-0.0569033
0.193454,0.265553,0.124957,0.140596,-0.00184832,-0.0014634,-0.00100382,-0.00315522,0.189251,-0.0568238
0.199316,0.272294,0.125644,0.14665,-0.00185096,-0.00146545,-0.00100513,-0.00316,0.18987,-0.0567443
0.205178,0.217564,0.126334,0.0912304,-0.00185361,-0.00146749,-0.00100645,-0.00316479,0.190491,-0.0566649
0.211041,-0.0037766,0.127026,-0.130803,-0.00185627,-0.00146954,-0.00100777,-0.00316957,0.191115,-0.0565856
0.216903,0.0196688,0.127721,-0.108052,-0.00185892,-0.00147159,-0.0010091,-0.00317434,0.191741,-0.0565064
0.222765,0.00560377,0.128418,-0.122815,-0.00186157,-0.00147364,-0.00101043,-0.00317912,0.19237,-0.0564272
0.228627,0.316172,0.129118,0.187054,-0.00186423,-0.0014757,-0.00101176,-0.00318389,0.193002,-0.056348
0.234489,0.190751,0.129821,0.0609304,-0.00186689,-0.00147775,-0.00101309,-0.00318866,0.193636,-0.056269
0.240352,0.281844,0.130526,0.151318,-0.00186955,-0.00147981,-0.00101443,-0.00319342,0.194273,-0.05619
0.246214,0.226073,0.131233,0.0948395,-0.0018722,-0.00148187,-0.00101577,-0.00319818,0.194912,-0.056111
0.252076,0.160645,0.131943,0.0287015,-0.00187486,-0.00148393,-0.00101712,-0.00320294,0.195554,-0.0560321
0.257938,0.0964096,0.132656,-0.0362463,-0.00187753,-0.00148599,-0.00101847,-0.00320769,0.196199,-0.0559533
0.263801,0.278734,0.133371,0.145363,-0.00188019,-0.00148805,-0.00101982,-0.00321243,0.196846,-0.0558745
0.269663,0.181177,0.134089,0.0470878,-0.00188285,-0.00149012,-0.00102117,-0.00321717,0.197496,-0.0557958
0.275525,0.207041,0.13481,0.072231,-0.00188551,-0.00149218,-0.00102253,-0.00322191,0.198149,-0.0557172
0.281387,0.180689,0.135533,0.0451562,-0.00188817,-0.00149425,-0.00102389,-0.00322663,0.198805,-0.0556386
0.28725,0.0910452,0.136259,-0.0452138,-0.00189084,-0.00149631,-0.00102526,-0.00323135,0.199463,-0.0555601
0.293112,0.20361,0.136988,0.0666221,-0.0018935,-0.00149838,-0.00102662,-0.00323607,0.200124,-0.0554816
0.298974,0.0883614,0.137719,-0.0493576,-0.00189616,-0.00150045,-0.00102799,-0.00324077,0.200788,-0.0554032
0.304836,0.154304,0.138453,0.0158507,-0.00189883,-0.00150252,-0.00102937,-0.00324547,0.201454,-0.0553249
0.310699,0.0645065,0.13919,-0.0746834,-0.00190149,-0.00150459,-0.00103075,-0.00325015,0.202124,-0.0552466
0.316561,-0.0516331,0.13993,-0.191563,-0.00190415,-0.00150666,-0.00103213,-0.00325483,0.202796,-0.0551684
0.322423,0.20064,0.140672,0.0599678,-0.00190681,-0.00150873,-0.00103351,-0.0032595,0.203471,-0.0550902
0.328285,0.259182,0.141417,0.117765,-0.00190947,-0.0015108,-0.0010349,-0.00326416,0.204149,-0.0550121
0.334148,0.20417,0.142165,0.0620054,-0.00191213,-0.00151288,-0.00103629,-0.00326881,0.204829,-0.0549341
0.34001,0.0168795,0.142916,-0.126036,-0.00191478,-0.00151495,-0.00103768,-0.00327344,0.205513,-0.0548561
0.345872,0.00647043,0.143669,-0.137199,-0.00191744,-0.00151702,-0.00103908,-0.00327806,0.206199,-0.0547782
0.351734,0.149179,0.144426,0.00475313,-0.00192009,-0.00151909,-0.00104048,-0.00328268,0.206889,-0.0547004
0.357596,0.022842,0.145185,-0.122343,-0.00192274,-0.00152116,-0.00104189,-0.00328727,0.207581,-0.0546226
0.363459,0.406715,0.145947,0.260768,-0.00192539,-0.00152323,-0.0010433,-0.00329186,0.208276,-0.0545449
0.369321,0.140859,0.146713,-0.00585378,-0.00192804,-0.0015253,-0.00104471,-0.00329643,0.208974,-0.0544672
0.375183,0.113495,0.147481,-0.0339854,-0.00193069,-0.00152737,-0.00104612,-0.00330098,0.209675,-0.0543896
0.381045,0.27437,0.148252,0.126118,-0.00193333,-0.00152944,-0.00104754,-0.00330552,0.21038,-0.0543121
0.386908,0.29167,0.149026,0.142644,-0.00193597,-0.00153151,-0.00104896,-0.00331005,0.211087,-0.0542346
0.39277,0.267157,0.149803,0.117355,-0.0019386,-0.00153358,-0.00105039,-0.00331455,0.211797,-0.0541572
0.398632,0.278741,0.150583,0.128158,-0.00194124,-0.00153564,-0.00105182,-0.00331904,0.21251,-0.0540798
0.404494,0.301168,0.151365,0.149803,-0.00194387,-0.00153771,-0.00105325,-0.00332351,0.213226,-0.0540025
0.410357,0.229744,0.152151,0.077593,-0.00194649,-0.00153977,-0.00105468,-0.00332796,0.213946,-0.0539253
0.416219,0.1553,0.15294,0.00235944,-0.00194911,-0.00154184,-0.00105612,-0.00333239,0.214668,-0.0538481
