ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,-0.0545302,-0.0197072,-0.0348231,-0.00937207,-0.005223,-0.00279352,-0.0103504,-0.0591908,0.0672227
0.00586224,-0.102133,-0.0196753,-0.0824572,-0.00939238,-0.00523356,-0.00279775,-0.0103767,-0.0589448,0.0670699
0.0117245,-0.178896,-0.0196422,-0.159254,-0.00941278,-0.00524417,-0.00280199,-0.010403,-0.0586975,0.0669172
0.0175867,-0.185922,-0.0196078,-0.166314,-0.00943328,-0.00525482,-0.00280624,-0.0104295,-0.0584487,0.0667648
0.0234489,-0.0233909,-0.0195721,-0.00381881,-0.00945387,-0.00526551,-0.00281051,-0.0104561,-0.0581986,0.0666125
0.0293112,-0.091326,-0.0195351,-0.071791,-0.00947455,-0.00527626,-0.00281479,-0.0104828,-0.057947,0.0664604
0.0351734,0.0270662,-0.0194968,0.046563,-0.00949533,-0.00528705,-0.00281908,-0.0105097,-0.057694,0.0663084
0.0410357,-0.0243173,-0.0194572,-0.00486008,-0.0095162,-0.00529788,-0.00282339,-0.0105367,-0.0574396,0.0661567
0.0468979,-0.061127,-0.0194163,-0.0417108,-0.00953717,-0.00530877,-0.00282771,-0.0105639,-0.0571838,0.0660051
0.0527601,-0.0190239,-0.019374,0.000350184,-0.00955823,-0.0053197,-0.00283204,-0.0105912,-0.0569265,0.0658536
0.0586224,-0.00236437,-0.0193305,0.0169661,-0.0095794,-0.00533068,-0.00283639,-0.0106186,-0.0566678,0.0657024
0.0644846,0.268854,-0.0192856,0.288139,-0.00960066,-0.00534171,-0.00284074,-0.0106462,-0.0564076,0.0655513
0.0703468,0.0095627,-0.0192394,0.0288021,-0.00962202,-0.00535278,-0.00284512,-0.0106739,-0.0561459,0.0654003
0.0762091,0.0271446,-0.0191919,0.0463365,-0.00964348,-0.00536391,-0.0028495,-0.0107018,-0.0558828,0.0652496
0.0820713,-0.128399,-0.019143,-0.109256,-0.00966504,-0.00537508,-0.0028539,-0.0107298,-0.0556182,0.065099
0.0879336,-0.0813048,-0.0190927,-0.0622121,-0.0096867,-0.00538631,-0.00285831,-0.0107579,-0.0553521,0.0649486
0.0937958,0.110615,-0.0190411,0.129656,-0.00970846,-0.00539758,-0.00286274,-0.0107862,-0.0550844,0.0647983
0.099658,0.0854874,-0.0189881,0.104475,-0.00973033,-0.00540891,-0.00286718,-0.0108147,-0.0548153,0.0646483
0.10552,0.201609,-0.0189338,0.220542,-0.00975229,-0.00542028,-0.00287164,-0.0108432,-0.0545447,0.0644984
0.111383,-0.106881,-0.018878,-0.0880026,-0.00977436,-0.00543171,-0.0028761,-0.010872,-0.0542725,0.0643486
0.117245,-0.119334,-0.0188209,-0.100513,-0.00979654,-0.00544318,-0.00288058,-0.0109009,-0.0539988,0.0641991
0.123107,-0.0265626,-0.0187624,-0.00780027,-0.00981882,-0.00545471,-0.00288508,-0.0109299,-0.0537235,0.0640497
0.128969,-0.114209,-0.0187025,-0.0955067,-0.00984121,-0.00546629,-0.00288959,-0.0109591,-0.0534467,0.0639004
0.134831,-0.104059,-0.0186411,-0.0854181,-0.00986371,-0.00547792,-0.00289411,-0.0109884,-0.0531683,0.0637514
0.140694,-0.166676,-0.0185784,-0.148097,-0.00988631,-0.00548961,-0.00289865,-0.0110179,-0.0528884,0.0636025
0.146556,0.0109602,-0.0185142,0.0294744,-0.00990902,-0.00550135,-0.0029032,-0.0110476,-0.0526069,0.0634538
0.152418,-0.0395812,-0.0184486,-0.0211325,-0.00993184,-0.00551314,-0.00290777,-0.0110774,-0.0523237,0.0633052
0.15828,-0.0246099,-0.0183816,-0.00622823,-0.00995477,-0.00552498,-0.00291235,-0.0111074,-0.052039,0.0631569
0.164143,-0.13664,-0.0183132,-0.118327,-0.00997781,-0.00553688,-0.00291694,-0.0111375,-0.0517527,0.0630087
0.170005,-0.0850316,-0.0182432,-0.0667884,-0.010001,-0.00554884,-0.00292155,-0.0111678,-0.0514647,0.0628606
0.175867,0.132809,-0.0181719,0.150981,-0.0100242,-0.00556085,-0.00292618,-0.0111983,-0.0511751,0.0627128
0.181729,0.107011,-0.018099,0.12511,-0.0100476,-0.00557291,-0.00293082,-0.0112289,-0.0508839,0.0625651
0.187592,0.0288013,-0.0180247,0.046826,-0.0100711,-0.00558503,-0.00293547,-0.0112597,-0.050591,0.0624175
0.193454,-0.0783048,-0.017949,-0.0603558,-0.0100947,-0.00559721,-0.00294014,-0.0112906,-0.0502965,0.0622702
0.199316,-0.0547114,-0.0178717,-0.0368397,-0.0101184,-0.00560944,-0.00294482,-0.0113217,-0.0500003,0.062123
0.205178,-0.0135669,-0.0177929,0.004226,-0.0101423,-0.00562174,-0.00294952,-0.011353,-0.0497024,0.061976
0.211041,0.177991,-0.0177127,0.195703,-0.0101662,-0.00563408,-0.00295423,-0.0113845,-0.0494028,0.0618291
0.216903,0.0693097,-0.0176309,0.0869406,-0.0101903,-0.00564649,-0.00295896,-0.0114161,-0.0491015,0.0616825
0.222765,-0.00517861,-0.0175477,0.012369,-0.0102145,-0.00565895,-0.0029637,-0.0114479,-0.0487986,0.061536
0.228627,-0.0226319,-0.0174629,-0.00516899,-0.0102388,-0.00567148,-0.00296846,-0.0114799,-0.0484938,0.0613896
0.234489,-0.113666,-0.0173766,-0.0962891,-0.0102633,-0.00568406,-0.00297323,-0.011512,-0.0481874,0.0612435
0.240352,-0.0147673,-0.0172887,0.00252142,-0.0102878,-0.0056967,-0.00297802,-0.0115444,-0.0478792,0.0610975
0.246214,-0.107408,-0.0171993,-0.0902084,-0.0103125,-0.0057094,-0.00298282,-0.0115769,-0.0475693,0.0609516
0.252076,-0.106277,-0.0171083,-0.0891689,-0.0103373,-0.00572216,-0.00298764,-0.0116096,-0.0472576,0.060806
0.257938,-0.0765366,-0.0170158,-0.0595208,-0.0103622,-0.00573499,-0.00299248,-0.0116424,-0.0469442,0.0606605
0.263801,0.182369,-0.0169218,0.199291,-0.0103873,-0.00574787,-0.00299733,-0.0116755,-0.0466289,0.0605152
0.269663,0.218768,-0.0168261,0.235594,-0.0104125,-0.00576082,-0.00300219,-0.0117087,-0.0463119,0.06037
0.275525,0.0432075,-0.0167289,0.0599364,-0.0104378,-0.00577382,-0.00300707,-0.0117422,-0.0459931,0.0602251
0.281387,0.090524,-0.0166301,0.107154,-0.0104632,-0.00578689,-0.00301197,-0.0117758,-0.0456724,0.0600803
0.28725,0.0435451,-0.0165297,0.0600748,-0.0104888,-0.00580003,-0.00301688,-0.0118096,-0.04535,0.0599356
0.293112,0.0721408,-0.0164276,0.0885684,-0.0105145,-0.00581323,-0.00302181,-0.0118436,-0.0450256,0.0597912
0.298974,0.0138929,-0.016324,0.0302169,-0.0105404,-0.00582649,-0.00302676,-0.0118778,-0.0446995,0.0596469
0.304836,0.0766263,-0.0162187,0.092845,-0.0105663,-0.00583981,-0.00303172,-0.0119121,-0.0443715,0.0595027
0.310699,0.186822,-0.0161119,0.202934,-0.0105924,-0.0058532,-0.0030367,-0.0119467,-0.0440416,0.0593588
0.316561,0.0516254,-0.0160033,0.0676288,-0.0106187,-0.00586666,-0.00304169,-0.0119815,-0.0437098,0.059215
0.322423,0.13991,-0.0158932,0.155803,-0.010645,-0.00588018,-0.0030467,-0.0120165,-0.0433762,0.0590714
0.328285,0.0440321,-0.0157814,0.0598135,-0.0106715,-0.00589377,-0.00305173,-0.0120516,-0.0430406,0.0589279
0.334148,0.097535,-0.0156679,0.113203,-0.0106982,-0.00590743,-0.00305677,-0.012087,-0.0427031,0.0587847
0.34001,-0.0715466,-0.0155527,-0.0559938,-0.010725,-0.00592116,-0.00306183,-0.0121226,-0.0423637,0.0586415
0.345872,0.0384723,-0.0154359,0.0539082,-0.0107519,-0.00593495,-0.00306691,-0.0121584,-0.0420224,0.0584986
0.351734,-0.0650991,-0.0153174,-0.0497817,-0.010779,-0.00594881,-0.00307201,-0.0121944,-0.0416791,0.0583558
0.357596,-0.0870683,-0.0151972,-0.0718711,-0.0108062,-0.00596274,-0.00307712,-0.0122306,-0.0413338,0.0582133
0.363459,-0.0138137,-0.0150753,0.00126153,-0.0108335,-0.00597674,-0.00308224,-0.012267,-0.0409866,0.0580708
0.369321,0.217321,-0.0149516,0.232273,-0.010861,-0.00599081,-0.00308739,-0.0123036,-0.0406374,0.0579286
0.375183,0.101765,-0.0148263,0.116591,-0.0108887,-0.00600495,-0.00309255,-0.0123404,-0.0402861,0.0577865
0.381045,0.148553,-0.0146992,0.163252,-0.0109165,-0.00601916,-0.00309773,-0.0123775,-0.0399329,0.0576446
0.386908,0.106068,-0.0145704,0.120638,-0.0109444,-0.00603345,-0.00310292,-0.0124148,-0.0395777,0.0575028
0.39277,0.00855499,-0.0144399,0.0229948,-0.0109725,-0.0060478,-0.00310814,-0.0124523,-0.0392204,0.0573612
0.398632,-0.109335,-0.0143075,-0.0950277,-0.0110008,-0.00606223,-0.00311337,-0.01249,-0.038861,0.0572198
0.404494,-0.125716,-0.0141735,-0.111542,-0.0110292,-0.00607674,-0.00311862,-0.0125279,-0.0384996,0.0570786
0.410357,-0.207173,-0.0140376,-0.193135,-0.0110577,-0.00609131,-0.00312388,-0.0125661,-0.0381362,0.0569375
0.416219,-0.0183585,-0.0139,-0.00445847,-0.0110864,-0.00610597,-0.00312917,-0.0126045,-0.0377706,0.0567966
0.422081,-0.00752957,-0.0137606,0.006231,-0.0111153,-0.00612069,-0.00313447,-0.0126431,-0.0374029,0.0566559
0.427943,0.0144123,-0.0136194,0.0280317,-0.0111443,-0.0061355,-0.00313979,-0.012682,-0.0370332,0.0565154
0.433806,0.0550564,-0.0134763,0.0685328,-0.0111735,-0.00615038,-0.00314513,-0.0127211,-0.0366613,0.056375
0.439668,0.212222,-0.0133315,0.225553,-0.0112028,-0.00616534,-0.00315048,-0.0127604,-0.0362872,0.0562348
0.44553,0.0364465,-0.0131848,0.0496313,-0.0112323,-0.00618037,-0.00315586,-0.0127999,-0.0359111,0.0560947
0.451392,0.0438822,-0.0130363,0.0569185,-0.011262,-0.00619548,-0.00316125,-0.0128397,-0.0355327,0.0559548
0.457255,0.0695746,-0.012886,0.0824605,-0.0112918,-0.00621068,-0.00316666,-0.0128798,-0.0351522,0.0558151
0.463117,0.0989483,-0.0127337,0.111682,-0.0113218,-0.00622595,-0.00317209,-0.0129201,-0.0347695,0.0556756
0.468979,0.0138567,-0.0125797,0.0264363,-0.0113519,-0.0062413,-0.00317754,-0.0129606,-0.0343845,0.0555362
0.474841,0.137546,-0.0124237,0.14997,-0.0113823,-0.00625673,-0.003183,-0.0130014,-0.0339974,0.055397
0.480703,-0.0106023,-0.0122659,0.00166363,-0.0114127,-0.00627225,-0.00318849,-0.0130424,-0.033608,0.055258
0.486566,0.00886918,-0.0121062,0.0209754,-0.0114434,-0.00628785,-0.00319399,-0.0130837,-0.0332164,0.0551192
0.492428,-0.162447,-0.0119446,-0.150503,-0.0114742,-0.00630353,-0.00319951,-0.0131253,-0.0328225,0.0549805
0.49829,-0.0250491,-0.011781,-0.0132681,-0.0115053,-0.00631929,-0.00320506,-0.0131671,-0.0324263,0.054842
0.504152,-0.0167839,-0.0116156,-0.00516835,-0.0115364,-0.00633514,-0.00321062,-0.0132091,-0.0320279,0.0547036
0.510015,-0.0348676,-0.0114482,-0.0234194,-0.0115678,-0.00635107,-0.0032162,-0.0132514,-0.0316271,0.0545654
0.515877,-0.0729047,-0.0112789,-0.0616258,-0.0115993,-0.00636709,-0.0032218,-0.013294,-0.031224,0.0544274
0.521739,0.0345818,-0.0111076,0.0456894,-0.0116311,-0.0063832,-0.00322742,-0.0133369,-0.0308186,0.0542896
0.527601,0.0951337,-0.0109344,0.106068,-0.011663,-0.00639939,-0.00323306,-0.01338,-0.0304109,0.0541519
0.533464,0.281549,-0.0107592,0.292308,-0.011695,-0.00641567,-0.00323871,-0.0134234,-0.0300008,0.0540144
0.539326,0.0357632,-0.010582,0.0463452,-0.0117273,-0.00643204,-0.00324439,-0.0134671,-0.0295883,0.0538771
0.545188,0.0787622,-0.0104028,0.089165,-0.0117598,-0.0064485,-0.00325009,-0.013511,-0.0291734,0.05374
0.55105,0.0892855,-0.0102216,0.0995071,-0.0117924,-0.00646505,-0.00325581,-0.0135553,-0.0287561,0.053603
0.556913,0.165924,-0.0100384,0.175963,-0.0118252,-0.00648169,-0.00326154,-0.0135998,-0.0283364,0.0534661
0.562775,0.00773218,-0.00985323,0.0175854,-0.0118582,-0.00649842,-0.0032673,-0.0136446,-0.0279142,0.0533295
0.568637,-0.0495017,-0.00966599,-0.0398357,-0.0118915,-0.00651524,-0.00327308,-0.0136896,-0.0274896,0.053193
0.574499,-0.00575588,-0.00947671,0.00372083,-0.0119249,-0.00653216,-0.00327888,-0.013735,-0.0270625,0.0530567
0.580362,-0.0491719,-0.00928538,-0.0398865,-0.0119585,-0.00654917,-0.0032847,-0.0137807,-0.026633,0.0529206
0.586224,-0.000932681,-0.00909198,0.0081593,-0.0119923,-0.00656628,-0.00329054,-0.0138266,-0.0262009,0.0527846
0.592086,-0.0591297,-0.00889651,-0.0502332,-0.0120263,-0.00658348,-0.0032964,-0.0138729,-0.0257663,0.0526488
0.597948,0.00110013,-0.00869896,0.00979909,-0.0120605,-0.00660078,-0.00330228,-0.0139194,-0.0253292,0.0525132
0.60381,0.116734,-0.00849932,0.125233,-0.0120949,-0.00661817,-0.00330818,-0.0139663,-0.0248895,0.0523777
0.609673,0.0542406,-0.00829757,0.0625382,-0.0121295,-0.00663566,-0.0033141,-0.0140135,-0.0244473,0.0522425
0.615535,0.0700908,-0.0080937,0.0781845,-0.0121643,-0.00665326,-0.00332005,-0.0140609,-0.0240025,0.0521073
