ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,-0.0507317,0.0306821,-0.0814139,-0.00846321,-0.00261588,-0.000478885,-0.00273003,0.0783388,-0.0333686
0.00586224,0.0665743,0.0310776,0.0354966,-0.00847979,-0.00262069,-0.000479573,-0.00273622,0.0787524,-0.0333585
0.0117245,0.0601453,0.0314748,0.0286705,-0.00849643,-0.00262552,-0.000480264,-0.00274243,0.0791678,-0.0333484
0.0175867,0.0172643,0.0318737,-0.0146094,-0.00851314,-0.00263037,-0.000480956,-0.00274866,0.0795851,-0.0333383
0.0234489,0.0836938,0.0322743,0.0514195,-0.00852991,-0.00263523,-0.00048165,-0.00275493,0.0800041,-0.0333281
0.0293112,-0.0695942,0.0326765,-0.102271,-0.00854675,-0.00264012,-0.000482346,-0.00276122,0.080425,-0.033318
0.0351734,0.0902523,0.0330806,0.0571718,-0.00856366,-0.00264502,-0.000483044,-0.00276753,0.0808477,-0.0333079
0.0410357,0.0787478,0.0334863,0.0452615,-0.00858063,-0.00264994,-0.000483745,-0.00277388,0.0812723,-0.0332978
0.0468979,-0.0433701,0.0338938,-0.0772638,-0.00859768,-0.00265488,-0.000484447,-0.00278025,0.0816987,-0.0332877
0.0527601,0.173454,0.034303,0.139151,-0.00861478,-0.00265984,-0.000485151,-0.00278665,0.082127,-0.0332775
0.0586224,0.166245,0.034714,0.131531,-0.00863196,-0.00266481,-0.000485857,-0.00279307,0.0825571,-0.0332674
0.0644846,0.194836,0.0351267,0.159709,-0.0086492,-0.00266981,-0.000486566,-0.00279953,0.0829892,-0.0332573
0.0703468,-0.0519002,0.0355413,-0.0874415,-0.00866651,-0.00267482,-0.000487276,-0.00280601,0.0834231,-0.0332472
0.0762091,-0.0100018,0.0359576,-0.0459593,-0.00868389,-0.00267986,-0.000487988,-0.00281252,0.083859,-0.0332371
0.0820713,-0.0216362,0.0363757,-0.0580119,-0.00870134,-0.00268491,-0.000488703,-0.00281906,0.0842967,-0.033227
0.0879336,0.0874234,0.0367956,0.0506278,-0.00871886,-0.00268998,-0.000489419,-0.00282563,0.0847364,-0.0332169
0.0937958,0.1916,0.0372174,0.154382,-0.00873645,-0.00269507,-0.000490138,-0.00283222,0.0851781,-0.0332068
