ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.211678,0.324868,-0.11319,0.00545982,0.0016606,0.000190387,0.00165032,0.329782,-0.0138744
0.00586224,0.348971,0.325619,0.0233515,0.00547681,0.00166537,0.000190751,0.00165636,0.330506,-0.0138759
0.0117245,0.33793,0.326372,0.0115574,0.0054939,0.00167017,0.000191117,0.00166244,0.331232,-0.0138774
0.0175867,0.430999,0.327129,0.103871,0.0055111,0.00167501,0.000191484,0.00166857,0.331961,-0.0138788
0.0234489,0.394749,0.327888,0.0668618,0.00552841,0.00167987,0.000191852,0.00167473,0.332693,-0.0138803
0.0293112,0.227384,0.328649,-0.101265,0.00554584,0.00168476,0.000192222,0.00168094,0.333427,-0.0138817
0.0351734,0.377599,0.329414,0.0481852,0.00556337,0.00168968,0.000192593,0.0016872,0.334164,-0.0138831
0.0410357,0.275855,0.330181,-0.0543264,0.00558102,0.00169463,0.000192966,0.0016935,0.334904,-0.0138845
0.0468979,0.363951,0.330952,0.0329997,0.00559878,0.00169961,0.000193339,0.00169984,0.335646,-0.0138859
0.0527601,0.508957,0.331725,0.177232,0.00561666,0.00170462,0.000193715,0.00170623,0.336391,-0.0138872
0.0586224,0.236872,0.332501,-0.0956288,0.00563465,0.00170966,0.000194091,0.00171266,0.337138,-0.0138886
0.0644846,0.455242,0.33328,0.121962,0.00565276,0.00171474,0.00019447,0.00171914,0.337889,-0.0138899
0.0703468,0.191653,0.334062,-0.142408,0.00567099,0.00171984,0.000194849,0.00172567,0.338641,-0.0138912
0.0762091,0.313538,0.334846,-0.0213088,0.00568933,0.00172498,0.00019523,0.00173224,0.339397,-0.0138924
0.0820713,0.430354,0.335634,0.0947204,0.0057078,0.00173015,0.000195613,0.00173886,0.340155,-0.0138937
0.0879336,0.37945,0.336425,0.0430253,0.00572639,0.00173535,0.000195997,0.00174553,0.340916,-0.0138949
0.0937958,0.352652,0.337218,0.0154334,0.00574511,0.00174058,0.000196382,0.00175225,0.34168,-0.0138962
0.099658,0.292808,0.338015,-0.0452071,0.00576394,0.00174585,0.000196769,0.00175902,0.342447,-0.0138974
0.10552,0.468354,0.338814,0.129539,0.00578291,0.00175115,0.000197157,0.00176583,0.343216,-0.0138985
0.111383,0.352111,0.339617,0.0124935,0.005802,0.00175648,0.000197547,0.0017727,0.343988,-0.0138997
0.117245,0.336707,0.340423,-0.00371568,0.00582122,0.00176185,0.000197939,0.00177961,0.344763,-0.0139009
