ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.718023,0.704101,0.0139224,0.0327734,0.00111888,4.74366e-05,0.000618699,0.65835,0.0111925
0.00586224,0.722628,0.705335,0.0172928,0.0328592,0.00112159,4.75168e-05,0.000620609,0.659543,0.0111425
0.0117245,0.738503,0.706574,0.0319297,0.0329454,0.00112431,4.75973e-05,0.00062253,0.660741,0.0110925
0.0175867,0.776368,0.707817,0.068551,0.0330321,0.00112705,4.76781e-05,0.000624464,0.661943,0.0110427
0.0234489,0.913633,0.709064,0.204569,0.0331193,0.00112981,4.77592e-05,0.000626409,0.663148,0.0109928
0.0293112,0.62078,0.710317,-0.0895366,0.033207,0.00113257,4.78406e-05,0.000628367,0.664358,0.0109431
0.0351734,0.714844,0.711573,0.00327085,0.0332952,0.00113536,4.79222e-05,0.000630336,0.665571,0.0108934
0.0410357,0.671403,0.712835,-0.0414316,0.0333839,0.00113816,4.80041e-05,0.000632318,0.666788,0.0108438
0.0468979,0.838823,0.7141,0.124723,0.0334731,0.00114097,4.80863e-05,0.000634313,0.66801,0.0107943
0.0527601,0.738373,0.715371,0.0230021,0.0335628,0.0011438,4.81687e-05,0.000636319,0.669235,0.0107448
0.0586224,0.79307,0.716646,0.0764242,0.033653,0.00114664,4.82515e-05,0.000638339,0.670464,0.0106954
0.0644846,0.728889,0.717926,0.0109633,0.0337437,0.0011495,4.83345e-05,0.000640371,0.671698,0.0106461
0.0703468,0.812188,0.71921,0.092978,0.0338349,0.00115237,4.84178e-05,0.000642416,0.672935,0.0105969
0.0762091,0.871164,0.7205,0.150665,0.0339267,0.00115526,4.85014e-05,0.000644474,0.674177,0.0105477
0.0820713,0.755053,0.721794,0.0332598,0.034019,0.00115817,4.85853e-05,0.000646546,0.675423,0.0104986
0.0879336,0.763727,0.723092,0.0406342,0.0341118,0.00116109,4.86695e-05,0.00064863,0.676673,0.0104495
0.0937958,0.627072,0.724396,-0.0973239,0.0342052,0.00116403,4.8754e-05,0.000650728,0.677927,0.0104005
0.099658,0.751624,0.725704,0.0259204,0.0342991,0.00116698,4.88388e-05,0.00065284,0.679185,0.0103516
0.10552,0.842465,0.727017,0.115448,0.0343935,0.00116995,4.89238e-05,0.000654965,0.680447,0.0103028
0.111383,0.735981,0.728335,0.00764581,0.0344885,0.00117294,4.90092e-05,0.000657103,0.681714,0.010254
0.117245,0.864826,0.729658,0.135168,0.0345841,0.00117594,4.90948e-05,0.000659256,0.682984,0.0102053
0.123107,0.599758,0.730986,-0.131228,0.0346802,0.00117896,4.91808e-05,0.000661423,0.684259,0.0101567
0.128969,0.542352,0.732318,-0.189967,0.0347769,0.001182,4.9267e-05,0.000663604,0.685539,0.0101081
0.134831,0.570248,0.733656,-0.163408,0.0348742,0.00118505,4.93536e-05,0.000665799,0.686822,0.0100596
0.140694,0.665747,0.734999,-0.0692521,0.0349721,0.00118812,4.94405e-05,0.000668009,0.68811,0.0100112
0.146556,0.743368,0.736346,0.00702174,0.0350705,0.00119121,4.95276e-05,0.000670233,0.689402,0.00996287
0.152418,0.758308,0.737699,0.0206091,0.0351695,0.00119432,4.96151e-05,0.000672472,0.690699,0.00991458
0.15828,0.76487,0.739057,0.0258128,0.0352691,0.00119744,4.97029e-05,0.000674726,0.691999,0.00986637
0.164143,0.843223,0.74042,0.102803,0.0353694,0.00120058,4.9791e-05,0.000676995,0.693305,0.00981823
0.170005,0.75363,0.741788,0.0118427,0.0354702,0.00120374,4.98794e-05,0.000679279,0.694614,0.00977015
0.175867,0.65222,0.743161,-0.0909412,0.0355716,0.00120692,4.99681e-05,0.000681578,0.695928,0.00972215
0.181729,0.624655,0.744539,-0.119884,0.0356737,0.00121012,5.00571e-05,0.000683893,0.697247,0.00967421
0.187592,0.937545,0.745922,0.191622,0.0357764,0.00121333,5.01465e-05,0.000686224,0.69857,0.00962634
0.193454,0.606477,0.747311,-0.140834,0.0358797,0.00121656,5.02361e-05,0.00068857,0.699898,0.00957855
0.199316,0.715695,0.748705,-0.0330103,0.0359836,0.00121982,5.03261e-05,0.000690933,0.70123,0.00953082
0.205178,0.905342,0.750104,0.155237,0.0360882,0.00122309,5.04164e-05,0.000693311,0.702566,0.00948316
0.211041,0.870259,0.751509,0.118751,0.0361935,0.00122638,5.05071e-05,0.000695706,0.703907,0.00943557
0.216903,0.735483,0.752919,-0.0174361,0.0362994,0.00122969,5.0598e-05,0.000698117,0.705253,0.00938805
0.222765,0.775389,0.754334,0.0210552,0.0364059,0.00123302,5.06893e-05,0.000700545,0.706603,0.0093406
0.228627,0.870565,0.755755,0.114811,0.0365131,0.00123637,5.07809e-05,0.00070299,0.707958,0.00929322
0.234489,0.93296,0.757181,0.175779,0.036621,0.00123974,5.08729e-05,0.000705451,0.709318,0.00924591
0.240352,0.751644,0.758612,-0.0069682,0.0367296,0.00124312,5.09651e-05,0.00070793,0.710682,0.00919867
0.246214,0.856596,0.760049,0.0965464,0.0368389,0.00124653,5.10578e-05,0.000710426,0.712051,0.00915149
0.252076,0.84064,0.761492,0.0791488,0.0369488,0.00124996,5.11507e-05,0.00071294,0.713424,0.00910439
0.257938,0.91814,0.76294,0.1552,0.0370595,0.00125341,5.1244e-05,0.000715471,0.714803,0.00905736
0.263801,0.969696,0.764393,0.205303,0.0371708,0.00125688,5.13376e-05,0.00071802,0.716186,0.00901039
0.269663,0.820804,0.765852,0.0549513,0.0372829,0.00126038,5.14316e-05,0.000720587,0.717574,0.0089635
0.275525,0.671634,0.767317,-0.0956834,0.0373957,0.00126389,5.15259e-05,0.000723173,0.718966,0.00891667
0.281387,0.803961,0.768788,0.0351728,0.0375092,0.00126743,5.16206e-05,0.000725777,0.720364,0.00886991
0.28725,0.976416,0.770264,0.206152,0.0376235,0.00127098,5.17156e-05,0.000728399,0.721766,0.00882323
0.293112,0.925117,0.771746,0.153371,0.0377385,0.00127456,5.18109e-05,0.000731041,0.723174,0.00877661
0.298974,0.86733,0.773234,0.0940962,0.0378542,0.00127816,5.19066e-05,0.000733701,0.724586,0.00873006
0.304836,1.05813,0.774727,0.283406,0.0379707,0.00128179,5.20027e-05,0.000736381,0.726003,0.00868358
0.310699,0.788173,0.776227,0.0119459,0.038088,0.00128543,5.20991e-05,0.00073908,0.727425,0.00863717
0.316561,0.893595,0.777732,0.115863,0.038206,0.0012891,5.21959e-05,0.000741799,0.728852,0.00859083
0.322423,0.785729,0.779243,0.00648617,0.0383249,0.00129279,5.2293e-05,0.000744538,0.730284,0.00854456
0.328285,0.813588,0.78076,0.0328277,0.0384445,0.00129651,5.23905e-05,0.000747296,0.731721,0.00849836
0.334148,0.826833,0.782283,0.0445504,0.0385649,0.00130025,5.24883e-05,0.000750076,0.733163,0.00845223
0.34001,0.967818,0.783812,0.184006,0.0386861,0.00130401,5.25866e-05,0.000752875,0.73461,0.00840617
0.345872,0.777416,0.785347,-0.00793051,0.0388081,0.00130779,5.26851e-05,0.000755696,0.736062,0.00836017
0.351734,0.759625,0.786888,-0.0272622,0.038931,0.0013116,5.27841e-05,0.000758537,0.73752,0.00831425
0.357596,0.654463,0.788435,-0.133972,0.0390547,0.00131544,5.28834e-05,0.0007614,0.738982,0.0082684
0.363459,0.82244,0.789988,0.0324521,0.0391792,0.0013193,5.29831e-05,0.000764284,0.74045,0.00822261
0.369321,0.783742,0.791547,-0.00780567,0.0393046,0.00132318,5.30832e-05,0.00076719,0.741923,0.0081769
0.375183,0.857199,0.793113,0.0640859,0.0394308,0.00132709,5.31836e-05,0.000770118,0.743401,0.00813125
0.381045,0.737705,0.794685,-0.0569794,0.0395579,0.00133103,5.32845e-05,0.000773068,0.744884,0.00808567
0.386908,0.771067,0.796263,-0.0251958,0.0396859,0.00133499,5.33857e-05,0.00077604,0.746373,0.00804017
0.39277,0.91558,0.797847,0.117733,0.0398147,0.00133897,5.34873e-05,0.000779036,0.747866,0.00799473
0.398632,0.844317,0.799438,0.0448784,0.0399445,0.00134299,5.35893e-05,0.000782054,0.749366,0.00794936
0.404494,0.900372,0.801035,0.0993363,0.0400751,0.00134702,5.36916e-05,0.000785095,0.75087,0.00790406
0.410357,0.909033,0.802639,0.106394,0.0402067,0.00135109,5.37944e-05,0.00078816,0.75238,0.00785883
0.416219,0.828673,0.804249,0.0244244,0.0403392,0.00135518,5.38976e-05,0.000791249,0.753896,0.00781367
0.422081,0.690602,0.805865,-0.115263,0.0404726,0.0013593,5.40011e-05,0.000794362,0.755416,0.00776858
0.427943,0.893113,0.807488,0.085625,0.040607,0.00136345,5.4105e-05,0.000797499,0.756943,0.00772356
0.433806,0.877296,0.809118,0.0681777,0.0407423,0.00136763,5.42094e-05,0.00080066,0.758475,0.00767861
0.439668,0.951215,0.810754,0.140461,0.0408786,0.00137183,5.43141e-05,0.000803847,0.760012,0.00763373
0.44553,0.688749,0.812397,-0.123648,0.0410158,0.00137607,5.44193e-05,0.000807059,0.761555,0.00758891
0.451392,0.645327,0.814047,-0.16872,0.0411541,0.00138033,5.45249e-05,0.000810296,0.763103,0.00754417
0.457255,0.586901,0.815703,-0.228802,0.0412933,0.00138462,5.46308e-05,0.000813559,0.764657,0.00749949
0.463117,0.6913,0.817366,-0.126066,0.0414336,0.00138894,5.47372e-05,0.000816848,0.766217,0.00745489
0.468979,0.906834,0.819036,0.0877986,0.0415749,0.00139329,5.4844e-05,0.000820164,0.767782,0.00741035
0.474841,0.927269,0.820712,0.106557,0.0417172,0.00139767,5.49512e-05,0.000823506,0.769353,0.00736589
0.480703,0.877333,0.822396,0.0549369,0.0418605,0.00140208,5.50588e-05,0.000826875,0.77093,0.00732149
