ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,-0.198793,-0.239165,0.0403718,-0.024076,-0.00785157,-0.00132728,-0.00832563,-0.197431,-0.000153369
0.00586224,-0.194701,-0.239138,0.0444378,-0.0241299,-0.00786795,-0.00132933,-0.00834748,-0.197335,-0.000128356
0.0117245,-0.415896,-0.239111,-0.176785,-0.024184,-0.00788439,-0.00133138,-0.00836943,-0.197239,-0.000103358
0.0175867,-0.398207,-0.239084,-0.159123,-0.0242384,-0.00790091,-0.00133344,-0.00839151,-0.197141,-7.83746e-05
0.0234489,-0.296349,-0.239056,-0.0572932,-0.0242931,-0.00791751,-0.0013355,-0.00841369,-0.197043,-5.3406e-05
0.0293112,-0.270113,-0.239027,-0.0310864,-0.0243481,-0.00793418,-0.00133757,-0.008436,-0.196943,-2.84521e-05
0.0351734,-0.256789,-0.238998,-0.0177913,-0.0244033,-0.00795092,-0.00133965,-0.00845842,-0.196842,-3.51289e-06
0.0410357,-0.253174,-0.238968,-0.0142062,-0.0244587,-0.00796774,-0.00134173,-0.00848097,-0.19674,2.14115e-05
0.0468979,-0.112191,-0.238937,0.126746,-0.0245144,-0.00798464,-0.00134382,-0.00850363,-0.196637,4.63212e-05
0.0527601,-0.289513,-0.238906,-0.0506075,-0.0245704,-0.00800161,-0.00134592,-0.00852641,-0.196533,7.12161e-05
0.0586224,-0.247112,-0.238874,-0.00823812,-0.0246267,-0.00801866,-0.00134802,-0.00854931,-0.196427,9.60963e-05
0.0644846,-0.231737,-0.238842,0.00710494,-0.0246833,-0.00803579,-0.00135013,-0.00857234,-0.196321,0.000120962
0.0703468,-0.0777837,-0.238808,0.161025,-0.0247401,-0.008053,-0.00135225,-0.00859549,-0.196213,0.000145812
0.0762091,-0.243531,-0.238775,-0.00475637,-0.0247972,-0.00807029,-0.00135437,-0.00861877,-0.196105,0.000170648
0.0820713,-0.295269,-0.23874,-0.0565292,-0.0248545,-0.00808765,-0.0013565,-0.00864217,-0.195995,0.000195469
0.0879336,-0.252425,-0.238705,-0.0137198,-0.0249122,-0.0081051,-0.00135864,-0.00866569,-0.195884,0.000220276
0.0937958,-0.347549,-0.238669,-0.108879,-0.0249701,-0.00812263,-0.00136078,-0.00868935,-0.195771,0.000245068
