ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.327514,0.468318,-0.140804,0.013068,0.00183629,0.000106054,0.00135552,0.436497,0.0154546
0.00586224,0.436226,0.469198,-0.0329724,0.013105,0.00184109,0.000106243,0.00136004,0.437388,0.0153977
0.0117245,0.330033,0.470083,-0.14005,0.0131422,0.00184592,0.000106433,0.00136459,0.438283,0.0153409
0.0175867,0.470038,0.47097,-0.000932679,0.0131796,0.00185077,0.000106624,0.00136918,0.43918,0.0152842
0.0234489,0.610628,0.471861,0.138767,0.0132172,0.00185566,0.000106815,0.00137379,0.44008,0.0152275
0.0293112,0.456519,0.472756,-0.0162372,0.0132551,0.00186057,0.000107007,0.00137844,0.440984,0.0151709
0.0351734,0.466802,0.473654,-0.00685182,0.0132932,0.00186551,0.000107199,0.00138311,0.441891,0.0151144
0.0410357,0.5531,0.474556,0.0785443,0.0133315,0.00187048,0.000107392,0.00138782,0.442801,0.0150579
0.0468979,0.56704,0.475461,0.0915791,0.01337,0.00187548,0.000107586,0.00139256,0.443714,0.0150015
0.0527601,0.585341,0.476369,0.108971,0.0134088,0.0018805,0.000107781,0.00139732,0.44463,0.0149452
0.0586224,0.629491,0.477282,0.15221,0.0134478,0.00188555,0.000107976,0.00140213,0.445549,0.0148889
0.0644846,0.547028,0.478197,0.0688304,0.0134871,0.00189064,0.000108172,0.00140696,0.446472,0.0148328
0.0703468,0.486597,0.479117,0.00748077,0.0135266,0.00189575,0.000108369,0.00141182,0.447397,0.0147766
0.0762091,0.457322,0.48004,-0.022718,0.0135663,0.00190089,0.000108566,0.00141672,0.448326,0.0147206
0.0820713,0.526741,0.480966,0.0457748,0.0136063,0.00190607,0.000108764,0.00142166,0.449259,0.0146646
0.0879336,0.571795,0.481896,0.0898985,0.0136465,0.00191127,0.000108963,0.00142662,0.450194,0.0146087
0.0937958,0.574055,0.48283,0.0912249,0.013687,0.0019165,0.000109162,0.00143162,0.451133,0.0145529
0.099658,0.427961,0.483768,-0.0558071,0.0137277,0.00192177,0.000109363,0.00143665,0.452075,0.0144971
0.10552,0.52502,0.484709,0.040311,0.0137687,0.00192706,0.000109564,0.00144172,0.45302,0.0144414
0.111383,0.472233,0.485654,-0.0134213,0.01381,0.00193239,0.000109765,0.00144683,0.453969,0.0143858
0.117245,0.464478,0.486603,-0.0221247,0.0138515,0.00193775,0.000109968,0.00145197,0.454921,0.0143302
0.123107,0.559288,0.487555,0.0717327,0.0138932,0.00194314,0.000110171,0.00145714,0.455877,0.0142748
0.128969,0.506294,0.488511,0.0177826,0.0139353,0.00194856,0.000110375,0.00146235,0.456835,0.0142193
