ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,-0.0550107,-0.023234,-0.0317767,-0.00678786,-0.00479589,-0.00376733,-0.0125971,-0.0593795,0.0640936
0.00586224,-0.102615,-0.023201,-0.0794144,-0.00680257,-0.00480559,-0.00377303,-0.012629,-0.0591351,0.0639443
0.0117245,-0.179381,-0.0231667,-0.156215,-0.00681735,-0.00481533,-0.00377875,-0.0126611,-0.0588893,0.0637951
0.0175867,-0.186409,-0.0231311,-0.163278,-0.00683219,-0.00482511,-0.00378449,-0.0126933,-0.0586421,0.0636461
0.0234489,-0.0238807,-0.0230942,-0.000786515,-0.0068471,-0.00483493,-0.00379024,-0.0127257,-0.0583935,0.0634972
0.0293112,-0.0918183,-0.0230561,-0.0687622,-0.00686209,-0.0048448,-0.00379602,-0.0127582,-0.0581435,0.0633486
0.0351734,0.0265716,-0.0230167,0.0495883,-0.00687714,-0.00485471,-0.00380181,-0.0127909,-0.0578922,0.0632001
0.0410357,-0.0248143,-0.022976,-0.00183833,-0.00689225,-0.00486466,-0.00380761,-0.0128238,-0.0576394,0.0630518
0.0468979,-0.0616265,-0.022934,-0.0386925,-0.00690744,-0.00487465,-0.00381344,-0.0128569,-0.0573851,0.0629036
0.0527601,-0.0195257,-0.0228907,0.00336492,-0.0069227,-0.00488469,-0.00381928,-0.0128901,-0.0571295,0.0627556
0.0586224,-0.0028687,-0.0228461,0.0199774,-0.00693803,-0.00489477,-0.00382514,-0.0129235,-0.0568724,0.0626078
0.0644846,0.268347,-0.0228001,0.291147,-0.00695343,-0.0049049,-0.00383102,-0.0129571,-0.0566138,0.0624601
0.0703468,0.00905344,-0.0227529,0.0318063,-0.0069689,-0.00491507,-0.00383692,-0.0129908,-0.0563538,0.0623126
0.0762091,0.0266328,-0.0227043,0.0493372,-0.00698444,-0.00492529,-0.00384283,-0.0130247,-0.0560924,0.0621653
