ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.602922,0.621971,-0.0190494,0.00636883,0.00441994,0.00643198,0.0211939,0.617362,-0.0338057
0.00586224,0.443072,0.623173,-0.180101,0.00638515,0.00443043,0.00644271,0.021258,0.61841,-0.033753
0.0117245,0.544544,0.62438,-0.0798357,0.00640156,0.00444098,0.00645348,0.0213224,0.619462,-0.0337003
0.0175867,0.60331,0.62559,-0.0222794,0.00641805,0.00445157,0.00646429,0.0213872,0.620516,-0.0336476
0.0234489,0.592217,0.626804,-0.034587,0.00643464,0.00446223,0.00647513,0.0214524,0.621574,-0.033595
0.0293112,0.588552,0.628021,-0.0394689,0.00645132,0.00447294,0.00648601,0.021518,0.622636,-0.0335424
0.0351734,0.757956,0.629243,0.128713,0.00646809,0.0044837,0.00649693,0.021584,0.6237,-0.0334898
0.0410357,0.548924,0.630469,-0.081545,0.00648495,0.00449453,0.00650788,0.0216504,0.624768,-0.0334373
0.0468979,0.569675,0.631698,-0.0620227,0.00650191,0.0045054,0.00651887,0.0217172,0.62584,-0.0333848
0.0527601,0.738447,0.632932,0.105516,0.00651896,0.00451634,0.0065299,0.0217844,0.626914,-0.0333324
0.0586224,0.696266,0.634169,0.0620969,0.0065361,0.00452733,0.00654097,0.0218521,0.627993,-0.0332799
0.0644846,0.537517,0.635411,-0.0978939,0.00655335,0.00453839,0.00655207,0.0219201,0.629074,-0.0332276
0.0703468,0.664361,0.636656,0.0277055,0.00657069,0.0045495,0.00656321,0.0219886,0.630159,-0.0331752
0.0762091,0.424483,0.637906,-0.213422,0.00658812,0.00456067,0.00657438,0.0220575,0.631248,-0.0331229
0.0820713,0.542683,0.639159,-0.0964763,0.00660566,0.0045719,0.0065856,0.0221269,0.63234,-0.0330706
0.0879336,0.679951,0.640417,0.0395345,0.00662329,0.00458319,0.00659685,0.0221966,0.633435,-0.0330183
0.0937958,0.540352,0.641678,-0.101326,0.00664103,0.00459454,0.00660815,0.0222668,0.634534,-0.0329661
0.099658,0.693376,0.642944,0.0504322,0.00665886,0.00460595,0.00661948,0.0223375,0.635636,-0.0329139
0.10552,0.681428,0.644214,0.0372142,0.0066768,0.00461743,0.00663085,0.0224086,0.636742,-0.0328617
0.111383,0.669332,0.645488,0.0238431,0.00669485,0.00462896,0.00664226,0.0224802,0.637852,-0.0328096
0.117245,0.917933,0.646767,0.271166,0.00671299,0.00464056,0.0066537,0.0225522,0.638965,-0.0327575
0.123107,0.82043,0.648049,0.172381,0.00673124,0.00465222,0.00666519,0.0226247,0.640081,-0.0327054
0.128969,0.730179,0.649336,0.0808429,0.0067496,0.00466395,0.00667672,0.0226976,0.641202,-0.0326534
0.134831,0.529779,0.650627,-0.120849,0.00676806,0.00467574,0.00668829,0.022771,0.642325,-0.0326014
0.140694,0.482892,0.651922,-0.169031,0.00678663,0.0046876,0.00669989,0.0228449,0.643453,-0.0325495
0.146556,0.578969,0.653222,-0.0742529,0.00680531,0.00469952,0.00671154,0.0229193,0.644584,-0.0324975
0.152418,0.653067,0.654526,-0.00145908,0.0068241,0.00471151,0.00672323,0.0229941,0.645719,-0.0324456
0.15828,0.73058,0.655834,0.0747456,0.006843,0.00472357,0.00673496,0.0230694,0.646857,-0.0323938
0.164143,0.602504,0.657147,-0.0546424,0.00686201,0.00473569,0.00674673,0.0231453,0.647999,-0.0323419
0.170005,0.613167,0.658464,-0.0452971,0.00688114,0.00474788,0.00675854,0.0232216,0.649145,-0.0322901
0.175867,0.709886,0.659785,0.0501004,0.00690038,0.00476014,0.00677039,0.0232984,0.650294,-0.0322384
0.181729,0.547174,0.661111,-0.113937,0.00691973,0.00477247,0.00678228,0.0233758,0.651448,-0.0321866
0.187592,0.634387,0.662442,-0.0280546,0.0069392,0.00478487,0.00679422,0.0234536,0.652605,-0.0321349
0.193454,0.761774,0.663777,0.0979976,0.00695879,0.00479734,0.0068062,0.023532,0.653765,-0.0320833
0.199316,0.674199,0.665116,0.00908327,0.00697849,0.00480988,0.00681822,0.0236109,0.65493,-0.0320316
0.205178,0.703551,0.66646,0.0370916,0.00699832,0.00482249,0.00683028,0.0236903,0.656098,-0.03198
0.211041,0.705076,0.667808,0.0372679,0.00701826,0.00483517,0.00684238,0.0237702,0.657271,-0.0319285
0.216903,0.740215,0.669161,0.071054,0.00703833,0.00484793,0.00685453,0.0238507,0.658447,-0.0318769
0.222765,0.749558,0.670519,0.0790393,0.00705851,0.00486076,0.00686672,0.0239318,0.659627,-0.0318254
0.228627,0.696364,0.671881,0.0244825,0.00707883,0.00487367,0.00687896,0.0240133,0.660811,-0.0317739
