ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.578695,0.505736,0.0729593,0.0240416,0.00186054,8.19904e-05,0.00138904,0.515108,-0.0367454
0.00586224,0.586527,0.506746,0.0797811,0.0241045,0.00186505,8.21291e-05,0.00139333,0.516038,-0.0367378
0.0117245,0.626509,0.507759,0.11875,0.0241678,0.00186958,8.22683e-05,0.00139765,0.516972,-0.0367302
0.0175867,0.740017,0.508776,0.231241,0.0242314,0.00187413,8.24079e-05,0.00140199,0.517908,-0.0367226
0.0234489,0.625965,0.509796,0.116169,0.0242954,0.00187871,8.25481e-05,0.00140636,0.518848,-0.0367149
0.0293112,0.593302,0.51082,0.0824822,0.0243597,0.00188332,8.26887e-05,0.00141075,0.519791,-0.0367073
0.0351734,0.545561,0.511847,0.033714,0.0244244,0.00188795,8.28297e-05,0.00141518,0.520736,-0.0366996
0.0410357,0.553757,0.512878,0.040879,0.0244895,0.0018926,8.29713e-05,0.00141963,0.521685,-0.0366919
0.0468979,0.513401,0.513912,-0.000511486,0.0245549,0.00189728,8.31133e-05,0.00142411,0.522637,-0.0366842
0.0527601,0.450072,0.51495,-0.0648779,0.0246207,0.00190198,8.32559e-05,0.00142861,0.523592,-0.0366764
0.0586224,0.707237,0.515992,0.191245,0.0246869,0.00190671,8.33989e-05,0.00143315,0.52455,-0.0366687
0.0644846,0.417278,0.517037,-0.0997588,0.0247535,0.00191147,8.35424e-05,0.00143771,0.525511,-0.0366609
0.0703468,0.532792,0.518085,0.0147065,0.0248204,0.00191625,8.36864e-05,0.00144231,0.526476,-0.036653
0.0762091,0.586146,0.519138,0.0670078,0.0248878,0.00192105,8.38309e-05,0.00144693,0.527443,-0.0366452
0.0820713,0.574953,0.520194,0.054759,0.0249555,0.00192589,8.39759e-05,0.00145158,0.528414,-0.0366373
0.0879336,0.466218,0.521254,-0.055036,0.0250236,0.00193075,8.41214e-05,0.00145626,0.529388,-0.0366295
0.0937958,0.507743,0.522317,-0.0145736,0.0250921,0.00193563,8.42674e-05,0.00146097,0.530366,-0.0366216
0.099658,0.49516,0.523384,-0.0282242,0.025161,0.00194055,8.44139e-05,0.00146571,0.531346,-0.0366136
0.10552,0.433569,0.524455,-0.0908866,0.0252303,0.00194549,8.45609e-05,0.00147049,0.53233,-0.0366057
0.111383,0.513844,0.52553,-0.0116857,0.0253,0.00195045,8.47084e-05,0.00147529,0.533317,-0.0365977
0.117245,0.504154,0.526608,-0.0224544,0.0253701,0.00195545,8.48565e-05,0.00148013,0.534307,-0.0365897
0.123107,0.488145,0.52769,-0.0395453,0.0254407,0.00196047,8.5005e-05,0.00148499,0.535301,-0.0365817
0.128969,0.601857,0.528777,0.0730801,0.0255116,0.00196552,8.51541e-05,0.00148989,0.536298,-0.0365737
0.134831,0.47047,0.529866,-0.0593966,0.025583,0.0019706,8.53037e-05,0.00149482,0.537298,-0.0365656
0.140694,0.574776,0.53096,0.0438157,0.0256548,0.00197571,8.54538e-05,0.00149978,0.538302,-0.0365575
0.146556,0.506544,0.532058,-0.025514,0.025727,0.00198085,8.56045e-05,0.00150478,0.539309,-0.0365494
0.152418,0.585765,0.533159,0.0526058,0.0257997,0.00198601,8.57557e-05,0.00150981,0.540319,-0.0365413
0.15828,0.576143,0.534265,0.0418782,0.0258728,0.00199121,8.59074e-05,0.00151487,0.541333,-0.0365332
0.164143,0.590338,0.535374,0.0549641,0.0259463,0.00199644,8.60596e-05,0.00151997,0.54235,-0.036525
0.170005,0.478978,0.536488,-0.0575098,0.0260203,0.00200169,8.62124e-05,0.0015251,0.543371,-0.0365168
0.175867,0.465816,0.537605,-0.0717888,0.0260948,0.00200698,8.63657e-05,0.00153026,0.544395,-0.0365086
0.181729,0.454893,0.538726,-0.0838337,0.0261697,0.00201229,8.65196e-05,0.00153546,0.545423,-0.0365004
0.187592,0.550534,0.539852,0.0106819,0.026245,0.00201764,8.66741e-05,0.00154069,0.546454,-0.0364921
0.193454,0.634608,0.540981,0.0936264,0.0263208,0.00202302,8.6829e-05,0.00154596,0.547488,-0.0364838
0.199316,0.692242,0.542115,0.150127,0.0263971,0.00202843,8.69846e-05,0.00155127,0.548526,-0.0364755
0.205178,0.559765,0.543252,0.0165133,0.0264738,0.00203387,8.71406e-05,0.00155661,0.549568,-0.0364672
0.211041,0.576603,0.544394,0.0322092,0.0265511,0.00203934,8.72973e-05,0.00156199,0.550613,-0.0364589
0.216903,0.420249,0.54554,-0.125291,0.0266288,0.00204485,8.74545e-05,0.00156741,0.551662,-0.0364505
0.222765,0.316976,0.54669,-0.229714,0.026707,0.00205038,8.76123e-05,0.00157286,0.552714,-0.0364421
0.228627,0.415516,0.547844,-0.132328,0.0267856,0.00205595,8.77706e-05,0.00157835,0.55377,-0.0364337
0.234489,0.464939,0.549002,-0.0840634,0.0268648,0.00206156,8.79295e-05,0.00158388,0.554829,-0.0364253
0.240352,0.396069,0.550165,-0.154096,0.0269445,0.00206719,8.8089e-05,0.00158945,0.555893,-0.0364168
0.246214,0.354749,0.551332,-0.196583,0.0270247,0.00207287,8.82491e-05,0.00159505,0.556959,-0.0364083
0.252076,0.563271,0.552503,0.0107679,0.0271054,0.00207857,8.84097e-05,0.0016007,0.55803,-0.0363998
0.257938,0.499325,0.553678,-0.0543531,0.0271866,0.00208431,8.8571e-05,0.00160639,0.559104,-0.0363913
0.263801,0.397404,0.554858,-0.157455,0.0272683,0.00209008,8.87328e-05,0.00161211,0.560182,-0.0363828
0.269663,0.748608,0.556042,0.192565,0.0273505,0.00209589,8.88952e-05,0.00161788,0.561263,-0.0363742
0.275525,0.650127,0.557231,0.0928963,0.0274333,0.00210174,8.90582e-05,0.00162369,0.562349,-0.0363656
0.281387,0.574728,0.558424,0.0163049,0.0275166,0.00210762,8.92218e-05,0.00162953,0.563438,-0.036357
0.28725,0.647638,0.559621,0.0880172,0.0276004,0.00211354,8.9386e-05,0.00163543,0.56453,-0.0363484
0.293112,0.533516,0.560823,-0.0273066,0.0276848,0.00211949,8.95508e-05,0.00164136,0.565627,-0.0363397
0.298974,0.723443,0.562029,0.161415,0.0277698,0.00212548,8.97162e-05,0.00164734,0.566727,-0.036331
0.304836,0.483699,0.563239,-0.07954,0.0278553,0.00213151,8.98823e-05,0.00165335,0.567832,-0.0363224
0.310699,0.434675,0.564455,-0.129779,0.0279414,0.00213757,9.00489e-05,0.00165942,0.56894,-0.0363136
0.316561,0.532042,0.565674,-0.0336327,0.028028,0.00214367,9.02162e-05,0.00166552,0.570052,-0.0363049
0.322423,0.502328,0.566899,-0.0645709,0.0281152,0.00214981,9.0384e-05,0.00167168,0.571168,-0.0362961
0.328285,0.701187,0.568128,0.133059,0.028203,0.00215599,9.05525e-05,0.00167787,0.572288,-0.0362873
0.334148,0.475008,0.569361,-0.0943534,0.0282913,0.00216221,9.07217e-05,0.00168412,0.573411,-0.0362785
0.34001,0.490906,0.570599,-0.079693,0.0283803,0.00216847,9.08914e-05,0.00169041,0.574539,-0.0362697
0.345872,0.588663,0.571842,0.0168207,0.0284699,0.00217477,9.10618e-05,0.00169674,0.575671,-0.0362609
0.351734,0.649669,0.57309,0.0765797,0.02856,0.00218111,9.12328e-05,0.00170313,0.576806,-0.036252
0.357596,0.710615,0.574342,0.136273,0.0286508,0.00218749,9.14045e-05,0.00170956,0.577946,-0.0362431
0.363459,0.667063,0.575599,0.091464,0.0287422,0.00219391,9.15768e-05,0.00171604,0.579089,-0.0362342
0.369321,0.831759,0.576861,0.254898,0.0288342,0.00220037,9.17498e-05,0.00172256,0.580237,-0.0362252
0.375183,0.627341,0.578127,0.0492138,0.0289268,0.00220687,9.19234e-05,0.00172914,0.581389,-0.0362163
0.381045,0.628635,0.579399,0.0492357,0.0290201,0.00221342,9.20977e-05,0.00173577,0.582545,-0.0362073
0.386908,0.694626,0.580675,0.113951,0.029114,0.00222001,9.22726e-05,0.00174245,0.583705,-0.0361983
0.39277,0.603781,0.581957,0.0218245,0.0292086,0.00222664,9.24482e-05,0.00174917,0.584869,-0.0361892
0.398632,0.57957,0.583243,-0.0036726,0.0293038,0.00223331,9.26245e-05,0.00175595,0.586037,-0.0361802
0.404494,0.556893,0.584534,-0.0276409,0.0293997,0.00224003,9.28014e-05,0.00176279,0.58721,-0.0361711
0.410357,0.53387,0.58583,-0.0519602,0.0294963,0.0022468,9.2979e-05,0.00176967,0.588386,-0.036162
0.416219,0.481717,0.587131,-0.105414,0.0295935,0.00225361,9.31573e-05,0.00177661,0.589567,-0.0361529
0.422081,0.521538,0.588437,-0.0668988,0.0296915,0.00226046,9.33363e-05,0.00178361,0.590752,-0.0361438
0.427943,0.43983,0.589748,-0.149919,0.0297901,0.00226737,9.3516e-05,0.00179065,0.591941,-0.0361346
0.433806,0.599583,0.591065,0.00851817,0.0298894,0.00227431,9.36963e-05,0.00179776,0.593135,-0.0361254
0.439668,0.460899,0.592386,-0.131487,0.0299894,0.00228131,9.38773e-05,0.00180492,0.594333,-0.0361162
0.44553,0.76784,0.593713,0.174128,0.0300902,0.00228835,9.40591e-05,0.00181213,0.595535,-0.036107
0.451392,0.826137,0.595045,0.231093,0.0301917,0.00229544,9.42415e-05,0.0018194,0.596742,-0.0360977
0.457255,0.787976,0.596382,0.191594,0.0302939,0.00230258,9.44247e-05,0.00182674,0.597952,-0.0360885
0.463117,0.652296,0.597724,0.0545721,0.0303968,0.00230977,9.46086e-05,0.00183413,0.599168,-0.0360792
0.468979,0.576783,0.599071,-0.0222884,0.0305005,0.00231701,9.47931e-05,0.00184157,0.600387,-0.0360699
0.474841,0.727223,0.600424,0.126799,0.030605,0.0023243,9.49784e-05,0.00184908,0.601612,-0.0360605
0.480703,0.674118,0.601783,0.0723358,0.0307102,0.00233163,9.51645e-05,0.00185665,0.60284,-0.0360512
0.486566,0.6951,0.603146,0.0919539,0.0308162,0.00233902,9.53512e-05,0.00186429,0.604073,-0.0360418
0.492428,0.580722,0.604515,-0.0237928,0.0309229,0.00234647,9.55387e-05,0.00187198,0.605311,-0.0360324
0.49829,0.717121,0.60589,0.111231,0.0310305,0.00235396,9.57269e-05,0.00187974,0.606553,-0.036023
0.504152,0.581641,0.60727,-0.0256287,0.0311389,0.00236151,9.59159e-05,0.00188756,0.607799,-0.0360135
0.510015,0.628117,0.608655,0.0194612,0.0312481,0.00236911,9.61056e-05,0.00189544,0.609051,-0.036004
0.515877,0.4684,0.610046,-0.141646,0.031358,0.00237677,9.6296e-05,0.0019034,0.610306,-0.0359946
0.521739,0.52364,0.611443,-0.0878029,0.0314689,0.00238448,9.64872e-05,0.00191141,0.611567,-0.035985
0.527601,0.651069,0.612845,0.0382237,0.0315805,0.00239224,9.66792e-05,0.0019195,0.612832,-0.0359755
0.533464,0.599848,0.614253,-0.0144055,0.0316931,0.00240006,9.68719e-05,0.00192765,0.614102,-0.0359659
0.539326,0.585809,0.615667,-0.0298579,0.0318064,0.00240794,9.70654e-05,0.00193587,0.615376,-0.0359564
0.545188,0.700008,0.617086,0.0829214,0.0319207,0.00241588,9.72597e-05,0.00194416,0.616655,-0.0359468
0.55105,0.653338,0.618512,0.0348268,0.0320358,0.00242387,9.74547e-05,0.00195252,0.617939,-0.0359371
0.556913,0.765297,0.619942,0.145354,0.0321518,0.00243193,9.76506e-05,0.00196095,0.619228,-0.0359275
0.562775,0.452224,0.621379,-0.169155,0.0322687,0.00244004,9.78472e-05,0.00196946,0.620521,-0.0359178
0.568637,0.642965,0.622822,0.0201426,0.0323865,0.00244821,9.80446e-05,0.00197804,0.621819,-0.0359081
0.574499,0.695375,0.624271,0.071104,0.0325053,0.00245645,9.82428e-05,0.00198669,0.623122,-0.0358984
0.580362,0.517222,0.625725,-0.108503,0.032625,0.00246474,9.84418e-05,0.00199542,0.62443,-0.0358887
0.586224,0.488174,0.627186,-0.139011,0.0327456,0.0024731,9.86416e-05,0.00200422,0.625743,-0.0358789
0.592086,0.687287,0.628652,0.0586347,0.0328672,0.00248152,9.88422e-05,0.0020131,0.627061,-0.0358692
0.597948,0.563226,0.630125,-0.0668985,0.0329897,0.00249,9.90436e-05,0.00202206,0.628383,-0.0358594
0.60381,0.567977,0.631604,-0.0636267,0.0331132,0.00249855,9.92459e-05,0.0020311,0.629711,-0.0358495
0.609673,0.687764,0.633089,0.0546752,0.0332378,0.00250717,9.94489e-05,0.00204022,0.631044,-0.0358397
0.615535,0.636373,0.63458,0.00179343,0.0333633,0.00251585,9.96528e-05,0.00204942,0.632381,-0.0358298
0.621397,0.698877,0.636077,0.0627999,0.0334898,0.0025246,9.98576e-05,0.0020587,0.633724,-0.0358199
0.627259,0.590916,0.637581,-0.0466651,0.0336174,0.00253341,0.000100063,0.00206806,0.635072,-0.03581
0.633122,0.670289,0.639091,0.0311981,0.033746,0.0025423,0.00010027,0.00207751,0.636425,-0.0358001
0.638984,0.769785,0.640607,0.129178,0.0338757,0.00255125,0.000100477,0.00208705,0.637783,-0.0357901
0.644846,0.728782,0.64213,0.0866522,0.0340064,0.00256027,0.000100685,0.00209667,0.639146,-0.0357802
0.650708,0.478208,0.643659,-0.165451,0.0341382,0.00256937,0.000100894,0.00210638,0.640514,-0.0357702
0.656571,0.674481,0.645194,0.0292871,0.0342711,0.00257854,0.000101104,0.00211618,0.641888,-0.0357601
0.662433,0.678114,0.646737,0.0313779,0.0344052,0.00258778,0.000101315,0.00212607,0.643266,-0.0357501
0.668295,0.588734,0.648285,-0.0595509,0.0345403,0.00259709,0.000101526,0.00213605,0.64465,-0.03574
0.674157,0.781414,0.649841,0.131574,0.0346766,0.00260648,0.000101739,0.00214612,0.64604,-0.0357299
0.68002,0.542369,0.651403,-0.109034,0.034814,0.00261594,0.000101952,0.00215629,0.647434,-0.0357198
0.685882,0.815454,0.652971,0.162482,0.0349526,0.00262548,0.000102166,0.00216655,0.648834,-0.0357097
0.691744,0.660356,0.654547,0.00580923,0.0350924,0.0026351,0.000102381,0.00217692,0.65024,-0.0356996
0.697606,0.824587,0.656129,0.168458,0.0352334,0.0026448,0.000102597,0.00218737,0.651651,-0.0356894
0.703468,0.721241,0.657719,0.0635229,0.0353756,0.00265458,0.000102814,0.00219793,0.653067,-0.0356792
0.709331,0.56923,0.659315,-0.0900843,0.0355191,0.00266444,0.000103032,0.00220859,0.654488,-0.035669
0.715193,0.660172,0.660918,-0.000745988,0.0356638,0.00267438,0.000103251,0.00221936,0.655916,-0.0356587
0.721055,0.711094,0.662528,0.0485666,0.0358097,0.0026844,0.000103471,0.00223022,0.657348,-0.0356485
0.726917,0.747471,0.664145,0.0833262,0.0359569,0.00269451,0.000103692,0.00224119,0.658787,-0.0356382
0.73278,0.808864,0.665769,0.143095,0.0361055,0.0027047,0.000103913,0.00225227,0.66023,-0.0356279
0.738642,0.642447,0.6674,-0.0249534,0.0362553,0.00271498,0.000104136,0.00226346,0.66168,-0.0356175
0.744504,0.725677,0.669039,0.0566385,0.0364065,0.00272535,0.000104359,0.00227476,0.663135,-0.0356072
0.750366,0.775042,0.670685,0.104358,0.036559,0.00273581,0.000104584,0.00228616,0.664596,-0.0355968
0.756229,0.695237,0.672338,0.0228988,0.036713,0.00274635,0.000104809,0.00229769,0.666062,-0.0355864
0.762091,0.60935,0.673998,-0.0646483,0.0368683,0.00275699,0.000105036,0.00230932,0.667535,-0.035576
0.767953,0.58289,0.675666,-0.0927762,0.037025,0.00276772,0.000105263,0.00232108,0.669013,-0.0355656
0.773815,0.738171,0.677342,0.0608291,0.0371831,0.00277854,0.000105491,0.00233295,0.670497,-0.0355551
0.779678,0.79066,0.679024,0.111636,0.0373427,0.00278946,0.000105721,0.00234494,0.671986,-0.0355446
0.78554,0.652961,0.680715,-0.0277542,0.0375038,0.00280047,0.000105951,0.00235706,0.673482,-0.0355341
0.791402,0.56444,0.682413,-0.117973,0.0376663,0.00281158,0.000106182,0.0023693,0.674983,-0.0355236
0.797264,0.783938,0.684119,0.0998193,0.0378304,0.00282279,0.000106415,0.00238166,0.676491,-0.035513
0.803127,0.585794,0.685832,-0.100039,0.037996,0.0028341,0.000106648,0.00239415,0.678004,-0.0355024
