ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.326932,0.256806,0.0701257,-2.0967e-05,-0.00015507,-0.000619703,-0.000852185,0.238922,0.0195325
0.00586224,0.173335,0.257355,-0.0840205,-2.09278e-05,-0.000154885,-0.000620007,-0.000848394,0.239559,0.0194407
0.0117245,0.361415,0.257907,0.103508,-2.0888e-05,-0.000154696,-0.00062031,-0.000844546,0.240199,0.0193491
0.0175867,0.31904,0.258462,0.0605784,-2.08475e-05,-0.000154504,-0.000620611,-0.00084064,0.240841,0.0192575
0.0234489,0.241453,0.259019,-0.0175659,-2.08063e-05,-0.000154308,-0.000620911,-0.000836676,0.241485,0.0191661
0.0293112,0.270403,0.259578,0.0108249,-2.07643e-05,-0.000154108,-0.00062121,-0.000832653,0.242132,0.0190747
0.0351734,0.139015,0.26014,-0.121125,-2.07217e-05,-0.000153904,-0.000621508,-0.000828571,0.242782,0.0189835
0.0410357,0.179437,0.260705,-0.0812682,-2.06783e-05,-0.000153696,-0.000621804,-0.000824427,0.243433,0.0188924
0.0468979,0.408942,0.261273,0.147669,-2.06342e-05,-0.000153484,-0.000622099,-0.000820222,0.244088,0.0188015
0.0527601,0.0847084,0.261843,-0.177134,-2.05894e-05,-0.000153268,-0.000622393,-0.000815955,0.244745,0.0187106
0.0586224,0.115201,0.262416,-0.147215,-2.05437e-05,-0.000153048,-0.000622685,-0.000811624,0.245404,0.0186198
0.0644846,0.209819,0.262991,-0.0531721,-2.04973e-05,-0.000152824,-0.000622976,-0.00080723,0.246066,0.0185292
0.0703468,0.153648,0.26357,-0.109922,-2.04502e-05,-0.000152595,-0.000623265,-0.00080277,0.24673,0.0184387
0.0762091,0.196785,0.264151,-0.0673657,-2.04022e-05,-0.000152362,-0.000623553,-0.000798244,0.247397,0.0183483
0.0820713,0.235565,0.264734,-0.0291691,-2.03535e-05,-0.000152125,-0.00062384,-0.000793651,0.248066,0.018258
0.0879336,0.340651,0.265321,0.0753302,-2.03039e-05,-0.000151884,-0.000624125,-0.000788991,0.248738,0.0181678
0.0937958,0.339775,0.26591,0.0738646,-2.02535e-05,-0.000151638,-0.000624408,-0.000784262,0.249413,0.0180778
0.099658,0.131264,0.266502,-0.135238,-2.02023e-05,-0.000151387,-0.00062469,-0.000779462,0.25009,0.0179878
0.10552,0.332628,0.267097,0.0655309,-2.01502e-05,-0.000151132,-0.000624971,-0.000774592,0.25077,0.017898
0.111383,0.217391,0.267694,-0.050303,-2.00973e-05,-0.000150872,-0.00062525,-0.000769651,0.251452,0.0178083
0.117245,0.145892,0.268295,-0.122403,-2.00435e-05,-0.000150607,-0.000625527,-0.000764636,0.252137,0.0177187
0.123107,0.356491,0.268898,0.0875929,-1.99888e-05,-0.000150338,-0.000625803,-0.000759548,0.252824,0.0176292
0.128969,0.576731,0.269504,0.307227,-1.99332e-05,-0.000150064,-0.000626077,-0.000754384,0.253515,0.0175399
0.134831,0.301771,0.270113,0.0316581,-1.98767e-05,-0.000149785,-0.000626349,-0.000749145,0.254207,0.0174506
0.140694,0.301603,0.270725,0.0308781,-1.98193e-05,-0.0001495,-0.00062662,-0.000743828,0.254903,0.0173615
0.146556,0.309376,0.271339,0.0380368,-1.9761e-05,-0.000149211,-0.00062689,-0.000738433,0.255601,0.0172725
0.152418,0.265783,0.271957,-0.0061738,-1.97017e-05,-0.000148917,-0.000627157,-0.000732959,0.256302,0.0171836
0.15828,0.270606,0.272578,-0.00197154,-1.96415e-05,-0.000148617,-0.000627423,-0.000727405,0.257006,0.0170948
0.164143,0.240646,0.273201,-0.0325552,-1.95802e-05,-0.000148312,-0.000627687,-0.000721768,0.257712,0.0170062
0.170005,0.326045,0.273827,0.0522173,-1.9518e-05,-0.000148002,-0.000627949,-0.000716049,0.258421,0.0169176
0.175867,0.379482,0.274457,0.105025,-1.94548e-05,-0.000147686,-0.00062821,-0.000710246,0.259133,0.0168292
0.181729,0.512016,0.275089,0.236926,-1.93906e-05,-0.000147365,-0.000628468,-0.000704357,0.259848,0.0167408
0.187592,0.458883,0.275724,0.183159,-1.93253e-05,-0.000147038,-0.000628725,-0.000698382,0.260565,0.0166526
0.193454,0.411279,0.276363,0.134916,-1.9259e-05,-0.000146705,-0.00062898,-0.000692319,0.261286,0.0165646
0.199316,0.369946,0.277004,0.0929422,-1.91916e-05,-0.000146367,-0.000629234,-0.000686167,0.262009,0.0164766
0.205178,0.322394,0.277649,0.0447452,-1.91232e-05,-0.000146023,-0.000629485,-0.000679925,0.262735,0.0163887
0.211041,0.291077,0.278296,0.0127808,-1.90537e-05,-0.000145673,-0.000629734,-0.00067359,0.263463,0.016301
0.216903,0.0179913,0.278947,-0.260955,-1.8983e-05,-0.000145317,-0.000629982,-0.000667163,0.264195,0.0162134
0.222765,0.193572,0.2796,-0.0860279,-1.89112e-05,-0.000144954,-0.000630227,-0.000660641,0.264929,0.0161258
0.228627,0.28383,0.280257,0.00357326,-1.88383e-05,-0.000144586,-0.00063047,-0.000654023,0.265667,0.0160385
0.234489,0.367644,0.280917,0.0867274,-1.87643e-05,-0.000144211,-0.000630712,-0.000647307,0.266407,0.0159512
0.240352,0.39287,0.28158,0.11129,-1.8689e-05,-0.00014383,-0.000630951,-0.000640493,0.26715,0.015864
0.246214,0.45004,0.282246,0.167794,-1.86126e-05,-0.000143442,-0.000631188,-0.000633578,0.267896,0.015777
0.252076,0.308063,0.282916,0.0251472,-1.85349e-05,-0.000143048,-0.000631424,-0.000626562,0.268645,0.01569
0.257938,0.410449,0.283588,0.126861,-1.84561e-05,-0.000142647,-0.000631657,-0.000619442,0.269397,0.0156032
0.263801,0.409913,0.284264,0.125649,-1.83759e-05,-0.000142239,-0.000631888,-0.000612217,0.270152,0.0155165
0.269663,0.181212,0.284943,-0.103731,-1.82946e-05,-0.000141824,-0.000632116,-0.000604886,0.27091,0.0154299
0.275525,0.314555,0.285625,0.0289302,-1.82119e-05,-0.000141403,-0.000632343,-0.000597446,0.271671,0.0153435
0.281387,0.248924,0.286311,-0.037387,-1.81279e-05,-0.000140974,-0.000632567,-0.000589897,0.272435,0.0152571
