ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.327445,0.316284,0.0111615,0.00587197,6.80561e-05,7.17515e-06,7.3126e-05,0.300916,0.00934752
0.00586224,0.0974198,0.31694,-0.21952,0.00589215,6.82724e-05,7.19004e-06,7.34199e-05,0.301608,0.00929099
0.0117245,0.23073,0.317598,-0.0868687,0.00591246,6.84901e-05,7.20498e-06,7.37159e-05,0.302302,0.00923452
0.0175867,0.113624,0.31826,-0.204635,0.00593291,6.87092e-05,7.21998e-06,7.40141e-05,0.302999,0.0091781
0.0234489,0.242412,0.318924,-0.0765114,0.0059535,6.89298e-05,7.23505e-06,7.43145e-05,0.303698,0.00912175
0.0293112,0.414474,0.319591,0.0948838,0.00597423,6.91517e-05,7.25017e-06,7.46172e-05,0.3044,0.00906546
0.0351734,0.343678,0.32026,0.0234179,0.0059951,6.93751e-05,7.26535e-06,7.49221e-05,0.305104,0.00900923
0.0410357,0.378713,0.320933,0.0577808,0.00601612,6.96e-05,7.28059e-06,7.52292e-05,0.305811,0.00895305
0.0468979,0.318878,0.321608,-0.00272984,0.00603727,6.98263e-05,7.2959e-06,7.55387e-05,0.306521,0.00889694
0.0527601,0.436705,0.322286,0.114419,0.00605858,7.00541e-05,7.31126e-06,7.58505e-05,0.307233,0.00884088
0.0586224,0.530814,0.322967,0.207847,0.00608003,7.02834e-05,7.32669e-06,7.61647e-05,0.307948,0.00878489
0.0644846,0.397146,0.32365,0.0734956,0.00610163,7.05142e-05,7.34217e-06,7.64812e-05,0.308665,0.00872895
0.0703468,0.411227,0.324337,0.0868902,0.00612338,7.07466e-05,7.35772e-06,7.68001e-05,0.309385,0.00867308
0.0762091,0.34871,0.325026,0.0236844,0.00614528,7.09805e-05,7.37334e-06,7.71215e-05,0.310108,0.00861726
0.0820713,0.394999,0.325718,0.069281,0.00616733,7.12159e-05,7.38901e-06,7.74453e-05,0.310833,0.00856151
0.0879336,0.296837,0.326413,-0.0295759,0.00618954,7.1453e-05,7.40475e-06,7.77716e-05,0.311561,0.00850581
0.0937958,0.525212,0.327111,0.198101,0.00621191,7.16916e-05,7.42055e-06,7.81003e-05,0.312292,0.00845017
0.099658,0.616556,0.327812,0.288744,0.00623443,7.19318e-05,7.43642e-06,7.84317e-05,0.313025,0.0083946
0.10552,0.519775,0.328516,0.191259,0.00625711,7.21737e-05,7.45235e-06,7.87656e-05,0.313761,0.00833908
0.111383,0.456483,0.329222,0.127261,0.00627995,7.24172e-05,7.46834e-06,7.9102e-05,0.3145,0.00828362
0.117245,0.333893,0.329932,0.00396071,0.00630296,7.26623e-05,7.4844e-06,7.94411e-05,0.315241,0.00822822
0.123107,0.22871,0.330645,-0.101935,0.00632613,7.29091e-05,7.50053e-06,7.97829e-05,0.315985,0.00817289
0.128969,0.335621,0.33136,0.00426072,0.00634947,7.31576e-05,7.51672e-06,8.01273e-05,0.316732,0.00811761
0.134831,0.198544,0.332079,-0.133535,0.00637298,7.34079e-05,7.53298e-06,8.04745e-05,0.317482,0.00806239
0.140694,0.280125,0.332801,-0.052676,0.00639665,7.36598e-05,7.5493e-06,8.08243e-05,0.318235,0.00800723
0.146556,0.27133,0.333525,-0.0621948,0.0064205,7.39135e-05,7.56569e-06,8.1177e-05,0.31899,0.00795213
0.152418,0.281053,0.334253,-0.0531998,0.00644452,7.41689e-05,7.58215e-06,8.15324e-05,0.319748,0.00789709
0.15828,0.19707,0.334984,-0.137914,0.00646872,7.44262e-05,7.59868e-06,8.18907e-05,0.320509,0.00784211
0.164143,0.348622,0.335718,0.0129043,0.00649309,7.46852e-05,7.61528e-06,8.22518e-05,0.321273,0.00778719
0.170005,0.276263,0.336455,-0.0601911,0.00651764,7.4946e-05,7.63194e-06,8.26158e-05,0.322039,0.00773232
0.175867,0.22086,0.337195,-0.116335,0.00654238,7.52087e-05,7.64867e-06,8.29828e-05,0.322809,0.00767752
0.181729,0.328977,0.337938,-0.00896136,0.00656729,7.54733e-05,7.66548e-06,8.33527e-05,0.323581,0.00762278
0.187592,0.271948,0.338684,-0.0667365,0.00659239,7.57397e-05,7.68235e-06,8.37256e-05,0.324357,0.0075681
0.193454,0.314155,0.339434,-0.0252793,0.00661768,7.6008e-05,7.69929e-06,8.41016e-05,0.325135,0.00751347
0.199316,0.400747,0.340187,0.0605602,0.00664316,7.62782e-05,7.71631e-06,8.44806e-05,0.325916,0.00745891
0.205178,0.461668,0.340943,0.120725,0.00666883,7.65504e-05,7.73339e-06,8.48627e-05,0.3267,0.00740441
0.211041,0.502718,0.341702,0.161016,0.00669469,7.68245e-05,7.75055e-06,8.5248e-05,0.327487,0.00734996
0.216903,0.575755,0.342464,0.233291,0.00672075,7.71006e-05,7.76778e-06,8.56364e-05,0.328277,0.00729558
0.222765,0.508525,0.34323,0.165296,0.00674701,7.73787e-05,7.78508e-06,8.60281e-05,0.32907,0.00724126
0.228627,0.39175,0.343999,0.0477515,0.00677346,7.76588e-05,7.80245e-06,8.64229e-05,0.329866,0.00718699
0.234489,0.374478,0.344771,0.0297069,0.00680012,7.79409e-05,7.8199e-06,8.68211e-05,0.330665,0.00713278
0.240352,0.453691,0.345546,0.108145,0.00682698,7.82252e-05,7.83742e-06,8.72226e-05,0.331467,0.00707864
0.246214,0.396051,0.346325,0.0497258,0.00685405,7.85115e-05,7.85502e-06,8.76275e-05,0.332273,0.00702455
0.252076,0.508298,0.347107,0.161191,0.00688132,7.87999e-05,7.87269e-06,8.80358e-05,0.333081,0.00697053
0.257938,0.296463,0.347893,-0.0514296,0.00690881,7.90905e-05,7.89043e-06,8.84475e-05,0.333892,0.00691656
0.263801,0.218892,0.348682,-0.12979,0.00693651,7.93832e-05,7.90826e-06,8.88627e-05,0.334706,0.00686265
0.269663,0.30719,0.349474,-0.0422842,0.00696443,7.96781e-05,7.92615e-06,8.92814e-05,0.335524,0.00680881
0.275525,0.281374,0.35027,-0.0688961,0.00699256,7.99752e-05,7.94413e-06,8.97038e-05,0.336344,0.00675502
0.281387,0.348017,0.351069,-0.00305172,0.00702092,8.02745e-05,7.96218e-06,9.01297e-05,0.337168,0.00670129
