ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.223801,0.14008,0.0837207,-0.00554913,-7.51103e-05,-5.76779e-06,-3.73966e-07,0.17028,-0.0245694
0.00586224,0.0225323,0.140538,-0.118006,-0.00555635,-7.52061e-05,-5.77482e-06,-3.74477e-07,0.170806,-0.0246307
0.0117245,0.141041,0.140998,4.34697e-05,-0.00556357,-7.5302e-05,-5.78186e-06,-3.74988e-07,0.171335,-0.0246919
0.0175867,0.20757,0.14146,0.0661105,-0.00557079,-7.53979e-05,-5.78891e-06,-3.75499e-07,0.171865,-0.024753
0.0234489,0.188762,0.141924,0.0468376,-0.00557802,-7.54939e-05,-5.79598e-06,-3.76009e-07,0.172398,-0.0248141
0.0293112,0.0697782,0.142391,-0.0726123,-0.00558525,-7.559e-05,-5.80307e-06,-3.7652e-07,0.172933,-0.024875
0.0351734,0.131105,0.142859,-0.0117542,-0.00559248,-7.56862e-05,-5.81017e-06,-3.77029e-07,0.173469,-0.0249359
0.0410357,0.142946,0.14333,-0.000383513,-0.00559972,-7.57824e-05,-5.81729e-06,-3.77539e-07,0.174008,-0.0249968
0.0468979,0.170012,0.143803,0.0262095,-0.00560696,-7.58787e-05,-5.82443e-06,-3.78048e-07,0.174549,-0.0250575
0.0527601,0.314471,0.144278,0.170193,-0.00561421,-7.59751e-05,-5.83158e-06,-3.78557e-07,0.175093,-0.0251182
0.0586224,0.377946,0.144756,0.233191,-0.00562145,-7.60715e-05,-5.83874e-06,-3.79065e-07,0.175638,-0.0251788
0.0644846,0.386517,0.145235,0.241281,-0.0056287,-7.61681e-05,-5.84592e-06,-3.79573e-07,0.176186,-0.0252393
0.0703468,0.178406,0.145717,0.0326891,-0.00563595,-7.62646e-05,-5.85312e-06,-3.8008e-07,0.176735,-0.0252997
0.0762091,0.105399,0.146202,-0.040803,-0.0056432,-7.63613e-05,-5.86033e-06,-3.80587e-07,0.177287,-0.0253601
0.0820713,0.157278,0.146688,0.0105895,-0.00565045,-7.64579e-05,-5.86756e-06,-3.81093e-07,0.177842,-0.0254204
0.0879336,0.212593,0.147177,0.0654166,-0.0056577,-7.65547e-05,-5.87481e-06,-3.81599e-07,0.178398,-0.0254806
0.0937958,-0.00820836,0.147668,-0.155876,-0.00566496,-7.66515e-05,-5.88207e-06,-3.82104e-07,0.178957,-0.0255407
0.099658,0.0637264,0.148162,-0.0844351,-0.00567221,-7.67483e-05,-5.88935e-06,-3.82608e-07,0.179518,-0.0256008
0.10552,0.314971,0.148657,0.166314,-0.00567946,-7.68452e-05,-5.89664e-06,-3.83112e-07,0.180081,-0.0256607
0.111383,0.101464,0.149156,-0.0476915,-0.00568672,-7.69421e-05,-5.90395e-06,-3.83615e-07,0.180646,-0.0257206
0.117245,0.0858285,0.149656,-0.0638276,-0.00569397,-7.7039e-05,-5.91127e-06,-3.84117e-07,0.181214,-0.0257805
0.123107,0.0844862,0.150159,-0.0656728,-0.00570122,-7.7136e-05,-5.91861e-06,-3.84618e-07,0.181784,-0.0258402
0.128969,0.198411,0.150664,0.0477469,-0.00570847,-7.7233e-05,-5.92597e-06,-3.85118e-07,0.182356,-0.0258999
0.134831,0.180235,0.151172,0.0290633,-0.00571572,-7.733e-05,-5.93335e-06,-3.85618e-07,0.182931,-0.0259595
0.140694,0.150423,0.151682,-0.00125872,-0.00572296,-7.74271e-05,-5.94074e-06,-3.86116e-07,0.183508,-0.026019
0.146556,0.0279584,0.152194,-0.124236,-0.00573021,-7.75241e-05,-5.94814e-06,-3.86614e-07,0.184087,-0.0260785
0.152418,0.194586,0.152709,0.0418764,-0.00573745,-7.76212e-05,-5.95557e-06,-3.8711e-07,0.184669,-0.0261378
0.15828,0.186958,0.153227,0.0337317,-0.00574468,-7.77183e-05,-5.96301e-06,-3.87605e-07,0.185253,-0.0261971
0.164143,0.121351,0.153747,-0.0323953,-0.00575192,-7.78154e-05,-5.97046e-06,-3.88099e-07,0.185839,-0.0262563
0.170005,0.167958,0.154269,0.0136892,-0.00575915,-7.79125e-05,-5.97793e-06,-3.88592e-07,0.186428,-0.0263155
0.175867,0.255133,0.154794,0.10034,-0.00576637,-7.80095e-05,-5.98542e-06,-3.89084e-07,0.187019,-0.0263745
0.181729,0.065571,0.155321,-0.0897499,-0.00577359,-7.81066e-05,-5.99293e-06,-3.89574e-07,0.187612,-0.0264335
0.187592,0.00194175,0.155851,-0.153909,-0.00578081,-7.82037e-05,-6.00045e-06,-3.90063e-07,0.188208,-0.0264924
0.193454,0.0337614,0.156383,-0.122622,-0.00578801,-7.83007e-05,-6.00799e-06,-3.90551e-07,0.188807,-0.0265513
0.199316,0.057785,0.156918,-0.0991328,-0.00579522,-7.83977e-05,-6.01555e-06,-3.91037e-07,0.189408,-0.02661
0.205178,-0.142156,0.157455,-0.299611,-0.00580241,-7.84947e-05,-6.02312e-06,-3.91521e-07,0.190011,-0.0266687
0.211041,0.031624,0.157995,-0.126371,-0.0058096,-7.85917e-05,-6.03071e-06,-3.92004e-07,0.190617,-0.0267273
0.216903,0.247894,0.158538,0.0893561,-0.00581678,-7.86886e-05,-6.03831e-06,-3.92486e-07,0.191225,-0.0267858
0.222765,0.175481,0.159083,0.0163981,-0.00582395,-7.87855e-05,-6.04594e-06,-3.92965e-07,0.191836,-0.0268443
0.228627,0.282722,0.159631,0.123091,-0.00583112,-7.88823e-05,-6.05358e-06,-3.93443e-07,0.19245,-0.0269027
0.234489,-0.0562078,0.160181,-0.216389,-0.00583827,-7.89791e-05,-6.06123e-06,-3.93919e-07,0.193066,-0.026961
0.240352,0.106189,0.160734,-0.0545447,-0.00584542,-7.90758e-05,-6.06891e-06,-3.94394e-07,0.193684,-0.0270192
0.246214,0.29855,0.16129,0.13726,-0.00585255,-7.91725e-05,-6.0766e-06,-3.94866e-07,0.194305,-0.0270773
0.252076,0.374291,0.161848,0.212443,-0.00585968,-7.9269e-05,-6.08431e-06,-3.95336e-07,0.194929,-0.0271354
0.257938,0.199679,0.162409,0.0372697,-0.00586679,-7.93655e-05,-6.09203e-06,-3.95804e-07,0.195555,-0.0271934
0.263801,0.116631,0.162972,-0.0463411,-0.00587389,-7.9462e-05,-6.09977e-06,-3.9627e-07,0.196184,-0.0272513
0.269663,0.207632,0.163539,0.0440932,-0.00588098,-7.95583e-05,-6.10753e-06,-3.96734e-07,0.196815,-0.0273092
0.275525,0.0823884,0.164108,-0.0817195,-0.00588805,-7.96545e-05,-6.11531e-06,-3.97195e-07,0.197449,-0.0273669
0.281387,0.126688,0.16468,-0.0379918,-0.00589511,-7.97507e-05,-6.1231e-06,-3.97654e-07,0.198086,-0.0274246
0.28725,0.0156062,0.165254,-0.149648,-0.00590216,-7.98467e-05,-6.13091e-06,-3.98111e-07,0.198725,-0.0274822
0.293112,0.15017,0.165832,-0.0156615,-0.00590919,-7.99426e-05,-6.13874e-06,-3.98565e-07,0.199367,-0.0275398
0.298974,0.183589,0.166412,0.017177,-0.0059162,-8.00384e-05,-6.14659e-06,-3.99017e-07,0.200012,-0.0275972
0.304836,0.349076,0.166995,0.182082,-0.0059232,-8.0134e-05,-6.15445e-06,-3.99466e-07,0.200659,-0.0276546
0.310699,0.277798,0.16758,0.110218,-0.00593018,-8.02295e-05,-6.16233e-06,-3.99912e-07,0.201309,-0.0277119
0.316561,0.159672,0.168169,-0.0084973,-0.00593715,-8.03249e-05,-6.17023e-06,-4.00355e-07,0.201962,-0.0277691
0.322423,0.178866,0.16876,0.0101054,-0.00594409,-8.04201e-05,-6.17815e-06,-4.00795e-07,0.202618,-0.0278263
0.328285,0.0707846,0.169355,-0.09857,-0.00595102,-8.05152e-05,-6.18608e-06,-4.01232e-07,0.203276,-0.0278834
0.334148,0.165175,0.169952,-0.00477639,-0.00595792,-8.06101e-05,-6.19403e-06,-4.01666e-07,0.203937,-0.0279404
0.34001,0.170208,0.170552,-0.000344016,-0.00596481,-8.07048e-05,-6.202e-06,-4.02097e-07,0.204601,-0.0279973
0.345872,0.232873,0.171155,0.0617189,-0.00597167,-8.07993e-05,-6.20999e-06,-4.02525e-07,0.205268,-0.0280541
0.351734,0.300997,0.17176,0.129237,-0.00597851,-8.08936e-05,-6.21799e-06,-4.02949e-07,0.205937,-0.0281109
0.357596,0.0416665,0.172369,-0.130703,-0.00598533,-8.09878e-05,-6.22601e-06,-4.0337e-07,0.20661,-0.0281676
0.363459,0.186713,0.172981,0.0137322,-0.00599212,-8.10817e-05,-6.23405e-06,-4.03787e-07,0.207285,-0.0282242
0.369321,0.269889,0.173596,0.0962937,-0.00599889,-8.11754e-05,-6.24211e-06,-4.042e-07,0.207963,-0.0282808
0.375183,0.110289,0.174213,-0.0639246,-0.00600563,-8.12689e-05,-6.25019e-06,-4.0461e-07,0.208644,-0.0283372
0.381045,0.358989,0.174834,0.184155,-0.00601235,-8.13621e-05,-6.25828e-06,-4.05015e-07,0.209328,-0.0283936
0.386908,0.183585,0.175458,0.00812748,-0.00601903,-8.14551e-05,-6.26639e-06,-4.05417e-07,0.210015,-0.0284499
0.39277,0.435711,0.176084,0.259627,-0.00602569,-8.15478e-05,-6.27452e-06,-4.05815e-07,0.210704,-0.0285062
0.398632,0.351371,0.176714,0.174656,-0.00603232,-8.16402e-05,-6.28267e-06,-4.06208e-07,0.211397,-0.0285623
0.404494,0.344063,0.177347,0.166716,-0.00603892,-8.17324e-05,-6.29083e-06,-4.06597e-07,0.212093,-0.0286184
0.410357,0.275684,0.177983,0.0977011,-0.00604549,-8.18243e-05,-6.29902e-06,-4.06981e-07,0.212791,-0.0286744
0.416219,0.326316,0.178622,0.147694,-0.00605202,-8.19159e-05,-6.30722e-06,-4.07361e-07,0.213493,-0.0287303
0.422081,0.146479,0.179264,-0.032785,-0.00605852,-8.20071e-05,-6.31544e-06,-4.07736e-07,0.214198,-0.0287862
0.427943,0.11495,0.17991,-0.0649593,-0.00606499,-8.2098e-05,-6.32368e-06,-4.08106e-07,0.214905,-0.028842
0.433806,-0.0044913,0.180558,-0.185049,-0.00607142,-8.21886e-05,-6.33193e-06,-4.08471e-07,0.215616,-0.0288977
0.439668,0.19954,0.18121,0.0183303,-0.00607781,-8.22789e-05,-6.34021e-06,-4.08831e-07,0.21633,-0.0289533
0.44553,0.141489,0.181865,-0.0403752,-0.00608416,-8.23688e-05,-6.3485e-06,-4.09185e-07,0.217047,-0.0290089
0.451392,0.264329,0.182523,0.0818069,-0.00609048,-8.24583e-05,-6.35681e-06,-4.09535e-07,0.217767,-0.0290643
0.457255,0.286859,0.183184,0.103675,-0.00609675,-8.25474e-05,-6.36514e-06,-4.09878e-07,0.21849,-0.0291197
0.463117,0.108916,0.183849,-0.0749328,-0.00610298,-8.26361e-05,-6.37349e-06,-4.10216e-07,0.219216,-0.029175
0.468979,0.251226,0.184516,0.0667099,-0.00610917,-8.27245e-05,-6.38186e-06,-4.10548e-07,0.219945,-0.0292303
0.474841,0.252123,0.185187,0.0669356,-0.00611531,-8.28123e-05,-6.39024e-06,-4.10874e-07,0.220678,-0.0292855
0.480703,0.247344,0.185862,0.0614821,-0.00612141,-8.28998e-05,-6.39865e-06,-4.11194e-07,0.221414,-0.0293405
0.486566,0.271209,0.18654,0.0846693,-0.00612746,-8.29868e-05,-6.40707e-06,-4.11507e-07,0.222152,-0.0293956
0.492428,0.232322,0.187221,0.0451016,-0.00613347,-8.30733e-05,-6.41551e-06,-4.11814e-07,0.222895,-0.0294505
0.49829,0.224838,0.187905,0.0369331,-0.00613942,-8.31593e-05,-6.42397e-06,-4.12115e-07,0.22364,-0.0295054
0.504152,0.322828,0.188593,0.134235,-0.00614532,-8.32448e-05,-6.43245e-06,-4.12408e-07,0.224389,-0.0295601
0.510015,0.156698,0.189284,-0.0325862,-0.00615117,-8.33298e-05,-6.44095e-06,-4.12694e-07,0.225141,-0.0296148
0.515877,0.087562,0.189979,-0.102417,-0.00615696,-8.34143e-05,-6.44946e-06,-4.12974e-07,0.225896,-0.0296695
0.521739,0.109555,0.190677,-0.0811219,-0.0061627,-8.34982e-05,-6.458e-06,-4.13245e-07,0.226654,-0.029724
0.527601,0.288395,0.191379,0.0970161,-0.00616838,-8.35816e-05,-6.46655e-06,-4.13509e-07,0.227416,-0.0297785
