ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.508986,0.476971,0.0320148,0.00158936,0.00225014,0.00470019,0.0152218,0.44403,0.00917954
0.00586224,0.480322,0.477819,0.00250324,0.00159356,0.00225564,0.00470819,0.0152692,0.444841,0.00915078
0.0117245,0.493119,0.478669,0.0144493,0.00159778,0.00226118,0.00471622,0.015317,0.445655,0.00912207
0.0175867,0.548086,0.479523,0.0685631,0.00160203,0.00226674,0.00472428,0.015365,0.446472,0.00909341
0.0234489,0.600919,0.48038,0.120539,0.0016063,0.00227233,0.00473236,0.0154134,0.447291,0.00906481
0.0293112,0.514341,0.48124,0.0331012,0.0016106,0.00227795,0.00474048,0.015462,0.448112,0.00903627
0.0351734,0.523759,0.482103,0.0416566,0.00161492,0.00228361,0.00474862,0.015511,0.448937,0.00900777
0.0410357,0.439255,0.482969,-0.0437138,0.00161926,0.00228929,0.00475679,0.0155602,0.449764,0.00897933
0.0468979,0.513554,0.483838,0.0297158,0.00162363,0.002295,0.00476498,0.0156098,0.450594,0.00895094
0.0527601,0.418368,0.484711,-0.0663431,0.00162802,0.00230075,0.00477321,0.0156597,0.451426,0.00892261
0.0586224,0.447773,0.485586,-0.0378134,0.00163244,0.00230652,0.00478146,0.0157099,0.452262,0.00889433
0.0644846,0.461195,0.486465,-0.0252699,0.00163689,0.00231233,0.00478974,0.0157604,0.4531,0.0088661
0.0703468,0.429022,0.487348,-0.0583258,0.00164136,0.00231817,0.00479805,0.0158113,0.453941,0.00883793
0.0762091,0.401124,0.488233,-0.0871093,0.00164586,0.00232404,0.00480639,0.0158625,0.454784,0.00880981
0.0820713,0.529736,0.489121,0.0406142,0.00165038,0.00232994,0.00481476,0.015914,0.455631,0.00878174
0.0879336,0.659621,0.490013,0.169608,0.00165493,0.00233588,0.00482315,0.0159658,0.45648,0.00875373
0.0937958,0.59289,0.490909,0.101981,0.0016595,0.00234185,0.00483158,0.016018,0.457332,0.00872577
0.099658,0.560071,0.491807,0.0682635,0.00166411,0.00234785,0.00484003,0.0160705,0.458187,0.00869787
0.10552,0.527348,0.492709,0.0346394,0.00166874,0.00235389,0.00484852,0.0161234,0.459044,0.00867001
