ppm,observed,fitted,residual,component_EGDA,component_EGMA,component_EG,component_AcOH,component_exchange_pool,component_baseline
0,0.701171,0.671749,0.0294226,0.000575543,0.00287861,0.00838253,0.0250947,0.644652,-0.00983493
0.00586224,0.705733,0.672952,0.0327807,0.000577047,0.00288557,0.0083967,0.0251721,0.645803,-0.00988177
0.0117245,0.721566,0.67416,0.0474053,0.000578559,0.00289257,0.00841092,0.0252499,0.646957,-0.00992854
0.0175867,0.759387,0.675372,0.0840143,0.00058008,0.00289961,0.00842519,0.0253282,0.648115,-0.00997522
0.0234489,0.896609,0.676589,0.22002,0.000581609,0.00290669,0.0084395,0.025407,0.649276,-0.0100218
0.0293112,0.603712,0.67781,-0.0740982,0.000583147,0.0029138,0.00845386,0.0254863,0.650441,-0.0100683
0.0351734,0.697733,0.679036,0.0186969,0.000584693,0.00292095,0.00846828,0.0255661,0.651611,-0.0101148
0.0410357,0.654248,0.680266,-0.0260181,0.000586249,0.00292814,0.00848274,0.0256463,0.652783,-0.0101611
0.0468979,0.821624,0.6815,0.140124,0.000587813,0.00293537,0.00849725,0.0257271,0.65396,-0.0102074
0.0527601,0.721129,0.682739,0.0383904,0.000589386,0.00294263,0.00851181,0.0258084,0.65514,-0.0102536
0.0586224,0.775782,0.683982,0.0917999,0.000590967,0.00294994,0.00852642,0.0258902,0.656325,-0.0102997
0.0644846,0.711557,0.68523,0.0263262,0.000592558,0.00295728,0.00854108,0.0259725,0.657513,-0.0103457
0.0703468,0.794811,0.686483,0.108328,0.000594158,0.00296467,0.00855579,0.0260553,0.658705,-0.0103916
0.0762091,0.853742,0.68774,0.166002,0.000595767,0.00297209,0.00857055,0.0261387,0.659901,-0.0104375
0.0820713,0.737586,0.689002,0.0485844,0.000597386,0.00297956,0.00858536,0.0262225,0.6611,-0.0104833
0.0879336,0.746214,0.690268,0.0559459,0.000599013,0.00298706,0.00860022,0.026307,0.662304,-0.010529
0.0937958,0.609514,0.691539,-0.0820251,0.00060065,0.00299461,0.00861514,0.0263919,0.663512,-0.0105746
0.099658,0.734021,0.692815,0.0412062,0.000602297,0.0030022,0.00863011,0.0264774,0.664723,-0.0106201
0.10552,0.824816,0.694096,0.130721,0.000603953,0.00300983,0.00864512,0.0265635,0.665939,-0.0106655
0.111383,0.718286,0.695381,0.0229055,0.000605619,0.0030175,0.00866019,0.0266501,0.667158,-0.0107109
0.117245,0.847085,0.696671,0.150414,0.000607295,0.00302522,0.00867532,0.0267373,0.668382,-0.0107562
0.123107,0.581971,0.697965,-0.115994,0.000608981,0.00303298,0.00869049,0.026825,0.669609,-0.0108014
0.128969,0.524518,0.699265,-0.174747,0.000610676,0.00304078,0.00870572,0.0269134,0.670841,-0.0108465
0.134831,0.552368,0.700569,-0.148201,0.000612382,0.00304863,0.008721,0.0270023,0.672076,-0.0108915
0.140694,0.64782,0.701878,-0.0540586,0.000614098,0.00305652,0.00873634,0.0270918,0.673316,-0.0109365
0.146556,0.725394,0.703192,0.0222019,0.000615824,0.00306445,0.00875173,0.0271818,0.67456,-0.0109814
0.152418,0.740287,0.704511,0.0357758,0.00061756,0.00307243,0.00876717,0.0272725,0.675808,-0.0110262
0.15828,0.746801,0.705835,0.040966,0.000619307,0.00308045,0.00878267,0.0273638,0.67706,-0.0110709
0.164143,0.825107,0.707164,0.117943,0.000621064,0.00308852,0.00879822,0.0274556,0.678316,-0.0111155
0.170005,0.735467,0.708498,0.0269688,0.000622832,0.00309664,0.00881383,0.0275481,0.679577,-0.01116
0.175867,0.634008,0.709837,-0.0758286,0.000624611,0.0031048,0.00882949,0.0276413,0.680841,-0.0112045
0.181729,0.606396,0.711181,-0.104785,0.0006264,0.00311301,0.00884521,0.027735,0.68211,-0.0112489
0.187592,0.919237,0.71253,0.206707,0.000628201,0.00312127,0.00886099,0.0278294,0.683383,-0.0112931
0.193454,0.588121,0.713884,-0.125763,0.000630012,0.00312958,0.00887682,0.0279244,0.684661,-0.0113374
0.199316,0.697291,0.715243,-0.0179528,0.000631834,0.00313793,0.0088927,0.02802,0.685942,-0.0113815
0.205178,0.886889,0.716608,0.170281,0.000633668,0.00314633,0.00890865,0.0281164,0.687228,-0.0114255
0.211041,0.851757,0.717977,0.13378,0.000635513,0.00315479,0.00892465,0.0282133,0.688518,-0.0114695
0.216903,0.716932,0.719352,-0.00242043,0.00063737,0.00316329,0.00894071,0.028311,0.689813,-0.0115134
0.222765,0.756789,0.720732,0.0360568,0.000639238,0.00317184,0.00895682,0.0284093,0.691112,-0.0115572
0.228627,0.851916,0.722117,0.129798,0.000641118,0.00318044,0.008973,0.0285082,0.692415,-0.0116009
0.234489,0.91426,0.723508,0.190752,0.000643009,0.00318909,0.00898923,0.0286079,0.693723,-0.0116445
0.240352,0.732895,0.724904,0.007991,0.000644913,0.0031978,0.00900552,0.0287083,0.695035,-0.0116881
0.246214,0.837796,0.726305,0.111491,0.000646828,0.00320656,0.00902187,0.0288093,0.696352,-0.0117316
0.252076,0.821791,0.727711,0.0940794,0.000648756,0.00321537,0.00903828,0.0289111,0.697673,-0.0117749
0.257938,0.89924,0.729123,0.170116,0.000650696,0.00322423,0.00905475,0.0290136,0.698998,-0.0118183
0.263801,0.950746,0.730541,0.220205,0.000652648,0.00323314,0.00907128,0.0291168,0.700328,-0.0118615
0.269663,0.801802,0.731964,0.0698386,0.000654613,0.00324211,0.00908787,0.0292208,0.701663,-0.0119046
0.275525,0.652582,0.733392,-0.0808106,0.00065659,0.00325114,0.00910452,0.0293254,0.703002,-0.0119477
0.281387,0.784857,0.734826,0.050031,0.00065858,0.00326022,0.00912123,0.0294309,0.704346,-0.0119907
0.28725,0.957261,0.736266,0.220996,0.000660583,0.00326935,0.009138,0.029537,0.705694,-0.0120335
0.293112,0.90591,0.737711,0.1682,0.000662599,0.00327855,0.00915484,0.029644,0.707047,-0.0120764
0.298974,0.848072,0.739161,0.10891,0.000664628,0.00328779,0.00917173,0.0297517,0.708405,-0.0121191
0.304836,1.03882,0.740618,0.298206,0.000666671,0.0032971,0.00918869,0.0298602,0.709767,-0.0121617
0.310699,0.76881,0.74208,0.0267304,0.000668726,0.00330646,0.00920571,0.0299695,0.711134,-0.0122043
0.316561,0.87418,0.743548,0.130633,0.000670796,0.00331589,0.00922279,0.0300795,0.712505,-0.0122468
0.322423,0.766262,0.745021,0.0212407,0.000672879,0.00332537,0.00923994,0.0301904,0.713882,-0.0122892
0.328285,0.794068,0.7465,0.0475672,0.000674975,0.00333491,0.00925715,0.0303021,0.715263,-0.0123315
0.334148,0.80726,0.747985,0.0592748,0.000677086,0.00334451,0.00927443,0.0304146,0.716649,-0.0123737
0.34001,0.948192,0.749476,0.198716,0.000679211,0.00335417,0.00929176,0.0305279,0.718039,-0.0124159
0.345872,0.757737,0.750973,0.00676352,0.00068135,0.00336389,0.00930917,0.0306421,0.719435,-0.012458
0.351734,0.739893,0.752476,-0.0125835,0.000683503,0.00337368,0.00932664,0.0307571,0.720835,-0.0125
0.357596,0.634676,0.753985,-0.119309,0.000685671,0.00338353,0.00934417,0.030873,0.72224,-0.0125419
0.363459,0.8026,0.7555,0.0471001,0.000687854,0.00339344,0.00936177,0.0309898,0.72365,-0.0125837
0.369321,0.763847,0.75702,0.00682687,0.000690052,0.00340341,0.00937944,0.0311074,0.725065,-0.0126254
0.375183,0.83725,0.758547,0.078703,0.000692264,0.00341345,0.00939717,0.0312259,0.726485,-0.0126671
0.381045,0.717702,0.76008,-0.042378,0.000694492,0.00342356,0.00941497,0.0313453,0.72791,-0.0127087
0.386908,0.751009,0.761619,-0.01061,0.000696735,0.00343373,0.00943284,0.0314657,0.72934,-0.0127502
0.39277,0.895467,0.763164,0.132303,0.000698993,0.00344396,0.00945077,0.0315869,0.730775,-0.0127916
0.398632,0.824148,0.764716,0.0594327,0.000701268,0.00345427,0.00946878,0.0317091,0.732215,-0.0128329
0.404494,0.880148,0.766273,0.113875,0.000703558,0.00346464,0.00948685,0.0318322,0.73366,-0.0128742
0.410357,0.888753,0.767837,0.120916,0.000705864,0.00347508,0.00950499,0.0319563,0.73511,-0.0129153
0.416219,0.808338,0.769407,0.038931,0.000708186,0.00348559,0.0095232,0.0320813,0.736566,-0.0129564
0.422081,0.670211,0.770984,-0.100773,0.000710524,0.00349617,0.00954148,0.0322073,0.738026,-0.0129974
0.427943,0.872666,0.772567,0.100099,0.000712879,0.00350683,0.00955983,0.0323342,0.739491,-0.0130383
